0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
3241,2830,5995,3877,5550,4391,341,4642,5788,2514,5909,4822,6202,3676,464,1550,2530,5144,1668,1576,1376,5346,4524,4786,5173,1154,3631,1592,2139,2003,635,3780,210,5478,593,5571,1669,4482,259,1371,6151,5405,2931,769,4120,5002,1499,4916,5375,3904
2654,717,4853,221,613,2059,89,4401,2372,4305,3809,2307,985,46,2308,2037,466,4670,582,4563,4899,2173,4866,3435,5912,1755,2382,2263,549,2536,5012,4370,1851,6393,6335,1804,806,4116,3797,3975,3362,3907,4768,619,4113,6023,2573,6115,970,5958
3781,3791,1906,3649,2826,4615,3430,2794,5710,669,2579,1525,3592,860,1889,3856,1973,625,3112,5176,1155,483,5190,1511,5,4932,1219,3240,32,2680,542,1698,4645,2061,4615,2565,5972,3677,2896,5886,4152,702,1776,6399,3024,4825,2793,1887,2300,4609
4425,4420,4162,3195,1601,4104,315,5261,5718,1316,6038,3153,3002,1382,5279,1753,6143,820,472,2060,4416,5622,2929,6108,5693,4446,3275,2878,1343,813,861,3357,1004,823,5551,1787,3799,6024,4281,4401,3239,4608,2170,124,6099,365,6401,5266,6260,166
3893,1002,81,2276,1970,4258,2095,6046,3516,5625,1554,1298,3183,1742,2995,1277,4430,4003,6146,1420,1287,1152,4636,3816,4733,5677,4586,4244,5300,3224,609,6262,2454,6395,5317,552,4398,545,894,1146,5886,3475,2842,3661,5845,1667,4430,451,1561,3157
1075,3129,592,3321,602,986,1797,4768,3503,285,818,2475,2202,5563,6308,502,3418,721,4044,848,5135,1510,1404,5454,5072,3684,5615,5751,1003,3494,1229,3607,49,5430,2414,5270,455,385,324,5284,379,6268,2393,4296,211,1585,537,4140,5205,3294
3966,1018,5127,2815,5358,1974,969,4255,4119,101,558,5347,4653,2057,4805,395,62,5522,5690,5267,5555,1111,2021,4889,4227,1448,2648,1799,4286,2322,2111,86,2403,1357,2970,2159,4401,5961,2397,4770,526,5599,4117,1425,3771,2194,5014,5409,3779,2212
4795,4384,6385,6314,3042,1110,4097,1865,1839,1807,5970,5640,2879,4957,1790,6171,4086,4491,1418,3266,4307,5404,4013,1382,5790,6186,5213,92,4216,789,4303,1313,2645,1126,6387,228,5324,3717,3824,4565,4604,1485,1116,914,3776,5437,3328,2117,5148,5286
5975,4980,3531,1344,3212,1591,5711,2240,483,3405,2196,1877,4671,2148,202,5880,3785,1246,5218,3846,4712,2834,1592,4841,4070,4406,3298,3707,1846,5234,4171,4386,2739,3223,1327,4153,954,4484,5689,5972,954,3373,3545,5135,920,1513,2983,2535,4358,5717
4468,1519,2504,58,4369,4689,5570,4698,1576,682,1336,242,4687,4925,4983,1523,5481,763,3841,1999,2205,559,267,5802,3279,5095,107,148,1693,1976,5371,378,100,2047,5544,2786,4376,5425,2226,4758,264,6190,2967,3583,5487,4077,454,3667,4878,5470
1935,3071,3799,342,2062,5447,375,871,4718,1190,1244,3454,5951,3746,267,731,3349,4934,6032,4904,2482,5119,5967,2135,2278,903,1025,3166,3742,5932,1086,443,4316,566,1942,976,5952,4612,1834,2518,2217,1515,144,2261,41,3399,6160,1482,3620,3487
4673,263,5453,4609,2142,1500,3340,5208,4133,1563,6359,3111,5373,344,1687,3418,2115,1738,4563,4265,529,877,635,4924,5343,5757,479,2603,311,1248,1460,4130,6163,3215,5244,3286,5935,362,2060,5419,1708,4569,5098,3737,3397,4894,4388,5408,4376,2076
3046,3461,2914,2862,1223,2455,1937,3975,2635,1324,3625,3195,1061,991,781,2424,2058,4233,1963,4675,5240,5664,61,805,3646,1705,2965,5346,635,6138,4362,4931,2501,2548,1524,1388,5889,4685,5107,2163,2539,4665,1769,574,5874,3377,5721,4469,6252,2614
3044,178,633,4632,3750,5282,1987,4797,1851,5854,5112,5157,1254,1214,3731,2996,3134,2723,4186,3180,1649,309,912,1828,4123,1579,1470,6432,5978,4729,739,4146,3021,5386,81,4339,3061,514,2545,6297,3154,111,2888,5340,140,4900,1902,4901,6351,1899
6416,25,787,1794,5309,1724,1827,4138,974,1961,3117,3318,386,6113,5751,4951,3646,3112,5630,825,3471,5288,3379,243,2024,1713,2018,831,4468,2275,5246,1538,3262,1502,940,2656,2244,2797,4365,780,1114,2956,4216,2524,2214,5130,6148,4946,5910,5822
4463,4352,1388,3020,202,28,1946,1324,3087,1553,1387,1194,1873,4487,6217,728,5466,4855,6061,4274,6362,629,1193,3412,1919,816,807,3620,2608,103,1761,4111,1727,692,3475,2746,527,6081,200,4327,5742,4918,4874,324,1621,3688,1955,5878,1906,3942
3030,3899,5409,3660,296,3826,547,847,2095,3223,2964,5855,160,4037,3085,2222,2621,1866,210,2997,2188,4534,1556,669,1611,1734,3707,5585,1489,4779,6170,1253,1335,5590,2382,6241,2734,4249,2213,5607,3915,5530,6182,2781,3296,1653,1049,5427,4399,1097
4955,1707,572,4481,620,1523,3421,3950,4379,1621,445,2138,6021,6340,6107,3577,5250,6041,486,441,2526,2801,4763,1570,6199,2926,1674,3358,1391,2293,2579,455,3911,407,4815,4010,4858,5287,6147,4119,3426,2540,1432,5619,3411,1019,2210,5254,2329,2034
1666,5384,6309,1706,3130,304,1740,5688,3133,1264,1008,4776,5682,1467,4686,2850,6103,161,5623,734,3777,6035,3063,4631,1618,4872,1103,502,2067,2047,3552,4762,5523,5906,4250,1366,2218,5812,6376,4905,5680,5329,4155,5422,2925,2564,1229,6011,1965,1173
2786,5911,3573,3663,3149,399,5301,1415,4504,2026,2930,4940,5530,2322,4457,5914,5500,4931,2045,1013,2395,2985,2014,1299,6334,310,4330,6062,1832,4577,5321,4563,1477,959,2032,3036,2004,3596,2990,1149,40,4811,205,4757,3691,4800,3042,1776,1046,4972
4847,1298,2113,2193,3539,2234,5314,3152,2190,2226,3867,5713,3056,6193,1792,335,1105,1177,2017,4877,4781,3058,5414,1960,5621,2736,6316,5489,4027,4896,185,773,5679,3340,5559,2452,661,3227,1696,1392,4793,1364,55,4937,3441,2321,1728,1343,5282,2164
3743,1897,2676,5995,3495,283,9,5913,2724,4521,719,1148,863,1202,2860,3993,3176,5746,2098,6021,530,3077,683,4764,2873,3961,17,2913,5534,2370,3311,4315,2553,4591,5959,1895,4523,6152,4322,1188,4971,4680,910,2416,1406,2204,3931,1139,3862,5371
3935,283,1426,4699,3200,1351,1198,267,5913,5830,4028,5813,540,1429,1026,2632,5489,6173,3974,4844,441,541,6031,2250,635,2000,2795,1176,197,2352,6336,2941,1092,3540,5835,4443,6124,310,5579,6390,3821,4349,1366,5462,183,4895,5603,1600,2881,4967
2410,2301,523,1318,6377,4226,646,4992,238,2350,4887,5559,6375,5769,4462,4218,6267,1406,3010,6232,3266,5789,688,2332,6161,3427,4302,3438,5453,2068,4323,1740,787,3152,3089,3385,2318,5637,5887,5052,2492,4592,2670,6283,3818,4003,619,5718,6193,6090
5773,6341,5207,3530,1276,5106,3438,2562,433,3974,2567,3681,360,168,3310,2761,4672,3901,3398,987,719,5551,2500,6031,1905,6256,1012,524,3149,5019,1997,2453,2920,245,339,627,4029,3512,5087,2413,3961,3955,4161,6032,511,153,1395,274,2922,2523
1662,3085,4828,5696,4427,2125,374,4561,2561,1023,6127,704,1773,298,6073,4175,3073,4190,1743,1277,460,4862,3502,408,4368,241,1760,3104,529,1079,1731,2150,5133,4846,5769,5421,1551,3275,5547,3857,3418,6371,712,3308,3892,4190,5698,4765,5345,2685
744,1663,5255,5619,1844,3210,6212,4218,4520,199,239,3730,3204,3223,3855,17,3261,4594,5299,2289,1638,5148,5762,5647,414,888,6022,1138,391,5640,4166,2106,4641,2884,2666,5690,4200,1010,3074,2399,2417,173,1733,4924,327,106,2078,458,6287,1419
2333,6120,314,4150,4576,5897,5588,558,4826,1427,1905,1814,4236,1400,2491,944,1708,6137,3693,3898,5622,294,1291,3838,1796,3725,483,5143,901,5171,666,4827,3364,4725,2512,1822,6386,2235,4907,5615,5516,5568,4958,6408,3103,5965,2026,2090,4970,2009
1120,1801,2118,592,5163,1881,370,6296,1113,3108,2285,1796,4686,3961,3463,176,4660,2802,2277,3623,2674,3636,1663,4155,5792,785,3408,940,5533,11,4499,5862,4606,6268,3990,5123,2521,5956,569,5328,6224,3222,1222,4982,3543,1253,3254,4679,5315,1418
1976,5937,3014,4871,6136,2429,3898,263,6291,4370,301,2734,3906,702,1399,812,2306,2241,4478,5324,6295,4151,1763,2631,5355,6062,3320,3542,3633,5303,4776,1742,3296,224,1881,6357,6393,408,4847,733,3001,2030,860,5106,4849,3614,4077,2042,4762,3038
1423,3070,2881,3636,6211,1637,5706,807,3232,3284,28,5110,6376,6414,2709,4540,22,349,1318,1431,2546,2493,1472,150,3321,4380,4980,2790,4020,3816,308,1375,1333,5356,1146,844,5164,4035,5881,2460,3435,5762,2229,6008,3974,2008,2448,2945,4733,2956
4446,2982,3264,5003,783,95,2684,775,4214,5038,1668,26,0,3682,2058,239,6225,5538,602,559,1355,2133,3224,6393,1004,3836,2642,462,5014,4969,950,1338,1031,314,5676,1924,50,3414,1053,5092,6039,2382,3572,5270,6315,3183,457,2854,2756,5064
2990,905,3533,2066,5086,2656,5345,2691,797,6233,3135,5793,607,5363,105,3592,3834,1929,1758,6372,3476,1427,3034,5752,4198,3804,4878,1535,4659,3306,4218,210,2416,4969,432,3774,1677,3292,3877,3665,5529,229,5554,2823,1203,2556,4860,3353,755,6027
2927,3937,1224,4133,3274,147,368,941,3217,854,1786,918,3626,4536,4926,3864,6171,5269,6170,5194,1037,4015,5411,5377,4561,766,1280,5116,853,4674,1282,3783,1252,5568,4574,3218,6271,4182,2164,5010,5807,672,4121,4728,447,5195,1863,5363,2445,2368
1440,2036,4726,3514,5699,5267,1999,5148,115,3018,90,5269,5538,5355,3763,4785,5732,901,2708,414,3779,771,5308,911,3859,90,6369,5200,2661,3091,2633,316,720,5692,289,2475,5501,1706,2779,5187,1591,3299,1494,2050,1775,164,5258,5009,4827,320
3737,2318,260,481,2468,4364,2188,2065,3502,817,5797,469,656,2037,3230,2010,27,5738,3273,2846,3425,274,5872,4625,6284,3447,4723,409,5382,225,3933,2516,2167,1617,6190,4489,5894,3541,473,157,423,1543,4118,658,3038,4091,3376,1882,3426,1752
5599,189,2872,1793,5489,5848,5599,1893,3944,550,4530,6220,2074,2088,2330,1837,4388,5980,5022,2645,1871,2625,1915,5149,4556,230,5795,2909,5073,5538,5989,2503,5049,353,3677,3638,1880,2589,1300,1438,3953,1599,3910,981,57,2474,3261,5246,6396,4196
550,437,448,130,2479,2079,1426,2444,2924,3487,2075,4005,4449,581,2519,5425,4275,4695,3998,6114,855,273,3228,4040,5623,110,2134,1054,1403,1948,2347,834,5321,1967,699,6096,42,4660,5646,3659,552,684,186,363,2146,5015,5356,768,671,3941
3627,392,925,6,705,464,4479,4272,866,4818,6076,3071,1230,5567,5858,5128,6041,2325,3400,4962,2563,520,1919,5142,5826,1547,3122,3264,870,4838,4123,3992,938,3776,4528,3722,4701,1730,6209,3500,2885,6352,5087,937,4403,984,1866,710,2573,4423
4091,5699,3363,486,2463,3082,5097,2195,1372,3749,2666,5412,4365,3286,2943,4245,3993,3489,3482,2324,1809,3043,1872,3648,4915,1420,1861,170,2969,3788,2969,78,516,148,142,4072,3717,4144,3085,3083,2698,1898,2785,2677,3889,1966,2333,3757,5908,4669
6349,5301,5455,3052,1852,5477,3870,5855,460,3675,1942,5301,3416,2885,1044,5266,511,5354,2359,4842,1835,5462,3288,4423,291,5488,4322,4714,1328,1728,343,1542,5672,660,3014,4865,5482,3538,2000,3510,3865,800,5917,3840,3082,4286,4427,4564,1134,1472
1632,1460,4125,90,4186,4511,2775,2758,4812,4376,2878,1020,1067,2921,4583,926,4550,6427,1633,1154,2705,4429,300,3461,2781,3785,154,5962,68,2340,5491,2956,6112,3621,5260,1727,3125,2183,156,2848,5066,5166,1203,2605,6126,1074,3873,776,5633,1258
1897,2917,1464,5899,3370,5046,543,1442,3849,47,406,6407,5153,2027,5960,6161,2930,1815,5106,1570,3460,5298,3363,1833,968,2686,2300,5746,4689,4791,3514,4539,458,5853,284,5694,5334,4371,5467,2117,2185,1179,2905,2415,2289,2709,4753,5755,2039,52
4364,5582,4557,5562,1990,1956,4079,4681,5789,4314,3843,3746,3502,1147,949,3568,5964,2960,2796,2970,2811,5408,5015,2976,3659,697,341,5272,4976,3928,1034,1372,519,5061,5784,2030,980,3080,3704,3573,4893,5669,3033,1931,584,1654,3548,4290,4400,1020
835,49,269,5449,1453,1793,5714,5670,5573,657,4464,507,3422,2415,5626,2319,1444,3228,5836,1930,2117,1354,416,5819,5697,430,4881,1087,6277,5667,4346,1056,153,2936,4731,5096,2627,1913,5566,1154,621,2341,5367,6327,1433,878,4364,6205,5974,2634
5825,4140,5028,2474,1368,5067,3554,5230,4369,4670,4648,2009,743,3005,2034,3303,4124,4822,1739,3671,4974,4891,1924,4280,265,1605,2329,2359,4764,698,5052,4251,5387,991,4859,1680,1903,2395,2412,5072,2333,1695,5635,4525,6264,4281,5665,1681,2085,4521
444,2183,4551,5972,4141,238,1817,2427,1824,207,1025,2789,4553,544,234,6226,4846,3406,5932,5069,2034,6208,3916,572,4620,2172,5533,5693,3920,3463,5019,3112,120,228,2808,5319,470,2115,3535,3966,5456,4463,2689,3051,4545,2981,745,2834,625,5539
1184,4441,2774,2727,3619,817,4855,6422,1933,3181,2112,3052,5560,1875,4483,6422,5179,2498,5418,5964,5356,321,4322,2134,4971,1867,6081,3766,2635,4320,6283,5222,4087,1076,1004,3462,4211,18,1374,132,4613,4441,2099,5142,785,2250,4258,3763,2204,6431
5899,3351,3995,4759,2150,3860,4049,2950,1476,2980,2411,4791,292,4061,756,6113,5013,1964,2288,251,4836,6128,4204,3073,1076,1601,3365,591,4606,6180,4628,4630,5428,3048,3960,6185,5533,709,106,869,5635,1856,6171,1690,4746,2264,4381,943,6027,5998
4248,4427,5574,1822,4271,2132,1175,1494,5220,5080,5866,1032,2771,1995,3967,2367,509,5468,5173,3412,674,5998,6384,3613,4091,414,980,1053,2709,460,5863,2567,1465,4296,4680,2052,1865,1184,5193,92,3341,5663,4558,5541,368,3818,4292,5415,4318,4280
1454,4731,438,5013,262,2063,3951,4244,2644,3440,2494,1107,4498,4457,6237,3398,3663,5887,5631,726,6333,5513,655,44,5110,3432,3048,4113,1438,182,2982,763,6054,6008,3835,179,5568,3190,5628,5915,6093,5504,4825,3411,4595,579,5167,2483,3893,1592
1584,1579,207,2460,6180,1533,1524,306,2799,3926,259,2522,5323,454,1827,1313,5243,2114,2871,2015,5564,4499,1121,65,3393,2828,3917,4601,3331,3153,2100,1257,6374,2602,3857,2914,776,5366,4426,5506,3319,1680,4713,4272,2097,1752,1187,1446,656,2278
5055,4002,702,4148,881,1928,3104,2742,4478,2599,2349,2029,564,4743,2653,2202,3894,4557,1212,1745,6305,1353,4568,4510,287,4791,5990,4763,5461,1304,5445,2913,2340,3942,6279,2799,2819,4750,3175,4091,430,1227,3287,6074,930,5019,1108,4684,847,5906
2455,3927,2677,4293,2753,2237,4280,5333,5037,4065,545,1957,5893,892,120,922,4925,5842,4466,3101,1975,2718,2686,2665,3041,2195,666,4841,6367,3214,6400,4498,872,3120,844,2734,6207,390,3078,2065,5462,3859,2656,1528,1852,4430,4761,3697,1296,2763
3014,2733,2829,2908,263,1218,4210,118,3078,4469,15,6135,5090,1148,4858,1689,6433,3529,2089,1994,1642,2539,2133,5662,4990,851,1162,2312,2188,6037,3145,1046,3,6040,4685,4691,766,5923,5293,4644,4325,3457,6116,5175,4336,4835,4272,1219,2757,3709
3921,3738,2294,4132,2058,3047,1975,6081,4337,4157,3896,3091,5260,5358,4824,2052,121,1231,1813,5063,5196,5415,6349,3417,4222,2854,6065,2455,402,3415,2541,5863,3561,381,1223,3871,580,3105,2332,5749,485,3723,4004,651,3418,3492,4002,5630,3896,3225
1726,2835,4632,1243,6203,3543,4193,1969,1882,2601,3048,4789,2285,203,1144,6305,3308,1247,3425,4796,3209,5904,3805,946,1189,6006,5962,4778,2801,2858,4328,1157,777,4851,5316,3070,5882,2902,3187,5652,3971,616,5837,3886,1121,6117,2413,6019,6015,4164
5860,1466,2867,1962,4351,4356,4502,46,3787,5922,1318,4499,4421,3442,4379,5348,1518,1159,5870,1400,3220,2398,1974,4698,1710,1256,5805,3891,3036,3444,5135,5930,5967,479,782,2756,4514,4672,3765,5762,6396,6262,6003,584,2483,73,995,4448,2379,2357
576,6037,632,523,3136,849,2001,6069,2308,5492,2637,4209,6403,2403,4267,2198,2165,637,5963,4302,1504,3724,3637,8,4449,3566,3556,3764,1752,1525,313,323,3299,3641,2129,5231,2637,4331,45,1164,3893,4217,2909,3623,3461,4155,2522,6099,3450,1270
200,961,5091,5681,4568,4454,1331,4147,979,4541,128,2608,1069,912,4115,4236,3933,4730,366,763,1272,5305,598,3918,4254,4138,871,2272,3141,4228,3711,534,1954,6002,6381,353,717,5103,902,2414,2707,628,509,6364,2846,5137,277,4445,6054,2996
3377,5738,6062,2708,891,2084,4868,2024,5250,4433,2087,6173,5601,3815,3649,5711,5921,5110,4972,1947,1173,5224,3089,3290,1896,3981,515,1701,2951,5070,207,2686,4851,3670,4372,3314,4131,4467,1580,3801,1564,1986,2911,6395,4517,4634,5755,3252,2775,4087
1287,3928,3750,1972,2685,3735,2360,3147,6266,3270,193,1631,3429,3062,4700,3593,817,5201,3412,1529,1131,2604,5223,5710,4445,5351,4909,5076,75,5047,3090,2074,2233,1178,2942,5921,4496,5372,4523,3222,103,3513,986,5457,1167,5201,5152,713,812,2143
544,1808,3137,3601,6346,2408,6180,49,5717,3852,6212,6280,2225,4681,1406,3335,2955,74,5019,3419,5828,647,2628,51,3405,4606,903,6051,5908,934,5567,1460,3795,6052,5618,6398,5130,491,5029,664,3700,5449,5798,1475,3784,2833,1520,6319,48,4596
740,6417,3333,6128,864,570,2372,1609,42,4144,4108,303,6289,4610,589,2285,5265,3704,3581,4890,6064,25,2874,3401,1789,5899,2707,3515,958,849,3303,2341,3807,277,6409,3489,3302,2616,5285,3956,2361,6078,5180,4798,4337,2042,5860,2503,5959,3265
85,1903,1714,4796,5784,5543,1629,333,4199,1879,3064,5746,2976,5618,852,6235,5323,6375,2892,4164,3469,356,4395,770,4603,2643,3432,6203,5168,1030,5750,1535,2737,2781,709,6364,1242,6084,5653,4662,2543,297,5864,1445,156,5832,5147,3316,2243,2656
5933,2278,266,6382,2342,2558,516,2744,566,6147,1820,5406,2128,1487,476,2434,2781,1440,6181,3206,5444,427,1256,5511,5527,3994,3477,3,4364,5686,4567,1766,140,117,683,560,3321,157,1778,4233,1070,3693,226,5448,86,6044,2893,6080,4232,6061
4517,4697,2480,1816,1778,4763,6030,2802,3729,5991,724,1501,5887,6372,5605,1774,2789,3473,3054,6430,5478,2418,4775,1026,2327,5651,2419,2595,131,3871,6389,4415,6365,1683,2349,1057,5148,3803,4878,816,3823,94,4928,756,1816,4066,39,4241,3800,3029
5083,1924,4052,1173,1055,5516,4710,3492,4248,4584,3387,5763,3285,3106,4917,5414,4685,1221,6342,2613,2371,5638,3179,5594,792,4447,1160,3278,4303,2878,3134,2718,16,5528,3227,4881,25,3531,5284,4068,3095,2378,4453,4679,486,2433,3893,2403,2925,1255
3788,3040,968,1703,5633,4347,5202,534,6427,5473,3154,598,1094,4437,5213,1642,4604,5914,2004,3751,156,3310,2146,2412,338,1471,5245,3421,808,6011,5734,391,3706,1665,625,3543,2547,3015,2585,2612,4512,1668,1239,2440,1683,3075,6288,5242,4828,3261
4317,977,2097,41,4121,3112,5605,5915,2551,3023,4396,1412,3417,4239,4640,2779,4573,6415,3552,3781,3480,3219,316,3855,5900,5542,935,5205,1237,5457,495,4478,1170,2999,2845,330,2130,2291,4385,2559,4518,5304,4672,3253,4058,1356,5858,1479,529,5751
1165,5517,608,223,3912,1389,4461,796,2206,1258,2138,5881,2099,5424,4960,4099,593,254,5419,719,1712,3287,542,1025,5658,1690,6038,1547,1838,4239,539,6368,4688,5305,2093,3109,5834,2576,2885,3640,2608,788,1598,5467,545,3952,5663,662,134,5974
3131,1759,1637,3557,5079,38,4249,1707,1348,4210,5336,1006,6070,6043,4551,2830,4198,5322,5366,5165,3043,1470,3378,4952,2974,386,5949,4575,4567,2513,2461,5544,2300,5238,4732,5113,55,5019,1954,3035,4230,4668,1573,561,1152,1951,2269,2277,4571,5697
1365,2805,3471,2026,925,5432,3575,1649,5012,2118,3444,1093,2574,2201,46,573,1871,3269,3316,4615,3348,2383,242,6197,1361,800,112,4311,6281,4860,5738,1674,2618,6416,365,5599,2234,2610,4731,5998,5640,1212,6101,4215,2165,2832,3636,3787,5244,202
2224,3989,5360,1884,5304,2528,4102,3355,2194,1459,377,5534,6112,3480,545,3365,3911,5878,4782,2791,1086,3611,5275,1792,1468,116,4395,5387,3085,3359,4429,593,4322,4977,4551,318,4837,6037,4572,3959,3781,5618,4333,1204,5878,1324,2434,5419,5676,1601
4145,3711,3384,697,3844,5083,1188,3028,427,1194,949,3669,201,4272,4691,2271,2800,4400,778,4117,3234,1228,550,4921,1402,2767,495,5967,795,1975,4439,2893,5836,2912,5727,4890,3415,5237,5801,346,4783,5264,3028,3624,2456,4926,3465,1331,4004,3503
5426,4015,5900,5664,2275,3259,5835,4370,239,4412,3757,6214,4531,6277,1544,6394,3538,929,4650,83,2725,4339,4809,5326,2803,4980,2781,5268,2755,5316,1044,1051,4873,4032,5122,6161,966,2111,833,2676,277,1858,4546,157,3541,1875,3900,1784,6374,5805
2856,5899,3745,1450,3241,689,3906,4106,1017,360,4880,2327,6307,2754,6331,2230,6021,3857,382,4325,5890,5562,3348,287,2998,245,2881,1049,1856,3017,225,627,1106,4978,3573,1524,2954,5726,409,4531,2314,1697,726,5546,4367,4627,6021,3283,4743,2912
144,3055,3908,4803,4162,2117,4019,5206,205,5167,2931,6411,4375,5983,5037,523,4318,4336,5718,6168,6155,991,2981,1044,1140,694,1919,5454,531,1459,925,206,4656,3424,3593,3096,3577,2370,1016,263,3140,27,439,5187,753,2081,4590,4364,4213,2567
2274,3146,5184,1056,3144,941,4484,6359,5492,602,5256,4393,6104,4533,5631,1051,510,347,3896,333,1374,5147,4769,893,3741,3470,1240,3185,1130,6110,2097,2177,2687,4468,2425,1689,2104,5589,2236,1658,2620,2767,5543,5589,2652,3089,4814,5053,1613,4992
958,6095,1401,5392,825,3314,3413,1193,3740,249,3604,6064,2294,6244,4578,589,5472,4651,864,4800,2262,6275,3876,3669,6219,4165,2706,2851,2806,5492,4716,5823,5839,5934,6151,2812,359,2736,3888,2850,1616,4630,5763,997,3281,2488,125,2925,435,3819
5122,80,5954,3257,5022,5705,4890,5495,2845,6306,4582,5859,178,4284,4182,5056,1370,324,5634,263,4284,4581,2817,4235,5499,6056,2550,5111,5662,2419,4667,2487,3787,2458,4222,467,4521,4850,2753,5611,1074,6072,4769,5188,5973,2110,1529,5048,3551,325
1267,1105,1605,2033,6043,1676,2260,3087,2898,4848,2638,768,5760,4072,5285,4656,96,340,6212,4809,3993,2871,1846,2321,4805,2726,4900,4214,2491,6370,1162,2448,425,6261,1403,5009,1463,561,3873,463,2032,2578,4954,4270,1202,6249,1553,5370,1386,4666
3020,6416,851,3958,1474,5207,1297,4280,587,5747,943,4487,5376,4375,5413,3516,69,555,807,40,6235,4230,3606,4940,4646,5485,5890,2230,3407,6434,2514,5567,372,1410,5913,1161,5183,481,3698,4970,5574,6214,4605,152,5942,3931,2134,1753,2791,5226
5619,5448,3605,69,2961,5814,5278,6088,1886,3832,1861,1398,5502,1976,3390,3541,4706,6265,4307,4785,3135,4520,198,6041,203,4909,1445,6206,3760,4375,162,5462,4033,2844,1096,2313,1310,1371,1680,4150,6397,1374,4796,1210,3047,1491,486,745,4326,1642
3662,4224,5885,2702,5714,3999,1978,1809,2404,5866,3220,4368,3822,3104,2039,296,5440,4409,6384,2115,556,2030,3616,4528,558,164,2201,860,5941,3888,3744,5426,3871,4060,1063,3523,3376,278,4251,557,2478,6157,6231,325,5512,4390,5833,2966,3932,3815
1644,5675,2724,470,4911,3540,5695,902,1663,5120,3147,3455,5459,1406,2073,757,1298,6220,479,248,1578,4700,4841,4244,5256,4230,3517,5880,6108,3922,652,4585,5226,5578,1465,2513,52,2561,1074,2227,5957,268,1327,1585,5766,1934,3947,3511,678,4481
4878,2810,200,615,1641,2279,784,2933,6225,2771,2969,4917,1494,5791,5840,633,1180,3470,3558,1024,769,2366,1783,3748,6074,3281,5657,5208,2033,1680,1580,4155,2043,4426,4047,5804,3266,4972,141,570,3242,577,5276,3246,3151,2956,3017,1591,6164,1427
4239,1019,5545,3595,4417,2523,3714,436,495,3686,6380,3975,3533,5272,2157,5381,1474,2409,294,3754,2691,3179,4183,6279,4544,1128,3138,3107,5462,1824,208,62,6119,1217,1866,3030,3050,3074,952,1620,1146,1803,5658,3199,371,4699,6096,5846,5675,5036
3808,3992,5183,2451,4735,2664,3360,50,5773,5950,411,6361,4661,343,4990,3605,1189,1436,838,4606,3274,2382,6303,4080,4909,2470,1670,139,5924,4166,888,1,3952,457,6291,4086,458,528,5398,5966,5728,231,2390,1500,2820,547,1858,2694,239,3370
3712,4009,911,4843,3557,387,5018,2397,2202,3489,5057,3382,631,3666,5380,5753,3513,4652,2078,704,3733,76,2435,2378,1554,798,4316,6276,1861,540,6207,1788,959,1927,797,4034,5412,2865,4517,2209,3197,2472,5062,4461,2678,4335,481,5566,5068,6189
2566,2555,6065,2966,267,341,844,1957,529,2066,2002,1672,5123,2129,337,4454,2271,4328,2070,5540,1449,5113,4892,1815,3801,5063,3184,4620,2207,5873,3921,3870,4775,6318,1442,5030,2315,343,3620,1162,266,1608,460,5185,3037,6344,5047,2486,4551,5547
2926,1012,533,6009,1424,5665,4413,5409,4942,5735,5740,1183,3512,2293,2561,5888,2347,3806,4386,5500,4322,2805,232,4090,4004,2883,2048,4676,3303,4959,4292,5452,782,3964,5347,5361,560,4516,6045,4122,4759,2036,4306,1345,5393,2955,2234,2620,85,5473
1261,816,4794,4580,1630,5273,2093,264,628,1096,4670,6401,4058,5169,1981,3899,3063,1144,2298,551,2048,3168,2765,4048,3237,1986,815,1259,6081,3767,2925,2951,3471,5630,1317,731,3525,5869,1698,3791,5493,3935,1364,1722,4897,3178,5975,484,4948,1029
1587,1858,4816,634,2946,6132,4489,4920,1829,4154,1114,4768,1622,3610,3672,678,2571,5817,1126,2538,2971,5071,3736,4704,2715,1415,3718,4914,3356,638,3248,6201,4230,3622,6171,1580,4323,5698,3011,5417,1557,3911,4575,6432,2684,2661,6385,3231,6191,346
1857,3282,2109,3228,2722,2826,3526,4737,5493,3530,2906,5739,4972,6262,3870,5019,2038,5797,900,3139,1936,4712,3364,2195,5445,4908,450,679,2078,111,1620,644,2166,2809,3020,1477,5703,4669,2749,4871,2818,6358,2848,3619,59,349,2175,4474,3716,4979
3027,429,5848,2331,4281,2877,2209,4387,4619,2568,1828,3517,4272,922,2794,6220,3353,1759,1718,1776,3615,4838,2212,5101,3382,471,1738,6354,4019,297,5152,1333,967,3938,2314,145,3507,3025,1549,5523,6328,1291,3676,3641,1549,5429,2951,4603,2490,3323
926,547,2020,2733,3334,4477,2780,3301,921,1656,2605,1638,2826,2388,2864,2593,3913,5809,4915,4778,1498,1255,1396,926,3302,5454,5676,2074,4733,3863,2415,1917,867,4555,3338,5120,5252,2828,629,4786,2031,1181,2488,3611,942,1510,2641,872,5298,587
