run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
30,"([np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(49)], np.float64(557.2041461006429))","([np.int64(18)], np.float64(13535.356629480315))","([], np.float64(13465.727160131142))","([np.int64(4), np.int64(5), np.int64(13), np.int64(19), np.int64(23), np.int64(25), np.int64(29), np.int64(30), np.int64(34), np.int64(36), np.int64(38), np.int64(40)], np.float64(660.3091876174226))","([np.int64(29), np.int64(34), np.int64(36), np.int64(40)], np.float64(988.3349148956255))"
31,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(17), np.int64(18), np.int64(19), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(48), np.int64(49)], np.float64(693.0071329509874))","([np.int64(2), np.int64(4), np.int64(17), np.int64(18), np.int64(26), np.int64(43)], np.float64(13521.279440348533))","([], np.float64(13332.736130538786))","([np.int64(2), np.int64(4), np.int64(8), np.int64(9), np.int64(12), np.int64(18), np.int64(25), np.int64(28), np.int64(29), np.int64(31), np.int64(37), np.int64(41), np.int64(43), np.int64(48), np.int64(49)], np.float64(568.1878034549479))","([np.int64(37), np.int64(43), np.int64(48), np.int64(49)], np.float64(894.0721340834958))"
32,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(488.5895598763789))","([np.int64(15), np.int64(18), np.int64(22), np.int64(38)], np.float64(13646.036193662321))","([], np.float64(13522.900941741002))","([np.int64(4), np.int64(6), np.int64(10), np.int64(21), np.int64(22), np.int64(24), np.int64(27), np.int64(29), np.int64(34), np.int64(40), np.int64(41), np.int64(43), np.int64(46), np.int64(47), np.int64(48)], np.float64(634.1926421646772))","([np.int64(34), np.int64(40), np.int64(43), np.int64(48)], np.float64(979.0585666408479))"
33,"([np.int64(0), np.int64(1), np.int64(2), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(510.1373850208289))","([np.int64(6), np.int64(21), np.int64(24)], np.float64(13302.347565345532))","([], np.float64(13283.914823785703))","([np.int64(0), np.int64(5), np.int64(7), np.int64(10), np.int64(12), np.int64(22), np.int64(24), np.int64(26), np.int64(27), np.int64(38), np.int64(40), np.int64(41), np.int64(46), np.int64(48)], np.float64(590.9049444845225))","([np.int64(27), np.int64(40), np.int64(41), np.int64(48)], np.float64(946.1226912359961))"
34,"([np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(616.7446574512068))","([np.int64(10), np.int64(15), np.int64(30), np.int64(31), np.int64(33), np.int64(34)], np.float64(13399.626777779225))","([], np.float64(13305.134780130022))","([np.int64(5), np.int64(6), np.int64(15), np.int64(26), np.int64(27), np.int64(31), np.int64(34), np.int64(35), np.int64(38), np.int64(39), np.int64(43), np.int64(44)], np.float64(588.476950864342))","([np.int64(43)], np.float64(990.4599261286105))"
35,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(9), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(34), np.int64(37), np.int64(38), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47)], np.float64(661.70410873641))","([np.int64(24), np.int64(26), np.int64(45)], np.float64(13629.432637988366))","([], np.float64(13633.753881911922))","([np.int64(2), np.int64(3), np.int64(10), np.int64(13), np.int64(17), np.int64(20), np.int64(21), np.int64(24), np.int64(34), np.int64(43), np.int64(48)], np.float64(627.5730535909605))","([np.int64(34)], np.float64(1119.4018802741912))"
36,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(571.6331400692799))","([np.int64(3), np.int64(18), np.int64(19), np.int64(23), np.int64(33), np.int64(37), np.int64(38)], np.float64(13903.097002529941))","([], np.float64(13732.486932331187))","([np.int64(4), np.int64(16), np.int64(23), np.int64(25), np.int64(26), np.int64(28), np.int64(32), np.int64(33), np.int64(34), np.int64(39), np.int64(40), np.int64(42), np.int64(45), np.int64(49)], np.float64(609.5955202296338))","([np.int64(28), np.int64(33), np.int64(45)], np.float64(956.719104860137))"
37,"([np.int64(0), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(638.933327074671))","([np.int64(4), np.int64(6), np.int64(26), np.int64(34), np.int64(38)], np.float64(13287.465864249738))","([], np.float64(13234.719410229733))","([np.int64(1), np.int64(4), np.int64(6), np.int64(8), np.int64(11), np.int64(16), np.int64(21), np.int64(23), np.int64(36), np.int64(47), np.int64(48)], np.float64(595.1156153450577))","([np.int64(48)], np.float64(1021.1154920870906))"
38,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(477.6651899413278))","([np.int64(1), np.int64(4), np.int64(8), np.int64(10), np.int64(19)], np.float64(13142.362603324704))","([], np.float64(13173.328259419288))","([np.int64(1), np.int64(6), np.int64(7), np.int64(10), np.int64(16), np.int64(20), np.int64(32), np.int64(36), np.int64(37), np.int64(38), np.int64(41), np.int64(43)], np.float64(572.513239291457))","([np.int64(37), np.int64(41)], np.float64(1030.473176182658))"
39,"([np.int64(0), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(23), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(47), np.int64(48)], np.float64(643.733578413207))","([np.int64(6), np.int64(7), np.int64(9), np.int64(29), np.int64(37), np.int64(42)], np.float64(13452.510130271474))","([], np.float64(13453.531599700716))","([np.int64(0), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(12), np.int64(14), np.int64(16), np.int64(23), np.int64(27), np.int64(33), np.int64(36), np.int64(41), np.int64(48)], np.float64(596.1644984412152))","([np.int64(27)], np.float64(1004.9652257911323))"
40,"([np.int64(0), np.int64(3), np.int64(4), np.int64(5), np.int64(9), np.int64(11), np.int64(13), np.int64(14), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(23), np.int64(25), np.int64(30), np.int64(31), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(42), np.int64(44), np.int64(45), np.int64(47), np.int64(48)], np.float64(618.0361309243398))","([np.int64(3), np.int64(9), np.int64(14), np.int64(48)], np.float64(13384.233976695989))","([], np.float64(13383.868849796176))","([np.int64(1), np.int64(5), np.int64(11), np.int64(13), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(23), np.int64(30), np.int64(31), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(48)], np.float64(541.4629249698462))","([np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(48)], np.float64(817.4059686409246))"
41,"([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(15), np.int64(19), np.int64(20), np.int64(21), np.int64(26), np.int64(27), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(46)], np.float64(631.0638342187144))","([np.int64(9), np.int64(13), np.int64(30)], np.float64(13405.18315275015))","([], np.float64(13361.583575919012))","([np.int64(2), np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(13), np.int64(41), np.int64(45), np.int64(49)], np.float64(590.6561253515954))","([], np.float64(712.2270881047165))"
42,"([np.int64(4), np.int64(8), np.int64(12), np.int64(13), np.int64(16), np.int64(21), np.int64(24), np.int64(26), np.int64(30), np.int64(33), np.int64(37), np.int64(38), np.int64(39), np.int64(42), np.int64(44), np.int64(45), np.int64(48)], np.float64(650.7441226597876))","([np.int64(42), np.int64(48)], np.float64(13415.608895405796))","([], np.float64(13483.550704719424))","([np.int64(3), np.int64(9), np.int64(13), np.int64(16), np.int64(24), np.int64(26), np.int64(28), np.int64(30), np.int64(32), np.int64(33), np.int64(42), np.int64(44)], np.float64(557.3575170671023))","([np.int64(30), np.int64(42)], np.float64(1030.1611628911262))"
43,"([np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(48), np.int64(49)], np.float64(685.4817556693791))","([np.int64(18), np.int64(21), np.int64(34), np.int64(49)], np.float64(13090.6024682739))","([], np.float64(12976.043550235469))","([np.int64(10), np.int64(13), np.int64(17), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(31), np.int64(34), np.int64(44), np.int64(49)], np.float64(600.0076172116629))","([np.int64(24), np.int64(44)], np.float64(1054.5295990239304))"
44,"([np.int64(0), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(33), np.int64(36), np.int64(37), np.int64(38), np.int64(42), np.int64(43), np.int64(46), np.int64(48)], np.float64(642.2749086640293))","([np.int64(6), np.int64(14), np.int64(36)], np.float64(12918.673826131178))","([], np.float64(12913.024534473581))","([np.int64(3), np.int64(6), np.int64(7), np.int64(12), np.int64(15), np.int64(17), np.int64(18), np.int64(23), np.int64(24), np.int64(29), np.int64(38), np.int64(41), np.int64(48)], np.float64(557.0198055519102))","([np.int64(24), np.int64(38)], np.float64(1006.7047094626229))"
45,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(32), np.int64(37), np.int64(38), np.int64(39), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(673.8331092338209))","([np.int64(8), np.int64(29), np.int64(37)], np.float64(13474.599167598637))","([], np.float64(13457.105805410678))","([np.int64(3), np.int64(10), np.int64(14), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(29), np.int64(30), np.int64(34), np.int64(35)], np.float64(634.3327427786783))","([np.int64(14), np.int64(29), np.int64(34), np.int64(35)], np.float64(934.9305351860662))"
46,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(7), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(32), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(525.6513786143312))","([], np.float64(13361.099039665534))","([], np.float64(13361.099039665534))","([np.int64(3), np.int64(9), np.int64(14), np.int64(17), np.int64(18), np.int64(21), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(42), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(545.1005830139227))","([np.int64(45), np.int64(46), np.int64(48)], np.float64(803.884356228966))"
47,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(11), np.int64(15), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(36), np.int64(40), np.int64(42), np.int64(44), np.int64(49)], np.float64(637.1481915010254))","([np.int64(4), np.int64(29)], np.float64(13241.140179230244))","([], np.float64(13248.3103121187))","([np.int64(1), np.int64(6), np.int64(7), np.int64(13), np.int64(14), np.int64(18), np.int64(21), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(34), np.int64(41), np.int64(44)], np.float64(511.39736484709687))","([np.int64(25), np.int64(29), np.int64(34)], np.float64(875.318262050929))"
48,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(639.7174063699302))","([np.int64(16), np.int64(30), np.int64(42)], np.float64(13487.62374804898))","([np.int64(42)], np.float64(13579.823291835432))","([np.int64(3), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(26), np.int64(28), np.int64(30), np.int64(38), np.int64(41), np.int64(42)], np.float64(572.4729079967826))","([np.int64(16), np.int64(26), np.int64(41), np.int64(42), np.int64(47)], np.float64(899.8912324712081))"
49,"([np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(10), np.int64(11), np.int64(12), np.int64(15), np.int64(17), np.int64(18), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(32), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47)], np.float64(638.6448422261524))","([np.int64(30)], np.float64(13245.027799960435))","([], np.float64(13247.70532611141))","([np.int64(4), np.int64(7), np.int64(11), np.int64(14), np.int64(21), np.int64(23), np.int64(25), np.int64(40), np.int64(41), np.int64(44), np.int64(47)], np.float64(588.596859361026))","([np.int64(47)], np.float64(1009.972805343141))"
50,"([np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(17), np.int64(19), np.int64(22), np.int64(23), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(600.3597520095886))","([np.int64(10), np.int64(29)], np.float64(13344.051081491414))","([], np.float64(13326.45894746369))","([np.int64(6), np.int64(12), np.int64(13), np.int64(15), np.int64(26), np.int64(29), np.int64(33), np.int64(36), np.int64(39), np.int64(41), np.int64(42)], np.float64(591.8922761719699))","([np.int64(36), np.int64(41), np.int64(42)], np.float64(940.4037245149312))"
51,"([np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(36), np.int64(38), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(49)], np.float64(661.535814282104))","([np.int64(4), np.int64(13), np.int64(22), np.int64(28), np.int64(29), np.int64(34), np.int64(38)], np.float64(13376.159871230246))","([], np.float64(13288.115526641644))","([np.int64(4), np.int64(6), np.int64(8), np.int64(9), np.int64(16), np.int64(17), np.int64(20), np.int64(28), np.int64(32), np.int64(34), np.int64(39), np.int64(42)], np.float64(600.2564326165032))","([], np.float64(707.719043110926))"
52,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(43), np.int64(44), np.int64(47), np.int64(48), np.int64(49)], np.float64(591.4282000181263))","([np.int64(4), np.int64(11), np.int64(13), np.int64(21), np.int64(43), np.int64(44)], np.float64(13707.964441346377))","([], np.float64(13524.497072591756))","([np.int64(1), np.int64(2), np.int64(6), np.int64(11), np.int64(13), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(24), np.int64(33), np.int64(36), np.int64(43), np.int64(44)], np.float64(601.2540783935143))","([], np.float64(727.4169550659982))"
53,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(407.421445511039))","([np.int64(4), np.int64(16), np.int64(18), np.int64(24), np.int64(25), np.int64(43)], np.float64(13993.34742580648))","([np.int64(18)], np.float64(13716.65251084671))","([np.int64(8), np.int64(12), np.int64(13), np.int64(16), np.int64(18), np.int64(19), np.int64(25), np.int64(28), np.int64(31), np.int64(39), np.int64(41), np.int64(43), np.int64(45)], np.float64(653.5106270230056))","([np.int64(18), np.int64(25), np.int64(31), np.int64(41), np.int64(43), np.int64(45)], np.float64(889.5739751505303))"
54,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(514.0063540582348))","([np.int64(5), np.int64(34)], np.float64(13522.841859395257))","([], np.float64(13495.508098798875))","([np.int64(6), np.int64(18), np.int64(19), np.int64(21), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(34), np.int64(35), np.int64(38), np.int64(41), np.int64(43), np.int64(49)], np.float64(585.7241273075272))","([np.int64(29), np.int64(34), np.int64(35), np.int64(38), np.int64(41)], np.float64(759.2535508175614))"
55,"([np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(23), np.int64(27), np.int64(33), np.int64(35), np.int64(37), np.int64(42), np.int64(43), np.int64(46), np.int64(48)], np.float64(661.294172839909))","([np.int64(5), np.int64(8), np.int64(18), np.int64(27), np.int64(33)], np.float64(13375.709045669779))","([], np.float64(13393.944720598995))","([np.int64(8), np.int64(10), np.int64(15), np.int64(16), np.int64(18), np.int64(23), np.int64(27), np.int64(33), np.int64(38), np.int64(44), np.int64(45), np.int64(46), np.int64(48)], np.float64(614.8102481071313))","([np.int64(23), np.int64(27), np.int64(48)], np.float64(923.7380699510037))"
56,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(661.0866656866372))","([np.int64(2), np.int64(31), np.int64(37), np.int64(45), np.int64(46)], np.float64(13599.97959933562))","([], np.float64(13533.931031327547))","([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(10), np.int64(17), np.int64(19), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(31), np.int64(33), np.int64(34), np.int64(37), np.int64(44), np.int64(48)], np.float64(577.3534926836141))","([np.int64(44), np.int64(48)], np.float64(1022.9566518726309))"
57,"([np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(23), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(34), np.int64(38), np.int64(39), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(586.8009764986276))","([np.int64(5), np.int64(7), np.int64(9), np.int64(11), np.int64(18), np.int64(23), np.int64(30), np.int64(43)], np.float64(13272.288621232257))","([np.int64(5)], np.float64(13145.582548992836))","([np.int64(5), np.int64(10), np.int64(11), np.int64(16), np.int64(23), np.int64(29), np.int64(30), np.int64(32), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(48), np.int64(49)], np.float64(567.4434099363505))","([], np.float64(691.821403896381))"
58,"([np.int64(3), np.int64(6), np.int64(8), np.int64(11), np.int64(14), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45)], np.float64(693.979468007815))","([np.int64(8), np.int64(14), np.int64(20), np.int64(25), np.int64(27), np.int64(31), np.int64(33), np.int64(40), np.int64(43)], np.float64(13650.476323697065))","([], np.float64(13603.899352365252))","([np.int64(0), np.int64(14), np.int64(15), np.int64(16), np.int64(22), np.int64(27), np.int64(33), np.int64(38), np.int64(45), np.int64(46), np.int64(49)], np.float64(629.283713335047))","([np.int64(27)], np.float64(1012.9549281335724))"
59,"([np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(41), np.int64(42), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(547.5979477937888))","([np.int64(0), np.int64(9), np.int64(21), np.int64(27), np.int64(37)], np.float64(13073.924761248223))","([], np.float64(13069.192854230418))","([np.int64(0), np.int64(3), np.int64(5), np.int64(7), np.int64(13), np.int64(23), np.int64(25), np.int64(27), np.int64(33), np.int64(35), np.int64(37), np.int64(39), np.int64(48), np.int64(49)], np.float64(539.1843501299978))","([np.int64(27), np.int64(35), np.int64(37), np.int64(49)], np.float64(795.921001870804))"
