run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
47,"([np.int64(0), np.int64(3), np.int64(4), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(19), np.int64(24), np.int64(25), np.int64(28), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(3.5174738232617746))","([np.int64(38)], np.float64(672.2410570704909))","([], np.float64(670.4475150357806))","([np.int64(14), np.int64(33), np.int64(39), np.int64(42), np.int64(49)], np.float64(38.070405246122874))","([np.int64(14), np.int64(39), np.int64(42), np.int64(49)], np.float64(26.002995544180084))"
48,"([np.int64(3), np.int64(10), np.int64(12), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(34), np.int64(38), np.int64(42), np.int64(45), np.int64(46), np.int64(48)], np.float64(3.2310979919753264))","([np.int64(12)], np.float64(653.974173062017))","([], np.float64(653.2772029618658))","([np.int64(3), np.int64(12), np.int64(23), np.int64(29)], np.float64(35.70567429175719))","([np.int64(3), np.int64(12), np.int64(23), np.int64(29)], np.float64(21.03486294472034))"
49,"([np.int64(0), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(21), np.int64(22), np.int64(26), np.int64(34), np.int64(36), np.int64(41), np.int64(48), np.int64(49)], np.float64(5.216069127327572))","([], np.float64(679.3028397118769))","([], np.float64(679.3028397118769))","([np.int64(9), np.int64(12), np.int64(18), np.int64(26), np.int64(36)], np.float64(41.11236110167199))","([np.int64(12), np.int64(18), np.int64(26), np.int64(36)], np.float64(25.029788907068177))"
50,"([np.int64(0), np.int64(4), np.int64(6), np.int64(7), np.int64(9), np.int64(13), np.int64(23), np.int64(24), np.int64(30), np.int64(36), np.int64(38), np.int64(44), np.int64(45), np.int64(48)], np.float64(5.574033006932035))","([], np.float64(649.7120819903654))","([], np.float64(649.7120819903654))","([np.int64(0), np.int64(19), np.int64(23), np.int64(29), np.int64(30), np.int64(36)], np.float64(41.89951024491135))","([np.int64(0), np.int64(23), np.int64(30), np.int64(36)], np.float64(21.12252193730325))"
51,"([np.int64(0), np.int64(1), np.int64(5), np.int64(10), np.int64(12), np.int64(36), np.int64(45), np.int64(47)], np.float64(4.094766880811003))","([], np.float64(645.7331463892995))","([], np.float64(645.7331463892995))","([np.int64(0), np.int64(5), np.int64(10), np.int64(12), np.int64(45)], np.float64(35.69447435698056))","([np.int64(0), np.int64(5), np.int64(10), np.int64(12), np.int64(45)], np.float64(24.712013377210884))"
52,"([np.int64(10), np.int64(16), np.int64(17), np.int64(21), np.int64(30), np.int64(31), np.int64(33), np.int64(37), np.int64(38), np.int64(40), np.int64(43), np.int64(44), np.int64(47), np.int64(49)], np.float64(3.8360811796413317))","([np.int64(47)], np.float64(623.8671303643971))","([np.int64(47)], np.float64(619.0011664997484))","([np.int64(4), np.int64(17), np.int64(21), np.int64(47), np.int64(49)], np.float64(41.05699328867313))","([np.int64(17), np.int64(21), np.int64(47), np.int64(49)], np.float64(23.211321375619832))"
53,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(18), np.int64(21), np.int64(22), np.int64(24), np.int64(29), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(48), np.int64(49)], np.float64(10.241896794174155))","([np.int64(5), np.int64(36)], np.float64(665.7943353615515))","([], np.float64(663.1329080590422))","([np.int64(3), np.int64(4), np.int64(7), np.int64(21), np.int64(36), np.int64(48)], np.float64(44.362400434241934))","([np.int64(4), np.int64(7), np.int64(10), np.int64(21), np.int64(24), np.int64(48)], np.float64(37.42189401806433))"
54,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(41), np.int64(48), np.int64(49)], np.float64(11.816422965769647))","([np.int64(47), np.int64(49)], np.float64(622.0941805334556))","([], np.float64(623.6339604428683))","([np.int64(25), np.int64(26), np.int64(29), np.int64(35), np.int64(41)], np.float64(38.47678207286306))","([np.int64(25), np.int64(26), np.int64(35), np.int64(41)], np.float64(21.794485896965774))"
55,"([np.int64(0), np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(19), np.int64(20), np.int64(23), np.int64(24), np.int64(26), np.int64(29), np.int64(30), np.int64(32), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(9.648152841292111))","([np.int64(34)], np.float64(656.6704809101834))","([], np.float64(650.2771358907708))","([np.int64(11), np.int64(12), np.int64(14), np.int64(34), np.int64(47)], np.float64(45.08308521329904))","([np.int64(11), np.int64(12), np.int64(14), np.int64(34), np.int64(47)], np.float64(30.467703055721373))"
56,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(33), np.int64(35), np.int64(36), np.int64(41), np.int64(44), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(14.662760526399174))","([np.int64(29)], np.float64(681.8557844768663))","([], np.float64(681.8068628112792))","([np.int64(8), np.int64(15), np.int64(22), np.int64(48)], np.float64(34.751037712827376))","([np.int64(8), np.int64(15), np.int64(22), np.int64(48)], np.float64(21.43894643689149))"
57,"([np.int64(1), np.int64(2), np.int64(9), np.int64(10), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(21), np.int64(28), np.int64(31), np.int64(32), np.int64(35), np.int64(36), np.int64(38), np.int64(41)], np.float64(4.574839955889736))","([np.int64(10)], np.float64(657.325822680827))","([], np.float64(655.028125938636))","([np.int64(9), np.int64(19), np.int64(21), np.int64(32), np.int64(33), np.int64(35)], np.float64(42.55127958715836))","([np.int64(9), np.int64(19), np.int64(32), np.int64(35)], np.float64(20.771002342504733))"
58,"([np.int64(2), np.int64(4), np.int64(7), np.int64(8), np.int64(9), np.int64(17), np.int64(22), np.int64(23), np.int64(26), np.int64(27), np.int64(28), np.int64(36), np.int64(40), np.int64(41), np.int64(46)], np.float64(5.851629861863025))","([np.int64(36)], np.float64(659.3546941062331))","([], np.float64(660.2356380326787))","([np.int64(21), np.int64(22), np.int64(28), np.int64(40), np.int64(46)], np.float64(37.6220674791505))","([np.int64(22), np.int64(28), np.int64(36), np.int64(40), np.int64(46)], np.float64(24.333163040196137))"
59,"([np.int64(1), np.int64(2), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(31), np.int64(33), np.int64(34), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(44), np.int64(47), np.int64(48)], np.float64(8.831313083074795))","([np.int64(2), np.int64(28)], np.float64(666.5779154902502))","([], np.float64(664.8811177210882))","([np.int64(14), np.int64(26), np.int64(27), np.int64(44), np.int64(47)], np.float64(39.88884994732597))","([np.int64(14), np.int64(26), np.int64(27), np.int64(44)], np.float64(21.87025281249375))"
60,"([np.int64(0), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(21), np.int64(24), np.int64(26), np.int64(28), np.int64(32), np.int64(34), np.int64(38), np.int64(41), np.int64(42), np.int64(44), np.int64(47)], np.float64(1.7405775468258653))","([np.int64(21)], np.float64(647.257352979276))","([], np.float64(646.7098654083999))","([np.int64(2), np.int64(7), np.int64(10), np.int64(12), np.int64(23), np.int64(26), np.int64(32), np.int64(35), np.int64(38), np.int64(49)], np.float64(46.62181819945597))","([np.int64(12), np.int64(26), np.int64(32), np.int64(38), np.int64(44)], np.float64(24.715317446072586))"
61,"([np.int64(0), np.int64(4), np.int64(7), np.int64(8), np.int64(9), np.int64(13), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(29), np.int64(31), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(45), np.int64(46), np.int64(48)], np.float64(15.556531294916379))","([], np.float64(662.1920978887105))","([], np.float64(662.1920978887105))","([np.int64(24), np.int64(39), np.int64(45), np.int64(46)], np.float64(35.58527802495333))","([np.int64(24), np.int64(39), np.int64(45), np.int64(46)], np.float64(21.82260326353065))"
62,"([np.int64(1), np.int64(3), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(17), np.int64(18), np.int64(28), np.int64(29), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(40), np.int64(41), np.int64(43), np.int64(47), np.int64(48)], np.float64(3.193378888042279))","([np.int64(29), np.int64(36), np.int64(40)], np.float64(634.384405137361))","([], np.float64(632.5940154868459))","([np.int64(29), np.int64(34), np.int64(35), np.int64(44), np.int64(47)], np.float64(34.576626171729075))","([np.int64(29), np.int64(34), np.int64(35), np.int64(47)], np.float64(19.83350761971706))"
63,"([np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(21), np.int64(22), np.int64(24), np.int64(27), np.int64(29), np.int64(34), np.int64(35), np.int64(39), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(7.458657964449739))","([], np.float64(669.0860947393287))","([], np.float64(669.0860947393287))","([np.int64(17), np.int64(19), np.int64(22), np.int64(27), np.int64(34)], np.float64(38.197595274595585))","([np.int64(19), np.int64(22), np.int64(27), np.int64(34)], np.float64(24.019555511270692))"
64,"([np.int64(0), np.int64(1), np.int64(4), np.int64(8), np.int64(9), np.int64(11), np.int64(14), np.int64(16), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(30), np.int64(33), np.int64(36), np.int64(37), np.int64(44), np.int64(45), np.int64(46), np.int64(49)], np.float64(7.799986681878673))","([np.int64(14)], np.float64(665.6600761474513))","([], np.float64(664.2815136811763))","([np.int64(14), np.int64(19), np.int64(21), np.int64(37), np.int64(46)], np.float64(35.06169880166804))","([np.int64(19), np.int64(21), np.int64(37), np.int64(46)], np.float64(20.901915507147198))"
65,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(17), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(26), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(41), np.int64(42), np.int64(46), np.int64(48)], np.float64(9.900907445926489))","([], np.float64(614.146875055673))","([], np.float64(614.146875055673))","([np.int64(7), np.int64(11), np.int64(15), np.int64(41), np.int64(46)], np.float64(36.2562924355086))","([np.int64(7), np.int64(11), np.int64(41), np.int64(46)], np.float64(23.49288810584308))"
66,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(7), np.int64(13), np.int64(15), np.int64(19), np.int64(27), np.int64(28), np.int64(36), np.int64(39), np.int64(45), np.int64(46), np.int64(49)], np.float64(3.0907435313019174))","([], np.float64(640.3079183920869))","([], np.float64(640.3079183920869))","([np.int64(0), np.int64(7), np.int64(15), np.int64(45)], np.float64(31.85913602892008))","([np.int64(0), np.int64(7), np.int64(15), np.int64(45), np.int64(49)], np.float64(22.971482036721063))"
67,"([np.int64(1), np.int64(15), np.int64(25), np.int64(37), np.int64(38), np.int64(41)], np.float64(5.128043598993409))","([], np.float64(691.0903054207289))","([], np.float64(691.0903054207289))","([np.int64(15), np.int64(25), np.int64(37), np.int64(38)], np.float64(33.95286583969913))","([np.int64(15), np.int64(25), np.int64(37), np.int64(38), np.int64(44)], np.float64(23.603442279007837))"
68,"([np.int64(0), np.int64(1), np.int64(2), np.int64(7), np.int64(9), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(23), np.int64(31), np.int64(32), np.int64(33), np.int64(39), np.int64(40), np.int64(41), np.int64(45), np.int64(47), np.int64(48)], np.float64(10.597460333788193))","([np.int64(16)], np.float64(617.8014019481162))","([], np.float64(617.5020488367486))","([np.int64(0), np.int64(9), np.int64(18), np.int64(20), np.int64(43)], np.float64(36.58284518261021))","([np.int64(0), np.int64(9), np.int64(18), np.int64(20), np.int64(43)], np.float64(24.574872773555516))"
69,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(19), np.int64(20), np.int64(21), np.int64(24), np.int64(26), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(49)], np.float64(13.00634372792517))","([np.int64(33)], np.float64(641.121819258268))","([], np.float64(636.039054896454))","([np.int64(0), np.int64(12), np.int64(35), np.int64(45), np.int64(49)], np.float64(37.93750499715382))","([np.int64(12), np.int64(35), np.int64(49)], np.float64(83.4249039649579))"
70,"([np.int64(0), np.int64(2), np.int64(3), np.int64(8), np.int64(10), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(27), np.int64(33), np.int64(34), np.int64(39), np.int64(40), np.int64(44), np.int64(49)], np.float64(6.515035443510919))","([np.int64(18)], np.float64(675.7101434266232))","([], np.float64(670.9309869555891))","([np.int64(5), np.int64(13), np.int64(16), np.int64(18), np.int64(27), np.int64(33), np.int64(40)], np.float64(43.54535927666637))","([np.int64(13), np.int64(27), np.int64(33), np.int64(36), np.int64(40)], np.float64(26.507184688919054))"
71,"([np.int64(1), np.int64(2), np.int64(4), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(15), np.int64(17), np.int64(18), np.int64(20), np.int64(23), np.int64(25), np.int64(28), np.int64(32), np.int64(33), np.int64(36), np.int64(41), np.int64(44), np.int64(48)], np.float64(5.468823360945419))","([], np.float64(620.818817483088))","([], np.float64(620.818817483088))","([np.int64(7), np.int64(8), np.int64(23), np.int64(48)], np.float64(31.39009709615103))","([np.int64(7), np.int64(8), np.int64(23), np.int64(48)], np.float64(19.753662561145163))"
72,"([np.int64(0), np.int64(6), np.int64(13), np.int64(16), np.int64(19), np.int64(20), np.int64(21), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(34), np.int64(36), np.int64(39), np.int64(43), np.int64(44), np.int64(46), np.int64(48)], np.float64(11.779118643394606))","([np.int64(16)], np.float64(673.3534207000821))","([], np.float64(672.08095603532))","([np.int64(6), np.int64(29), np.int64(39), np.int64(43)], np.float64(35.58705707021241))","([np.int64(6), np.int64(29), np.int64(39), np.int64(43)], np.float64(23.858235210919645))"
73,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(11), np.int64(12), np.int64(19), np.int64(20), np.int64(23), np.int64(24), np.int64(26), np.int64(28), np.int64(31), np.int64(33), np.int64(37), np.int64(41), np.int64(44), np.int64(48)], np.float64(5.815693958614801))","([np.int64(41)], np.float64(644.6921718729486))","([], np.float64(647.2016326333535))","([np.int64(0), np.int64(3), np.int64(5), np.int64(11), np.int64(41), np.int64(48), np.int64(49)], np.float64(47.87072462293663))","([np.int64(0), np.int64(5), np.int64(11), np.int64(48)], np.float64(21.206661021960315))"
74,"([np.int64(2), np.int64(4), np.int64(7), np.int64(8), np.int64(10), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(35), np.int64(37), np.int64(42), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(6.239406539038946))","([np.int64(14), np.int64(32)], np.float64(688.683138184852))","([], np.float64(689.3165922136151))","([np.int64(8), np.int64(10), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(37), np.int64(46)], np.float64(55.070131074097326))","([np.int64(10), np.int64(16), np.int64(19), np.int64(37)], np.float64(26.464963862633244))"
75,"([np.int64(2), np.int64(4), np.int64(10), np.int64(15), np.int64(18), np.int64(20), np.int64(25), np.int64(31), np.int64(33), np.int64(37), np.int64(38), np.int64(42), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(4.0752547814563815))","([np.int64(10), np.int64(12)], np.float64(650.6803528599323))","([np.int64(10)], np.float64(649.9463688334871))","([np.int64(12), np.int64(15), np.int64(18), np.int64(20), np.int64(25), np.int64(45)], np.float64(39.750516573220956))","([np.int64(15), np.int64(18), np.int64(20), np.int64(25)], np.float64(21.80700064729183))"
76,"([np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(14), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(25), np.int64(27), np.int64(29), np.int64(31), np.int64(33), np.int64(35), np.int64(36), np.int64(42), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(13.861622376871997))","([], np.float64(666.9578907671859))","([], np.float64(666.9578907671859))","([np.int64(2), np.int64(9), np.int64(19), np.int64(25)], np.float64(38.50043215146949))","([np.int64(2), np.int64(9), np.int64(19), np.int64(25)], np.float64(25.43072381306118))"
77,"([np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(9), np.int64(10), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(20), np.int64(22), np.int64(24), np.int64(26), np.int64(27), np.int64(28), np.int64(32), np.int64(36), np.int64(38), np.int64(39), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(9.334927327461537))","([np.int64(12)], np.float64(632.6865980733386))","([], np.float64(631.3421480932661))","([np.int64(9), np.int64(16), np.int64(19), np.int64(24), np.int64(27), np.int64(32), np.int64(48), np.int64(49)], np.float64(39.37625505033921))","([np.int64(9), np.int64(24), np.int64(27), np.int64(32), np.int64(49)], np.float64(21.408991676263714))"
78,"([np.int64(0), np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(20.68693022603497))","([], np.float64(617.5732343391063))","([], np.float64(617.5732343391063))","([np.int64(17), np.int64(25), np.int64(28), np.int64(31), np.int64(39)], np.float64(38.684891382838074))","([np.int64(17), np.int64(25), np.int64(28), np.int64(31)], np.float64(20.121366791263725))"
79,"([np.int64(0), np.int64(1), np.int64(5), np.int64(14), np.int64(15), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(34), np.int64(36), np.int64(38), np.int64(39), np.int64(42), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(13.07567439463014))","([], np.float64(615.1089088302))","([], np.float64(615.1089088302))","([np.int64(5), np.int64(14), np.int64(22), np.int64(27), np.int64(34), np.int64(37), np.int64(48)], np.float64(42.79266667988866))","([np.int64(5), np.int64(27), np.int64(34), np.int64(48)], np.float64(20.331829600264275))"
80,"([np.int64(2), np.int64(7), np.int64(10), np.int64(13), np.int64(17), np.int64(19), np.int64(23), np.int64(25), np.int64(30), np.int64(37), np.int64(38), np.int64(39), np.int64(42), np.int64(46), np.int64(49)], np.float64(5.011674199258883))","([], np.float64(667.4098081616855))","([], np.float64(667.4098081616855))","([np.int64(5), np.int64(10), np.int64(23), np.int64(25), np.int64(39)], np.float64(39.59744381893587))","([np.int64(10), np.int64(23), np.int64(25), np.int64(39)], np.float64(19.169815383009247))"
81,"([np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(11), np.int64(14), np.int64(17), np.int64(19), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(5.619044669795403))","([np.int64(41)], np.float64(653.1519986074169))","([], np.float64(649.9131304583824))","([np.int64(6), np.int64(29), np.int64(32), np.int64(35)], np.float64(33.24220230128742))","([np.int64(6), np.int64(29), np.int64(32), np.int64(35)], np.float64(20.50537409435601))"
82,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(20), np.int64(24), np.int64(25), np.int64(32), np.int64(35), np.int64(36), np.int64(39), np.int64(44), np.int64(48), np.int64(49)], np.float64(6.065788479327505))","([np.int64(24)], np.float64(634.3137643477207))","([], np.float64(635.1030408706561))","([np.int64(13), np.int64(19), np.int64(39), np.int64(49)], np.float64(37.20315149702605))","([np.int64(13), np.int64(19), np.int64(39), np.int64(49)], np.float64(22.349902723568235))"
83,"([np.int64(7), np.int64(8), np.int64(20), np.int64(22), np.int64(24), np.int64(25), np.int64(30), np.int64(31), np.int64(37), np.int64(39), np.int64(40), np.int64(42), np.int64(44)], np.float64(3.7389154772472337))","([], np.float64(668.6216480684334))","([], np.float64(668.6216480684334))","([np.int64(3), np.int64(16), np.int64(22), np.int64(31), np.int64(37), np.int64(40), np.int64(45)], np.float64(48.46802348002967))","([np.int64(22), np.int64(31), np.int64(37), np.int64(40), np.int64(45)], np.float64(27.11446994325112))"
84,"([np.int64(6), np.int64(7), np.int64(13), np.int64(15), np.int64(20), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(33), np.int64(36), np.int64(44), np.int64(49)], np.float64(5.758816776969429))","([], np.float64(656.734328924537))","([], np.float64(656.734328924537))","([np.int64(6), np.int64(8), np.int64(15), np.int64(20), np.int64(26), np.int64(44)], np.float64(38.80478583719097))","([np.int64(15), np.int64(20), np.int64(26), np.int64(35), np.int64(44)], np.float64(26.19445055896844))"
85,"([np.int64(1), np.int64(7), np.int64(9), np.int64(10), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(23), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(42), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(4.293415111187172))","([np.int64(23), np.int64(48)], np.float64(604.7075041760384))","([], np.float64(602.0847072165051))","([np.int64(7), np.int64(9), np.int64(21), np.int64(23), np.int64(35), np.int64(47)], np.float64(40.789289156307866))","([np.int64(9), np.int64(21), np.int64(35), np.int64(47)], np.float64(20.84301653274626))"
86,"([np.int64(7), np.int64(8), np.int64(13), np.int64(16), np.int64(17), np.int64(21), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(31), np.int64(34), np.int64(37), np.int64(42), np.int64(45), np.int64(47), np.int64(49)], np.float64(5.989931696037271))","([np.int64(8), np.int64(10), np.int64(11)], np.float64(640.4490748965508))","([], np.float64(634.791450891024))","([np.int64(8), np.int64(13), np.int64(24), np.int64(25), np.int64(48)], np.float64(37.64315281960675))","([np.int64(8), np.int64(13), np.int64(24), np.int64(25), np.int64(48)], np.float64(22.952823975254827))"
87,"([np.int64(0), np.int64(1), np.int64(5), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(36), np.int64(38), np.int64(42), np.int64(43), np.int64(45), np.int64(49)], np.float64(9.122397031113037))","([np.int64(33)], np.float64(695.2720179094215))","([], np.float64(690.2437138928007))","([np.int64(18), np.int64(25), np.int64(32), np.int64(33), np.int64(38)], np.float64(45.743170016621605))","([np.int64(18), np.int64(25), np.int64(32), np.int64(35), np.int64(38)], np.float64(28.891594187676073))"
88,"([np.int64(0), np.int64(4), np.int64(10), np.int64(13), np.int64(16), np.int64(19), np.int64(29), np.int64(38), np.int64(39), np.int64(42), np.int64(46), np.int64(48)], np.float64(3.866544692626442))","([np.int64(10)], np.float64(673.8297787724578))","([], np.float64(673.1045597701552))","([np.int64(16), np.int64(19), np.int64(24), np.int64(39), np.int64(46)], np.float64(40.564796087534035))","([np.int64(16), np.int64(19), np.int64(39), np.int64(46)], np.float64(19.417753675609884))"
89,"([np.int64(2), np.int64(6), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(27), np.int64(30), np.int64(33), np.int64(35), np.int64(38), np.int64(40), np.int64(41), np.int64(43), np.int64(44), np.int64(46), np.int64(49)], np.float64(5.834170441998573))","([np.int64(38)], np.float64(616.192605314423))","([], np.float64(614.6628131188731))","([np.int64(2), np.int64(11), np.int64(27), np.int64(35)], np.float64(34.272676035706))","([np.int64(2), np.int64(11), np.int64(27), np.int64(35)], np.float64(25.239021967085154))"
90,"([np.int64(1), np.int64(4), np.int64(5), np.int64(12), np.int64(13), np.int64(15), np.int64(20), np.int64(24), np.int64(27), np.int64(28), np.int64(34), np.int64(35), np.int64(38), np.int64(39), np.int64(41), np.int64(45), np.int64(46), np.int64(48)], np.float64(5.105199928796631))","([np.int64(1)], np.float64(609.3111387752543))","([], np.float64(607.254715788333))","([np.int64(1), np.int64(7), np.int64(15), np.int64(20), np.int64(27), np.int64(41)], np.float64(39.21282489711369))","([np.int64(15), np.int64(20), np.int64(27), np.int64(41)], np.float64(22.513055818447814))"
91,"([np.int64(0), np.int64(3), np.int64(4), np.int64(6), np.int64(11), np.int64(12), np.int64(14), np.int64(17), np.int64(19), np.int64(20), np.int64(27), np.int64(28), np.int64(31), np.int64(32), np.int64(35), np.int64(39), np.int64(41), np.int64(42), np.int64(45)], np.float64(4.857306499612441))","([np.int64(39)], np.float64(650.4422482653082))","([], np.float64(651.7097947621958))","([np.int64(3), np.int64(12), np.int64(20), np.int64(27), np.int64(31)], np.float64(36.121694987023126))","([np.int64(3), np.int64(12), np.int64(27), np.int64(31)], np.float64(19.538331697128644))"
