run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
41,"([np.int64(3), np.int64(10), np.int64(12), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(27), np.int64(29), np.int64(30), np.int64(33), np.int64(38), np.int64(39), np.int64(41), np.int64(43), np.int64(44), np.int64(45), np.int64(49)], np.float64(85.65264161320808))","([np.int64(33), np.int64(43)], np.float64(2319.8752344761897))","([], np.float64(2319.767937433416))","([np.int64(3), np.int64(10), np.int64(16), np.int64(17), np.int64(24), np.int64(29), np.int64(33), np.int64(38), np.int64(41)], np.float64(172.9911011970415))","([np.int64(3), np.int64(17), np.int64(24), np.int64(29), np.int64(33), np.int64(38), np.int64(41)], np.float64(151.19434930425453))"
42,"([np.int64(0), np.int64(1), np.int64(3), np.int64(9), np.int64(12), np.int64(20), np.int64(22), np.int64(26), np.int64(32), np.int64(42), np.int64(46)], np.float64(81.66421524034944))","([np.int64(42)], np.float64(2346.619617904482))","([], np.float64(2330.757026786713))","([np.int64(0), np.int64(1), np.int64(7), np.int64(9), np.int64(12), np.int64(20), np.int64(26), np.int64(32), np.int64(42), np.int64(46)], np.float64(161.90873237387086))","([np.int64(12), np.int64(20), np.int64(26), np.int64(32), np.int64(46)], np.float64(231.71180431337464))"
43,"([np.int64(0), np.int64(1), np.int64(10), np.int64(11), np.int64(13), np.int64(16), np.int64(17), np.int64(26), np.int64(31), np.int64(32), np.int64(35), np.int64(36), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(47)], np.float64(83.2882096008822))","([], np.float64(2292.2823108059474))","([], np.float64(2292.2823108059474))","([np.int64(1), np.int64(10), np.int64(11), np.int64(17), np.int64(31), np.int64(32), np.int64(39), np.int64(41)], np.float64(135.72440395344435))","([np.int64(11), np.int64(17), np.int64(31), np.int64(32), np.int64(39), np.int64(41)], np.float64(190.1640901153675))"
44,"([np.int64(2), np.int64(4), np.int64(7), np.int64(16), np.int64(21), np.int64(23), np.int64(24), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(38), np.int64(43), np.int64(44), np.int64(45), np.int64(48)], np.float64(68.15976306782055))","([np.int64(29), np.int64(43), np.int64(45)], np.float64(2423.633369247017))","([], np.float64(2377.282375568955))","([np.int64(4), np.int64(7), np.int64(23), np.int64(24), np.int64(28), np.int64(29), np.int64(38), np.int64(43), np.int64(44), np.int64(48)], np.float64(143.28705899094447))","([np.int64(7), np.int64(23), np.int64(24), np.int64(29), np.int64(38), np.int64(44), np.int64(48)], np.float64(134.67970572316182))"
45,"([np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(47), np.int64(48)], np.float64(65.51566888813005))","([np.int64(21), np.int64(23), np.int64(34)], np.float64(2417.5161449622656))","([], np.float64(2429.289756830459))","([np.int64(0), np.int64(2), np.int64(11), np.int64(13), np.int64(17), np.int64(32), np.int64(36), np.int64(42)], np.float64(139.19943865915366))","([np.int64(2), np.int64(11), np.int64(13), np.int64(17), np.int64(32), np.int64(36), np.int64(42)], np.float64(138.42797767268038))"
46,"([np.int64(0), np.int64(3), np.int64(8), np.int64(9), np.int64(24), np.int64(29), np.int64(32), np.int64(34), np.int64(37), np.int64(38), np.int64(39), np.int64(41), np.int64(43), np.int64(44), np.int64(45)], np.float64(76.88344578143183))","([np.int64(43)], np.float64(2398.577667468663))","([np.int64(43)], np.float64(2366.737700340544))","([np.int64(8), np.int64(29), np.int64(32), np.int64(38), np.int64(39), np.int64(43), np.int64(44), np.int64(45)], np.float64(151.48178671701905))","([np.int64(8), np.int64(29), np.int64(32), np.int64(38), np.int64(39), np.int64(43), np.int64(44), np.int64(45)], np.float64(105.85430724707452))"
47,"([np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(11), np.int64(12), np.int64(17), np.int64(20), np.int64(24), np.int64(25), np.int64(29), np.int64(31), np.int64(32), np.int64(37), np.int64(44), np.int64(45)], np.float64(228.772524397568))","([np.int64(3)], np.float64(2293.1046492377927))","([], np.float64(2289.8197101776154))","([np.int64(3), np.int64(8), np.int64(12), np.int64(25), np.int64(29), np.int64(31), np.int64(32), np.int64(42), np.int64(44), np.int64(47)], np.float64(167.62377044985584))","([np.int64(12), np.int64(25), np.int64(29), np.int64(31), np.int64(32), np.int64(44)], np.float64(153.96585316561757))"
48,"([np.int64(1), np.int64(4), np.int64(5), np.int64(9), np.int64(11), np.int64(15), np.int64(21), np.int64(22), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(37), np.int64(38), np.int64(40), np.int64(43), np.int64(47), np.int64(49)], np.float64(83.32933339627625))","([np.int64(22)], np.float64(2201.4022316576966))","([], np.float64(2194.7993072995814))","([np.int64(4), np.int64(5), np.int64(9), np.int64(11), np.int64(33), np.int64(34), np.int64(37), np.int64(49)], np.float64(141.4815799559208))","([np.int64(9), np.int64(11), np.int64(33), np.int64(34), np.int64(37), np.int64(49)], np.float64(145.97495904676384))"
49,"([np.int64(2), np.int64(6), np.int64(11), np.int64(14), np.int64(17), np.int64(19), np.int64(23), np.int64(25), np.int64(26), np.int64(28), np.int64(31), np.int64(34), np.int64(37), np.int64(40), np.int64(41), np.int64(43), np.int64(47), np.int64(49)], np.float64(67.22138373100644))","([np.int64(40)], np.float64(2260.763593736463))","([], np.float64(2258.736001006388))","([np.int64(11), np.int64(14), np.int64(31), np.int64(34), np.int64(40), np.int64(43), np.int64(47), np.int64(49)], np.float64(138.21915516599478))","([np.int64(11), np.int64(14), np.int64(31), np.int64(34), np.int64(40), np.int64(43), np.int64(47), np.int64(49)], np.float64(102.1616928811972))"
50,"([np.int64(0), np.int64(8), np.int64(10), np.int64(12), np.int64(15), np.int64(20), np.int64(26), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(38), np.int64(39), np.int64(43), np.int64(45), np.int64(46), np.int64(49)], np.float64(95.47938606463634))","([np.int64(46)], np.float64(2383.6811406862134))","([], np.float64(2382.289588397244))","([np.int64(10), np.int64(15), np.int64(26), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(39), np.int64(45), np.int64(46)], np.float64(163.96469708914287))","([np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(39)], np.float64(197.61437348942283))"
51,"([np.int64(3), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(28), np.int64(30), np.int64(39), np.int64(41), np.int64(45), np.int64(47)], np.float64(82.78625406890058))","([], np.float64(2454.8114030094034))","([], np.float64(2454.8114030094034))","([np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(19), np.int64(28), np.int64(44), np.int64(45), np.int64(47)], np.float64(164.78607392636408))","([np.int64(7), np.int64(15), np.int64(16), np.int64(19), np.int64(28), np.int64(45), np.int64(47)], np.float64(156.48161614455125))"
52,"([np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(23), np.int64(28), np.int64(31), np.int64(35), np.int64(36), np.int64(38), np.int64(42), np.int64(44), np.int64(46), np.int64(47), np.int64(49)], np.float64(71.16933020394998))","([np.int64(13), np.int64(20), np.int64(49)], np.float64(2321.986659557378))","([], np.float64(2306.7106027606455))","([np.int64(9), np.int64(13), np.int64(16), np.int64(20), np.int64(22), np.int64(28), np.int64(31), np.int64(36), np.int64(38), np.int64(47), np.int64(49)], np.float64(166.34706990382537))","([np.int64(13), np.int64(16), np.int64(22), np.int64(28), np.int64(31), np.int64(36), np.int64(38)], np.float64(165.07398159019158))"
53,"([np.int64(0), np.int64(7), np.int64(8), np.int64(10), np.int64(16), np.int64(17), np.int64(21), np.int64(22), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(34), np.int64(39), np.int64(41), np.int64(42)], np.float64(68.58266069778551))","([], np.float64(2273.687479327062))","([], np.float64(2273.687479327062))","([np.int64(0), np.int64(8), np.int64(9), np.int64(11), np.int64(17), np.int64(25), np.int64(26), np.int64(29), np.int64(34), np.int64(41)], np.float64(156.295742621104))","([np.int64(8), np.int64(17), np.int64(25), np.int64(26), np.int64(29), np.int64(34), np.int64(41)], np.float64(133.90821451360685))"
54,"([np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(14), np.int64(16), np.int64(17), np.int64(21), np.int64(23), np.int64(24), np.int64(27), np.int64(31), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(41), np.int64(44)], np.float64(88.54306134686826))","([np.int64(21), np.int64(36)], np.float64(2247.8289194201698))","([], np.float64(2239.1143181396983))","([np.int64(1), np.int64(11), np.int64(16), np.int64(23), np.int64(27), np.int64(31), np.int64(36), np.int64(38), np.int64(40), np.int64(41), np.int64(44)], np.float64(164.30553107519572))","([np.int64(27), np.int64(31), np.int64(38), np.int64(41), np.int64(44)], np.float64(202.22861585735862))"
55,"([np.int64(3), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(15), np.int64(16), np.int64(18), np.int64(25), np.int64(31), np.int64(32), np.int64(40), np.int64(47), np.int64(48)], np.float64(117.39532815131155))","([np.int64(18)], np.float64(2463.472006140003))","([np.int64(18)], np.float64(2431.3154765021436))","([np.int64(3), np.int64(15), np.int64(18), np.int64(25), np.int64(31), np.int64(32), np.int64(40), np.int64(48)], np.float64(176.66560518257486))","([np.int64(3), np.int64(15), np.int64(18), np.int64(25), np.int64(31), np.int64(32), np.int64(40), np.int64(48)], np.float64(141.86864067188748))"
56,"([np.int64(1), np.int64(3), np.int64(4), np.int64(12), np.int64(16), np.int64(24), np.int64(30), np.int64(31), np.int64(37), np.int64(38), np.int64(42), np.int64(43), np.int64(45)], np.float64(105.84516591781919))","([np.int64(37), np.int64(45)], np.float64(2353.7565669977043))","([], np.float64(2325.9129205110494))","([np.int64(3), np.int64(4), np.int64(24), np.int64(30), np.int64(31), np.int64(37), np.int64(42), np.int64(45)], np.float64(139.6056173989496))","([np.int64(3), np.int64(24), np.int64(30), np.int64(31), np.int64(37), np.int64(42), np.int64(45)], np.float64(143.3038377842017))"
57,"([np.int64(3), np.int64(4), np.int64(11), np.int64(16), np.int64(23), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(33), np.int64(35), np.int64(36), np.int64(38), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(48)], np.float64(151.67599450108554))","([np.int64(16)], np.float64(2323.8440010878558))","([], np.float64(2322.074162704503))","([np.int64(21), np.int64(23), np.int64(25), np.int64(30), np.int64(36), np.int64(38), np.int64(42), np.int64(44), np.int64(48)], np.float64(162.69704219347688))","([np.int64(23), np.int64(25), np.int64(30), np.int64(36), np.int64(38), np.int64(42), np.int64(44), np.int64(48)], np.float64(107.2632543258299))"
58,"([np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(26), np.int64(29), np.int64(30), np.int64(36), np.int64(38), np.int64(42), np.int64(44), np.int64(47), np.int64(48)], np.float64(91.36682615357225))","([np.int64(27), np.int64(29), np.int64(36), np.int64(42)], np.float64(2308.7139375016122))","([], np.float64(2328.9395769987386))","([np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(27), np.int64(30), np.int64(38), np.int64(42), np.int64(44)], np.float64(164.3640837214694))","([np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(30), np.int64(38), np.int64(44)], np.float64(107.47540100360706))"
59,"([np.int64(2), np.int64(3), np.int64(9), np.int64(24), np.int64(28), np.int64(33), np.int64(35), np.int64(37), np.int64(44)], np.float64(98.91437715001611))","([], np.float64(2368.597623587525))","([], np.float64(2368.597623587525))","([np.int64(2), np.int64(3), np.int64(24), np.int64(28), np.int64(33), np.int64(35), np.int64(37), np.int64(44), np.int64(48)], np.float64(167.74570732143562))","([np.int64(24), np.int64(28), np.int64(33), np.int64(35), np.int64(37), np.int64(44)], np.float64(190.71673485831886))"
60,"([np.int64(2), np.int64(5), np.int64(8), np.int64(9), np.int64(12), np.int64(15), np.int64(17), np.int64(20), np.int64(23), np.int64(30), np.int64(31), np.int64(34), np.int64(38), np.int64(43), np.int64(45), np.int64(47)], np.float64(69.22405443441328))","([np.int64(8), np.int64(15), np.int64(17)], np.float64(2237.0788824904193))","([], np.float64(2219.3194241744886))","([np.int64(5), np.int64(8), np.int64(12), np.int64(23), np.int64(30), np.int64(38), np.int64(43), np.int64(45)], np.float64(128.14845223113724))","([np.int64(8), np.int64(12), np.int64(23), np.int64(30), np.int64(38), np.int64(42), np.int64(43), np.int64(45)], np.float64(135.29151968033153))"
61,"([np.int64(0), np.int64(1), np.int64(3), np.int64(5), np.int64(8), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(24), np.int64(28), np.int64(29), np.int64(32), np.int64(37), np.int64(42), np.int64(43), np.int64(46), np.int64(48), np.int64(49)], np.float64(82.08885447984869))","([np.int64(0)], np.float64(2364.6866800726084))","([], np.float64(2359.247420944702))","([np.int64(3), np.int64(5), np.int64(8), np.int64(19), np.int64(28), np.int64(37), np.int64(43), np.int64(46), np.int64(48)], np.float64(169.48747272798286))","([np.int64(3), np.int64(8), np.int64(19), np.int64(37), np.int64(43), np.int64(46), np.int64(48)], np.float64(139.31708684459355))"
62,"([np.int64(0), np.int64(4), np.int64(9), np.int64(11), np.int64(13), np.int64(20), np.int64(23), np.int64(27), np.int64(28), np.int64(31), np.int64(33), np.int64(35), np.int64(40), np.int64(42), np.int64(45), np.int64(49)], np.float64(78.12435094612991))","([], np.float64(2367.027132035503))","([], np.float64(2367.027132035503))","([np.int64(0), np.int64(11), np.int64(13), np.int64(18), np.int64(21), np.int64(27), np.int64(33), np.int64(42), np.int64(45), np.int64(49)], np.float64(162.38851447588294))","([np.int64(11), np.int64(13), np.int64(27), np.int64(33), np.int64(42), np.int64(45), np.int64(49)], np.float64(150.1972419412962))"
63,"([np.int64(4), np.int64(7), np.int64(8), np.int64(22), np.int64(24), np.int64(29), np.int64(31), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(42), np.int64(43), np.int64(49)], np.float64(86.08026214857658))","([np.int64(24), np.int64(33), np.int64(43)], np.float64(2328.4765951860745))","([], np.float64(2306.870922695295))","([np.int64(4), np.int64(7), np.int64(22), np.int64(24), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(45), np.int64(49)], np.float64(161.7028615050853))","([np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(40), np.int64(49)], np.float64(246.5877612965235))"
64,"([np.int64(9), np.int64(12), np.int64(22), np.int64(25), np.int64(28), np.int64(30), np.int64(33), np.int64(35), np.int64(38), np.int64(41), np.int64(49)], np.float64(107.71062406169384))","([np.int64(48)], np.float64(2275.885568269694))","([], np.float64(2273.222990973332))","([np.int64(9), np.int64(22), np.int64(25), np.int64(28), np.int64(30), np.int64(35), np.int64(41), np.int64(49)], np.float64(136.31089104758948))","([np.int64(22), np.int64(25), np.int64(28), np.int64(30), np.int64(35), np.int64(41), np.int64(49)], np.float64(130.8663322740334))"
65,"([np.int64(0), np.int64(3), np.int64(6), np.int64(9), np.int64(11), np.int64(15), np.int64(16), np.int64(23), np.int64(26), np.int64(27), np.int64(30), np.int64(35), np.int64(37), np.int64(39), np.int64(42), np.int64(44), np.int64(47), np.int64(48)], np.float64(92.856653158106))","([np.int64(27), np.int64(39)], np.float64(2382.8001059779554))","([], np.float64(2380.5492611549366))","([np.int64(16), np.int64(23), np.int64(26), np.int64(30), np.int64(37), np.int64(39), np.int64(42), np.int64(44), np.int64(47)], np.float64(157.3196442454472))","([np.int64(16), np.int64(23), np.int64(26), np.int64(30), np.int64(37), np.int64(39), np.int64(42), np.int64(44), np.int64(47)], np.float64(113.38173544580025))"
66,"([np.int64(0), np.int64(5), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(15), np.int64(16), np.int64(18), np.int64(21), np.int64(23), np.int64(24), np.int64(28), np.int64(33), np.int64(37), np.int64(39), np.int64(46)], np.float64(78.41013969254857))","([np.int64(16)], np.float64(2298.4013028972963))","([np.int64(16)], np.float64(2294.662264930642))","([np.int64(0), np.int64(5), np.int64(8), np.int64(10), np.int64(15), np.int64(16), np.int64(18), np.int64(22), np.int64(24), np.int64(27), np.int64(37), np.int64(39)], np.float64(170.96858619965818))","([np.int64(5), np.int64(8), np.int64(10), np.int64(15), np.int64(18), np.int64(24), np.int64(39)], np.float64(147.10848315856495))"
67,"([np.int64(1), np.int64(6), np.int64(10), np.int64(11), np.int64(15), np.int64(17), np.int64(18), np.int64(22), np.int64(23), np.int64(32), np.int64(34), np.int64(35), np.int64(39), np.int64(40), np.int64(49)], np.float64(99.51933948950665))","([np.int64(33)], np.float64(2284.0549364787125))","([], np.float64(2270.6331669160672))","([np.int64(1), np.int64(15), np.int64(18), np.int64(22), np.int64(23), np.int64(32), np.int64(34), np.int64(40), np.int64(48), np.int64(49)], np.float64(154.89724417489117))","([np.int64(18), np.int64(22), np.int64(23), np.int64(32), np.int64(34), np.int64(40), np.int64(49)], np.float64(140.7989114262379))"
68,"([np.int64(7), np.int64(9), np.int64(21), np.int64(25), np.int64(27), np.int64(29), np.int64(30), np.int64(33), np.int64(37), np.int64(40), np.int64(41), np.int64(44), np.int64(45), np.int64(49)], np.float64(78.16585729761806))","([np.int64(29), np.int64(30)], np.float64(2302.2982212944394))","([], np.float64(2299.7867786404972))","([np.int64(7), np.int64(9), np.int64(21), np.int64(25), np.int64(30), np.int64(33), np.int64(37), np.int64(41)], np.float64(147.7959493715228))","([np.int64(7), np.int64(9), np.int64(21), np.int64(25), np.int64(30), np.int64(33), np.int64(37), np.int64(41)], np.float64(121.14396251637444))"
69,"([np.int64(3), np.int64(5), np.int64(8), np.int64(10), np.int64(14), np.int64(17), np.int64(20), np.int64(27), np.int64(28), np.int64(29), np.int64(32), np.int64(34), np.int64(36), np.int64(40), np.int64(44), np.int64(46), np.int64(47)], np.float64(69.37402430724993))","([], np.float64(2235.354173198641))","([], np.float64(2235.354173198641))","([np.int64(5), np.int64(10), np.int64(17), np.int64(28), np.int64(40), np.int64(44), np.int64(46), np.int64(47), np.int64(48)], np.float64(127.76722955863119))","([np.int64(5), np.int64(10), np.int64(17), np.int64(28), np.int64(40), np.int64(44), np.int64(46), np.int64(47), np.int64(48)], np.float64(102.74473491292139))"
70,"([np.int64(0), np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(18), np.int64(25), np.int64(28), np.int64(29), np.int64(34), np.int64(40), np.int64(42), np.int64(43), np.int64(46), np.int64(48)], np.float64(83.65687845451531))","([np.int64(2), np.int64(43)], np.float64(2403.141679010205))","([], np.float64(2360.182906462235))","([np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(12), np.int64(16), np.int64(18), np.int64(43)], np.float64(143.19687257641183))","([np.int64(12), np.int64(16), np.int64(18), np.int64(20), np.int64(29), np.int64(43)], np.float64(237.59388652232244))"
71,"([np.int64(2), np.int64(7), np.int64(11), np.int64(14), np.int64(21), np.int64(22), np.int64(24), np.int64(26), np.int64(28), np.int64(30), np.int64(32), np.int64(34), np.int64(36), np.int64(38), np.int64(39), np.int64(41), np.int64(43), np.int64(46), np.int64(47)], np.float64(80.61355260051647))","([np.int64(22), np.int64(43)], np.float64(2302.0836724477285))","([], np.float64(2282.008000108491))","([np.int64(7), np.int64(11), np.int64(14), np.int64(22), np.int64(24), np.int64(32), np.int64(38), np.int64(41)], np.float64(151.7098989870642))","([np.int64(11), np.int64(14), np.int64(22), np.int64(24), np.int64(32), np.int64(38), np.int64(41)], np.float64(142.34062634052324))"
72,"([np.int64(3), np.int64(7), np.int64(11), np.int64(12), np.int64(14), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(26), np.int64(29), np.int64(30), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(48), np.int64(49)], np.float64(64.78814434836634))","([np.int64(14), np.int64(26)], np.float64(2277.709986555757))","([], np.float64(2265.5813844050103))","([np.int64(11), np.int64(14), np.int64(20), np.int64(23), np.int64(26), np.int64(36), np.int64(39), np.int64(43), np.int64(48)], np.float64(150.85900097816366))","([np.int64(14), np.int64(23), np.int64(26), np.int64(36), np.int64(39), np.int64(43), np.int64(48)], np.float64(143.64824667977567))"
73,"([np.int64(3), np.int64(4), np.int64(5), np.int64(9), np.int64(14), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(22), np.int64(26), np.int64(29), np.int64(31), np.int64(41), np.int64(43), np.int64(45), np.int64(48), np.int64(49)], np.float64(83.40001420796207))","([np.int64(14)], np.float64(2285.098859449352))","([], np.float64(2276.9068106293626))","([np.int64(4), np.int64(5), np.int64(14), np.int64(18), np.int64(20), np.int64(26), np.int64(29), np.int64(31)], np.float64(157.65967755851707))","([np.int64(14), np.int64(18), np.int64(20), np.int64(26), np.int64(29), np.int64(31), np.int64(43)], np.float64(198.59913219408773))"
74,"([np.int64(0), np.int64(1), np.int64(4), np.int64(7), np.int64(8), np.int64(12), np.int64(13), np.int64(20), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(34)], np.float64(91.45519376269536))","([], np.float64(2347.614691830917))","([], np.float64(2347.614691830917))","([np.int64(4), np.int64(7), np.int64(8), np.int64(12), np.int64(13), np.int64(28), np.int64(29), np.int64(31), np.int64(34)], np.float64(157.11948565079504))","([np.int64(7), np.int64(12), np.int64(28), np.int64(31), np.int64(34)], np.float64(205.1827369544712))"
75,"([np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(12), np.int64(24), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(37), np.int64(40), np.int64(42), np.int64(45), np.int64(46), np.int64(47)], np.float64(82.96236745536085))","([], np.float64(2374.282052201153))","([], np.float64(2374.282052201153))","([np.int64(6), np.int64(9), np.int64(12), np.int64(29), np.int64(35), np.int64(40), np.int64(45), np.int64(46)], np.float64(146.60341525073915))","([np.int64(12), np.int64(29), np.int64(35), np.int64(40), np.int64(45), np.int64(46)], np.float64(175.78464083340478))"
76,"([np.int64(1), np.int64(2), np.int64(5), np.int64(10), np.int64(11), np.int64(16), np.int64(18), np.int64(19), np.int64(24), np.int64(25), np.int64(26), np.int64(30), np.int64(31), np.int64(34), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(47)], np.float64(79.88429428117614))","([np.int64(24), np.int64(31)], np.float64(2405.1745634761633))","([], np.float64(2408.193243296551))","([np.int64(1), np.int64(2), np.int64(11), np.int64(16), np.int64(24), np.int64(25), np.int64(26), np.int64(43), np.int64(47)], np.float64(174.66911454220545))","([np.int64(16), np.int64(24), np.int64(25), np.int64(43), np.int64(47)], np.float64(224.02039687743644))"
77,"([np.int64(2), np.int64(3), np.int64(7), np.int64(8), np.int64(11), np.int64(13), np.int64(16), np.int64(20), np.int64(21), np.int64(24), np.int64(28), np.int64(29), np.int64(35), np.int64(37), np.int64(38), np.int64(44), np.int64(46), np.int64(49)], np.float64(70.011200089805))","([np.int64(29)], np.float64(2316.0352794781884))","([], np.float64(2320.1932846712552))","([np.int64(8), np.int64(11), np.int64(13), np.int64(16), np.int64(21), np.int64(37), np.int64(46), np.int64(49)], np.float64(127.87903403111153))","([np.int64(11), np.int64(13), np.int64(16), np.int64(21), np.int64(37), np.int64(46), np.int64(49)], np.float64(127.04474791935962))"
78,"([np.int64(0), np.int64(1), np.int64(3), np.int64(16), np.int64(20), np.int64(21), np.int64(26), np.int64(27), np.int64(31), np.int64(32), np.int64(37), np.int64(42), np.int64(45)], np.float64(75.398032315105))","([np.int64(20)], np.float64(2401.716028312446))","([], np.float64(2392.876391589782))","([np.int64(1), np.int64(3), np.int64(16), np.int64(21), np.int64(26), np.int64(31), np.int64(32), np.int64(45)], np.float64(152.41586948029337))","([np.int64(16), np.int64(21), np.int64(26), np.int64(31), np.int64(32), np.int64(45)], np.float64(141.94345090655256))"
79,"([np.int64(2), np.int64(7), np.int64(9), np.int64(13), np.int64(15), np.int64(16), np.int64(21), np.int64(22), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(36), np.int64(38), np.int64(39), np.int64(41), np.int64(44), np.int64(47), np.int64(49)], np.float64(86.51194314915195))","([np.int64(13), np.int64(15)], np.float64(2398.8605089658295))","([], np.float64(2382.687006197551))","([np.int64(2), np.int64(9), np.int64(15), np.int64(16), np.int64(21), np.int64(36), np.int64(41), np.int64(49)], np.float64(162.67007519365097))","([np.int64(9), np.int64(15), np.int64(16), np.int64(21), np.int64(36), np.int64(41), np.int64(49)], np.float64(161.38715673342284))"
80,"([np.int64(0), np.int64(10), np.int64(14), np.int64(18), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(44), np.int64(47), np.int64(48)], np.float64(80.50501226086199))","([], np.float64(2364.00400162499))","([], np.float64(2364.00400162499))","([np.int64(14), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(34), np.int64(48)], np.float64(151.81254916298371))","([np.int64(14), np.int64(26), np.int64(27), np.int64(28), np.int64(32), np.int64(33), np.int64(34), np.int64(48)], np.float64(113.34028035208412))"
81,"([np.int64(1), np.int64(4), np.int64(6), np.int64(8), np.int64(21), np.int64(22), np.int64(27), np.int64(31), np.int64(32), np.int64(35), np.int64(36), np.int64(37), np.int64(45)], np.float64(92.33134376900469))","([], np.float64(2308.371880845067))","([], np.float64(2308.371880845067))","([np.int64(1), np.int64(4), np.int64(6), np.int64(8), np.int64(21), np.int64(27), np.int64(31), np.int64(36), np.int64(43), np.int64(45)], np.float64(150.34748565061673))","([np.int64(1), np.int64(6), np.int64(8), np.int64(21), np.int64(27), np.int64(31), np.int64(36)], np.float64(135.7859903318926))"
82,"([np.int64(4), np.int64(5), np.int64(8), np.int64(15), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(36), np.int64(38), np.int64(39), np.int64(44), np.int64(49)], np.float64(64.35423375563283))","([np.int64(4), np.int64(36)], np.float64(2300.533405201168))","([], np.float64(2278.513081177605))","([np.int64(6), np.int64(15), np.int64(21), np.int64(23), np.int64(27), np.int64(38), np.int64(39), np.int64(44), np.int64(49)], np.float64(134.08639400000658))","([np.int64(21), np.int64(23), np.int64(27), np.int64(38), np.int64(39), np.int64(44), np.int64(49)], np.float64(132.82971913417262))"
