run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
47,"([np.int64(7), np.int64(14), np.int64(16), np.int64(18), np.int64(23), np.int64(24), np.int64(31), np.int64(34), np.int64(37), np.int64(40), np.int64(41), np.int64(46), np.int64(49)], np.float64(42.241295348489665))","([], np.float64(1352.728054852939))","([], np.float64(1352.728054852939))","([np.int64(14), np.int64(16), np.int64(18), np.int64(23), np.int64(31), np.int64(34), np.int64(46)], np.float64(88.42516814420317))","([np.int64(14), np.int64(16), np.int64(23), np.int64(31), np.int64(34), np.int64(46)], np.float64(58.58284030835418))"
48,"([np.int64(0), np.int64(6), np.int64(8), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(19), np.int64(20), np.int64(22), np.int64(25), np.int64(31), np.int64(40), np.int64(44), np.int64(45)], np.float64(41.77570921418551))","([np.int64(16)], np.float64(1342.1288539072568))","([np.int64(16)], np.float64(1339.2396804848636))","([np.int64(0), np.int64(3), np.int64(8), np.int64(12), np.int64(13), np.int64(31), np.int64(44), np.int64(45)], np.float64(94.22270290810111))","([np.int64(8), np.int64(13), np.int64(31), np.int64(44), np.int64(45)], np.float64(101.08662004358476))"
49,"([np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(10), np.int64(15), np.int64(18), np.int64(23), np.int64(25), np.int64(27), np.int64(28), np.int64(31), np.int64(43), np.int64(45), np.int64(48)], np.float64(43.34619526869227))","([np.int64(3), np.int64(27), np.int64(36), np.int64(47)], np.float64(1411.2817212735308))","([], np.float64(1411.5582222767023))","([np.int64(4), np.int64(8), np.int64(10), np.int64(15), np.int64(28), np.int64(32), np.int64(48)], np.float64(95.81214241595323))","([np.int64(4), np.int64(8), np.int64(10), np.int64(15), np.int64(28), np.int64(48)], np.float64(65.72009112419792))"
50,"([np.int64(0), np.int64(2), np.int64(9), np.int64(10), np.int64(17), np.int64(22), np.int64(26), np.int64(32), np.int64(33), np.int64(40), np.int64(41), np.int64(46)], np.float64(47.510488554814906))","([np.int64(22), np.int64(32)], np.float64(1342.6584875900312))","([], np.float64(1342.9478693205551))","([np.int64(2), np.int64(9), np.int64(10), np.int64(33), np.int64(40), np.int64(41)], np.float64(81.40869241469211))","([np.int64(2), np.int64(9), np.int64(10), np.int64(33), np.int64(40), np.int64(41)], np.float64(56.092820017423946))"
51,"([np.int64(5), np.int64(11), np.int64(13), np.int64(16), np.int64(22), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(39), np.int64(42), np.int64(44), np.int64(47)], np.float64(41.18753354855806))","([], np.float64(1333.082064928428))","([], np.float64(1333.082064928428))","([np.int64(5), np.int64(11), np.int64(22), np.int64(34), np.int64(39), np.int64(44), np.int64(49)], np.float64(95.53405594327366))","([np.int64(5), np.int64(11), np.int64(22), np.int64(34), np.int64(39), np.int64(44)], np.float64(59.181300872484336))"
52,"([np.int64(8), np.int64(9), np.int64(12), np.int64(14), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(23), np.int64(27), np.int64(30), np.int64(31), np.int64(33), np.int64(36), np.int64(38), np.int64(41), np.int64(44)], np.float64(49.290351135102725))","([np.int64(17), np.int64(41)], np.float64(1372.335747610274))","([np.int64(41)], np.float64(1359.8318196105222))","([np.int64(8), np.int64(17), np.int64(19), np.int64(22), np.int64(23), np.int64(31), np.int64(41), np.int64(44)], np.float64(91.11122783444642))","([np.int64(8), np.int64(17), np.int64(19), np.int64(22), np.int64(31), np.int64(44)], np.float64(55.58728708939829))"
53,"([np.int64(2), np.int64(8), np.int64(12), np.int64(15), np.int64(21), np.int64(26), np.int64(28), np.int64(32), np.int64(33), np.int64(40), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(34.970781486698975))","([], np.float64(1355.9342568240165))","([], np.float64(1355.9342568240165))","([np.int64(8), np.int64(12), np.int64(15), np.int64(26), np.int64(46), np.int64(49)], np.float64(78.2611883738959))","([np.int64(8), np.int64(12), np.int64(15), np.int64(26), np.int64(46), np.int64(49)], np.float64(54.283084315197065))"
54,"([np.int64(0), np.int64(3), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(17), np.int64(19), np.int64(21), np.int64(25), np.int64(26), np.int64(28), np.int64(30), np.int64(33), np.int64(35), np.int64(37), np.int64(41), np.int64(49)], np.float64(38.463139618315296))","([np.int64(0), np.int64(13)], np.float64(1374.9524780253535))","([], np.float64(1368.1654551305394))","([np.int64(0), np.int64(3), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(25), np.int64(42)], np.float64(93.234921964069))","([np.int64(3), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(25)], np.float64(59.8567783604851))"
55,"([np.int64(4), np.int64(10), np.int64(19), np.int64(20), np.int64(25), np.int64(28), np.int64(29), np.int64(36), np.int64(38), np.int64(45), np.int64(46), np.int64(47)], np.float64(48.22767874765816))","([], np.float64(1380.495516716911))","([], np.float64(1380.495516716911))","([np.int64(4), np.int64(19), np.int64(20), np.int64(29), np.int64(36), np.int64(38), np.int64(49)], np.float64(94.0150170685711))","([np.int64(4), np.int64(19), np.int64(20), np.int64(29), np.int64(36), np.int64(38)], np.float64(62.42393902950536))"
56,"([np.int64(0), np.int64(2), np.int64(4), np.int64(7), np.int64(8), np.int64(9), np.int64(18), np.int64(19), np.int64(21), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(34), np.int64(38), np.int64(40), np.int64(43), np.int64(44), np.int64(46), np.int64(47), np.int64(49)], np.float64(36.48839642631623))","([], np.float64(1267.987437336057))","([], np.float64(1267.987437336057))","([np.int64(0), np.int64(9), np.int64(38), np.int64(43), np.int64(46), np.int64(47)], np.float64(79.87066862574636))","([np.int64(9), np.int64(38), np.int64(43), np.int64(46), np.int64(47)], np.float64(99.42884847075625))"
57,"([np.int64(4), np.int64(11), np.int64(24), np.int64(26), np.int64(27), np.int64(30), np.int64(35), np.int64(37), np.int64(42), np.int64(46), np.int64(48)], np.float64(36.377803197702654))","([np.int64(4)], np.float64(1331.799775391176))","([], np.float64(1337.6557044913393))","([np.int64(4), np.int64(24), np.int64(27), np.int64(35), np.int64(37), np.int64(47), np.int64(48)], np.float64(79.46211885164405))","([np.int64(4), np.int64(24), np.int64(27), np.int64(35), np.int64(37), np.int64(48)], np.float64(51.948680014608776))"
58,"([np.int64(4), np.int64(12), np.int64(14), np.int64(19), np.int64(20), np.int64(22), np.int64(30), np.int64(32), np.int64(36), np.int64(41), np.int64(43), np.int64(47)], np.float64(48.06573358827011))","([np.int64(4)], np.float64(1414.0869451559727))","([], np.float64(1409.1059631113997))","([np.int64(4), np.int64(14), np.int64(19), np.int64(20), np.int64(22), np.int64(30), np.int64(32), np.int64(44)], np.float64(103.16369110276675))","([np.int64(14), np.int64(19), np.int64(20), np.int64(22), np.int64(30), np.int64(32)], np.float64(61.260382353011316))"
59,"([np.int64(2), np.int64(10), np.int64(13), np.int64(15), np.int64(18), np.int64(22), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(30), np.int64(39), np.int64(45), np.int64(46), np.int64(48)], np.float64(42.59397327754181))","([np.int64(10)], np.float64(1408.8736702466729))","([], np.float64(1409.290278607281))","([np.int64(2), np.int64(10), np.int64(13), np.int64(15), np.int64(18), np.int64(25), np.int64(27), np.int64(30)], np.float64(94.0084139321915))","([np.int64(2), np.int64(13), np.int64(18), np.int64(25), np.int64(27), np.int64(30)], np.float64(58.51720812157701))"
60,"([np.int64(1), np.int64(4), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(16), np.int64(20), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(38)], np.float64(47.182618533845584))","([], np.float64(1389.4109795513768))","([], np.float64(1389.4109795513768))","([np.int64(16), np.int64(20), np.int64(25), np.int64(29), np.int64(32), np.int64(38)], np.float64(87.58821343191582))","([np.int64(16), np.int64(20), np.int64(25), np.int64(29), np.int64(32), np.int64(38)], np.float64(58.6128601641619))"
61,"([np.int64(5), np.int64(11), np.int64(13), np.int64(16), np.int64(17), np.int64(20), np.int64(26), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(36), np.int64(38), np.int64(39), np.int64(45), np.int64(47)], np.float64(37.5282761341222))","([], np.float64(1389.3411620552713))","([], np.float64(1389.3411620552713))","([np.int64(3), np.int64(5), np.int64(13), np.int64(30), np.int64(33), np.int64(36), np.int64(45)], np.float64(80.02163178015583))","([np.int64(5), np.int64(13), np.int64(30), np.int64(33), np.int64(36), np.int64(45), np.int64(48)], np.float64(55.412144394629834))"
62,"([np.int64(4), np.int64(7), np.int64(8), np.int64(11), np.int64(13), np.int64(14), np.int64(19), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(37), np.int64(39), np.int64(43), np.int64(48)], np.float64(39.87687035261026))","([], np.float64(1375.119364460307))","([], np.float64(1375.119364460307))","([np.int64(8), np.int64(11), np.int64(14), np.int64(26), np.int64(27), np.int64(39)], np.float64(88.64955062459288))","([np.int64(8), np.int64(11), np.int64(14), np.int64(26), np.int64(27), np.int64(39), np.int64(48)], np.float64(66.9639436853487))"
63,"([np.int64(0), np.int64(3), np.int64(4), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(23), np.int64(30), np.int64(33), np.int64(39), np.int64(40), np.int64(42), np.int64(44)], np.float64(47.281385727335426))","([np.int64(0), np.int64(3), np.int64(23)], np.float64(1370.169459589138))","([], np.float64(1370.7035826735196))","([np.int64(0), np.int64(14), np.int64(21), np.int64(33), np.int64(40), np.int64(42), np.int64(44)], np.float64(95.5643638898611))","([np.int64(14), np.int64(33), np.int64(40), np.int64(42), np.int64(44)], np.float64(112.73708989098485))"
64,"([np.int64(2), np.int64(4), np.int64(9), np.int64(15), np.int64(16), np.int64(17), np.int64(24), np.int64(26), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(37), np.int64(46), np.int64(48)], np.float64(49.14672592098983))","([], np.float64(1369.2870466222582))","([], np.float64(1369.2870466222582))","([np.int64(2), np.int64(9), np.int64(24), np.int64(30), np.int64(31), np.int64(37), np.int64(46)], np.float64(90.84837773944979))","([np.int64(2), np.int64(9), np.int64(24), np.int64(30), np.int64(31), np.int64(46)], np.float64(64.57234602121443))"
65,"([np.int64(3), np.int64(4), np.int64(8), np.int64(12), np.int64(17), np.int64(20), np.int64(22), np.int64(24), np.int64(30), np.int64(35), np.int64(40), np.int64(42), np.int64(45), np.int64(47)], np.float64(42.00785962482139))","([np.int64(30)], np.float64(1331.711830591794))","([], np.float64(1332.204728926618))","([np.int64(8), np.int64(12), np.int64(20), np.int64(24), np.int64(26), np.int64(42), np.int64(45), np.int64(47)], np.float64(89.19212347016038))","([np.int64(8), np.int64(12), np.int64(24), np.int64(42), np.int64(45), np.int64(47)], np.float64(58.41616683514672))"
66,"([np.int64(0), np.int64(2), np.int64(8), np.int64(10), np.int64(11), np.int64(14), np.int64(15), np.int64(16), np.int64(18), np.int64(23), np.int64(27), np.int64(29), np.int64(34), np.int64(38), np.int64(44)], np.float64(42.95028064039069))","([np.int64(18)], np.float64(1388.216306282725))","([], np.float64(1371.7472980382433))","([np.int64(10), np.int64(15), np.int64(18), np.int64(27), np.int64(38), np.int64(44)], np.float64(87.0838232865805))","([np.int64(10), np.int64(15), np.int64(18), np.int64(27), np.int64(38), np.int64(44), np.int64(49)], np.float64(56.5898892453867))"
67,"([np.int64(0), np.int64(3), np.int64(4), np.int64(12), np.int64(23), np.int64(30), np.int64(31), np.int64(34), np.int64(39), np.int64(45), np.int64(46)], np.float64(44.15375681131151))","([np.int64(4)], np.float64(1381.9943639826713))","([], np.float64(1385.9268307681616))","([np.int64(0), np.int64(3), np.int64(4), np.int64(23), np.int64(30), np.int64(31), np.int64(35), np.int64(39)], np.float64(105.96611947719794))","([np.int64(0), np.int64(3), np.int64(23), np.int64(30), np.int64(31), np.int64(35), np.int64(39)], np.float64(68.04531370281066))"
68,"([np.int64(3), np.int64(4), np.int64(5), np.int64(13), np.int64(18), np.int64(21), np.int64(23), np.int64(30), np.int64(34), np.int64(35), np.int64(39), np.int64(40), np.int64(44)], np.float64(45.78980753075717))","([], np.float64(1318.899511672889))","([], np.float64(1318.899511672889))","([np.int64(13), np.int64(18), np.int64(21), np.int64(31), np.int64(34), np.int64(35), np.int64(40)], np.float64(96.78797243688621))","([np.int64(13), np.int64(18), np.int64(21), np.int64(34), np.int64(35), np.int64(40)], np.float64(58.64732115836848))"
69,"([np.int64(0), np.int64(2), np.int64(5), np.int64(7), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(24), np.int64(26), np.int64(27), np.int64(34), np.int64(35), np.int64(37), np.int64(39), np.int64(41), np.int64(43), np.int64(49)], np.float64(50.28843657896714))","([np.int64(4), np.int64(16), np.int64(49)], np.float64(1314.6980753399023))","([], np.float64(1308.5572726207556))","([np.int64(0), np.int64(5), np.int64(13), np.int64(16), np.int64(17), np.int64(42), np.int64(43), np.int64(49)], np.float64(100.59392822708489))","([np.int64(13), np.int64(17), np.int64(43), np.int64(49)], np.float64(157.33315361707085))"
70,"([np.int64(1), np.int64(2), np.int64(4), np.int64(9), np.int64(10), np.int64(13), np.int64(17), np.int64(21), np.int64(24), np.int64(27), np.int64(30), np.int64(31), np.int64(37), np.int64(38), np.int64(43), np.int64(46), np.int64(48), np.int64(49)], np.float64(40.88947572524226))","([np.int64(15)], np.float64(1336.0351886639237))","([], np.float64(1333.8311634614956))","([np.int64(10), np.int64(21), np.int64(27), np.int64(30), np.int64(37), np.int64(38), np.int64(43)], np.float64(87.99712100783218))","([np.int64(21), np.int64(27), np.int64(30), np.int64(37), np.int64(38), np.int64(43)], np.float64(52.46613697368836))"
71,"([np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(9), np.int64(13), np.int64(16), np.int64(17), np.int64(20), np.int64(22), np.int64(24), np.int64(25), np.int64(31), np.int64(34), np.int64(42), np.int64(46)], np.float64(50.51401533591289))","([], np.float64(1333.6788195820318))","([], np.float64(1333.6788195820318))","([np.int64(3), np.int64(7), np.int64(16), np.int64(17), np.int64(20), np.int64(22)], np.float64(88.0849290666668))","([np.int64(3), np.int64(7), np.int64(16), np.int64(17), np.int64(20), np.int64(22)], np.float64(51.240992212695524))"
72,"([np.int64(4), np.int64(5), np.int64(8), np.int64(13), np.int64(14), np.int64(16), np.int64(18), np.int64(19), np.int64(23), np.int64(25), np.int64(27), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(47)], np.float64(43.588588998420235))","([np.int64(8), np.int64(23), np.int64(44)], np.float64(1313.7055568660428))","([], np.float64(1322.1649453970576))","([np.int64(14), np.int64(23), np.int64(34), np.int64(35), np.int64(36), np.int64(44), np.int64(47)], np.float64(92.50816864636428))","([np.int64(23), np.int64(34), np.int64(35), np.int64(36), np.int64(44), np.int64(47)], np.float64(111.30017411262656))"
73,"([np.int64(0), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(17), np.int64(20), np.int64(28), np.int64(31), np.int64(34), np.int64(36), np.int64(37), np.int64(38), np.int64(39)], np.float64(45.617204389895676))","([], np.float64(1360.5142551920305))","([], np.float64(1360.5142551920305))","([np.int64(3), np.int64(11), np.int64(20), np.int64(28), np.int64(30), np.int64(31), np.int64(37), np.int64(39)], np.float64(93.50315289632137))","([np.int64(3), np.int64(20), np.int64(28), np.int64(31), np.int64(37), np.int64(39)], np.float64(53.68316175074368))"
74,"([np.int64(0), np.int64(5), np.int64(14), np.int64(15), np.int64(16), np.int64(19), np.int64(28), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(40), np.int64(49)], np.float64(43.76159831994498))","([np.int64(5), np.int64(28), np.int64(33), np.int64(40)], np.float64(1345.255439133506))","([], np.float64(1325.553063482906))","([np.int64(5), np.int64(15), np.int64(19), np.int64(20), np.int64(34), np.int64(35), np.int64(49)], np.float64(93.03148595862085))","([np.int64(5), np.int64(15), np.int64(19), np.int64(20), np.int64(34), np.int64(35), np.int64(49)], np.float64(68.85661755254546))"
75,"([np.int64(0), np.int64(5), np.int64(8), np.int64(12), np.int64(19), np.int64(24), np.int64(25), np.int64(27)], np.float64(40.64909393994161))","([np.int64(4)], np.float64(1291.7934597402502))","([], np.float64(1282.662736432679))","([np.int64(0), np.int64(5), np.int64(8), np.int64(12), np.int64(16), np.int64(25), np.int64(27)], np.float64(87.92930508304252))","([np.int64(0), np.int64(5), np.int64(8), np.int64(12), np.int64(25), np.int64(27)], np.float64(55.75162279919309))"
76,"([np.int64(1), np.int64(3), np.int64(4), np.int64(12), np.int64(14), np.int64(18), np.int64(20), np.int64(27), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(35), np.int64(36), np.int64(41), np.int64(45)], np.float64(46.14934739947189))","([], np.float64(1399.9430348424603))","([], np.float64(1399.9430348424603))","([np.int64(3), np.int64(4), np.int64(14), np.int64(29), np.int64(30), np.int64(36)], np.float64(87.02177425163912))","([np.int64(4), np.int64(14), np.int64(29), np.int64(30), np.int64(36)], np.float64(106.47910548949916))"
77,"([np.int64(1), np.int64(2), np.int64(5), np.int64(7), np.int64(8), np.int64(27), np.int64(28), np.int64(29), np.int64(32), np.int64(33), np.int64(38), np.int64(44), np.int64(46), np.int64(49)], np.float64(53.01265344071071))","([np.int64(29), np.int64(32)], np.float64(1380.5218576071793))","([], np.float64(1376.5113400725315))","([np.int64(1), np.int64(2), np.int64(7), np.int64(8), np.int64(27), np.int64(29), np.int64(33)], np.float64(94.56136937948244))","([np.int64(1), np.int64(2), np.int64(7), np.int64(27), np.int64(29), np.int64(33)], np.float64(66.40041330905972))"
78,"([np.int64(2), np.int64(5), np.int64(7), np.int64(18), np.int64(27), np.int64(28), np.int64(33), np.int64(34), np.int64(35), np.int64(37), np.int64(43), np.int64(46)], np.float64(52.95472475530715))","([np.int64(27), np.int64(34)], np.float64(1324.7608363989696))","([], np.float64(1322.6675861505996))","([np.int64(5), np.int64(8), np.int64(27), np.int64(28), np.int64(34), np.int64(35), np.int64(37), np.int64(43)], np.float64(101.79747578892055))","([np.int64(5), np.int64(28), np.int64(34), np.int64(35), np.int64(37), np.int64(43)], np.float64(57.099847060834065))"
79,"([np.int64(8), np.int64(9), np.int64(13), np.int64(20), np.int64(22), np.int64(23), np.int64(27), np.int64(29), np.int64(33), np.int64(34), np.int64(37), np.int64(42), np.int64(44), np.int64(46)], np.float64(44.04706053050078))","([np.int64(8), np.int64(13), np.int64(37)], np.float64(1308.7501861061087))","([np.int64(13)], np.float64(1295.127317575804))","([np.int64(9), np.int64(20), np.int64(22), np.int64(33), np.int64(34), np.int64(37), np.int64(42)], np.float64(87.68920605848209))","([np.int64(9), np.int64(20), np.int64(22), np.int64(33), np.int64(34), np.int64(37), np.int64(42)], np.float64(62.715951627781585))"
80,"([np.int64(1), np.int64(3), np.int64(4), np.int64(19), np.int64(20), np.int64(21), np.int64(23), np.int64(26), np.int64(35), np.int64(37), np.int64(38), np.int64(39)], np.float64(44.70773603453139))","([], np.float64(1340.258822185489))","([], np.float64(1340.258822185489))","([np.int64(1), np.int64(19), np.int64(20), np.int64(21), np.int64(35), np.int64(38), np.int64(49)], np.float64(85.6181463450397))","([np.int64(1), np.int64(19), np.int64(20), np.int64(21), np.int64(35), np.int64(38)], np.float64(56.49228551469717))"
81,"([np.int64(6), np.int64(11), np.int64(13), np.int64(18), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(32), np.int64(33), np.int64(38), np.int64(41), np.int64(48)], np.float64(36.62626673801596))","([np.int64(18), np.int64(19), np.int64(33)], np.float64(1394.814621753497))","([], np.float64(1360.8728038291458))","([np.int64(11), np.int64(13), np.int64(18), np.int64(19), np.int64(23), np.int64(26), np.int64(32), np.int64(33), np.int64(40)], np.float64(77.20141982548171))","([np.int64(11), np.int64(13), np.int64(23), np.int64(26), np.int64(32), np.int64(33)], np.float64(49.763196043795226))"
82,"([np.int64(3), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(14), np.int64(18), np.int64(24), np.int64(25), np.int64(27), np.int64(29)], np.float64(46.649126494140894))","([np.int64(11), np.int64(25)], np.float64(1391.6886716755187))","([], np.float64(1385.498138225264))","([np.int64(10), np.int64(14), np.int64(24), np.int64(25), np.int64(27), np.int64(29)], np.float64(96.23774128935838))","([np.int64(10), np.int64(14), np.int64(24), np.int64(25), np.int64(27), np.int64(29), np.int64(41)], np.float64(66.72970621985299))"
83,"([np.int64(1), np.int64(4), np.int64(9), np.int64(12), np.int64(20), np.int64(24), np.int64(25), np.int64(40), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(39.368445794042756))","([], np.float64(1331.606566916857))","([], np.float64(1331.606566916857))","([np.int64(20), np.int64(25), np.int64(43), np.int64(46), np.int64(47), np.int64(48)], np.float64(72.24907990076653))","([np.int64(20), np.int64(25), np.int64(43), np.int64(46), np.int64(47), np.int64(48)], np.float64(48.261477615112206))"
84,"([np.int64(1), np.int64(3), np.int64(7), np.int64(9), np.int64(10), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(37), np.int64(47), np.int64(49)], np.float64(49.943861026513346))","([], np.float64(1359.303555428938))","([], np.float64(1359.303555428938))","([np.int64(15), np.int64(23), np.int64(29), np.int64(37), np.int64(47), np.int64(49)], np.float64(82.92706732596234))","([np.int64(15), np.int64(23), np.int64(29), np.int64(35), np.int64(37), np.int64(47), np.int64(49)], np.float64(72.27527410144903))"
85,"([np.int64(5), np.int64(6), np.int64(10), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(32), np.int64(38), np.int64(39), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(48)], np.float64(44.15215278744012))","([np.int64(26), np.int64(38), np.int64(43), np.int64(45)], np.float64(1394.988347866141))","([], np.float64(1381.5592815612786))","([np.int64(5), np.int64(10), np.int64(12), np.int64(22), np.int64(25), np.int64(32), np.int64(39), np.int64(45), np.int64(46)], np.float64(97.53647290732324))","([np.int64(10), np.int64(22), np.int64(25), np.int64(32), np.int64(39), np.int64(46)], np.float64(62.09079887677228))"
86,"([np.int64(1), np.int64(5), np.int64(9), np.int64(10), np.int64(11), np.int64(18), np.int64(26), np.int64(27), np.int64(30), np.int64(32), np.int64(33), np.int64(37), np.int64(40), np.int64(43), np.int64(45), np.int64(47), np.int64(48)], np.float64(41.11308260916072))","([np.int64(5), np.int64(18), np.int64(36), np.int64(43), np.int64(47)], np.float64(1388.161786700108))","([], np.float64(1359.7095818975924))","([np.int64(1), np.int64(3), np.int64(5), np.int64(32), np.int64(40), np.int64(45), np.int64(47), np.int64(48)], np.float64(92.03954059215454))","([np.int64(1), np.int64(32), np.int64(40), np.int64(45), np.int64(47), np.int64(48)], np.float64(56.39411435870381))"
87,"([np.int64(0), np.int64(3), np.int64(4), np.int64(6), np.int64(24), np.int64(25), np.int64(28), np.int64(33), np.int64(34), np.int64(35), np.int64(39), np.int64(46), np.int64(48), np.int64(49)], np.float64(40.908462297207556))","([np.int64(33), np.int64(47), np.int64(48)], np.float64(1369.2865321686938))","([], np.float64(1343.162131780663))","([np.int64(0), np.int64(3), np.int64(24), np.int64(33), np.int64(39), np.int64(48), np.int64(49)], np.float64(86.10092495167103))","([np.int64(24), np.int64(39), np.int64(48), np.int64(49)], np.float64(120.5551822827181))"
88,"([np.int64(2), np.int64(4), np.int64(6), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(26), np.int64(31), np.int64(36), np.int64(38), np.int64(40), np.int64(41), np.int64(49)], np.float64(43.116844540280226))","([], np.float64(1382.5564036737271))","([], np.float64(1382.5564036737271))","([np.int64(2), np.int64(4), np.int64(14), np.int64(17), np.int64(26), np.int64(38)], np.float64(93.80001545595243))","([np.int64(4), np.int64(14), np.int64(17), np.int64(26), np.int64(38)], np.float64(119.86218157901034))"
89,"([np.int64(1), np.int64(2), np.int64(6), np.int64(7), np.int64(9), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(19), np.int64(30), np.int64(34), np.int64(35), np.int64(41), np.int64(43), np.int64(44), np.int64(46)], np.float64(38.992589377096984))","([np.int64(15), np.int64(44)], np.float64(1397.3721039277082))","([], np.float64(1400.3469720582837))","([np.int64(14), np.int64(15), np.int64(19), np.int64(34), np.int64(41), np.int64(43)], np.float64(90.98542198062744))","([np.int64(14), np.int64(15), np.int64(19), np.int64(34), np.int64(41), np.int64(43)], np.float64(63.224640965765374))"
90,"([np.int64(4), np.int64(5), np.int64(17), np.int64(21), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(40), np.int64(44)], np.float64(39.83128736825701))","([], np.float64(1388.5587382026913))","([], np.float64(1388.5587382026913))","([np.int64(4), np.int64(17), np.int64(18), np.int64(21), np.int64(32), np.int64(34), np.int64(40), np.int64(41)], np.float64(96.37966616938658))","([np.int64(4), np.int64(17), np.int64(21), np.int64(32), np.int64(34), np.int64(40)], np.float64(54.83660150177461))"
91,"([np.int64(0), np.int64(2), np.int64(6), np.int64(9), np.int64(14), np.int64(15), np.int64(16), np.int64(19), np.int64(21), np.int64(23), np.int64(30), np.int64(34), np.int64(40), np.int64(46)], np.float64(44.72936567041272))","([], np.float64(1414.0849150090464))","([], np.float64(1414.0849150090464))","([np.int64(2), np.int64(14), np.int64(15), np.int64(16), np.int64(21), np.int64(30), np.int64(40)], np.float64(92.58125721985597))","([np.int64(2), np.int64(14), np.int64(16), np.int64(21), np.int64(30), np.int64(40)], np.float64(49.31493262291397))"
92,"([np.int64(1), np.int64(4), np.int64(8), np.int64(20), np.int64(26), np.int64(31), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(49)], np.float64(41.79964527789921))","([], np.float64(1346.2228064838102))","([], np.float64(1346.2228064838102))","([np.int64(1), np.int64(4), np.int64(8), np.int64(42), np.int64(46), np.int64(49)], np.float64(78.71891782018676))","([np.int64(1), np.int64(4), np.int64(8), np.int64(42), np.int64(46), np.int64(49)], np.float64(48.005766328621405))"
93,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(12), np.int64(17), np.int64(21), np.int64(26), np.int64(32), np.int64(37), np.int64(39), np.int64(42), np.int64(45), np.int64(46), np.int64(47)], np.float64(35.48069362865348))","([np.int64(21)], np.float64(1346.4281157998007))","([], np.float64(1348.2591510099917))","([np.int64(0), np.int64(1), np.int64(4), np.int64(8), np.int64(26), np.int64(32), np.int64(46), np.int64(47)], np.float64(84.82941656142248))","([np.int64(1), np.int64(4), np.int64(8), np.int64(32), np.int64(47)], np.float64(105.13858455446845))"
94,"([np.int64(7), np.int64(8), np.int64(9), np.int64(12), np.int64(16), np.int64(19), np.int64(23), np.int64(24), np.int64(28), np.int64(33), np.int64(37), np.int64(38), np.int64(41), np.int64(43), np.int64(45), np.int64(46), np.int64(48)], np.float64(42.600589691976495))","([], np.float64(1336.3098244491914))","([], np.float64(1336.3098244491914))","([np.int64(7), np.int64(23), np.int64(24), np.int64(28), np.int64(37), np.int64(38), np.int64(46)], np.float64(91.65307830120727))","([np.int64(7), np.int64(23), np.int64(24), np.int64(28), np.int64(38), np.int64(46)], np.float64(54.55202535293927))"
