run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
36,"([np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(7), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(20), np.int64(23), np.int64(24), np.int64(25), np.int64(27), np.int64(28), np.int64(33), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49)], np.float64(138.65215762873606))","([np.int64(41), np.int64(47), np.int64(49)], np.float64(3472.6058967251565))","([], np.float64(3460.8904146925156))","([np.int64(7), np.int64(14), np.int64(16), np.int64(17), np.int64(25), np.int64(33), np.int64(39), np.int64(41), np.int64(46), np.int64(47), np.int64(48)], np.float64(216.66028149506036))","([np.int64(7), np.int64(14), np.int64(16), np.int64(25), np.int64(33), np.int64(39), np.int64(46), np.int64(47), np.int64(48)], np.float64(183.97187029412657))"
37,"([np.int64(0), np.int64(8), np.int64(9), np.int64(12), np.int64(13), np.int64(17), np.int64(19), np.int64(23), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(38), np.int64(40), np.int64(42), np.int64(44), np.int64(45), np.int64(48)], np.float64(237.3464254555785))","([np.int64(42)], np.float64(3468.487783692281))","([], np.float64(3496.1732898289106))","([np.int64(0), np.int64(6), np.int64(9), np.int64(12), np.int64(15), np.int64(23), np.int64(30), np.int64(33), np.int64(34), np.int64(49)], np.float64(208.30464049530656))","([np.int64(30), np.int64(33), np.int64(34)], np.float64(372.3102009029263))"
38,"([np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(17), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(25), np.int64(26), np.int64(29), np.int64(31), np.int64(34), np.int64(36), np.int64(37), np.int64(40), np.int64(41), np.int64(44), np.int64(49)], np.float64(196.44912519964336))","([], np.float64(3474.635045362266))","([], np.float64(3474.635045362266))","([np.int64(3), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(19), np.int64(21), np.int64(26), np.int64(36)], np.float64(223.55298319504672))","([np.int64(9), np.int64(11), np.int64(14), np.int64(19), np.int64(21), np.int64(26), np.int64(36)], np.float64(239.39317096941545))"
39,"([np.int64(0), np.int64(3), np.int64(4), np.int64(6), np.int64(8), np.int64(10), np.int64(14), np.int64(15), np.int64(18), np.int64(19), np.int64(23), np.int64(24), np.int64(26), np.int64(27), np.int64(32), np.int64(33), np.int64(35), np.int64(39), np.int64(41), np.int64(43), np.int64(46), np.int64(49)], np.float64(255.8934521333889))","([np.int64(43)], np.float64(3630.3663080957176))","([], np.float64(3602.2705924635707))","([np.int64(4), np.int64(5), np.int64(10), np.int64(14), np.int64(18), np.int64(19), np.int64(33), np.int64(35), np.int64(46), np.int64(49)], np.float64(213.6015661029642))","([np.int64(14), np.int64(18), np.int64(19), np.int64(33), np.int64(35), np.int64(46), np.int64(49)], np.float64(296.5697216334889))"
40,"([np.int64(0), np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(17), np.int64(20), np.int64(22), np.int64(23), np.int64(25), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(38), np.int64(39), np.int64(42), np.int64(44), np.int64(45)], np.float64(105.99971054031697))","([], np.float64(3609.2798328269623))","([], np.float64(3609.2798328269623))","([np.int64(3), np.int64(10), np.int64(17), np.int64(20), np.int64(22), np.int64(25), np.int64(33), np.int64(34), np.int64(35), np.int64(44), np.int64(45)], np.float64(217.70852369195694))","([np.int64(20), np.int64(25), np.int64(33), np.int64(34), np.int64(35), np.int64(44), np.int64(45)], np.float64(246.6072185598846))"
41,"([np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(21), np.int64(22), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(33), np.int64(35), np.int64(36), np.int64(38), np.int64(41), np.int64(46), np.int64(47), np.int64(48)], np.float64(153.0732273726067))","([], np.float64(3492.3494013301597))","([], np.float64(3492.3494013301597))","([np.int64(9), np.int64(11), np.int64(15), np.int64(17), np.int64(22), np.int64(30), np.int64(35), np.int64(41)], np.float64(223.66780824928892))","([np.int64(9), np.int64(11), np.int64(15), np.int64(17), np.int64(22), np.int64(30), np.int64(35), np.int64(41)], np.float64(191.01162064663166))"
42,"([np.int64(0), np.int64(5), np.int64(7), np.int64(8), np.int64(11), np.int64(12), np.int64(13), np.int64(15), np.int64(16), np.int64(17), np.int64(21), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(33), np.int64(37), np.int64(40), np.int64(43), np.int64(44), np.int64(45), np.int64(46)], np.float64(118.37059840799365))","([np.int64(2), np.int64(15), np.int64(43)], np.float64(3487.936528072738))","([], np.float64(3455.559711471268))","([np.int64(11), np.int64(12), np.int64(16), np.int64(17), np.int64(27), np.int64(28), np.int64(37), np.int64(40), np.int64(43), np.int64(46)], np.float64(201.40500368867976))","([np.int64(11), np.int64(12), np.int64(17), np.int64(27), np.int64(28), np.int64(37), np.int64(40), np.int64(43), np.int64(46)], np.float64(170.1556266509863))"
43,"([np.int64(1), np.int64(2), np.int64(3), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(23), np.int64(25), np.int64(26), np.int64(28), np.int64(34), np.int64(35), np.int64(39), np.int64(40), np.int64(43), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(128.14569752035888))","([np.int64(43)], np.float64(3572.3570472908245))","([], np.float64(3536.0518292708452))","([np.int64(2), np.int64(8), np.int64(12), np.int64(23), np.int64(25), np.int64(34), np.int64(43), np.int64(44), np.int64(46), np.int64(48)], np.float64(211.18057138069645))","([np.int64(23), np.int64(34), np.int64(43), np.int64(44), np.int64(48)], np.float64(295.2401353333665))"
44,"([np.int64(0), np.int64(1), np.int64(4), np.int64(7), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(34), np.int64(35), np.int64(36), np.int64(43), np.int64(47)], np.float64(147.43522685365744))","([np.int64(47)], np.float64(3562.308090107325))","([], np.float64(3539.5348170733864))","([np.int64(4), np.int64(7), np.int64(8), np.int64(11), np.int64(12), np.int64(17), np.int64(26), np.int64(30), np.int64(32), np.int64(36)], np.float64(209.5930005432294))","([np.int64(8), np.int64(11), np.int64(12), np.int64(17), np.int64(26), np.int64(30), np.int64(32), np.int64(36)], np.float64(204.95467488847703))"
45,"([np.int64(1), np.int64(2), np.int64(3), np.int64(7), np.int64(9), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(23), np.int64(24), np.int64(28), np.int64(29), np.int64(31), np.int64(33), np.int64(36), np.int64(37), np.int64(39), np.int64(43), np.int64(44), np.int64(46), np.int64(49)], np.float64(198.9038672833665))","([np.int64(31)], np.float64(3670.0962121454113))","([], np.float64(3681.551578068881))","([np.int64(1), np.int64(2), np.int64(6), np.int64(17), np.int64(23), np.int64(24), np.int64(31), np.int64(33), np.int64(36), np.int64(37), np.int64(39), np.int64(44)], np.float64(220.40477554857145))","([np.int64(23), np.int64(24), np.int64(33), np.int64(36), np.int64(37), np.int64(39), np.int64(44)], np.float64(220.8175623664686))"
46,"([np.int64(0), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(20), np.int64(21), np.int64(23), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(37), np.int64(42), np.int64(47), np.int64(48), np.int64(49)], np.float64(87.66839121379586))","([], np.float64(3469.7519822707063))","([], np.float64(3469.7519822707063))","([np.int64(3), np.int64(6), np.int64(8), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(26), np.int64(28), np.int64(34), np.int64(49)], np.float64(208.2410930586642))","([np.int64(15), np.int64(20), np.int64(21), np.int64(26), np.int64(28), np.int64(34), np.int64(49)], np.float64(231.01166464410284))"
47,"([np.int64(1), np.int64(2), np.int64(4), np.int64(6), np.int64(8), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(27), np.int64(28), np.int64(32), np.int64(35), np.int64(36), np.int64(37), np.int64(41), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(118.46556046645766))","([np.int64(13), np.int64(28)], np.float64(3586.12484249823))","([], np.float64(3574.87038803016))","([np.int64(4), np.int64(10), np.int64(12), np.int64(13), np.int64(20), np.int64(32), np.int64(35), np.int64(42), np.int64(44), np.int64(47)], np.float64(222.10668248312732))","([np.int64(12), np.int64(20), np.int64(32), np.int64(35), np.int64(42), np.int64(44), np.int64(47)], np.float64(268.6941965568762))"
48,"([np.int64(2), np.int64(6), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(16), np.int64(17), np.int64(19), np.int64(20), np.int64(22), np.int64(26), np.int64(28), np.int64(30), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(41), np.int64(42), np.int64(43), np.int64(49)], np.float64(183.81194542560095))","([], np.float64(3417.220689875647))","([], np.float64(3417.220689875647))","([np.int64(5), np.int64(6), np.int64(10), np.int64(16), np.int64(32), np.int64(35), np.int64(39), np.int64(41), np.int64(42), np.int64(43)], np.float64(202.26285322246008))","([np.int64(10), np.int64(16), np.int64(35), np.int64(39), np.int64(41), np.int64(42), np.int64(43)], np.float64(230.29399239283396))"
49,"([np.int64(0), np.int64(1), np.int64(2), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(15), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(26), np.int64(27), np.int64(30), np.int64(31), np.int64(33), np.int64(34), np.int64(45)], np.float64(114.73327957037083))","([np.int64(26)], np.float64(3531.5160396134247))","([], np.float64(3521.175445133446))","([np.int64(0), np.int64(2), np.int64(9), np.int64(10), np.int64(11), np.int64(21), np.int64(22), np.int64(30), np.int64(31), np.int64(34), np.int64(48)], np.float64(227.20524916439504))","([np.int64(10), np.int64(11), np.int64(21), np.int64(22), np.int64(30), np.int64(34)], np.float64(291.36916914722894))"
50,"([np.int64(0), np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(40), np.int64(41), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(158.00531662042678))","([np.int64(32)], np.float64(3463.217292186326))","([], np.float64(3451.7420239386643))","([np.int64(0), np.int64(5), np.int64(6), np.int64(25), np.int64(28), np.int64(34), np.int64(35), np.int64(36), np.int64(43), np.int64(49)], np.float64(203.73267788215628))","([np.int64(25), np.int64(34), np.int64(35), np.int64(36), np.int64(43), np.int64(49)], np.float64(260.26182326048536))"
51,"([np.int64(0), np.int64(1), np.int64(5), np.int64(6), np.int64(8), np.int64(10), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(45), np.int64(49)], np.float64(153.7222973441619))","([np.int64(16)], np.float64(3603.6593356368553))","([], np.float64(3602.6376665246175))","([np.int64(5), np.int64(10), np.int64(13), np.int64(15), np.int64(22), np.int64(24), np.int64(26), np.int64(31), np.int64(35), np.int64(39)], np.float64(212.4576251910065))","([np.int64(22), np.int64(24), np.int64(26), np.int64(31)], np.float64(362.9145903963869))"
52,"([np.int64(0), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(17), np.int64(21), np.int64(23), np.int64(25), np.int64(26), np.int64(27), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(35), np.int64(38), np.int64(42), np.int64(44), np.int64(45), np.int64(46), np.int64(47)], np.float64(135.03059004517894))","([], np.float64(3482.095149911906))","([], np.float64(3482.095149911906))","([np.int64(0), np.int64(7), np.int64(8), np.int64(25), np.int64(29), np.int64(31), np.int64(38), np.int64(42), np.int64(44), np.int64(46), np.int64(47)], np.float64(223.23596457716397))","([np.int64(29), np.int64(42), np.int64(44), np.int64(46), np.int64(47)], np.float64(356.0922438838692))"
53,"([np.int64(0), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(16), np.int64(20), np.int64(21), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(34), np.int64(36), np.int64(37), np.int64(40), np.int64(42), np.int64(43), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(110.10854387676002))","([], np.float64(3376.467434908651))","([], np.float64(3376.467434908651))","([np.int64(4), np.int64(5), np.int64(7), np.int64(18), np.int64(20), np.int64(26), np.int64(32), np.int64(34), np.int64(37), np.int64(40), np.int64(43), np.int64(47)], np.float64(211.23081450460867))","([np.int64(5), np.int64(7), np.int64(26), np.int64(40), np.int64(43), np.int64(47)], np.float64(222.54707561116533))"
54,"([np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(10), np.int64(11), np.int64(12), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(23), np.int64(26), np.int64(27), np.int64(29), np.int64(32), np.int64(33), np.int64(36), np.int64(40), np.int64(42), np.int64(43), np.int64(45), np.int64(49)], np.float64(139.0429550736556))","([np.int64(3), np.int64(7)], np.float64(3644.5404307223725))","([], np.float64(3639.8704499586843))","([np.int64(6), np.int64(12), np.int64(15), np.int64(17), np.int64(26), np.int64(27), np.int64(29), np.int64(33), np.int64(40), np.int64(44), np.int64(45)], np.float64(223.22739050836097))","([np.int64(12), np.int64(17), np.int64(26), np.int64(27), np.int64(29), np.int64(33), np.int64(40), np.int64(45)], np.float64(238.04619822023352))"
55,"([np.int64(0), np.int64(7), np.int64(14), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(28), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(41), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(297.3609084257522))","([np.int64(0), np.int64(33), np.int64(43), np.int64(48)], np.float64(3526.0621859384282))","([], np.float64(3459.6874810850386))","([np.int64(5), np.int64(15), np.int64(20), np.int64(22), np.int64(23), np.int64(36), np.int64(40), np.int64(43), np.int64(46), np.int64(49)], np.float64(215.04643001242277))","([np.int64(22), np.int64(36), np.int64(40), np.int64(43), np.int64(46), np.int64(49)], np.float64(276.8531414716215))"
56,"([np.int64(3), np.int64(5), np.int64(6), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(24), np.int64(26), np.int64(27), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(84.51848716330522))","([np.int64(3), np.int64(43)], np.float64(3608.5358386343346))","([], np.float64(3575.1470577729897))","([np.int64(3), np.int64(12), np.int64(24), np.int64(27), np.int64(34), np.int64(36), np.int64(37), np.int64(39), np.int64(42), np.int64(43)], np.float64(215.78197082321225))","([np.int64(12), np.int64(24), np.int64(27), np.int64(36), np.int64(37), np.int64(39), np.int64(42), np.int64(43)], np.float64(230.54931177372387))"
57,"([np.int64(3), np.int64(5), np.int64(6), np.int64(9), np.int64(14), np.int64(16), np.int64(19), np.int64(21), np.int64(26), np.int64(28), np.int64(34), np.int64(35), np.int64(39), np.int64(47), np.int64(48)], np.float64(256.56727590870736))","([np.int64(48)], np.float64(3316.602545290948))","([], np.float64(3314.74132803569))","([np.int64(4), np.int64(5), np.int64(6), np.int64(9), np.int64(16), np.int64(19), np.int64(21), np.int64(35), np.int64(46), np.int64(47)], np.float64(209.10470646157262))","([np.int64(16), np.int64(19), np.int64(21), np.int64(35), np.int64(46), np.int64(47)], np.float64(351.57269203729913))"
58,"([np.int64(0), np.int64(3), np.int64(5), np.int64(8), np.int64(11), np.int64(12), np.int64(13), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(27), np.int64(33), np.int64(34), np.int64(39), np.int64(41), np.int64(44), np.int64(46), np.int64(48), np.int64(49)], np.float64(156.75209713364683))","([], np.float64(3391.8403050652983))","([], np.float64(3391.8403050652983))","([np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(24), np.int64(25), np.int64(33), np.int64(34), np.int64(41), np.int64(44)], np.float64(185.78389286675693))","([np.int64(12), np.int64(24), np.int64(25), np.int64(33), np.int64(34), np.int64(41), np.int64(44)], np.float64(243.19633605830023))"
59,"([np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(22), np.int64(24), np.int64(26), np.int64(28), np.int64(29), np.int64(31), np.int64(33), np.int64(34), np.int64(38), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(47), np.int64(49)], np.float64(124.25660410206108))","([np.int64(15)], np.float64(3559.1446568244933))","([], np.float64(3554.398137881406))","([np.int64(4), np.int64(6), np.int64(7), np.int64(9), np.int64(18), np.int64(22), np.int64(24), np.int64(26), np.int64(28), np.int64(41), np.int64(45)], np.float64(200.86050797680508))","([np.int64(4), np.int64(7), np.int64(9), np.int64(18), np.int64(22), np.int64(24), np.int64(28), np.int64(41), np.int64(45)], np.float64(185.67200023817009))"
60,"([np.int64(0), np.int64(7), np.int64(9), np.int64(14), np.int64(16), np.int64(21), np.int64(23), np.int64(24), np.int64(25), np.int64(28), np.int64(30), np.int64(34), np.int64(38), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(47), np.int64(48)], np.float64(239.36586270828408))","([np.int64(24), np.int64(42), np.int64(43)], np.float64(3606.1643455565763))","([np.int64(43)], np.float64(3580.7871988652087))","([np.int64(7), np.int64(10), np.int64(14), np.int64(21), np.int64(25), np.int64(30), np.int64(34), np.int64(43), np.int64(45), np.int64(47)], np.float64(195.7689563328005))","([np.int64(14), np.int64(21), np.int64(25), np.int64(30), np.int64(34), np.int64(43), np.int64(45), np.int64(47)], np.float64(224.34500573184388))"
61,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(8), np.int64(9), np.int64(15), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(37), np.int64(40), np.int64(41), np.int64(42), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(99.80229385134896))","([np.int64(33)], np.float64(3490.400211818876))","([], np.float64(3476.5961061454855))","([np.int64(1), np.int64(9), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(29), np.int64(32), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(195.10776838871453))","([np.int64(24), np.int64(29), np.int64(32), np.int64(45), np.int64(46), np.int64(47), np.int64(49)], np.float64(252.77271063457712))"
62,"([np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(9), np.int64(12), np.int64(15), np.int64(22), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(32), np.int64(36), np.int64(38), np.int64(41), np.int64(43), np.int64(46), np.int64(48), np.int64(49)], np.float64(190.74181049951918))","([], np.float64(3477.3898975962147))","([], np.float64(3477.3898975962147))","([np.int64(2), np.int64(4), np.int64(11), np.int64(12), np.int64(20), np.int64(25), np.int64(27), np.int64(29), np.int64(36), np.int64(41)], np.float64(213.43402754366176))","([np.int64(25), np.int64(27), np.int64(29), np.int64(36), np.int64(41)], np.float64(311.9918907516418))"
63,"([np.int64(3), np.int64(6), np.int64(7), np.int64(8), np.int64(10), np.int64(12), np.int64(13), np.int64(14), np.int64(21), np.int64(23), np.int64(25), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(39), np.int64(41), np.int64(47)], np.float64(130.31958515398517))","([], np.float64(3593.1388329563315))","([], np.float64(3593.1388329563315))","([np.int64(3), np.int64(6), np.int64(7), np.int64(10), np.int64(14), np.int64(25), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(34)], np.float64(213.24029988845862))","([np.int64(14), np.int64(28), np.int64(32), np.int64(34)], np.float64(330.27682912378816))"
64,"([np.int64(0), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(20), np.int64(22), np.int64(23), np.int64(26), np.int64(27), np.int64(30), np.int64(33), np.int64(39), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(49)], np.float64(247.05842943126484))","([], np.float64(3556.724083688077))","([], np.float64(3556.724083688077))","([np.int64(2), np.int64(6), np.int64(9), np.int64(11), np.int64(13), np.int64(20), np.int64(30), np.int64(33), np.int64(39), np.int64(40), np.int64(49)], np.float64(216.32975918213484))","([np.int64(20), np.int64(33), np.int64(39), np.int64(40), np.int64(49)], np.float64(324.74213632606256))"
65,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(14), np.int64(15), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(23), np.int64(25), np.int64(26), np.int64(32), np.int64(33), np.int64(38), np.int64(40), np.int64(42), np.int64(44), np.int64(45), np.int64(47), np.int64(48), np.int64(49)], np.float64(158.13623174167077))","([np.int64(18)], np.float64(3647.3208397314747))","([], np.float64(3627.449622866776))","([np.int64(1), np.int64(2), np.int64(11), np.int64(14), np.int64(15), np.int64(21), np.int64(25), np.int64(32), np.int64(45), np.int64(47)], np.float64(226.1681247188015))","([np.int64(2), np.int64(11), np.int64(15), np.int64(21), np.int64(25), np.int64(32), np.int64(45)], np.float64(229.6467620709021))"
66,"([np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(33), np.int64(34), np.int64(35), np.int64(39), np.int64(41)], np.float64(251.8195941359434))","([np.int64(2)], np.float64(3636.4130681581173))","([], np.float64(3628.0942060783923))","([np.int64(2), np.int64(11), np.int64(15), np.int64(16), np.int64(17), np.int64(21), np.int64(22), np.int64(25), np.int64(28), np.int64(33), np.int64(40)], np.float64(238.5007800319052))","([np.int64(21), np.int64(22), np.int64(25), np.int64(28), np.int64(33), np.int64(40)], np.float64(337.01370335676637))"
67,"([np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(17), np.int64(19), np.int64(20), np.int64(22), np.int64(25), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(39), np.int64(40), np.int64(43), np.int64(45), np.int64(46), np.int64(49)], np.float64(128.8987308130617))","([np.int64(4)], np.float64(3460.8345135157256))","([np.int64(4)], np.float64(3437.2678245930497))","([np.int64(1), np.int64(4), np.int64(5), np.int64(11), np.int64(13), np.int64(14), np.int64(20), np.int64(28), np.int64(32), np.int64(45), np.int64(49)], np.float64(232.51507844544864))","([np.int64(13), np.int64(14), np.int64(20), np.int64(28), np.int64(45), np.int64(49)], np.float64(305.12633070724655))"
68,"([np.int64(2), np.int64(3), np.int64(4), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(16), np.int64(18), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(36), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(45), np.int64(48)], np.float64(93.07583236170498))","([np.int64(31)], np.float64(3479.8958967990075))","([], np.float64(3491.622074222943))","([np.int64(3), np.int64(9), np.int64(11), np.int64(16), np.int64(18), np.int64(22), np.int64(23), np.int64(33), np.int64(34), np.int64(39)], np.float64(221.4877611836914))","([np.int64(16), np.int64(23), np.int64(39)], np.float64(374.6802218537058))"
69,"([np.int64(1), np.int64(4), np.int64(5), np.int64(8), np.int64(12), np.int64(14), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(30), np.int64(31), np.int64(33), np.int64(37), np.int64(38), np.int64(40), np.int64(45), np.int64(49)], np.float64(281.60264699700406))","([np.int64(37)], np.float64(3664.1331230140936))","([np.int64(37)], np.float64(3626.848147329689))","([np.int64(9), np.int64(17), np.int64(18), np.int64(30), np.int64(31), np.int64(33), np.int64(37), np.int64(40), np.int64(45), np.int64(49)], np.float64(230.72517347481127))","([np.int64(37), np.int64(45), np.int64(49)], np.float64(392.8917031147806))"
70,"([np.int64(3), np.int64(5), np.int64(7), np.int64(9), np.int64(11), np.int64(13), np.int64(18), np.int64(19), np.int64(21), np.int64(22), np.int64(24), np.int64(25), np.int64(28), np.int64(29), np.int64(30), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(39), np.int64(40), np.int64(41), np.int64(44), np.int64(47), np.int64(48), np.int64(49)], np.float64(120.62337513548562))","([np.int64(19), np.int64(21), np.int64(28), np.int64(48)], np.float64(3376.111102952403))","([], np.float64(3363.6663974748503))","([np.int64(5), np.int64(7), np.int64(22), np.int64(28), np.int64(35), np.int64(39), np.int64(40), np.int64(41), np.int64(48), np.int64(49)], np.float64(203.15192221171625))","([np.int64(28), np.int64(35), np.int64(39), np.int64(40), np.int64(41), np.int64(48), np.int64(49)], np.float64(253.52851422385558))"
