run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
27,"([np.int64(0), np.int64(3), np.int64(4), np.int64(9), np.int64(10), np.int64(16), np.int64(22), np.int64(23), np.int64(32), np.int64(33), np.int64(36), np.int64(40), np.int64(43), np.int64(44), np.int64(47), np.int64(51), np.int64(52), np.int64(63), np.int64(69), np.int64(70), np.int64(72), np.int64(76), np.int64(78), np.int64(97), np.int64(99), np.int64(105), np.int64(120), np.int64(121), np.int64(131), np.int64(134), np.int64(137), np.int64(139), np.int64(141), np.int64(148), np.int64(149), np.int64(165), np.int64(172), np.int64(173), np.int64(174), np.int64(178), np.int64(182), np.int64(183), np.int64(193), np.int64(200), np.int64(204), np.int64(206), np.int64(209), np.int64(212), np.int64(214), np.int64(221), np.int64(223), np.int64(229), np.int64(233), np.int64(243), np.int64(245)], np.float64(43.60196442538701))","([np.int64(3), np.int64(36), np.int64(72), np.int64(120), np.int64(174), np.int64(178), np.int64(183), np.int64(200), np.int64(214), np.int64(216), np.int64(233), np.int64(243), np.int64(245)], np.float64(3.081332689635403))","([], np.float64(114.8502733285038))","([np.int64(32), np.int64(44), np.int64(48), np.int64(121), np.int64(183), np.int64(200), np.int64(229), np.int64(233), np.int64(243)], np.float64(101.47149095466695))","([], np.float64(117.07015894792511))"
28,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(13), np.int64(23), np.int64(24), np.int64(37), np.int64(46), np.int64(51), np.int64(73), np.int64(75), np.int64(85), np.int64(86), np.int64(87), np.int64(89), np.int64(92), np.int64(99), np.int64(120), np.int64(133), np.int64(141), np.int64(143), np.int64(147), np.int64(149), np.int64(152), np.int64(153), np.int64(157), np.int64(169), np.int64(174), np.int64(184), np.int64(186), np.int64(204), np.int64(205), np.int64(217), np.int64(218), np.int64(219), np.int64(220), np.int64(222)], np.float64(15.559194904243279))","([np.int64(2), np.int64(24), np.int64(85), np.int64(86), np.int64(87), np.int64(89), np.int64(99), np.int64(120), np.int64(141), np.int64(153), np.int64(169), np.int64(204), np.int64(205)], np.float64(1.4153300603207204))","([], np.float64(117.35426297426885))","([np.int64(39), np.int64(87), np.int64(89), np.int64(99), np.int64(120), np.int64(141), np.int64(193)], np.float64(94.76525177525943))","([np.int64(191), np.int64(193)], np.float64(224.10877006055165))"
29,"([np.int64(5), np.int64(6), np.int64(13), np.int64(15), np.int64(23), np.int64(28), np.int64(36), np.int64(38), np.int64(39), np.int64(42), np.int64(59), np.int64(70), np.int64(73), np.int64(74), np.int64(85), np.int64(99), np.int64(102), np.int64(106), np.int64(109), np.int64(112), np.int64(117), np.int64(123), np.int64(131), np.int64(149), np.int64(152), np.int64(153), np.int64(157), np.int64(168), np.int64(169), np.int64(175), np.int64(176), np.int64(178), np.int64(180), np.int64(181), np.int64(192), np.int64(199), np.int64(206), np.int64(209), np.int64(214), np.int64(215), np.int64(227), np.int64(238), np.int64(246), np.int64(247), np.int64(248)], np.float64(7.2819602698490655))","([np.int64(6), np.int64(15), np.int64(39), np.int64(42), np.int64(73), np.int64(102), np.int64(112), np.int64(152), np.int64(168), np.int64(206), np.int64(227), np.int64(238), np.int64(248)], np.float64(0.4528544834113452))","([np.int64(15), np.int64(39), np.int64(42)], np.float64(100.45175994545347))","([np.int64(15), np.int64(36), np.int64(39), np.int64(42), np.int64(107), np.int64(109), np.int64(227)], np.float64(94.5295319348005))","([], np.float64(115.56925961538163))"
30,"([np.int64(12), np.int64(18), np.int64(22), np.int64(27), np.int64(35), np.int64(52), np.int64(61), np.int64(67), np.int64(68), np.int64(69), np.int64(70), np.int64(71), np.int64(91), np.int64(96), np.int64(110), np.int64(112), np.int64(126), np.int64(135), np.int64(141), np.int64(150), np.int64(153), np.int64(155), np.int64(156), np.int64(170), np.int64(175), np.int64(184), np.int64(185), np.int64(186), np.int64(189), np.int64(191), np.int64(198), np.int64(199), np.int64(203), np.int64(206), np.int64(210), np.int64(213), np.int64(228), np.int64(238), np.int64(244), np.int64(245), np.int64(248)], np.float64(4.84980565566312))","([np.int64(12), np.int64(27), np.int64(61), np.int64(68), np.int64(71), np.int64(96), np.int64(153), np.int64(156), np.int64(170), np.int64(184), np.int64(189), np.int64(213), np.int64(244)], np.float64(1.8237375783610836))","([np.int64(213)], np.float64(112.63673652563936))","([np.int64(183), np.int64(189), np.int64(213)], np.float64(116.43039964069929))","([], np.float64(114.08703026865146))"
31,"([np.int64(2), np.int64(24), np.int64(28), np.int64(32), np.int64(34), np.int64(35), np.int64(41), np.int64(44), np.int64(81), np.int64(102), np.int64(107), np.int64(131), np.int64(138), np.int64(145), np.int64(146), np.int64(152), np.int64(158), np.int64(159), np.int64(162), np.int64(164), np.int64(172), np.int64(192), np.int64(195), np.int64(196), np.int64(197), np.int64(199), np.int64(207), np.int64(234), np.int64(235), np.int64(238), np.int64(243)], np.float64(3.497356458474552))","([np.int64(24), np.int64(32), np.int64(44), np.int64(138), np.int64(159), np.int64(162), np.int64(164), np.int64(172), np.int64(192), np.int64(195), np.int64(207), np.int64(235), np.int64(238)], np.float64(3.6972815632529126))","([np.int64(32), np.int64(44)], np.float64(102.82911370296748))","([np.int64(2), np.int64(24), np.int64(32), np.int64(44), np.int64(192), np.int64(207)], np.float64(89.72632661938225))","([], np.float64(110.43527851126332))"
32,"([np.int64(1), np.int64(3), np.int64(16), np.int64(24), np.int64(25), np.int64(34), np.int64(50), np.int64(51), np.int64(54), np.int64(56), np.int64(60), np.int64(67), np.int64(69), np.int64(72), np.int64(78), np.int64(90), np.int64(93), np.int64(94), np.int64(107), np.int64(108), np.int64(109), np.int64(122), np.int64(129), np.int64(130), np.int64(152), np.int64(179), np.int64(183), np.int64(192), np.int64(205), np.int64(223), np.int64(225), np.int64(229), np.int64(233), np.int64(236), np.int64(244), np.int64(245), np.int64(246), np.int64(248)], np.float64(2.9263486937902288))","([np.int64(1), np.int64(3), np.int64(16), np.int64(25), np.int64(67), np.int64(72), np.int64(78), np.int64(94), np.int64(130), np.int64(179), np.int64(205), np.int64(233), np.int64(236)], np.float64(1.8882498772152678))","([np.int64(78), np.int64(94)], np.float64(113.97619852979251))","([np.int64(78), np.int64(85), np.int64(94), np.int64(122), np.int64(223)], np.float64(123.80989131513809))","([], np.float64(120.2942927322338))"
33,"([np.int64(15)], np.float64(120.925840128235))","([np.int64(15), np.int64(32), np.int64(35), np.int64(58), np.int64(59), np.int64(82), np.int64(88), np.int64(91), np.int64(100), np.int64(176), np.int64(220), np.int64(237), np.int64(248)], np.float64(1.1162521107802568))","([np.int64(15)], np.float64(119.5883154266215))","([np.int64(15), np.int64(208)], np.float64(144.2624295316984))","([np.int64(208)], np.float64(203.0410608036802))"
34,"([np.int64(1), np.int64(2), np.int64(10), np.int64(35), np.int64(37), np.int64(56), np.int64(81), np.int64(93), np.int64(95), np.int64(96), np.int64(98), np.int64(108), np.int64(117), np.int64(131), np.int64(138), np.int64(145), np.int64(167), np.int64(181), np.int64(185), np.int64(189), np.int64(207), np.int64(219), np.int64(239), np.int64(241)], np.float64(57.07682876052613))","([np.int64(2), np.int64(37), np.int64(81), np.int64(98), np.int64(107), np.int64(117), np.int64(131), np.int64(132), np.int64(181), np.int64(185), np.int64(189), np.int64(207), np.int64(239)], np.float64(0.5895289044741413))","([np.int64(2), np.int64(117), np.int64(131)], np.float64(106.9956128720785))","([np.int64(2), np.int64(98), np.int64(117), np.int64(131), np.int64(138)], np.float64(95.71460143721268))","([np.int64(117), np.int64(131), np.int64(205)], np.float64(137.68220002246002))"
35,"([np.int64(9), np.int64(14), np.int64(17), np.int64(22), np.int64(33), np.int64(59), np.int64(64), np.int64(70), np.int64(73), np.int64(86), np.int64(91), np.int64(93), np.int64(104), np.int64(109), np.int64(110), np.int64(113), np.int64(121), np.int64(123), np.int64(152), np.int64(154), np.int64(155), np.int64(159), np.int64(167), np.int64(171), np.int64(175), np.int64(177), np.int64(178), np.int64(180), np.int64(184), np.int64(198), np.int64(199), np.int64(206), np.int64(216), np.int64(221), np.int64(222), np.int64(237), np.int64(244), np.int64(245), np.int64(246), np.int64(247)], np.float64(1.7792456762928754))","([np.int64(17), np.int64(59), np.int64(73), np.int64(91), np.int64(104), np.int64(109), np.int64(159), np.int64(171), np.int64(199), np.int64(216), np.int64(221), np.int64(245), np.int64(247)], np.float64(3.309515064542131))","([np.int64(104), np.int64(221)], np.float64(101.24798054241388))","([np.int64(28), np.int64(59), np.int64(73), np.int64(91), np.int64(104), np.int64(159), np.int64(199), np.int64(245)], np.float64(78.25879364780046))","([np.int64(152)], np.float64(274.2610033056186))"
36,"([np.int64(10), np.int64(21), np.int64(22), np.int64(23), np.int64(28), np.int64(36), np.int64(41), np.int64(44), np.int64(50), np.int64(57), np.int64(67), np.int64(79), np.int64(83), np.int64(97), np.int64(107), np.int64(108), np.int64(110), np.int64(115), np.int64(119), np.int64(130), np.int64(132), np.int64(137), np.int64(141), np.int64(157), np.int64(184), np.int64(196), np.int64(206), np.int64(207), np.int64(217), np.int64(223)], np.float64(2.03300387218886))","([np.int64(10), np.int64(22), np.int64(23), np.int64(36), np.int64(67), np.int64(97), np.int64(107), np.int64(108), np.int64(115), np.int64(137), np.int64(157), np.int64(206), np.int64(223)], np.float64(2.344715191210125))","([], np.float64(116.74175490162646))","([np.int64(10), np.int64(29), np.int64(67)], np.float64(121.30212274570586))","([], np.float64(119.21946774333014))"
37,"([np.int64(0), np.int64(9), np.int64(11), np.int64(16), np.int64(23), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(37), np.int64(42), np.int64(46), np.int64(48), np.int64(50), np.int64(56), np.int64(61), np.int64(62), np.int64(70), np.int64(72), np.int64(76), np.int64(85), np.int64(87), np.int64(89), np.int64(97), np.int64(107), np.int64(109), np.int64(128), np.int64(129), np.int64(133), np.int64(136), np.int64(140), np.int64(144), np.int64(161), np.int64(162), np.int64(165), np.int64(169), np.int64(179), np.int64(185), np.int64(197), np.int64(200), np.int64(201), np.int64(220), np.int64(221), np.int64(223), np.int64(228), np.int64(229), np.int64(235), np.int64(236), np.int64(248)], np.float64(2.6077155690750025))","([np.int64(11), np.int64(23), np.int64(27), np.int64(37), np.int64(46), np.int64(62), np.int64(72), np.int64(76), np.int64(87), np.int64(97), np.int64(220), np.int64(221), np.int64(229), np.int64(236)], np.float64(0.6095848985044876))","([], np.float64(107.45104611693654))","([np.int64(11), np.int64(27), np.int64(97), np.int64(220), np.int64(236)], np.float64(80.05259923194828))","([], np.float64(107.93756005988654))"
38,"([np.int64(29), np.int64(69), np.int64(89), np.int64(103), np.int64(104), np.int64(110), np.int64(125), np.int64(153), np.int64(161), np.int64(173), np.int64(175), np.int64(194), np.int64(195), np.int64(215), np.int64(220), np.int64(235)], np.float64(1.9954210605037894))","([np.int64(29), np.int64(69), np.int64(103), np.int64(104), np.int64(110), np.int64(125), np.int64(153), np.int64(161), np.int64(173), np.int64(194), np.int64(195), np.int64(215), np.int64(235)], np.float64(3.2268745610767975))","([], np.float64(114.88338214809795))","([np.int64(21), np.int64(30), np.int64(69), np.int64(110), np.int64(153), np.int64(161), np.int64(174), np.int64(235)], np.float64(94.9298875810166))","([np.int64(174), np.int64(175), np.int64(183), np.int64(235)], np.float64(176.88846371741982))"
39,"([np.int64(24), np.int64(25), np.int64(35), np.int64(40), np.int64(44), np.int64(45), np.int64(54), np.int64(64), np.int64(67), np.int64(77), np.int64(78), np.int64(81), np.int64(82), np.int64(114), np.int64(117), np.int64(119), np.int64(131), np.int64(146), np.int64(148), np.int64(163), np.int64(176), np.int64(196), np.int64(197), np.int64(200), np.int64(205), np.int64(212), np.int64(217), np.int64(220), np.int64(227), np.int64(234), np.int64(244)], np.float64(29.033468089023277))","([np.int64(24), np.int64(25), np.int64(45), np.int64(54), np.int64(67), np.int64(77), np.int64(117), np.int64(146), np.int64(196), np.int64(200), np.int64(205), np.int64(217), np.int64(227)], np.float64(0.42832088816850217))","([np.int64(77)], np.float64(118.82672878683984))","([np.int64(77), np.int64(82), np.int64(163), np.int64(200), np.int64(217), np.int64(220)], np.float64(117.1938280080934))","([np.int64(82), np.int64(117), np.int64(195), np.int64(227)], np.float64(156.05458158004112))"
40,"([np.int64(0), np.int64(2), np.int64(20), np.int64(38), np.int64(41), np.int64(46), np.int64(52), np.int64(53), np.int64(60), np.int64(64), np.int64(65), np.int64(79), np.int64(86), np.int64(89), np.int64(91), np.int64(95), np.int64(99), np.int64(101), np.int64(107), np.int64(118), np.int64(119), np.int64(130), np.int64(138), np.int64(147), np.int64(153), np.int64(154), np.int64(155), np.int64(158), np.int64(162), np.int64(165), np.int64(166), np.int64(180), np.int64(190), np.int64(196), np.int64(198), np.int64(206), np.int64(207), np.int64(214), np.int64(226), np.int64(230), np.int64(234), np.int64(235), np.int64(237), np.int64(239), np.int64(249)], np.float64(8.499974849891068))","([np.int64(0), np.int64(46), np.int64(52), np.int64(65), np.int64(101), np.int64(107), np.int64(118), np.int64(138), np.int64(153), np.int64(155), np.int64(166), np.int64(207), np.int64(235)], np.float64(7.4916969062404695))","([np.int64(235)], np.float64(113.61576938872315))","([np.int64(41), np.int64(52), np.int64(65), np.int64(101), np.int64(138), np.int64(153), np.int64(200), np.int64(235)], np.float64(82.49557753814358))","([np.int64(101), np.int64(153), np.int64(223), np.int64(229), np.int64(235)], np.float64(129.82892088328023))"
41,"([np.int64(4), np.int64(6), np.int64(12), np.int64(19), np.int64(22), np.int64(25), np.int64(41), np.int64(53), np.int64(54), np.int64(55), np.int64(57), np.int64(58), np.int64(61), np.int64(72), np.int64(74), np.int64(87), np.int64(89), np.int64(94), np.int64(104), np.int64(110), np.int64(115), np.int64(129), np.int64(131), np.int64(134), np.int64(139), np.int64(143), np.int64(147), np.int64(149), np.int64(155), np.int64(156), np.int64(157), np.int64(164), np.int64(166), np.int64(170), np.int64(176), np.int64(179), np.int64(180), np.int64(182), np.int64(199), np.int64(202), np.int64(204), np.int64(205), np.int64(211), np.int64(215), np.int64(221), np.int64(222), np.int64(223), np.int64(224), np.int64(226), np.int64(229), np.int64(233), np.int64(236), np.int64(242), np.int64(248)], np.float64(0.8609755738142871))","([np.int64(53), np.int64(58), np.int64(110), np.int64(115), np.int64(139), np.int64(156), np.int64(164), np.int64(166), np.int64(179), np.int64(204), np.int64(205), np.int64(229), np.int64(242)], np.float64(2.463001771014586))","([], np.float64(120.41810397131037))","([np.int64(53), np.int64(139), np.int64(204), np.int64(216)], np.float64(114.9626345977553))","([np.int64(204)], np.float64(264.73392450058424))"
42,"([np.int64(1), np.int64(2), np.int64(5), np.int64(6), np.int64(8), np.int64(10), np.int64(11), np.int64(12), np.int64(14), np.int64(15), np.int64(17), np.int64(22), np.int64(25), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(36), np.int64(37), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(45), np.int64(46), np.int64(48), np.int64(50), np.int64(53), np.int64(54), np.int64(56), np.int64(57), np.int64(58), np.int64(59), np.int64(61), np.int64(63), np.int64(64), np.int64(65), np.int64(67), np.int64(68), np.int64(69), np.int64(71), np.int64(72), np.int64(73), np.int64(76), np.int64(77), np.int64(78), np.int64(82), np.int64(83), np.int64(85), np.int64(88), np.int64(91), np.int64(92), np.int64(93), np.int64(96), np.int64(97), np.int64(99), np.int64(100), np.int64(101), np.int64(102), np.int64(103), np.int64(104), np.int64(105), np.int64(106), np.int64(107), np.int64(109), np.int64(110), np.int64(112), np.int64(113), np.int64(115), np.int64(116), np.int64(117), np.int64(119), np.int64(120), np.int64(122), np.int64(123), np.int64(124), np.int64(126), np.int64(127), np.int64(129), np.int64(130), np.int64(131), np.int64(133), np.int64(134), np.int64(136), np.int64(141), np.int64(142), np.int64(143), np.int64(144), np.int64(146), np.int64(147), np.int64(149), np.int64(153), np.int64(155), np.int64(156), np.int64(157), np.int64(158), np.int64(159), np.int64(161), np.int64(162), np.int64(164), np.int64(165), np.int64(166), np.int64(167), np.int64(168), np.int64(171), np.int64(172), np.int64(173), np.int64(174), np.int64(176), np.int64(177), np.int64(179), np.int64(180), np.int64(181), np.int64(183), np.int64(184), np.int64(185), np.int64(186), np.int64(187), np.int64(189), np.int64(191), np.int64(192), np.int64(195), np.int64(196), np.int64(197), np.int64(198), np.int64(199), np.int64(202), np.int64(205), np.int64(208), np.int64(210), np.int64(212), np.int64(213), np.int64(214), np.int64(215), np.int64(221), np.int64(222), np.int64(224), np.int64(225), np.int64(229), np.int64(231), np.int64(232), np.int64(234), np.int64(237), np.int64(239), np.int64(241), np.int64(243), np.int64(244), np.int64(248), np.int64(249)], np.float64(78.05986667615414))","([np.int64(10), np.int64(14), np.int64(15), np.int64(107), np.int64(123), np.int64(144), np.int64(146), np.int64(162), np.int64(164), np.int64(208), np.int64(221), np.int64(232), np.int64(249)], np.float64(6.073996134199664))","([], np.float64(111.99944616003907))","([np.int64(10), np.int64(159), np.int64(161)], np.float64(145.08801134657224))","([], np.float64(119.56265405516243))"
43,"([np.int64(15), np.int64(44), np.int64(46), np.int64(55), np.int64(67), np.int64(68), np.int64(70), np.int64(73), np.int64(82), np.int64(83), np.int64(114), np.int64(118), np.int64(131), np.int64(132), np.int64(138), np.int64(142), np.int64(155), np.int64(156), np.int64(176), np.int64(199), np.int64(216), np.int64(217), np.int64(223), np.int64(231), np.int64(245), np.int64(246), np.int64(248)], np.float64(4.169861092529607))","([np.int64(15), np.int64(47), np.int64(67), np.int64(68), np.int64(83), np.int64(118), np.int64(131), np.int64(138), np.int64(142), np.int64(176), np.int64(217), np.int64(231), np.int64(245), np.int64(246)], np.float64(0.2618089246848318))","([np.int64(15), np.int64(131), np.int64(231), np.int64(245)], np.float64(105.73869736643526))","([np.int64(2), np.int64(15), np.int64(83), np.int64(131), np.int64(174), np.int64(215), np.int64(217), np.int64(231), np.int64(245)], np.float64(84.22270173904157))","([np.int64(231)], np.float64(262.65678962924704))"
44,"([np.int64(0), np.int64(3), np.int64(7), np.int64(11), np.int64(25), np.int64(56), np.int64(87), np.int64(91), np.int64(109), np.int64(133), np.int64(136), np.int64(143), np.int64(145), np.int64(149), np.int64(177), np.int64(181), np.int64(191), np.int64(202), np.int64(210), np.int64(237), np.int64(246)], np.float64(3.6176300149633667))","([np.int64(3), np.int64(25), np.int64(87), np.int64(109), np.int64(133), np.int64(136), np.int64(143), np.int64(149), np.int64(177), np.int64(181), np.int64(191), np.int64(202), np.int64(210)], np.float64(2.716638974780142))","([np.int64(177), np.int64(202)], np.float64(104.5857918626724))","([np.int64(0), np.int64(56), np.int64(133), np.int64(149), np.int64(177), np.int64(181), np.int64(184), np.int64(191), np.int64(202), np.int64(237)], np.float64(79.80990562281963))","([], np.float64(113.86126505195458))"
45,"([np.int64(0), np.int64(9), np.int64(10), np.int64(13), np.int64(19), np.int64(37), np.int64(55), np.int64(65), np.int64(66), np.int64(67), np.int64(75), np.int64(81), np.int64(82), np.int64(87), np.int64(91), np.int64(94), np.int64(108), np.int64(110), np.int64(114), np.int64(121), np.int64(128), np.int64(131), np.int64(136), np.int64(138), np.int64(144), np.int64(149), np.int64(150), np.int64(153), np.int64(154), np.int64(172), np.int64(178), np.int64(190), np.int64(191), np.int64(198), np.int64(200), np.int64(204), np.int64(207), np.int64(226), np.int64(233)], np.float64(8.295988092515508))","([np.int64(0), np.int64(13), np.int64(37), np.int64(66), np.int64(67), np.int64(87), np.int64(91), np.int64(94), np.int64(121), np.int64(149), np.int64(154), np.int64(198), np.int64(207)], np.float64(7.9877536313822635))","([np.int64(13), np.int64(37)], np.float64(109.43551124303671))","([np.int64(5), np.int64(9), np.int64(13), np.int64(37), np.int64(67), np.int64(94), np.int64(134), np.int64(198), np.int64(235)], np.float64(104.65732107524462))","([np.int64(13), np.int64(27), np.int64(134), np.int64(139), np.int64(234)], np.float64(152.33740160599388))"
46,"([np.int64(3), np.int64(9), np.int64(23), np.int64(26), np.int64(28), np.int64(35), np.int64(41), np.int64(53), np.int64(63), np.int64(68), np.int64(75), np.int64(83), np.int64(85), np.int64(92), np.int64(95), np.int64(97), np.int64(101), np.int64(104), np.int64(106), np.int64(107), np.int64(108), np.int64(112), np.int64(113), np.int64(118), np.int64(122), np.int64(127), np.int64(130), np.int64(157), np.int64(167), np.int64(172), np.int64(180), np.int64(182), np.int64(183), np.int64(191), np.int64(192), np.int64(196), np.int64(208), np.int64(237), np.int64(238)], np.float64(20.833062895704433))","([np.int64(3), np.int64(41), np.int64(95), np.int64(104), np.int64(108), np.int64(118), np.int64(130), np.int64(167), np.int64(172), np.int64(182), np.int64(191), np.int64(208), np.int64(237)], np.float64(3.8532236492468446))","([], np.float64(109.17456786706288))","([np.int64(3), np.int64(10), np.int64(35), np.int64(53), np.int64(63), np.int64(69), np.int64(95), np.int64(97), np.int64(103), np.int64(118), np.int64(203), np.int64(208), np.int64(237)], np.float64(102.62474615052818))","([np.int64(53), np.int64(95), np.int64(109), np.int64(203)], np.float64(161.44448005432682))"
47,"([np.int64(0), np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(20), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(46), np.int64(47), np.int64(48), np.int64(49), np.int64(50), np.int64(51), np.int64(52), np.int64(55), np.int64(56), np.int64(57), np.int64(58), np.int64(59), np.int64(60), np.int64(61), np.int64(62), np.int64(63), np.int64(64), np.int64(65), np.int64(66), np.int64(67), np.int64(68), np.int64(69), np.int64(70), np.int64(71), np.int64(72), np.int64(73), np.int64(74), np.int64(75), np.int64(76), np.int64(77), np.int64(78), np.int64(79), np.int64(80), np.int64(81), np.int64(82), np.int64(83), np.int64(84), np.int64(85), np.int64(86), np.int64(87), np.int64(88), np.int64(89), np.int64(90), np.int64(91), np.int64(92), np.int64(93), np.int64(94), np.int64(95), np.int64(96), np.int64(97), np.int64(98), np.int64(99), np.int64(100), np.int64(101), np.int64(102), np.int64(103), np.int64(104), np.int64(105), np.int64(106), np.int64(107), np.int64(108), np.int64(109), np.int64(110), np.int64(112), np.int64(113), np.int64(114), np.int64(115), np.int64(116), np.int64(117), np.int64(118), np.int64(119), np.int64(120), np.int64(121), np.int64(122), np.int64(123), np.int64(124), np.int64(125), np.int64(126), np.int64(127), np.int64(128), np.int64(129), np.int64(130), np.int64(131), np.int64(132), np.int64(133), np.int64(134), np.int64(135), np.int64(136), np.int64(137), np.int64(138), np.int64(139), np.int64(140), np.int64(141), np.int64(143), np.int64(144), np.int64(145), np.int64(146), np.int64(148), np.int64(149), np.int64(150), np.int64(151), np.int64(152), np.int64(153), np.int64(154), np.int64(155), np.int64(156), np.int64(157), np.int64(158), np.int64(159), np.int64(160), np.int64(161), np.int64(162), np.int64(163), np.int64(164), np.int64(165), np.int64(166), np.int64(167), np.int64(168), np.int64(169), np.int64(170), np.int64(171), np.int64(172), np.int64(173), np.int64(174), np.int64(177), np.int64(178), np.int64(179), np.int64(180), np.int64(181), np.int64(182), np.int64(183), np.int64(184), np.int64(185), np.int64(186), np.int64(187), np.int64(188), np.int64(189), np.int64(190), np.int64(192), np.int64(193), np.int64(194), np.int64(195), np.int64(196), np.int64(197), np.int64(198), np.int64(199), np.int64(200), np.int64(201), np.int64(202), np.int64(203), np.int64(204), np.int64(206), np.int64(207), np.int64(208), np.int64(209), np.int64(210), np.int64(211), np.int64(212), np.int64(213), np.int64(214), np.int64(215), np.int64(216), np.int64(217), np.int64(218), np.int64(219), np.int64(220), np.int64(221), np.int64(222), np.int64(223), np.int64(224), np.int64(225), np.int64(226), np.int64(227), np.int64(228), np.int64(229), np.int64(230), np.int64(231), np.int64(232), np.int64(233), np.int64(234), np.int64(235), np.int64(236), np.int64(237), np.int64(238), np.int64(239), np.int64(240), np.int64(241), np.int64(242), np.int64(243), np.int64(244), np.int64(245), np.int64(246), np.int64(247), np.int64(248), np.int64(249)], np.float64(104.1005535973053))","([np.int64(5), np.int64(14), np.int64(38), np.int64(85), np.int64(94), np.int64(106), np.int64(114), np.int64(195), np.int64(202), np.int64(208), np.int64(235), np.int64(237), np.int64(244)], np.float64(5.596159866703282))","([], np.float64(127.36258725382868))","([np.int64(81), np.int64(94), np.int64(114)], np.float64(124.81328283112616))","([], np.float64(134.46776344275312))"
48,"([np.int64(0), np.int64(3), np.int64(4), np.int64(7), np.int64(38), np.int64(40), np.int64(62), np.int64(65), np.int64(98), np.int64(100), np.int64(102), np.int64(105), np.int64(114), np.int64(116), np.int64(119), np.int64(134), np.int64(135), np.int64(149), np.int64(154), np.int64(155), np.int64(162), np.int64(169), np.int64(172), np.int64(173), np.int64(176), np.int64(178), np.int64(184), np.int64(189), np.int64(192), np.int64(200), np.int64(206), np.int64(213), np.int64(217), np.int64(230), np.int64(249)], np.float64(2.767538247192957))","([np.int64(40), np.int64(62), np.int64(65), np.int64(98), np.int64(100), np.int64(102), np.int64(119), np.int64(172), np.int64(173), np.int64(189), np.int64(200), np.int64(217), np.int64(230)], np.float64(0.20114239986381469))","([np.int64(102), np.int64(189)], np.float64(113.39260865319285))","([np.int64(102), np.int64(149), np.int64(172), np.int64(178), np.int64(188), np.int64(189), np.int64(249)], np.float64(104.9377008830794))","([np.int64(102), np.int64(172)], np.float64(149.50498314706599))"
49,"([np.int64(6), np.int64(10), np.int64(11), np.int64(13), np.int64(25), np.int64(30), np.int64(39), np.int64(40), np.int64(45), np.int64(51), np.int64(53), np.int64(57), np.int64(64), np.int64(77), np.int64(78), np.int64(105), np.int64(110), np.int64(115), np.int64(119), np.int64(123), np.int64(136), np.int64(138), np.int64(142), np.int64(144), np.int64(152), np.int64(160), np.int64(164), np.int64(175), np.int64(179), np.int64(181), np.int64(212), np.int64(224), np.int64(240), np.int64(243), np.int64(245)], np.float64(7.945722922024201))","([np.int64(13), np.int64(25), np.int64(39), np.int64(53), np.int64(57), np.int64(105), np.int64(123), np.int64(136), np.int64(144), np.int64(179), np.int64(181), np.int64(240), np.int64(245)], np.float64(4.107341263201626))","([np.int64(136)], np.float64(116.52004348468881))","([np.int64(16), np.int64(51), np.int64(53), np.int64(115), np.int64(136), np.int64(179), np.int64(245)], np.float64(113.51879990466263))","([], np.float64(126.37584419207425))"
50,"([np.int64(0), np.int64(2), np.int64(15), np.int64(19), np.int64(24), np.int64(27), np.int64(31), np.int64(49), np.int64(53), np.int64(70), np.int64(83), np.int64(84), np.int64(86), np.int64(104), np.int64(111), np.int64(137), np.int64(150), np.int64(156), np.int64(166), np.int64(172), np.int64(176), np.int64(184), np.int64(199), np.int64(202), np.int64(218), np.int64(220), np.int64(222), np.int64(248), np.int64(249)], np.float64(7.587265218738177))","([np.int64(0), np.int64(2), np.int64(15), np.int64(19), np.int64(24), np.int64(31), np.int64(49), np.int64(70), np.int64(83), np.int64(84), np.int64(137), np.int64(199), np.int64(202)], np.float64(0.43447404787747396))","([], np.float64(114.23090814749506))","([np.int64(0), np.int64(83), np.int64(84), np.int64(111)], np.float64(102.10130518561412))","([], np.float64(114.14578983836861))"
