run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
40,"([np.int64(5), np.int64(6), np.int64(12), np.int64(19), np.int64(21), np.int64(22), np.int64(35), np.int64(37), np.int64(39), np.int64(45), np.int64(46), np.int64(58), np.int64(61), np.int64(66), np.int64(67), np.int64(73), np.int64(78), np.int64(80), np.int64(92), np.int64(93), np.int64(103), np.int64(118), np.int64(119), np.int64(120), np.int64(121), np.int64(140), np.int64(150), np.int64(156), np.int64(159), np.int64(161), np.int64(163), np.int64(170), np.int64(171), np.int64(175), np.int64(180), np.int64(182), np.int64(191), np.int64(196), np.int64(202), np.int64(206), np.int64(208), np.int64(213), np.int64(228), np.int64(229), np.int64(234), np.int64(243)], np.float64(0.9584068805154617))","([np.int64(5), np.int64(37), np.int64(58), np.int64(80), np.int64(118), np.int64(120), np.int64(229)], np.float64(1.246323859965082))","([np.int64(37), np.int64(120)], np.float64(58.61059264993893))","([np.int64(5), np.int64(37), np.int64(58), np.int64(79), np.int64(118), np.int64(120), np.int64(159), np.int64(229)], np.float64(28.373371491178464))","([np.int64(120), np.int64(138), np.int64(159)], np.float64(86.7573557408535))"
41,"([np.int64(7), np.int64(15), np.int64(35), np.int64(49), np.int64(180), np.int64(218), np.int64(225), np.int64(241)], np.float64(1.9080644357202556))","([np.int64(15), np.int64(35), np.int64(49), np.int64(180), np.int64(218), np.int64(225), np.int64(241)], np.float64(0.26286874796252846))","([np.int64(15), np.int64(35), np.int64(225)], np.float64(59.04177406842186))","([np.int64(15), np.int64(35), np.int64(49), np.int64(60), np.int64(225)], np.float64(39.17708218318869))","([], np.float64(64.10961626819253))"
42,"([np.int64(4), np.int64(13), np.int64(19), np.int64(20), np.int64(25), np.int64(26), np.int64(34), np.int64(36), np.int64(46), np.int64(47), np.int64(56), np.int64(73), np.int64(77), np.int64(80), np.int64(82), np.int64(85), np.int64(90), np.int64(94), np.int64(95), np.int64(99), np.int64(103), np.int64(112), np.int64(113), np.int64(114), np.int64(115), np.int64(119), np.int64(122), np.int64(137), np.int64(155), np.int64(156), np.int64(160), np.int64(185), np.int64(202), np.int64(205), np.int64(206), np.int64(209), np.int64(224), np.int64(225), np.int64(226), np.int64(235), np.int64(236), np.int64(247)], np.float64(1.1637201505088672))","([np.int64(46), np.int64(47), np.int64(73), np.int64(80), np.int64(85), np.int64(114), np.int64(115)], np.float64(0.29086874236120297))","([np.int64(46), np.int64(73), np.int64(80), np.int64(85), np.int64(114)], np.float64(44.12630559089905))","([np.int64(38), np.int64(46), np.int64(47), np.int64(50), np.int64(73), np.int64(80), np.int64(85), np.int64(105), np.int64(114), np.int64(180)], np.float64(32.916797152524985))","([], np.float64(59.10091476516928))"
43,"([np.int64(28), np.int64(44), np.int64(59), np.int64(65), np.int64(79), np.int64(83), np.int64(95), np.int64(98), np.int64(126), np.int64(241)], np.float64(2.7642027152209026))","([np.int64(44), np.int64(59), np.int64(65), np.int64(83), np.int64(95), np.int64(126), np.int64(241)], np.float64(1.913986149215053))","([np.int64(44), np.int64(95), np.int64(126)], np.float64(60.74317624874612))","([np.int64(44), np.int64(83), np.int64(95), np.int64(126), np.int64(197)], np.float64(45.08521338452615))","([np.int64(95)], np.float64(101.54008980622594))"
44,"([np.int64(7), np.int64(18), np.int64(20), np.int64(27), np.int64(31), np.int64(41), np.int64(56), np.int64(69), np.int64(88), np.int64(90), np.int64(96), np.int64(97), np.int64(99), np.int64(100), np.int64(103), np.int64(107), np.int64(115), np.int64(117), np.int64(123), np.int64(131), np.int64(140), np.int64(141), np.int64(142), np.int64(146), np.int64(148), np.int64(159), np.int64(162), np.int64(165), np.int64(169), np.int64(177), np.int64(180), np.int64(197), np.int64(198), np.int64(207), np.int64(217), np.int64(218), np.int64(222), np.int64(238), np.int64(246)], np.float64(0.7918014153666486))","([np.int64(18), np.int64(20), np.int64(31), np.int64(97), np.int64(99), np.int64(140), np.int64(197)], np.float64(0.05058805029724287))","([np.int64(97), np.int64(140), np.int64(197)], np.float64(45.42534288296111))","([np.int64(20), np.int64(97), np.int64(99), np.int64(100), np.int64(140), np.int64(197), np.int64(219)], np.float64(34.102684551353654))","([np.int64(97), np.int64(197), np.int64(219)], np.float64(68.26067294331413))"
45,"([np.int64(21), np.int64(58), np.int64(62), np.int64(65), np.int64(82), np.int64(102), np.int64(161), np.int64(167), np.int64(172)], np.float64(2.4188022716359887))","([np.int64(21), np.int64(58), np.int64(62), np.int64(65), np.int64(82), np.int64(167), np.int64(172)], np.float64(1.2231891655786984))","([np.int64(58), np.int64(167), np.int64(172)], np.float64(66.22599733955548))","([np.int64(49), np.int64(58), np.int64(65), np.int64(82), np.int64(151), np.int64(160), np.int64(161), np.int64(167), np.int64(172), np.int64(204)], np.float64(44.35318901482528))","([np.int64(58), np.int64(160), np.int64(172), np.int64(195), np.int64(204)], np.float64(78.06251231775298))"
46,"([np.int64(1), np.int64(8), np.int64(16), np.int64(26), np.int64(52), np.int64(58), np.int64(68), np.int64(82), np.int64(109), np.int64(115), np.int64(118), np.int64(120), np.int64(128), np.int64(137), np.int64(147), np.int64(151), np.int64(159), np.int64(160), np.int64(169), np.int64(204), np.int64(229), np.int64(233)], np.float64(0.6175403514991257))","([np.int64(16), np.int64(26), np.int64(68), np.int64(109), np.int64(120), np.int64(128), np.int64(159)], np.float64(0.16005890288429267))","([np.int64(26), np.int64(68), np.int64(109)], np.float64(48.99331060688538))","([np.int64(8), np.int64(26), np.int64(68), np.int64(109), np.int64(120), np.int64(128), np.int64(137)], np.float64(35.143809985753805))","([], np.float64(64.86710999822428))"
47,"([np.int64(5), np.int64(16), np.int64(18), np.int64(20), np.int64(29), np.int64(33), np.int64(38), np.int64(45), np.int64(47), np.int64(49), np.int64(50), np.int64(54), np.int64(58), np.int64(60), np.int64(65), np.int64(73), np.int64(74), np.int64(85), np.int64(88), np.int64(97), np.int64(99), np.int64(102), np.int64(103), np.int64(105), np.int64(111), np.int64(114), np.int64(120), np.int64(125), np.int64(132), np.int64(133), np.int64(143), np.int64(155), np.int64(156), np.int64(162), np.int64(165), np.int64(169), np.int64(171), np.int64(172), np.int64(175), np.int64(177), np.int64(190), np.int64(191), np.int64(196), np.int64(199), np.int64(200), np.int64(201), np.int64(203), np.int64(206), np.int64(210), np.int64(213), np.int64(214), np.int64(215), np.int64(216), np.int64(218), np.int64(229), np.int64(234), np.int64(237), np.int64(239), np.int64(240), np.int64(246)], np.float64(1.783762405326334))","([np.int64(47), np.int64(73), np.int64(105), np.int64(132), np.int64(143), np.int64(218), np.int64(240)], np.float64(0.3963478541666606))","([np.int64(73), np.int64(143)], np.float64(51.832347916355694))","([np.int64(39), np.int64(73), np.int64(80), np.int64(105), np.int64(143)], np.float64(47.36171228534361))","([np.int64(73)], np.float64(109.51694414416588))"
48,"([np.int64(1), np.int64(2), np.int64(3), np.int64(15), np.int64(16), np.int64(18), np.int64(19), np.int64(20), np.int64(21), np.int64(36), np.int64(37), np.int64(41), np.int64(42), np.int64(44), np.int64(46), np.int64(49), np.int64(50), np.int64(62), np.int64(63), np.int64(64), np.int64(66), np.int64(70), np.int64(77), np.int64(80), np.int64(82), np.int64(91), np.int64(102), np.int64(111), np.int64(113), np.int64(115), np.int64(116), np.int64(117), np.int64(120), np.int64(121), np.int64(136), np.int64(143), np.int64(145), np.int64(154), np.int64(161), np.int64(163), np.int64(169), np.int64(176), np.int64(180), np.int64(183), np.int64(189), np.int64(197), np.int64(202), np.int64(209), np.int64(222), np.int64(228), np.int64(247)], np.float64(1.3421094641288356))","([np.int64(37), np.int64(44), np.int64(64), np.int64(66), np.int64(70), np.int64(145), np.int64(180)], np.float64(1.4981041788208658))","([np.int64(37), np.int64(70), np.int64(145), np.int64(180)], np.float64(50.14495893109129))","([np.int64(36), np.int64(37), np.int64(64), np.int64(70), np.int64(137), np.int64(180)], np.float64(39.04818905730567))","([], np.float64(59.9936090518048))"
49,"([np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(30), np.int64(34), np.int64(38), np.int64(48), np.int64(50), np.int64(54), np.int64(55), np.int64(58), np.int64(70), np.int64(72), np.int64(77), np.int64(78), np.int64(80), np.int64(82), np.int64(98), np.int64(119), np.int64(122), np.int64(124), np.int64(134), np.int64(149), np.int64(152), np.int64(159), np.int64(167), np.int64(174), np.int64(194), np.int64(195), np.int64(198), np.int64(201), np.int64(203), np.int64(211), np.int64(220), np.int64(225), np.int64(227), np.int64(228)], np.float64(1.4968503275536515))","([np.int64(58), np.int64(72), np.int64(119), np.int64(122), np.int64(159), np.int64(167), np.int64(225)], np.float64(0.23916693152763457))","([np.int64(72), np.int64(122), np.int64(167)], np.float64(50.8547452245681))","([np.int64(16), np.int64(18), np.int64(72), np.int64(122), np.int64(164), np.int64(167), np.int64(204)], np.float64(51.47208735978629))","([np.int64(122), np.int64(167)], np.float64(73.20133309603997))"
50,"([np.int64(41), np.int64(77), np.int64(79), np.int64(80), np.int64(88), np.int64(99), np.int64(102), np.int64(127), np.int64(141), np.int64(170), np.int64(191), np.int64(205), np.int64(213)], np.float64(3.569629955031038))","([np.int64(77), np.int64(89), np.int64(99), np.int64(102), np.int64(127), np.int64(141), np.int64(170), np.int64(191)], np.float64(2.6194313834866723))","([np.int64(77), np.int64(127), np.int64(141), np.int64(191)], np.float64(49.569821852301125))","([np.int64(77), np.int64(79), np.int64(99), np.int64(102), np.int64(115), np.int64(127), np.int64(141), np.int64(174), np.int64(191)], np.float64(34.03432925505395))","([np.int64(77), np.int64(99), np.int64(198)], np.float64(75.10651763731993))"
51,"([np.int64(7), np.int64(10), np.int64(30), np.int64(31), np.int64(40), np.int64(53), np.int64(64), np.int64(83), np.int64(94), np.int64(110), np.int64(113), np.int64(122), np.int64(129), np.int64(136), np.int64(153), np.int64(161), np.int64(167), np.int64(187), np.int64(214), np.int64(223), np.int64(236), np.int64(243)], np.float64(1.045249206587352))","([np.int64(10), np.int64(113), np.int64(122), np.int64(153), np.int64(187), np.int64(214), np.int64(223), np.int64(243)], np.float64(2.5573300100977847))","([np.int64(10), np.int64(153)], np.float64(54.90643108432359))","([np.int64(10), np.int64(153)], np.float64(57.040276890020905))","([], np.float64(63.250726196749845))"
52,"([np.int64(23), np.int64(36), np.int64(69), np.int64(72), np.int64(150), np.int64(180), np.int64(188), np.int64(200), np.int64(228), np.int64(229)], np.float64(5.8883256152032715))","([np.int64(36), np.int64(72), np.int64(150), np.int64(188), np.int64(200), np.int64(228), np.int64(229)], np.float64(0.5837765449993567))","([np.int64(72), np.int64(188), np.int64(200), np.int64(229)], np.float64(52.60588260933096))","([np.int64(69), np.int64(92), np.int64(94), np.int64(129), np.int64(149), np.int64(167), np.int64(188), np.int64(200), np.int64(228), np.int64(229)], np.float64(47.0852622562512))","([np.int64(188), np.int64(198)], np.float64(94.20902382865359))"
53,"([np.int64(25), np.int64(39), np.int64(61), np.int64(77), np.int64(81), np.int64(89), np.int64(101), np.int64(103), np.int64(116), np.int64(120), np.int64(134), np.int64(139), np.int64(151), np.int64(163), np.int64(164), np.int64(173), np.int64(174), np.int64(179), np.int64(184), np.int64(185), np.int64(187), np.int64(188), np.int64(199), np.int64(202), np.int64(207), np.int64(209), np.int64(219), np.int64(220), np.int64(233), np.int64(240), np.int64(246)], np.float64(1.6742768309571092))","([np.int64(61), np.int64(89), np.int64(139), np.int64(174), np.int64(187), np.int64(202), np.int64(220)], np.float64(0.4662795139960981))","([np.int64(61), np.int64(187), np.int64(202), np.int64(220)], np.float64(42.65826015563864))","([np.int64(61), np.int64(144), np.int64(163), np.int64(187), np.int64(202), np.int64(220)], np.float64(48.250532657477045))","([np.int64(220)], np.float64(112.30346249781329))"
54,"([np.int64(5), np.int64(9), np.int64(26), np.int64(34), np.int64(53), np.int64(69), np.int64(108), np.int64(113), np.int64(121), np.int64(127), np.int64(131), np.int64(143), np.int64(160), np.int64(182), np.int64(186), np.int64(197), np.int64(241)], np.float64(3.283457597845255))","([np.int64(34), np.int64(108), np.int64(113), np.int64(121), np.int64(131), np.int64(143), np.int64(197)], np.float64(0.2604571649446092))","([np.int64(113), np.int64(131), np.int64(143)], np.float64(52.91297426176123))","([np.int64(85), np.int64(113), np.int64(127), np.int64(131), np.int64(143)], np.float64(50.60796263076985))","([np.int64(131), np.int64(143), np.int64(154), np.int64(197), np.int64(238), np.int64(247)], np.float64(64.90034928353957))"
55,"([np.int64(3), np.int64(9), np.int64(10), np.int64(13), np.int64(16), np.int64(20), np.int64(22), np.int64(25), np.int64(29), np.int64(38), np.int64(46), np.int64(50), np.int64(51), np.int64(53), np.int64(60), np.int64(62), np.int64(67), np.int64(76), np.int64(84), np.int64(86), np.int64(90), np.int64(97), np.int64(99), np.int64(100), np.int64(109), np.int64(115), np.int64(119), np.int64(122), np.int64(136), np.int64(138), np.int64(152), np.int64(158), np.int64(160), np.int64(164), np.int64(176), np.int64(185), np.int64(186), np.int64(188), np.int64(211), np.int64(214), np.int64(217), np.int64(225), np.int64(230), np.int64(231), np.int64(237), np.int64(241), np.int64(242), np.int64(243), np.int64(249)], np.float64(2.0215765496768765))","([np.int64(25), np.int64(46), np.int64(90), np.int64(136), np.int64(164), np.int64(176), np.int64(249)], np.float64(0.2717895689637337))","([np.int64(25), np.int64(176)], np.float64(61.78486710158569))","([np.int64(69), np.int64(90), np.int64(92), np.int64(115), np.int64(136), np.int64(176)], np.float64(49.6917291721778))","([np.int64(136)], np.float64(127.89888985901727))"
56,"([np.int64(30), np.int64(88), np.int64(135), np.int64(136), np.int64(200), np.int64(210), np.int64(216), np.int64(224), np.int64(228), np.int64(230)], np.float64(1.8859077100873831))","([np.int64(30), np.int64(135), np.int64(136), np.int64(200), np.int64(210), np.int64(216), np.int64(224)], np.float64(1.2930135564109855))","([np.int64(30), np.int64(136), np.int64(200), np.int64(216)], np.float64(47.27079561662331))","([np.int64(30), np.int64(136), np.int64(190), np.int64(200), np.int64(236)], np.float64(46.54059261367106))","([np.int64(136), np.int64(183), np.int64(190), np.int64(200), np.int64(237)], np.float64(70.04725021415436))"
57,"([np.int64(34), np.int64(57), np.int64(68), np.int64(72), np.int64(90), np.int64(91), np.int64(101), np.int64(113), np.int64(144), np.int64(167), np.int64(170), np.int64(174), np.int64(193), np.int64(218)], np.float64(2.4210746318435223))","([np.int64(57), np.int64(68), np.int64(90), np.int64(91), np.int64(101), np.int64(144), np.int64(170)], np.float64(8.51747052790502))","([np.int64(90)], np.float64(60.09381400966584))","([np.int64(19), np.int64(57), np.int64(90), np.int64(144), np.int64(218), np.int64(224)], np.float64(54.836735001931494))","([np.int64(90), np.int64(141), np.int64(144), np.int64(174), np.int64(208)], np.float64(77.30288160896654))"
58,"([np.int64(2), np.int64(27), np.int64(31), np.int64(49), np.int64(71), np.int64(88), np.int64(97), np.int64(146), np.int64(162), np.int64(195), np.int64(215)], np.float64(3.076463040849345))","([np.int64(2), np.int64(31), np.int64(71), np.int64(88), np.int64(97), np.int64(162), np.int64(195)], np.float64(0.4043877262394068))","([np.int64(88), np.int64(97)], np.float64(56.87991098438729))","([np.int64(27), np.int64(31), np.int64(52), np.int64(71), np.int64(88), np.int64(97), np.int64(107), np.int64(160), np.int64(195)], np.float64(41.11414471672637))","([np.int64(88)], np.float64(92.33210255974387))"
59,"([np.int64(20), np.int64(82), np.int64(138), np.int64(145), np.int64(168), np.int64(198), np.int64(199), np.int64(205), np.int64(222), np.int64(225), np.int64(228), np.int64(229)], np.float64(1.1181809441624486))","([np.int64(82), np.int64(145), np.int64(168), np.int64(199), np.int64(205), np.int64(222), np.int64(225)], np.float64(0.6327205495818582))","([np.int64(82), np.int64(145), np.int64(199), np.int64(222)], np.float64(48.46059808520699))","([np.int64(62), np.int64(82), np.int64(145), np.int64(168), np.int64(199), np.int64(222), np.int64(226), np.int64(228)], np.float64(32.264978695739785))","([np.int64(82), np.int64(142)], np.float64(80.3850952536943))"
60,"([np.int64(43), np.int64(46), np.int64(155), np.int64(163), np.int64(194), np.int64(225), np.int64(249)], np.float64(2.932573177412797))","([np.int64(43), np.int64(46), np.int64(155), np.int64(163), np.int64(194), np.int64(225), np.int64(249)], np.float64(0.9494024206976504))","([np.int64(43), np.int64(155), np.int64(194), np.int64(225), np.int64(249)], np.float64(42.67290109315654))","([np.int64(16), np.int64(27), np.int64(43), np.int64(46), np.int64(107), np.int64(155), np.int64(194), np.int64(225), np.int64(249)], np.float64(30.210550425739648))","([], np.float64(61.02000325181846))"
61,"([np.int64(25), np.int64(39), np.int64(42), np.int64(68), np.int64(85), np.int64(90), np.int64(101), np.int64(122), np.int64(136), np.int64(158), np.int64(168), np.int64(174), np.int64(175), np.int64(177), np.int64(185), np.int64(196), np.int64(216), np.int64(221), np.int64(228), np.int64(232), np.int64(242)], np.float64(1.6875767183690455))","([np.int64(101), np.int64(158), np.int64(168), np.int64(175), np.int64(185), np.int64(196), np.int64(228)], np.float64(1.3990732231346783))","([np.int64(196)], np.float64(66.28601949547448))","([np.int64(158), np.int64(168), np.int64(185), np.int64(196), np.int64(228)], np.float64(39.48779226702702))","([np.int64(196), np.int64(246)], np.float64(93.58622145677957))"
62,"([np.int64(8), np.int64(45), np.int64(59), np.int64(82), np.int64(98), np.int64(167), np.int64(205), np.int64(221), np.int64(224)], np.float64(3.957090834102515))","([np.int64(45), np.int64(59), np.int64(82), np.int64(98), np.int64(167), np.int64(221), np.int64(224)], np.float64(2.9904379468456703))","([np.int64(82), np.int64(221), np.int64(224)], np.float64(51.444445211279074))","([np.int64(32), np.int64(82), np.int64(98), np.int64(139), np.int64(221), np.int64(224), np.int64(237)], np.float64(48.10808734357557))","([np.int64(139), np.int64(221), np.int64(224)], np.float64(75.13287939732665))"
63,"([np.int64(29), np.int64(84), np.int64(109), np.int64(118), np.int64(152), np.int64(167), np.int64(206), np.int64(239)], np.float64(3.2523446280877497))","([np.int64(29), np.int64(84), np.int64(109), np.int64(152), np.int64(167), np.int64(206), np.int64(239)], np.float64(0.8737813275606755))","([np.int64(84), np.int64(109), np.int64(152), np.int64(167), np.int64(206), np.int64(239)], np.float64(35.77866912586772))","([np.int64(84), np.int64(98), np.int64(109), np.int64(167), np.int64(206), np.int64(239)], np.float64(35.804538420254254))","([np.int64(84)], np.float64(98.40119816865005))"
64,"([np.int64(25), np.int64(37), np.int64(59), np.int64(90), np.int64(107), np.int64(117), np.int64(131), np.int64(141), np.int64(158), np.int64(208), np.int64(217), np.int64(222), np.int64(233), np.int64(239)], np.float64(2.152777491828937))","([np.int64(37), np.int64(59), np.int64(107), np.int64(158), np.int64(217), np.int64(233), np.int64(239)], np.float64(2.2214661211032607))","([np.int64(217), np.int64(233)], np.float64(54.64773814528549))","([np.int64(59), np.int64(82), np.int64(85), np.int64(131), np.int64(150), np.int64(158), np.int64(166), np.int64(217), np.int64(233)], np.float64(45.86320451016007))","([np.int64(147), np.int64(158), np.int64(166), np.int64(177), np.int64(217)], np.float64(68.10171310287339))"
65,"([np.int64(0), np.int64(11), np.int64(28), np.int64(31), np.int64(81), np.int64(101), np.int64(129), np.int64(154), np.int64(194), np.int64(236), np.int64(237)], np.float64(1.931293096821288))","([np.int64(0), np.int64(11), np.int64(31), np.int64(101), np.int64(129), np.int64(194), np.int64(237)], np.float64(3.9198981983889367))","([np.int64(237)], np.float64(57.56516812182706))","([np.int64(0), np.int64(31), np.int64(125), np.int64(129), np.int64(237)], np.float64(40.62085619318843))","([np.int64(94), np.int64(99), np.int64(154), np.int64(237)], np.float64(81.82919591131184))"
66,"([np.int64(1), np.int64(6), np.int64(15), np.int64(36), np.int64(37), np.int64(47), np.int64(51), np.int64(54), np.int64(57), np.int64(62), np.int64(71), np.int64(84), np.int64(86), np.int64(89), np.int64(105), np.int64(113), np.int64(120), np.int64(124), np.int64(129), np.int64(140), np.int64(142), np.int64(165), np.int64(168), np.int64(189), np.int64(192), np.int64(201), np.int64(204), np.int64(206), np.int64(212), np.int64(221), np.int64(222), np.int64(233), np.int64(235), np.int64(242), np.int64(249)], np.float64(1.0796545784295353))","([np.int64(15), np.int64(84), np.int64(86), np.int64(129), np.int64(192), np.int64(201), np.int64(212)], np.float64(0.22081217411129114))","([np.int64(192)], np.float64(52.34228224664251))","([np.int64(15), np.int64(192), np.int64(206), np.int64(212)], np.float64(42.256674827835376))","([np.int64(192)], np.float64(89.3302714724211))"
67,"([np.int64(4), np.int64(7), np.int64(10), np.int64(25), np.int64(39), np.int64(40), np.int64(42), np.int64(45), np.int64(56), np.int64(74), np.int64(77), np.int64(81), np.int64(82), np.int64(91), np.int64(99), np.int64(100), np.int64(105), np.int64(108), np.int64(110), np.int64(116), np.int64(122), np.int64(148), np.int64(149), np.int64(153), np.int64(158), np.int64(160), np.int64(173), np.int64(181), np.int64(193), np.int64(195), np.int64(198), np.int64(201), np.int64(206), np.int64(209), np.int64(212), np.int64(213), np.int64(239), np.int64(243), np.int64(246)], np.float64(1.7045716058340759))","([np.int64(7), np.int64(10), np.int64(25), np.int64(56), np.int64(77), np.int64(209), np.int64(213)], np.float64(2.593216170827972))","([np.int64(203), np.int64(209)], np.float64(60.50949109523851))","([np.int64(10), np.int64(25), np.int64(56), np.int64(82), np.int64(108), np.int64(116), np.int64(203), np.int64(213)], np.float64(54.473800872030466))","([], np.float64(63.39446870378969))"
68,"([np.int64(26), np.int64(91), np.int64(117), np.int64(123), np.int64(127), np.int64(157), np.int64(197), np.int64(227)], np.float64(3.324393902535364))","([np.int64(26), np.int64(91), np.int64(117), np.int64(123), np.int64(157), np.int64(197), np.int64(227)], np.float64(1.607005851842992))","([np.int64(117), np.int64(123)], np.float64(55.66278007186181))","([np.int64(91), np.int64(117), np.int64(123), np.int64(124), np.int64(212)], np.float64(42.39249926922448))","([np.int64(117), np.int64(123), np.int64(219)], np.float64(66.01878732937203))"
69,"([np.int64(4), np.int64(5), np.int64(7), np.int64(9), np.int64(14), np.int64(22), np.int64(30), np.int64(39), np.int64(41), np.int64(54), np.int64(57), np.int64(78), np.int64(83), np.int64(90), np.int64(96), np.int64(108), np.int64(116), np.int64(122), np.int64(128), np.int64(139), np.int64(149), np.int64(154), np.int64(159), np.int64(166), np.int64(171), np.int64(173), np.int64(186), np.int64(192), np.int64(193), np.int64(196), np.int64(200), np.int64(208), np.int64(216), np.int64(228), np.int64(230), np.int64(234), np.int64(239), np.int64(246)], np.float64(1.3836981328835893))","([np.int64(7), np.int64(57), np.int64(154), np.int64(192), np.int64(193), np.int64(208), np.int64(216)], np.float64(1.5151672574365114))","([np.int64(7), np.int64(57), np.int64(154), np.int64(192)], np.float64(46.95200376248671))","([np.int64(7), np.int64(57), np.int64(154), np.int64(156), np.int64(192), np.int64(208)], np.float64(35.44250722387427))","([], np.float64(65.25221113269518))"
70,"([], np.float64(62.236198302188775))","([np.int64(6), np.int64(129), np.int64(140), np.int64(173), np.int64(178), np.int64(195), np.int64(199)], np.float64(0.4315987189328594))","([np.int64(6)], np.float64(59.4721011715186))","([np.int64(6), np.int64(31), np.int64(42), np.int64(68), np.int64(99), np.int64(101), np.int64(112), np.int64(117), np.int64(155), np.int64(173), np.int64(195), np.int64(212)], np.float64(53.62343454100387))","([np.int64(155)], np.float64(95.98770666305958))"
71,"([np.int64(0), np.int64(20), np.int64(50), np.int64(51), np.int64(64), np.int64(75), np.int64(76), np.int64(90), np.int64(117), np.int64(150), np.int64(155), np.int64(156), np.int64(171), np.int64(189), np.int64(193), np.int64(199), np.int64(210), np.int64(227)], np.float64(7.330737096725088))","([np.int64(50), np.int64(76), np.int64(90), np.int64(150), np.int64(171), np.int64(193), np.int64(210)], np.float64(0.11619962590559908))","([np.int64(171)], np.float64(59.52209391773959))","([np.int64(51), np.int64(76), np.int64(90), np.int64(107), np.int64(171), np.int64(189), np.int64(210)], np.float64(47.09515790392674))","([np.int64(189), np.int64(210)], np.float64(70.88185605127893))"
72,"([np.int64(13), np.int64(15), np.int64(21), np.int64(46), np.int64(58), np.int64(59), np.int64(71), np.int64(79), np.int64(84), np.int64(88), np.int64(95), np.int64(96), np.int64(102), np.int64(109), np.int64(112), np.int64(123), np.int64(131), np.int64(136), np.int64(144), np.int64(149), np.int64(168), np.int64(174), np.int64(178), np.int64(190), np.int64(195), np.int64(213), np.int64(219), np.int64(222), np.int64(232), np.int64(238)], np.float64(1.1429933802239185))","([np.int64(59), np.int64(144), np.int64(149), np.int64(190), np.int64(195), np.int64(219), np.int64(232)], np.float64(0.9170106583301361))","([np.int64(149)], np.float64(64.27832712330299))","([np.int64(55), np.int64(59), np.int64(149), np.int64(178), np.int64(190), np.int64(217), np.int64(232)], np.float64(46.10018273753402))","([np.int64(149), np.int64(232)], np.float64(64.1014522711763))"
73,"([np.int64(3), np.int64(15), np.int64(23), np.int64(24), np.int64(28), np.int64(32), np.int64(34), np.int64(56), np.int64(63), np.int64(69), np.int64(76), np.int64(83), np.int64(85), np.int64(89), np.int64(97), np.int64(99), np.int64(101), np.int64(106), np.int64(118), np.int64(124), np.int64(126), np.int64(128), np.int64(133), np.int64(134), np.int64(136), np.int64(144), np.int64(147), np.int64(152), np.int64(155), np.int64(162), np.int64(170), np.int64(173), np.int64(175), np.int64(191), np.int64(203), np.int64(207), np.int64(211), np.int64(219), np.int64(223), np.int64(224), np.int64(228), np.int64(229), np.int64(238), np.int64(244), np.int64(248)], np.float64(1.0878933592636542))","([np.int64(3), np.int64(76), np.int64(85), np.int64(89), np.int64(101), np.int64(147), np.int64(219)], np.float64(2.0969297602859247))","([np.int64(76), np.int64(89), np.int64(147), np.int64(219)], np.float64(54.01233706099008))","([np.int64(9), np.int64(76), np.int64(147), np.int64(155), np.int64(219)], np.float64(45.28284078861433))","([np.int64(76), np.int64(147)], np.float64(68.64342043275197))"
74,"([np.int64(45), np.int64(61), np.int64(146), np.int64(150), np.int64(153), np.int64(212), np.int64(243)], np.float64(5.778303675694804))","([np.int64(45), np.int64(61), np.int64(146), np.int64(150), np.int64(153), np.int64(212), np.int64(243)], np.float64(5.51948777774106))","([np.int64(153), np.int64(212), np.int64(243)], np.float64(51.62733171490657))","([np.int64(43), np.int64(45), np.int64(94), np.int64(146), np.int64(153), np.int64(197), np.int64(212), np.int64(243)], np.float64(35.30547866353538))","([], np.float64(69.07077150099876))"
75,"([np.int64(0), np.int64(3), np.int64(7), np.int64(12), np.int64(13), np.int64(28), np.int64(30), np.int64(49), np.int64(50), np.int64(54), np.int64(58), np.int64(64), np.int64(73), np.int64(76), np.int64(78), np.int64(94), np.int64(114), np.int64(120), np.int64(134), np.int64(136), np.int64(158), np.int64(170), np.int64(171), np.int64(172), np.int64(175), np.int64(177), np.int64(179), np.int64(184), np.int64(186), np.int64(193), np.int64(194), np.int64(195), np.int64(200), np.int64(201), np.int64(204), np.int64(216), np.int64(225), np.int64(241), np.int64(247), np.int64(248)], np.float64(1.6338453451312165))","([np.int64(58), np.int64(76), np.int64(134), np.int64(170), np.int64(193), np.int64(225), np.int64(247)], np.float64(0.16155195390593322))","([np.int64(58)], np.float64(58.069945167786265))","([np.int64(30), np.int64(58), np.int64(63), np.int64(127), np.int64(134), np.int64(170), np.int64(216), np.int64(247)], np.float64(48.86998181135395))","([np.int64(63), np.int64(69), np.int64(95), np.int64(154), np.int64(216)], np.float64(90.58792963742904))"
