run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
29,"([np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(19), np.int64(34), np.int64(42), np.int64(45), np.int64(50), np.int64(59), np.int64(63), np.int64(84), np.int64(87), np.int64(91), np.int64(93), np.int64(102), np.int64(105), np.int64(107), np.int64(108), np.int64(109), np.int64(110), np.int64(112), np.int64(118), np.int64(123), np.int64(132), np.int64(134), np.int64(135), np.int64(139), np.int64(143), np.int64(145), np.int64(147), np.int64(160), np.int64(162), np.int64(175), np.int64(176), np.int64(199), np.int64(206), np.int64(208), np.int64(209), np.int64(224), np.int64(227), np.int64(230), np.int64(245), np.int64(248)], np.float64(5.7243860344574795))","([np.int64(2), np.int64(19), np.int64(34), np.int64(50), np.int64(93), np.int64(102), np.int64(112), np.int64(123), np.int64(145), np.int64(147), np.int64(162), np.int64(199)], np.float64(0.2541288708269875))","([], np.float64(100.91963997649265))","([np.int64(34), np.int64(102), np.int64(107), np.int64(139), np.int64(145), np.int64(156), np.int64(209)], np.float64(102.45292503956195))","([np.int64(102), np.int64(107)], np.float64(155.93169539631754))"
30,"([np.int64(1), np.int64(2), np.int64(6), np.int64(12), np.int64(13), np.int64(15), np.int64(20), np.int64(25), np.int64(26), np.int64(33), np.int64(41), np.int64(47), np.int64(49), np.int64(52), np.int64(58), np.int64(64), np.int64(67), np.int64(72), np.int64(74), np.int64(82), np.int64(84), np.int64(85), np.int64(94), np.int64(96), np.int64(99), np.int64(107), np.int64(109), np.int64(116), np.int64(117), np.int64(129), np.int64(137), np.int64(138), np.int64(151), np.int64(155), np.int64(158), np.int64(160), np.int64(161), np.int64(163), np.int64(164), np.int64(168), np.int64(174), np.int64(178), np.int64(180), np.int64(184), np.int64(190), np.int64(197), np.int64(201), np.int64(222), np.int64(226), np.int64(228), np.int64(230), np.int64(242), np.int64(246)], np.float64(10.588936368496697))","([np.int64(2), np.int64(6), np.int64(20), np.int64(64), np.int64(107), np.int64(116), np.int64(168), np.int64(180), np.int64(184), np.int64(190), np.int64(201), np.int64(226)], np.float64(0.15951842806889138))","([np.int64(226)], np.float64(112.5876161753855))","([np.int64(20), np.int64(47), np.int64(109), np.int64(151), np.int64(226)], np.float64(108.25136145144675))","([np.int64(174), np.int64(201)], np.float64(165.87369477143582))"
31,"([np.int64(6), np.int64(22), np.int64(25), np.int64(27), np.int64(87), np.int64(93), np.int64(106), np.int64(107), np.int64(110), np.int64(126), np.int64(143), np.int64(146), np.int64(151), np.int64(161), np.int64(212), np.int64(213), np.int64(240)], np.float64(14.882247380318512))","([np.int64(6), np.int64(22), np.int64(25), np.int64(87), np.int64(93), np.int64(106), np.int64(107), np.int64(110), np.int64(143), np.int64(161), np.int64(212), np.int64(240)], np.float64(1.3944044350310647))","([np.int64(161), np.int64(240)], np.float64(101.95381204228886))","([np.int64(107), np.int64(110), np.int64(126), np.int64(153), np.int64(161), np.int64(209), np.int64(240)], np.float64(92.27542981307897))","([np.int64(107), np.int64(161), np.int64(232), np.int64(239)], np.float64(177.11903510047162))"
32,"([np.int64(0), np.int64(8), np.int64(21), np.int64(35), np.int64(48), np.int64(64), np.int64(67), np.int64(73), np.int64(74), np.int64(80), np.int64(82), np.int64(83), np.int64(123), np.int64(124), np.int64(140), np.int64(151), np.int64(167), np.int64(168), np.int64(175), np.int64(178), np.int64(186), np.int64(190), np.int64(195), np.int64(205), np.int64(235), np.int64(240), np.int64(249)], np.float64(18.376195521271374))","([np.int64(21), np.int64(73), np.int64(80), np.int64(140), np.int64(151), np.int64(167), np.int64(178), np.int64(186), np.int64(190), np.int64(195), np.int64(205), np.int64(240)], np.float64(2.947248403825517))","([np.int64(186), np.int64(190)], np.float64(98.26937990704575))","([np.int64(46), np.int64(116), np.int64(151), np.int64(186), np.int64(190), np.int64(205), np.int64(240)], np.float64(82.17854838359001))","([np.int64(46), np.int64(97), np.int64(110), np.int64(151), np.int64(162), np.int64(175), np.int64(190)], np.float64(148.5201338325015))"
33,"([np.int64(3), np.int64(9), np.int64(15), np.int64(22), np.int64(42), np.int64(44), np.int64(48), np.int64(52), np.int64(67), np.int64(68), np.int64(69), np.int64(86), np.int64(98), np.int64(103), np.int64(106), np.int64(107), np.int64(108), np.int64(121), np.int64(131), np.int64(137), np.int64(142), np.int64(144), np.int64(153), np.int64(155), np.int64(181), np.int64(196), np.int64(199), np.int64(200), np.int64(207), np.int64(212), np.int64(216), np.int64(218), np.int64(222), np.int64(229), np.int64(245), np.int64(246)], np.float64(2.962094246112365))","([np.int64(44), np.int64(48), np.int64(67), np.int64(106), np.int64(108), np.int64(131), np.int64(137), np.int64(142), np.int64(196), np.int64(199), np.int64(216), np.int64(218)], np.float64(10.833750302255421))","([], np.float64(113.09097319167088))","([np.int64(3), np.int64(48), np.int64(91), np.int64(110), np.int64(137), np.int64(171), np.int64(175), np.int64(223)], np.float64(120.1329206860501))","([np.int64(48), np.int64(194), np.int64(216), np.int64(222)], np.float64(149.3761714849451))"
34,"([np.int64(5), np.int64(42), np.int64(61), np.int64(70), np.int64(75), np.int64(85), np.int64(87), np.int64(89), np.int64(95), np.int64(102), np.int64(118), np.int64(130), np.int64(167), np.int64(172), np.int64(180), np.int64(188), np.int64(190), np.int64(199), np.int64(212), np.int64(215), np.int64(221), np.int64(230), np.int64(234), np.int64(238), np.int64(244)], np.float64(2.7098421581189416))","([np.int64(5), np.int64(61), np.int64(70), np.int64(85), np.int64(87), np.int64(89), np.int64(95), np.int64(102), np.int64(130), np.int64(221), np.int64(234), np.int64(244)], np.float64(0.7257956155288329))","([], np.float64(108.15325879027415))","([np.int64(85), np.int64(102), np.int64(123), np.int64(134), np.int64(221)], np.float64(117.2730001961483))","([np.int64(102)], np.float64(217.8332899317881))"
35,"([np.int64(2), np.int64(4), np.int64(14), np.int64(17), np.int64(24), np.int64(38), np.int64(39), np.int64(48), np.int64(49), np.int64(53), np.int64(60), np.int64(88), np.int64(97), np.int64(100), np.int64(104), np.int64(105), np.int64(123), np.int64(125), np.int64(132), np.int64(142), np.int64(144), np.int64(158), np.int64(167), np.int64(168), np.int64(171), np.int64(182), np.int64(184), np.int64(188), np.int64(195), np.int64(203), np.int64(206), np.int64(230), np.int64(240)], np.float64(43.526586849884815))","([np.int64(2), np.int64(14), np.int64(48), np.int64(49), np.int64(60), np.int64(104), np.int64(105), np.int64(132), np.int64(171), np.int64(188), np.int64(195), np.int64(230)], np.float64(0.8253873719492542))","([np.int64(14), np.int64(48), np.int64(60), np.int64(104), np.int64(132), np.int64(167), np.int64(188), np.int64(230)], np.float64(77.60802223295612))","([np.int64(14), np.int64(48), np.int64(60), np.int64(104), np.int64(123), np.int64(132), np.int64(144), np.int64(167), np.int64(188), np.int64(200), np.int64(230)], np.float64(81.8704136304437))","([np.int64(14), np.int64(144), np.int64(179), np.int64(230)], np.float64(130.15758177800467))"
36,"([np.int64(8), np.int64(29), np.int64(49), np.int64(50), np.int64(55), np.int64(57), np.int64(69), np.int64(79), np.int64(87), np.int64(109), np.int64(112), np.int64(126), np.int64(133), np.int64(140), np.int64(141), np.int64(159), np.int64(170), np.int64(176), np.int64(196), np.int64(203), np.int64(209), np.int64(211), np.int64(212), np.int64(214), np.int64(222), np.int64(231), np.int64(233), np.int64(246), np.int64(249)], np.float64(2.8440574882079304))","([np.int64(29), np.int64(50), np.int64(69), np.int64(79), np.int64(133), np.int64(140), np.int64(141), np.int64(196), np.int64(203), np.int64(211), np.int64(233), np.int64(249)], np.float64(0.34355668721166843))","([np.int64(29)], np.float64(101.0726248370494))","([np.int64(0), np.int64(10), np.int64(29), np.int64(140), np.int64(211)], np.float64(96.43483842121006))","([], np.float64(108.43419257555996))"
37,"([np.int64(3), np.int64(9), np.int64(13), np.int64(15), np.int64(24), np.int64(36), np.int64(38), np.int64(58), np.int64(66), np.int64(76), np.int64(82), np.int64(93), np.int64(97), np.int64(113), np.int64(124), np.int64(130), np.int64(132), np.int64(141), np.int64(144), np.int64(148), np.int64(149), np.int64(151), np.int64(157), np.int64(165), np.int64(170), np.int64(186), np.int64(189), np.int64(191), np.int64(200), np.int64(211), np.int64(214), np.int64(218), np.int64(241), np.int64(249)], np.float64(10.91218755451939))","([np.int64(9), np.int64(24), np.int64(76), np.int64(124), np.int64(132), np.int64(141), np.int64(144), np.int64(151), np.int64(189), np.int64(191), np.int64(214), np.int64(218)], np.float64(0.3037344028956793))","([], np.float64(105.84741137697262))","([np.int64(24), np.int64(38), np.int64(98), np.int64(124), np.int64(218)], np.float64(104.2836628850413))","([np.int64(124), np.int64(181), np.int64(217)], np.float64(156.93896846491768))"
38,"([np.int64(12), np.int64(20), np.int64(31), np.int64(35), np.int64(56), np.int64(63), np.int64(75), np.int64(94), np.int64(105), np.int64(107), np.int64(121), np.int64(129), np.int64(139), np.int64(144), np.int64(153), np.int64(156), np.int64(170), np.int64(171), np.int64(174), np.int64(175), np.int64(177), np.int64(179), np.int64(188), np.int64(200), np.int64(205), np.int64(220), np.int64(224), np.int64(230)], np.float64(3.421446774206585))","([np.int64(12), np.int64(20), np.int64(31), np.int64(63), np.int64(107), np.int64(139), np.int64(153), np.int64(156), np.int64(177), np.int64(179), np.int64(200), np.int64(205)], np.float64(1.634063370867247))","([np.int64(156)], np.float64(92.65522064505781))","([np.int64(20), np.int64(31), np.int64(94), np.int64(139), np.int64(156), np.int64(200), np.int64(231)], np.float64(75.56478059729338))","([np.int64(156), np.int64(231)], np.float64(155.2084297205889))"
39,"([np.int64(4), np.int64(14), np.int64(21), np.int64(34), np.int64(66), np.int64(77), np.int64(78), np.int64(86), np.int64(87), np.int64(92), np.int64(100), np.int64(113), np.int64(114), np.int64(125), np.int64(136), np.int64(139), np.int64(140), np.int64(148), np.int64(158), np.int64(165), np.int64(191), np.int64(197), np.int64(203), np.int64(207), np.int64(219), np.int64(220), np.int64(222), np.int64(234), np.int64(237), np.int64(246)], np.float64(3.8477795058628748))","([np.int64(4), np.int64(14), np.int64(77), np.int64(100), np.int64(113), np.int64(136), np.int64(140), np.int64(165), np.int64(191), np.int64(220), np.int64(234), np.int64(246)], np.float64(0.5115149060871256))","([], np.float64(118.97670762339476))","([np.int64(78), np.int64(140), np.int64(165), np.int64(191), np.int64(238), np.int64(246)], np.float64(101.5261578907147))","([np.int64(140), np.int64(191)], np.float64(164.82535773586432))"
40,"([np.int64(5), np.int64(8), np.int64(12), np.int64(20), np.int64(25), np.int64(40), np.int64(47), np.int64(75), np.int64(79), np.int64(85), np.int64(92), np.int64(98), np.int64(125), np.int64(131), np.int64(155), np.int64(163), np.int64(168), np.int64(173), np.int64(180), np.int64(190), np.int64(195), np.int64(196), np.int64(216), np.int64(225), np.int64(226), np.int64(227), np.int64(249)], np.float64(3.3810228097582793))","([np.int64(5), np.int64(20), np.int64(40), np.int64(92), np.int64(98), np.int64(125), np.int64(173), np.int64(180), np.int64(216), np.int64(226), np.int64(227), np.int64(249)], np.float64(0.49234097668234217))","([np.int64(20), np.int64(98)], np.float64(96.01812955192584))","([np.int64(13), np.int64(20), np.int64(40), np.int64(92), np.int64(98), np.int64(227)], np.float64(80.17440291340193))","([], np.float64(99.75003425936421))"
41,"([np.int64(0), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(10), np.int64(15), np.int64(19), np.int64(21), np.int64(23), np.int64(24), np.int64(27), np.int64(32), np.int64(35), np.int64(40), np.int64(41), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(50), np.int64(51), np.int64(53), np.int64(54), np.int64(56), np.int64(59), np.int64(60), np.int64(61), np.int64(65), np.int64(66), np.int64(68), np.int64(70), np.int64(71), np.int64(72), np.int64(77), np.int64(79), np.int64(81), np.int64(86), np.int64(87), np.int64(91), np.int64(92), np.int64(93), np.int64(97), np.int64(103), np.int64(105), np.int64(109), np.int64(115), np.int64(116), np.int64(119), np.int64(120), np.int64(122), np.int64(124), np.int64(126), np.int64(129), np.int64(130), np.int64(131), np.int64(137), np.int64(138), np.int64(139), np.int64(140), np.int64(141), np.int64(146), np.int64(149), np.int64(153), np.int64(156), np.int64(157), np.int64(158), np.int64(164), np.int64(168), np.int64(169), np.int64(170), np.int64(172), np.int64(178), np.int64(181), np.int64(183), np.int64(184), np.int64(185), np.int64(187), np.int64(188), np.int64(189), np.int64(190), np.int64(192), np.int64(194), np.int64(195), np.int64(198), np.int64(199), np.int64(200), np.int64(201), np.int64(202), np.int64(203), np.int64(206), np.int64(210), np.int64(212), np.int64(216), np.int64(217), np.int64(219), np.int64(220), np.int64(223), np.int64(224), np.int64(225), np.int64(226), np.int64(231), np.int64(232), np.int64(233), np.int64(234), np.int64(235), np.int64(240), np.int64(242), np.int64(243), np.int64(246)], np.float64(75.66314914909198))","([np.int64(6), np.int64(7), np.int64(32), np.int64(42), np.int64(54), np.int64(56), np.int64(109), np.int64(120), np.int64(156), np.int64(180), np.int64(202), np.int64(233)], np.float64(0.34655543260563454))","([np.int64(120)], np.float64(105.66421991526929))","([np.int64(42), np.int64(59), np.int64(120), np.int64(201)], np.float64(103.41962461844072))","([np.int64(120)], np.float64(168.7977637346719))"
42,"([np.int64(1), np.int64(7), np.int64(16), np.int64(21), np.int64(28), np.int64(30), np.int64(36), np.int64(39), np.int64(52), np.int64(63), np.int64(65), np.int64(68), np.int64(74), np.int64(82), np.int64(102), np.int64(112), np.int64(113), np.int64(114), np.int64(146), np.int64(159), np.int64(160), np.int64(164), np.int64(166), np.int64(177), np.int64(180), np.int64(197), np.int64(208), np.int64(219), np.int64(221), np.int64(224), np.int64(232), np.int64(246)], np.float64(52.64548705878644))","([np.int64(7), np.int64(21), np.int64(30), np.int64(65), np.int64(74), np.int64(102), np.int64(113), np.int64(160), np.int64(164), np.int64(197), np.int64(221), np.int64(232)], np.float64(0.6537878338814863))","([], np.float64(116.8916469481764))","([np.int64(118), np.int64(177), np.int64(229)], np.float64(144.27005034603266))","([], np.float64(117.01842109988051))"
43,"([np.int64(5), np.int64(11), np.int64(16), np.int64(42), np.int64(56), np.int64(66), np.int64(72), np.int64(84), np.int64(87), np.int64(89), np.int64(103), np.int64(110), np.int64(135), np.int64(144), np.int64(151), np.int64(166), np.int64(186), np.int64(202), np.int64(205), np.int64(208), np.int64(211), np.int64(214), np.int64(222), np.int64(225), np.int64(236), np.int64(239), np.int64(241), np.int64(242)], np.float64(11.227924077731645))","([np.int64(5), np.int64(16), np.int64(56), np.int64(66), np.int64(84), np.int64(89), np.int64(103), np.int64(110), np.int64(202), np.int64(211), np.int64(239), np.int64(242)], np.float64(0.6366339340488459))","([], np.float64(101.81560808857839))","([np.int64(5), np.int64(47), np.int64(56), np.int64(87), np.int64(110), np.int64(151), np.int64(211), np.int64(239)], np.float64(77.34847803625473))","([np.int64(239)], np.float64(144.66036206601567))"
44,"([np.int64(6), np.int64(26), np.int64(42), np.int64(43), np.int64(44), np.int64(45), np.int64(49), np.int64(56), np.int64(62), np.int64(79), np.int64(81), np.int64(84), np.int64(86), np.int64(94), np.int64(98), np.int64(101), np.int64(103), np.int64(113), np.int64(145), np.int64(152), np.int64(159), np.int64(162), np.int64(163), np.int64(164), np.int64(167), np.int64(182), np.int64(183), np.int64(188), np.int64(189), np.int64(195), np.int64(202), np.int64(208), np.int64(220), np.int64(227), np.int64(234), np.int64(238), np.int64(240), np.int64(241), np.int64(243), np.int64(247)], np.float64(1.9293456782459684))","([np.int64(6), np.int64(42), np.int64(43), np.int64(79), np.int64(81), np.int64(84), np.int64(94), np.int64(98), np.int64(101), np.int64(145), np.int64(163), np.int64(167)], np.float64(0.14466726510521902))","([], np.float64(119.60682381536866))","([np.int64(88), np.int64(101), np.int64(113), np.int64(167), np.int64(209), np.int64(247)], np.float64(117.67166768996427))","([np.int64(101), np.int64(113), np.int64(149), np.int64(205), np.int64(241)], np.float64(150.64498789500522))"
45,"([np.int64(18), np.int64(27), np.int64(28), np.int64(42), np.int64(52), np.int64(55), np.int64(77), np.int64(102), np.int64(103), np.int64(111), np.int64(127), np.int64(134), np.int64(145), np.int64(146), np.int64(150), np.int64(158), np.int64(164), np.int64(170), np.int64(176), np.int64(182), np.int64(196), np.int64(198), np.int64(210), np.int64(240), np.int64(247)], np.float64(4.3119844940555465))","([np.int64(18), np.int64(27), np.int64(52), np.int64(103), np.int64(111), np.int64(127), np.int64(145), np.int64(150), np.int64(158), np.int64(176), np.int64(198), np.int64(210)], np.float64(0.7859484010535176))","([np.int64(27)], np.float64(114.99682233892916))","([np.int64(27), np.int64(84), np.int64(103), np.int64(131), np.int64(158), np.int64(198), np.int64(247)], np.float64(95.86668241083724))","([], np.float64(116.31737206384051))"
46,"([np.int64(3), np.int64(12), np.int64(15), np.int64(30), np.int64(32), np.int64(38), np.int64(40), np.int64(41), np.int64(60), np.int64(68), np.int64(71), np.int64(86), np.int64(92), np.int64(99), np.int64(115), np.int64(117), np.int64(125), np.int64(127), np.int64(135), np.int64(142), np.int64(159), np.int64(165), np.int64(169), np.int64(175), np.int64(177), np.int64(197), np.int64(199), np.int64(201), np.int64(203), np.int64(204), np.int64(222), np.int64(230)], np.float64(2.3431629037523307))","([np.int64(12), np.int64(32), np.int64(40), np.int64(68), np.int64(71), np.int64(86), np.int64(117), np.int64(125), np.int64(127), np.int64(165), np.int64(222), np.int64(230)], np.float64(0.3812133985513034))","([np.int64(86)], np.float64(109.62112005025774))","([np.int64(3), np.int64(32), np.int64(54), np.int64(86), np.int64(99), np.int64(165)], np.float64(104.16069701549763))","([np.int64(32)], np.float64(179.48349352037465))"
47,"([np.int64(5), np.int64(33), np.int64(42), np.int64(45), np.int64(47), np.int64(60), np.int64(63), np.int64(119), np.int64(123), np.int64(125), np.int64(139), np.int64(143), np.int64(150), np.int64(152), np.int64(160), np.int64(165), np.int64(171), np.int64(177), np.int64(185), np.int64(211), np.int64(230), np.int64(232)], np.float64(4.278358462418933))","([np.int64(5), np.int64(45), np.int64(47), np.int64(60), np.int64(63), np.int64(119), np.int64(125), np.int64(150), np.int64(165), np.int64(177), np.int64(185), np.int64(232)], np.float64(6.947730972763264))","([np.int64(63), np.int64(119)], np.float64(100.8429743395356))","([np.int64(63), np.int64(104), np.int64(110), np.int64(119), np.int64(123), np.int64(134), np.int64(165), np.int64(232)], np.float64(93.81123849997749))","([], np.float64(118.28969519461496))"
48,"([np.int64(0), np.int64(4), np.int64(7), np.int64(17), np.int64(21), np.int64(29), np.int64(51), np.int64(52), np.int64(64), np.int64(72), np.int64(73), np.int64(87), np.int64(102), np.int64(119), np.int64(120), np.int64(121), np.int64(135), np.int64(145), np.int64(150), np.int64(152), np.int64(153), np.int64(162), np.int64(169), np.int64(179), np.int64(185), np.int64(191), np.int64(205), np.int64(220), np.int64(227), np.int64(233), np.int64(240)], np.float64(6.760434086672674))","([np.int64(17), np.int64(29), np.int64(51), np.int64(73), np.int64(87), np.int64(102), np.int64(119), np.int64(121), np.int64(153), np.int64(169), np.int64(185), np.int64(220)], np.float64(0.43510114224734037))","([np.int64(73), np.int64(87)], np.float64(96.87444413689975))","([np.int64(4), np.int64(17), np.int64(58), np.int64(73), np.int64(87), np.int64(88), np.int64(92), np.int64(119), np.int64(152), np.int64(191)], np.float64(97.0077125797491))","([np.int64(73), np.int64(147)], np.float64(179.7646006689079))"
49,"([np.int64(5), np.int64(9), np.int64(14), np.int64(22), np.int64(32), np.int64(35), np.int64(41), np.int64(46), np.int64(55), np.int64(58), np.int64(79), np.int64(85), np.int64(91), np.int64(98), np.int64(101), np.int64(123), np.int64(128), np.int64(130), np.int64(139), np.int64(142), np.int64(166), np.int64(183), np.int64(188), np.int64(191), np.int64(193), np.int64(200), np.int64(201), np.int64(202), np.int64(205), np.int64(210), np.int64(217), np.int64(221), np.int64(223), np.int64(225), np.int64(229), np.int64(236), np.int64(240)], np.float64(8.031487860152543))","([np.int64(14), np.int64(32), np.int64(41), np.int64(46), np.int64(58), np.int64(91), np.int64(123), np.int64(139), np.int64(191), np.int64(201), np.int64(221), np.int64(236)], np.float64(6.682465200790682))","([], np.float64(106.12158456516481))","([np.int64(201), np.int64(236)], np.float64(110.08359102765716))","([np.int64(201)], np.float64(168.38746494752758))"
50,"([np.int64(1), np.int64(11), np.int64(13), np.int64(20), np.int64(24), np.int64(25), np.int64(26), np.int64(27), np.int64(34), np.int64(35), np.int64(37), np.int64(46), np.int64(47), np.int64(59), np.int64(62), np.int64(69), np.int64(70), np.int64(80), np.int64(82), np.int64(85), np.int64(89), np.int64(101), np.int64(103), np.int64(105), np.int64(108), np.int64(109), np.int64(112), np.int64(118), np.int64(123), np.int64(125), np.int64(128), np.int64(129), np.int64(137), np.int64(142), np.int64(147), np.int64(148), np.int64(152), np.int64(164), np.int64(166), np.int64(189), np.int64(199), np.int64(202), np.int64(213), np.int64(219), np.int64(220), np.int64(222), np.int64(224), np.int64(226), np.int64(227), np.int64(230), np.int64(231), np.int64(232), np.int64(236), np.int64(238), np.int64(245), np.int64(247)], np.float64(42.536435769092726))","([np.int64(24), np.int64(27), np.int64(34), np.int64(82), np.int64(123), np.int64(142), np.int64(164), np.int64(219), np.int64(227), np.int64(232), np.int64(236), np.int64(238)], np.float64(0.9766824509909083))","([np.int64(24)], np.float64(105.48501361035727))","([np.int64(24), np.int64(26), np.int64(27), np.int64(34), np.int64(35), np.int64(47), np.int64(79), np.int64(86), np.int64(105), np.int64(142), np.int64(219)], np.float64(89.78149586294676))","([], np.float64(106.99318960320379))"
51,"([np.int64(7), np.int64(13), np.int64(18), np.int64(24), np.int64(27), np.int64(29), np.int64(45), np.int64(70), np.int64(78), np.int64(93), np.int64(102), np.int64(104), np.int64(112), np.int64(113), np.int64(115), np.int64(125), np.int64(129), np.int64(131), np.int64(137), np.int64(140), np.int64(143), np.int64(146), np.int64(148), np.int64(154), np.int64(168), np.int64(169), np.int64(179), np.int64(205), np.int64(206), np.int64(207), np.int64(215), np.int64(228), np.int64(236), np.int64(238), np.int64(241), np.int64(245), np.int64(248)], np.float64(3.423756118827331))","([np.int64(18), np.int64(24), np.int64(45), np.int64(70), np.int64(78), np.int64(102), np.int64(113), np.int64(125), np.int64(146), np.int64(206), np.int64(207), np.int64(238), np.int64(245)], np.float64(2.6414457344295417))","([np.int64(70), np.int64(245)], np.float64(96.72449339708675))","([np.int64(26), np.int64(146), np.int64(238), np.int64(245), np.int64(248)], np.float64(101.5415089855646))","([np.int64(245), np.int64(248)], np.float64(146.4597161800076))"
52,"([np.int64(0), np.int64(5), np.int64(8), np.int64(9), np.int64(15), np.int64(16), np.int64(38), np.int64(43), np.int64(59), np.int64(66), np.int64(69), np.int64(72), np.int64(111), np.int64(124), np.int64(145), np.int64(154), np.int64(161), np.int64(172), np.int64(189), np.int64(190), np.int64(198), np.int64(203), np.int64(209), np.int64(210), np.int64(219), np.int64(232), np.int64(246), np.int64(249)], np.float64(49.07120272968658))","([np.int64(0), np.int64(9), np.int64(15), np.int64(16), np.int64(38), np.int64(145), np.int64(150), np.int64(154), np.int64(189), np.int64(203), np.int64(209), np.int64(232)], np.float64(2.047917969159626))","([np.int64(0), np.int64(203), np.int64(232)], np.float64(107.35755730484384))","([np.int64(0), np.int64(16), np.int64(203), np.int64(232)], np.float64(101.93333255808349))","([np.int64(232)], np.float64(196.9720241110998))"
53,"([np.int64(3), np.int64(6), np.int64(8), np.int64(10), np.int64(12), np.int64(18), np.int64(19), np.int64(34), np.int64(50), np.int64(52), np.int64(84), np.int64(94), np.int64(109), np.int64(114), np.int64(116), np.int64(126), np.int64(129), np.int64(137), np.int64(139), np.int64(150), np.int64(153), np.int64(154), np.int64(170), np.int64(185), np.int64(186), np.int64(189), np.int64(196), np.int64(197), np.int64(204), np.int64(211), np.int64(215), np.int64(225), np.int64(228), np.int64(229), np.int64(235), np.int64(237), np.int64(241), np.int64(242), np.int64(249)], np.float64(2.5602494216547913))","([np.int64(3), np.int64(8), np.int64(19), np.int64(34), np.int64(52), np.int64(137), np.int64(154), np.int64(225), np.int64(228), np.int64(229), np.int64(241), np.int64(249)], np.float64(0.4019430386960154))","([np.int64(241)], np.float64(110.99993235045378))","([np.int64(3), np.int64(53), np.int64(56), np.int64(96), np.int64(187), np.int64(215), np.int64(228), np.int64(229), np.int64(233), np.int64(241)], np.float64(94.87913203290597))","([], np.float64(112.16085632903565))"
54,"([np.int64(3), np.int64(7), np.int64(11), np.int64(12), np.int64(17), np.int64(23), np.int64(26), np.int64(33), np.int64(41), np.int64(53), np.int64(65), np.int64(84), np.int64(88), np.int64(91), np.int64(92), np.int64(107), np.int64(111), np.int64(126), np.int64(137), np.int64(142), np.int64(147), np.int64(152), np.int64(166), np.int64(170), np.int64(172), np.int64(180), np.int64(192), np.int64(214), np.int64(225), np.int64(228), np.int64(247)], np.float64(3.5497305069729364))","([np.int64(7), np.int64(17), np.int64(65), np.int64(84), np.int64(91), np.int64(92), np.int64(107), np.int64(137), np.int64(152), np.int64(180), np.int64(192), np.int64(225)], np.float64(0.9495301452938462))","([np.int64(65), np.int64(92)], np.float64(100.7518508824129))","([np.int64(17), np.int64(65), np.int64(92), np.int64(98), np.int64(127), np.int64(142)], np.float64(91.68239793589566))","([], np.float64(105.16616812769894))"
55,"([np.int64(2), np.int64(3), np.int64(15), np.int64(18), np.int64(22), np.int64(28), np.int64(33), np.int64(59), np.int64(62), np.int64(64), np.int64(68), np.int64(73), np.int64(78), np.int64(82), np.int64(88), np.int64(96), np.int64(98), np.int64(104), np.int64(105), np.int64(107), np.int64(111), np.int64(113), np.int64(114), np.int64(117), np.int64(120), np.int64(122), np.int64(131), np.int64(139), np.int64(142), np.int64(168), np.int64(177), np.int64(181), np.int64(188), np.int64(203), np.int64(205), np.int64(209), np.int64(211), np.int64(232), np.int64(235), np.int64(239), np.int64(245)], np.float64(8.185608730161167))","([np.int64(10), np.int64(15), np.int64(18), np.int64(62), np.int64(82), np.int64(88), np.int64(96), np.int64(104), np.int64(107), np.int64(113), np.int64(177), np.int64(235), np.int64(245)], np.float64(0.9547098870538605))","([np.int64(15), np.int64(62)], np.float64(99.92779994018463))","([np.int64(6), np.int64(15), np.int64(18), np.int64(36), np.int64(51), np.int64(62), np.int64(107), np.int64(139), np.int64(201), np.int64(205), np.int64(211)], np.float64(98.25532232531403))","([np.int64(62), np.int64(201)], np.float64(140.6684269918991))"
56,"([np.int64(1), np.int64(14), np.int64(19), np.int64(24), np.int64(32), np.int64(62), np.int64(86), np.int64(88), np.int64(113), np.int64(129), np.int64(140), np.int64(152), np.int64(173), np.int64(178), np.int64(182), np.int64(184), np.int64(200), np.int64(212), np.int64(230), np.int64(248)], np.float64(4.015901967660665))","([np.int64(1), np.int64(14), np.int64(24), np.int64(113), np.int64(129), np.int64(152), np.int64(173), np.int64(182), np.int64(184), np.int64(200), np.int64(212), np.int64(248)], np.float64(0.18622331989417099))","([np.int64(182), np.int64(248)], np.float64(97.21151860134914))","([np.int64(24), np.int64(86), np.int64(145), np.int64(182), np.int64(248)], np.float64(95.32108768559208))","([np.int64(182), np.int64(228)], np.float64(165.47906943104311))"
