run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
39,"([np.int64(14), np.int64(32), np.int64(38), np.int64(99), np.int64(120), np.int64(136), np.int64(141), np.int64(156), np.int64(161), np.int64(182), np.int64(241)], np.float64(12.063642403788622))","([np.int64(32), np.int64(38), np.int64(136), np.int64(141), np.int64(156), np.int64(161), np.int64(182), np.int64(241)], np.float64(1.7823240629135229))","([np.int64(38), np.int64(161)], np.float64(66.38009765525942))","([np.int64(38), np.int64(141), np.int64(156), np.int64(161), np.int64(182)], np.float64(45.79192602054909))","([], np.float64(73.935145787114))"
40,"([np.int64(8), np.int64(13), np.int64(18), np.int64(20), np.int64(21), np.int64(33), np.int64(35), np.int64(39), np.int64(48), np.int64(59), np.int64(77), np.int64(79), np.int64(81), np.int64(88), np.int64(108), np.int64(116), np.int64(121), np.int64(149), np.int64(154), np.int64(166), np.int64(168), np.int64(180), np.int64(190), np.int64(191), np.int64(212), np.int64(214), np.int64(219), np.int64(228), np.int64(229), np.int64(233), np.int64(234), np.int64(237), np.int64(242), np.int64(246)], np.float64(2.0803605650961257))","([np.int64(59), np.int64(116), np.int64(121), np.int64(180), np.int64(214), np.int64(219), np.int64(233), np.int64(237)], np.float64(1.9390681072388325))","([np.int64(121), np.int64(219)], np.float64(70.80134052228426))","([np.int64(48), np.int64(59), np.int64(116), np.int64(121), np.int64(180), np.int64(219), np.int64(233), np.int64(248)], np.float64(43.92810646633488))","([np.int64(215), np.int64(219)], np.float64(91.75980739326734))"
41,"([np.int64(2), np.int64(4), np.int64(7), np.int64(12), np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(22), np.int64(27), np.int64(33), np.int64(41), np.int64(52), np.int64(57), np.int64(61), np.int64(65), np.int64(72), np.int64(74), np.int64(76), np.int64(87), np.int64(90), np.int64(96), np.int64(100), np.int64(105), np.int64(116), np.int64(122), np.int64(131), np.int64(140), np.int64(141), np.int64(143), np.int64(144), np.int64(147), np.int64(149), np.int64(168), np.int64(174), np.int64(180), np.int64(181), np.int64(182), np.int64(189), np.int64(193), np.int64(194), np.int64(196), np.int64(203), np.int64(210), np.int64(212), np.int64(214), np.int64(217), np.int64(230), np.int64(232), np.int64(233), np.int64(234), np.int64(238), np.int64(239), np.int64(247), np.int64(248)], np.float64(1.0109914367191886))","([np.int64(14), np.int64(17), np.int64(52), np.int64(74), np.int64(76), np.int64(149), np.int64(238), np.int64(247)], np.float64(3.308724350535088))","([np.int64(14), np.int64(247)], np.float64(65.8294085714071))","([np.int64(4), np.int64(14), np.int64(17), np.int64(149), np.int64(180), np.int64(232), np.int64(238)], np.float64(54.25325170612853))","([], np.float64(68.99764101656338))"
42,"([np.int64(65), np.int64(93), np.int64(107), np.int64(128), np.int64(132), np.int64(144), np.int64(224), np.int64(236)], np.float64(11.519962777630495))","([np.int64(65), np.int64(93), np.int64(107), np.int64(128), np.int64(132), np.int64(144), np.int64(224), np.int64(236)], np.float64(0.5056927694624206))","([np.int64(65), np.int64(93), np.int64(236)], np.float64(60.684713112291135))","([np.int64(3), np.int64(65), np.int64(93), np.int64(160), np.int64(221), np.int64(224), np.int64(236)], np.float64(46.58619431829313))","([np.int64(224)], np.float64(135.94316300828888))"
43,"([np.int64(30), np.int64(46), np.int64(47), np.int64(54), np.int64(84), np.int64(91), np.int64(154), np.int64(189), np.int64(219), np.int64(228)], np.float64(2.3041681433946515))","([np.int64(30), np.int64(46), np.int64(47), np.int64(84), np.int64(91), np.int64(154), np.int64(189), np.int64(228)], np.float64(0.9905334053916744))","([np.int64(47), np.int64(228)], np.float64(61.79596019447201))","([np.int64(30), np.int64(46), np.int64(47), np.int64(154), np.int64(174), np.int64(179), np.int64(207), np.int64(219), np.int64(228)], np.float64(46.77283294828781))","([np.int64(219), np.int64(232)], np.float64(114.19929621220258))"
44,"([np.int64(3), np.int64(14), np.int64(21), np.int64(41), np.int64(66), np.int64(97), np.int64(127), np.int64(138), np.int64(143), np.int64(159), np.int64(226)], np.float64(1.325930443579168))","([np.int64(14), np.int64(21), np.int64(41), np.int64(66), np.int64(97), np.int64(127), np.int64(138), np.int64(143)], np.float64(1.7288937913609452))","([], np.float64(71.63665271171887))","([np.int64(41), np.int64(97), np.int64(143), np.int64(210), np.int64(227)], np.float64(59.124009541112365))","([np.int64(210), np.int64(227)], np.float64(119.47206880884956))"
45,"([np.int64(21), np.int64(38), np.int64(39), np.int64(57), np.int64(66), np.int64(81), np.int64(83), np.int64(93), np.int64(101), np.int64(102), np.int64(130), np.int64(143), np.int64(149), np.int64(154), np.int64(171), np.int64(184), np.int64(202), np.int64(205), np.int64(209), np.int64(215), np.int64(216), np.int64(232), np.int64(233), np.int64(245), np.int64(248)], np.float64(3.3816842522574277))","([np.int64(38), np.int64(39), np.int64(66), np.int64(101), np.int64(143), np.int64(215), np.int64(216), np.int64(233)], np.float64(5.698018155731916))","([np.int64(39), np.int64(215), np.int64(248)], np.float64(66.09423938275455))","([np.int64(38), np.int64(39), np.int64(60), np.int64(102), np.int64(122), np.int64(215), np.int64(248)], np.float64(61.37676328837268))","([], np.float64(82.90530340757817))"
46,"([np.int64(14), np.int64(16), np.int64(22), np.int64(26), np.int64(54), np.int64(55), np.int64(57), np.int64(58), np.int64(75), np.int64(83), np.int64(85), np.int64(89), np.int64(100), np.int64(115), np.int64(116), np.int64(118), np.int64(124), np.int64(125), np.int64(136), np.int64(139), np.int64(148), np.int64(156), np.int64(160), np.int64(162), np.int64(169), np.int64(171), np.int64(175), np.int64(198), np.int64(212), np.int64(214), np.int64(218), np.int64(229), np.int64(233), np.int64(235), np.int64(240), np.int64(243)], np.float64(0.8424655514916649))","([np.int64(55), np.int64(75), np.int64(89), np.int64(100), np.int64(162), np.int64(198), np.int64(218), np.int64(235)], np.float64(0.9764331158437642))","([np.int64(55), np.int64(75), np.int64(198), np.int64(218)], np.float64(55.039403552974804))","([np.int64(55), np.int64(61), np.int64(75), np.int64(151), np.int64(152), np.int64(198), np.int64(218), np.int64(235)], np.float64(43.75991017045707))","([np.int64(55)], np.float64(114.87755352136597))"
47,"([np.int64(17), np.int64(28), np.int64(34), np.int64(40), np.int64(41), np.int64(47), np.int64(54), np.int64(55), np.int64(56), np.int64(60), np.int64(63), np.int64(91), np.int64(97), np.int64(98), np.int64(109), np.int64(119), np.int64(120), np.int64(141), np.int64(145), np.int64(169), np.int64(178), np.int64(191), np.int64(197), np.int64(209), np.int64(210), np.int64(215), np.int64(220), np.int64(239)], np.float64(1.3548442461917265))","([np.int64(17), np.int64(56), np.int64(97), np.int64(119), np.int64(145), np.int64(178), np.int64(191), np.int64(239)], np.float64(1.5910756764895906))","([np.int64(56), np.int64(145)], np.float64(67.60094441744958))","([np.int64(17), np.int64(56), np.int64(141), np.int64(145)], np.float64(51.294022600510566))","([], np.float64(69.68304455478268))"
48,"([np.int64(2), np.int64(10), np.int64(31), np.int64(34), np.int64(55), np.int64(82), np.int64(100), np.int64(173), np.int64(191)], np.float64(6.8407216200295755))","([np.int64(2), np.int64(10), np.int64(31), np.int64(34), np.int64(55), np.int64(82), np.int64(100), np.int64(191)], np.float64(0.10666874084413965))","([np.int64(34)], np.float64(68.50896605510817))","([np.int64(10), np.int64(31), np.int64(34), np.int64(55), np.int64(82), np.int64(100), np.int64(135), np.int64(173), np.int64(191)], np.float64(36.081339526231616))","([], np.float64(71.93498094904574))"
49,"([np.int64(19), np.int64(20), np.int64(30), np.int64(49), np.int64(51), np.int64(65), np.int64(78), np.int64(90), np.int64(94), np.int64(97), np.int64(122), np.int64(130), np.int64(133), np.int64(140), np.int64(151), np.int64(162), np.int64(168), np.int64(177), np.int64(193), np.int64(207), np.int64(211), np.int64(222), np.int64(245)], np.float64(1.498212214842666))","([np.int64(19), np.int64(49), np.int64(90), np.int64(94), np.int64(151), np.int64(168), np.int64(222), np.int64(245)], np.float64(1.0061798008978209))","([np.int64(49), np.int64(168), np.int64(177)], np.float64(71.077770060668))","([np.int64(49), np.int64(90), np.int64(94), np.int64(115), np.int64(151), np.int64(168), np.int64(177), np.int64(222), np.int64(245)], np.float64(41.632435045566716))","([np.int64(168)], np.float64(135.6148791969239))"
50,"([np.int64(1), np.int64(24), np.int64(33), np.int64(65), np.int64(68), np.int64(79), np.int64(88), np.int64(89), np.int64(106), np.int64(117), np.int64(123), np.int64(127), np.int64(138), np.int64(146), np.int64(173), np.int64(176), np.int64(190), np.int64(207), np.int64(219)], np.float64(2.4310854929054266))","([np.int64(1), np.int64(79), np.int64(89), np.int64(106), np.int64(127), np.int64(173), np.int64(176), np.int64(190), np.int64(207)], np.float64(0.16301916234731684))","([np.int64(127), np.int64(173)], np.float64(66.30143433881763))","([np.int64(68), np.int64(79), np.int64(93), np.int64(106), np.int64(127), np.int64(173), np.int64(190), np.int64(205), np.int64(207), np.int64(210), np.int64(215)], np.float64(44.582800559796375))","([], np.float64(70.14199928259885))"
51,"([np.int64(19), np.int64(35), np.int64(63), np.int64(83), np.int64(85), np.int64(113), np.int64(115), np.int64(117), np.int64(136), np.int64(154), np.int64(172), np.int64(243)], np.float64(1.9208761710655915))","([np.int64(19), np.int64(35), np.int64(85), np.int64(113), np.int64(115), np.int64(117), np.int64(154), np.int64(172), np.int64(243)], np.float64(1.2806310600739506))","([np.int64(19), np.int64(117), np.int64(243)], np.float64(60.609831906865))","([np.int64(83), np.int64(85), np.int64(117), np.int64(154), np.int64(204), np.int64(243)], np.float64(49.28539360593655))","([], np.float64(71.61740826452846))"
52,"([np.int64(4), np.int64(14), np.int64(24), np.int64(29), np.int64(102), np.int64(111), np.int64(122), np.int64(163), np.int64(166), np.int64(169), np.int64(180), np.int64(184), np.int64(194), np.int64(227), np.int64(241), np.int64(247)], np.float64(11.130794933976222))","([np.int64(24), np.int64(29), np.int64(102), np.int64(111), np.int64(122), np.int64(180), np.int64(184), np.int64(241)], np.float64(0.251630036836345))","([np.int64(102), np.int64(122), np.int64(180)], np.float64(71.2117442867083))","([np.int64(46), np.int64(102), np.int64(111), np.int64(122), np.int64(180), np.int64(194)], np.float64(52.58501823628246))","([np.int64(102), np.int64(111), np.int64(154), np.int64(180), np.int64(241)], np.float64(57.688305109010734))"
53,"([np.int64(4), np.int64(7), np.int64(15), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(23), np.int64(45), np.int64(47), np.int64(57), np.int64(70), np.int64(73), np.int64(78), np.int64(81), np.int64(82), np.int64(85), np.int64(94), np.int64(103), np.int64(104), np.int64(105), np.int64(108), np.int64(109), np.int64(116), np.int64(117), np.int64(119), np.int64(122), np.int64(126), np.int64(129), np.int64(131), np.int64(143), np.int64(159), np.int64(167), np.int64(173), np.int64(175), np.int64(178), np.int64(182), np.int64(184), np.int64(185), np.int64(187), np.int64(198), np.int64(205), np.int64(213), np.int64(216), np.int64(227), np.int64(231), np.int64(235), np.int64(240), np.int64(244), np.int64(247)], np.float64(1.5127412783393372))","([np.int64(18), np.int64(20), np.int64(78), np.int64(82), np.int64(103), np.int64(108), np.int64(109), np.int64(126), np.int64(205)], np.float64(3.3375066922222674))","([], np.float64(76.24822409398683))","([np.int64(20), np.int64(82), np.int64(85), np.int64(108), np.int64(202), np.int64(205)], np.float64(47.97877807635523))","([], np.float64(78.93434246926034))"
54,"([np.int64(2), np.int64(6), np.int64(8), np.int64(9), np.int64(12), np.int64(23), np.int64(28), np.int64(38), np.int64(45), np.int64(46), np.int64(52), np.int64(55), np.int64(57), np.int64(59), np.int64(66), np.int64(69), np.int64(73), np.int64(75), np.int64(82), np.int64(83), np.int64(84), np.int64(85), np.int64(89), np.int64(94), np.int64(95), np.int64(98), np.int64(101), np.int64(108), np.int64(115), np.int64(122), np.int64(123), np.int64(125), np.int64(128), np.int64(131), np.int64(136), np.int64(137), np.int64(139), np.int64(142), np.int64(144), np.int64(162), np.int64(167), np.int64(171), np.int64(172), np.int64(185), np.int64(187), np.int64(190), np.int64(198), np.int64(203), np.int64(208), np.int64(213), np.int64(214), np.int64(217), np.int64(221), np.int64(223), np.int64(227), np.int64(230), np.int64(231), np.int64(232), np.int64(234), np.int64(239), np.int64(241), np.int64(245)], np.float64(1.6691422889249838))","([np.int64(28), np.int64(66), np.int64(73), np.int64(75), np.int64(84), np.int64(136), np.int64(162), np.int64(198)], np.float64(1.7464636479814637))","([np.int64(75), np.int64(136), np.int64(198)], np.float64(59.99283326592215))","([np.int64(14), np.int64(28), np.int64(66), np.int64(75), np.int64(84), np.int64(136), np.int64(198), np.int64(217)], np.float64(39.88692766118092))","([], np.float64(73.68821718485405))"
55,"([np.int64(10), np.int64(31), np.int64(52), np.int64(67), np.int64(89), np.int64(93), np.int64(100), np.int64(102), np.int64(118), np.int64(122), np.int64(137), np.int64(144), np.int64(154), np.int64(171), np.int64(178), np.int64(186), np.int64(187), np.int64(193), np.int64(203), np.int64(208), np.int64(212), np.int64(218), np.int64(221)], np.float64(3.7070486390657478))","([np.int64(31), np.int64(52), np.int64(100), np.int64(118), np.int64(144), np.int64(154), np.int64(203), np.int64(208)], np.float64(0.2926020291733203))","([np.int64(52), np.int64(154)], np.float64(66.3056766711437))","([np.int64(38), np.int64(51), np.int64(52), np.int64(100), np.int64(154), np.int64(186), np.int64(191), np.int64(238), np.int64(239)], np.float64(63.14665812823223))","([], np.float64(73.12938493931692))"
56,"([np.int64(5), np.int64(11), np.int64(22), np.int64(39), np.int64(62), np.int64(75), np.int64(103), np.int64(142), np.int64(153), np.int64(224), np.int64(225), np.int64(230), np.int64(232), np.int64(234), np.int64(244)], np.float64(3.137634558707563))","([np.int64(5), np.int64(11), np.int64(22), np.int64(62), np.int64(75), np.int64(224), np.int64(225), np.int64(244)], np.float64(0.2041348481851199))","([], np.float64(73.80848757108129))","([np.int64(5), np.int64(75), np.int64(156), np.int64(224), np.int64(244)], np.float64(51.06981713629223))","([], np.float64(73.90513345351572))"
57,"([np.int64(19), np.int64(20), np.int64(24), np.int64(32), np.int64(54), np.int64(65), np.int64(66), np.int64(76), np.int64(78), np.int64(85), np.int64(91), np.int64(95), np.int64(105), np.int64(106), np.int64(107), np.int64(110), np.int64(122), np.int64(129), np.int64(130), np.int64(131), np.int64(135), np.int64(138), np.int64(155), np.int64(156), np.int64(158), np.int64(168), np.int64(170), np.int64(177), np.int64(179), np.int64(184), np.int64(193), np.int64(199), np.int64(205), np.int64(218), np.int64(225), np.int64(234), np.int64(239), np.int64(246)], np.float64(2.6199420469916346))","([np.int64(24), np.int64(65), np.int64(76), np.int64(78), np.int64(91), np.int64(135), np.int64(179), np.int64(184)], np.float64(3.1052833270929256))","([], np.float64(69.01210931540021))","([np.int64(65), np.int64(76), np.int64(92), np.int64(128), np.int64(179), np.int64(233), np.int64(234)], np.float64(65.77866753045346))","([np.int64(32), np.int64(92), np.int64(145), np.int64(204), np.int64(234)], np.float64(115.0034295477873))"
58,"([np.int64(9), np.int64(13), np.int64(16), np.int64(18), np.int64(24), np.int64(29), np.int64(33), np.int64(38), np.int64(46), np.int64(54), np.int64(55), np.int64(56), np.int64(60), np.int64(65), np.int64(72), np.int64(81), np.int64(85), np.int64(86), np.int64(87), np.int64(107), np.int64(115), np.int64(116), np.int64(119), np.int64(120), np.int64(126), np.int64(129), np.int64(134), np.int64(137), np.int64(140), np.int64(156), np.int64(162), np.int64(168), np.int64(175), np.int64(182), np.int64(194), np.int64(199), np.int64(206), np.int64(208), np.int64(213), np.int64(214), np.int64(218), np.int64(222), np.int64(230), np.int64(234), np.int64(249)], np.float64(3.3784251849570883))","([np.int64(24), np.int64(29), np.int64(46), np.int64(72), np.int64(85), np.int64(116), np.int64(213), np.int64(214)], np.float64(0.5928323263012926))","([np.int64(72), np.int64(213)], np.float64(64.83666140280798))","([np.int64(24), np.int64(46), np.int64(72), np.int64(144), np.int64(169), np.int64(213), np.int64(214), np.int64(224), np.int64(230)], np.float64(45.20132887364773))","([np.int64(24), np.int64(40), np.int64(144), np.int64(213)], np.float64(82.21615102365313))"
59,"([np.int64(1), np.int64(3), np.int64(6), np.int64(27), np.int64(44), np.int64(45), np.int64(47), np.int64(55), np.int64(58), np.int64(59), np.int64(62), np.int64(64), np.int64(72), np.int64(77), np.int64(87), np.int64(93), np.int64(96), np.int64(100), np.int64(101), np.int64(102), np.int64(104), np.int64(106), np.int64(112), np.int64(119), np.int64(124), np.int64(125), np.int64(134), np.int64(148), np.int64(150), np.int64(151), np.int64(153), np.int64(156), np.int64(161), np.int64(166), np.int64(175), np.int64(182), np.int64(188), np.int64(189), np.int64(191), np.int64(192), np.int64(193), np.int64(196), np.int64(198), np.int64(206), np.int64(207), np.int64(209), np.int64(211), np.int64(216), np.int64(217), np.int64(221), np.int64(229), np.int64(232), np.int64(234), np.int64(235), np.int64(236), np.int64(239)], np.float64(1.693181612013461))","([np.int64(44), np.int64(58), np.int64(62), np.int64(101), np.int64(156), np.int64(161), np.int64(166), np.int64(234)], np.float64(0.24904404857732773))","([np.int64(101), np.int64(161)], np.float64(66.44916853383003))","([np.int64(44), np.int64(101), np.int64(156), np.int64(161), np.int64(199)], np.float64(42.791172639665426))","([np.int64(101), np.int64(244)], np.float64(96.48614554777565))"
60,"([np.int64(8), np.int64(9), np.int64(16), np.int64(28), np.int64(36), np.int64(43), np.int64(53), np.int64(56), np.int64(64), np.int64(71), np.int64(76), np.int64(78), np.int64(87), np.int64(97), np.int64(99), np.int64(124), np.int64(125), np.int64(155), np.int64(166), np.int64(181), np.int64(198), np.int64(214), np.int64(220), np.int64(224), np.int64(226), np.int64(231), np.int64(239), np.int64(247)], np.float64(1.8446703541306702))","([np.int64(16), np.int64(36), np.int64(43), np.int64(56), np.int64(124), np.int64(155), np.int64(214), np.int64(226)], np.float64(0.18245390959294255))","([np.int64(124), np.int64(214)], np.float64(58.89060716058745))","([np.int64(36), np.int64(90), np.int64(99), np.int64(124), np.int64(155), np.int64(214)], np.float64(55.930296941476485))","([np.int64(159), np.int64(214)], np.float64(96.72271193424186))"
61,"([np.int64(4), np.int64(7), np.int64(16), np.int64(19), np.int64(24), np.int64(64), np.int64(127), np.int64(148), np.int64(185), np.int64(189), np.int64(210), np.int64(238)], np.float64(2.8450440258560747))","([np.int64(4), np.int64(7), np.int64(16), np.int64(64), np.int64(127), np.int64(148), np.int64(189), np.int64(238)], np.float64(0.16578805674464842))","([np.int64(4), np.int64(127), np.int64(148), np.int64(238)], np.float64(62.90192107831291))","([np.int64(4), np.int64(7), np.int64(16), np.int64(22), np.int64(64), np.int64(122), np.int64(127), np.int64(148), np.int64(185), np.int64(238)], np.float64(34.2055964588217))","([], np.float64(69.42644419949323))"
62,"([np.int64(12), np.int64(20), np.int64(51), np.int64(58), np.int64(60), np.int64(69), np.int64(81), np.int64(136), np.int64(147), np.int64(156), np.int64(183), np.int64(198), np.int64(204), np.int64(211), np.int64(216), np.int64(240)], np.float64(1.1280324300028264))","([np.int64(51), np.int64(69), np.int64(136), np.int64(147), np.int64(198), np.int64(204), np.int64(211), np.int64(240)], np.float64(0.25696751669236856))","([np.int64(51), np.int64(136), np.int64(240)], np.float64(61.418303911860875))","([np.int64(51), np.int64(136), np.int64(240)], np.float64(51.696079142571385))","([], np.float64(73.10135101144587))"
63,"([np.int64(6), np.int64(17), np.int64(28), np.int64(82), np.int64(128), np.int64(138), np.int64(151), np.int64(170), np.int64(173), np.int64(222), np.int64(239)], np.float64(1.9062943495315101))","([np.int64(17), np.int64(82), np.int64(128), np.int64(138), np.int64(170), np.int64(173), np.int64(222), np.int64(239)], np.float64(0.07825786216132653))","([np.int64(239)], np.float64(66.58367579062012))","([np.int64(17), np.int64(67), np.int64(80), np.int64(82), np.int64(151), np.int64(173), np.int64(222), np.int64(239)], np.float64(45.92549298005255))","([], np.float64(67.75652911405216))"
64,"([np.int64(29), np.int64(51), np.int64(83), np.int64(86), np.int64(109), np.int64(132), np.int64(139), np.int64(205), np.int64(219)], np.float64(3.288606001756111))","([np.int64(29), np.int64(51), np.int64(83), np.int64(86), np.int64(132), np.int64(139), np.int64(205), np.int64(219)], np.float64(5.425986371606659))","([np.int64(83), np.int64(86), np.int64(205)], np.float64(65.73384711431717))","([np.int64(10), np.int64(79), np.int64(83), np.int64(86), np.int64(109), np.int64(152), np.int64(205), np.int64(219), np.int64(223), np.int64(231)], np.float64(64.78114833786593))","([np.int64(83), np.int64(86), np.int64(152), np.int64(173), np.int64(205), np.int64(238)], np.float64(80.84562275703338))"
65,"([np.int64(3), np.int64(23), np.int64(24), np.int64(33), np.int64(78), np.int64(120), np.int64(161), np.int64(206), np.int64(246)], np.float64(3.4846785349407865))","([np.int64(3), np.int64(23), np.int64(24), np.int64(33), np.int64(78), np.int64(120), np.int64(161), np.int64(206)], np.float64(0.18153253342932685))","([np.int64(78), np.int64(120)], np.float64(67.43177733455366))","([np.int64(3), np.int64(23), np.int64(47), np.int64(78), np.int64(120), np.int64(161), np.int64(224), np.int64(246)], np.float64(49.589117662255845))","([], np.float64(71.43991064142756))"
66,"([np.int64(6), np.int64(9), np.int64(10), np.int64(15), np.int64(17), np.int64(18), np.int64(19), np.int64(21), np.int64(37), np.int64(40), np.int64(43), np.int64(52), np.int64(62), np.int64(63), np.int64(71), np.int64(75), np.int64(86), np.int64(88), np.int64(91), np.int64(92), np.int64(107), np.int64(109), np.int64(127), np.int64(131), np.int64(137), np.int64(139), np.int64(140), np.int64(142), np.int64(143), np.int64(152), np.int64(153), np.int64(158), np.int64(160), np.int64(164), np.int64(165), np.int64(170), np.int64(172), np.int64(175), np.int64(177), np.int64(194), np.int64(204), np.int64(212), np.int64(219), np.int64(222), np.int64(223), np.int64(225), np.int64(229), np.int64(233), np.int64(240), np.int64(246)], np.float64(1.5571426925975433))","([np.int64(10), np.int64(63), np.int64(71), np.int64(92), np.int64(109), np.int64(158), np.int64(172), np.int64(225)], np.float64(0.6772983371350855))","([np.int64(10), np.int64(63), np.int64(158)], np.float64(69.93112196438229))","([np.int64(10), np.int64(30), np.int64(63), np.int64(105), np.int64(108), np.int64(158), np.int64(225)], np.float64(54.09033438217751))","([np.int64(63), np.int64(225)], np.float64(87.68065783867621))"
67,"([np.int64(26), np.int64(58), np.int64(69), np.int64(72), np.int64(122), np.int64(132), np.int64(140), np.int64(145), np.int64(176), np.int64(191), np.int64(200), np.int64(214), np.int64(232)], np.float64(7.70045762182708))","([np.int64(58), np.int64(69), np.int64(72), np.int64(145), np.int64(176), np.int64(191), np.int64(214), np.int64(232)], np.float64(0.8378602558381693))","([np.int64(232)], np.float64(69.34354834450895))","([np.int64(26), np.int64(58), np.int64(95), np.int64(122), np.int64(132), np.int64(140), np.int64(145), np.int64(191), np.int64(214), np.int64(232)], np.float64(57.78000504297565))","([np.int64(122), np.int64(132), np.int64(140), np.int64(203)], np.float64(129.168372087935))"
68,"([np.int64(1), np.int64(11), np.int64(22), np.int64(25), np.int64(54), np.int64(56), np.int64(58), np.int64(60), np.int64(79), np.int64(97), np.int64(117), np.int64(118), np.int64(123), np.int64(146), np.int64(147), np.int64(148), np.int64(162), np.int64(165), np.int64(166), np.int64(169), np.int64(194), np.int64(197), np.int64(206), np.int64(211), np.int64(215), np.int64(221), np.int64(223), np.int64(230), np.int64(231), np.int64(232), np.int64(233), np.int64(234)], np.float64(1.2449046682615832))","([np.int64(56), np.int64(97), np.int64(117), np.int64(169), np.int64(206), np.int64(221), np.int64(223), np.int64(234)], np.float64(0.4005027536506773))","([np.int64(56)], np.float64(74.60116067044217))","([np.int64(56), np.int64(98), np.int64(130), np.int64(142), np.int64(158), np.int64(169), np.int64(206), np.int64(227), np.int64(234)], np.float64(57.163397134954835))","([], np.float64(75.78862298104278))"
69,"([np.int64(7), np.int64(20), np.int64(21), np.int64(66), np.int64(72), np.int64(107), np.int64(108), np.int64(200), np.int64(219), np.int64(226), np.int64(248)], np.float64(3.128380136832017))","([np.int64(21), np.int64(72), np.int64(107), np.int64(108), np.int64(200), np.int64(219), np.int64(226), np.int64(248)], np.float64(4.335596884107818))","([np.int64(72), np.int64(248)], np.float64(58.07206882472305))","([np.int64(72), np.int64(226), np.int64(248)], np.float64(56.945736757294334))","([], np.float64(69.06557876750946))"
70,"([np.int64(24), np.int64(29), np.int64(35), np.int64(67), np.int64(77), np.int64(88), np.int64(110), np.int64(116), np.int64(118), np.int64(125), np.int64(133), np.int64(139), np.int64(148), np.int64(161), np.int64(164), np.int64(174), np.int64(190), np.int64(191), np.int64(201), np.int64(209), np.int64(213), np.int64(223), np.int64(224), np.int64(232), np.int64(237), np.int64(243)], np.float64(2.5501024856411747))","([np.int64(24), np.int64(67), np.int64(116), np.int64(139), np.int64(164), np.int64(174), np.int64(223), np.int64(243)], np.float64(0.22658012643372835))","([np.int64(116), np.int64(164)], np.float64(67.63545316888222))","([np.int64(24), np.int64(35), np.int64(116), np.int64(139), np.int64(148), np.int64(156), np.int64(164), np.int64(190), np.int64(229)], np.float64(51.87375836802738))","([np.int64(70), np.int64(116), np.int64(164), np.int64(243)], np.float64(79.27100720506803))"
71,"([np.int64(5), np.int64(12), np.int64(16), np.int64(18), np.int64(24), np.int64(40), np.int64(48), np.int64(50), np.int64(65), np.int64(67), np.int64(77), np.int64(103), np.int64(105), np.int64(106), np.int64(109), np.int64(112), np.int64(114), np.int64(116), np.int64(117), np.int64(118), np.int64(123), np.int64(125), np.int64(132), np.int64(136), np.int64(138), np.int64(144), np.int64(145), np.int64(147), np.int64(148), np.int64(154), np.int64(155), np.int64(164), np.int64(167), np.int64(169), np.int64(171), np.int64(174), np.int64(176), np.int64(177), np.int64(185), np.int64(194), np.int64(196), np.int64(198), np.int64(209), np.int64(218), np.int64(221), np.int64(228), np.int64(229), np.int64(232), np.int64(235), np.int64(242), np.int64(247), np.int64(248), np.int64(249)], np.float64(2.1679511582639304))","([np.int64(5), np.int64(103), np.int64(106), np.int64(116), np.int64(117), np.int64(123), np.int64(171), np.int64(198)], np.float64(0.15166662798890176))","([np.int64(106), np.int64(171)], np.float64(66.07734909240808))","([np.int64(12), np.int64(48), np.int64(51), np.int64(106), np.int64(117), np.int64(123), np.int64(157), np.int64(171), np.int64(198), np.int64(200), np.int64(244)], np.float64(49.999328113874164))","([np.int64(51), np.int64(106), np.int64(171), np.int64(205), np.int64(249)], np.float64(85.43348768464031))"
72,"([np.int64(1), np.int64(8), np.int64(15), np.int64(17), np.int64(19), np.int64(21), np.int64(34), np.int64(46), np.int64(47), np.int64(59), np.int64(65), np.int64(66), np.int64(67), np.int64(80), np.int64(81), np.int64(90), np.int64(95), np.int64(102), np.int64(123), np.int64(127), np.int64(128), np.int64(129), np.int64(130), np.int64(131), np.int64(132), np.int64(133), np.int64(141), np.int64(156), np.int64(160), np.int64(161), np.int64(165), np.int64(168), np.int64(184), np.int64(194), np.int64(196), np.int64(197), np.int64(210), np.int64(225), np.int64(232), np.int64(236)], np.float64(1.7091112680483642))","([np.int64(8), np.int64(17), np.int64(19), np.int64(127), np.int64(132), np.int64(165), np.int64(194), np.int64(225)], np.float64(0.36478272325448985))","([np.int64(132), np.int64(165), np.int64(194), np.int64(225)], np.float64(57.8575422063811))","([np.int64(69), np.int64(165), np.int64(194), np.int64(225)], np.float64(54.667982621243425))","([np.int64(194)], np.float64(115.73013922459089))"
