run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
31,"([np.int64(2), np.int64(3), np.int64(19), np.int64(28), np.int64(34), np.int64(50), np.int64(59), np.int64(68), np.int64(69), np.int64(90), np.int64(92), np.int64(97), np.int64(99), np.int64(101), np.int64(116), np.int64(121), np.int64(122), np.int64(124), np.int64(125), np.int64(135), np.int64(137), np.int64(138), np.int64(143), np.int64(152), np.int64(160), np.int64(177), np.int64(183), np.int64(200), np.int64(202), np.int64(214), np.int64(237), np.int64(238), np.int64(245)], np.float64(9.170510225763572))","([np.int64(2), np.int64(3), np.int64(68), np.int64(92), np.int64(124), np.int64(137), np.int64(183), np.int64(200), np.int64(214), np.int64(237)], np.float64(1.1641047670538929))","([np.int64(92), np.int64(137), np.int64(214)], np.float64(78.86174923933356))","([np.int64(92), np.int64(97), np.int64(137)], np.float64(91.0403037065367))","([np.int64(58), np.int64(92), np.int64(124), np.int64(222)], np.float64(109.06140875851634))"
32,"([np.int64(3), np.int64(7), np.int64(34), np.int64(38), np.int64(51), np.int64(54), np.int64(78), np.int64(93), np.int64(99), np.int64(104), np.int64(108), np.int64(110), np.int64(117), np.int64(136), np.int64(139), np.int64(147), np.int64(156), np.int64(164), np.int64(188), np.int64(199), np.int64(203), np.int64(208), np.int64(212), np.int64(228), np.int64(229)], np.float64(0.9497948542113624))","([np.int64(3), np.int64(34), np.int64(51), np.int64(93), np.int64(136), np.int64(139), np.int64(147), np.int64(188), np.int64(199), np.int64(228)], np.float64(0.6815549061504783))","([], np.float64(86.17806254666762))","([np.int64(34), np.int64(51), np.int64(93), np.int64(147), np.int64(188)], np.float64(54.78958139909875))","([np.int64(147), np.int64(198), np.int64(244)], np.float64(122.46799397662133))"
33,"([np.int64(34), np.int64(60), np.int64(75), np.int64(85), np.int64(89), np.int64(90), np.int64(119), np.int64(128), np.int64(133), np.int64(167), np.int64(174), np.int64(183), np.int64(187), np.int64(200), np.int64(204), np.int64(207), np.int64(214), np.int64(220), np.int64(221), np.int64(238)], np.float64(2.505934668101692))","([np.int64(34), np.int64(60), np.int64(85), np.int64(89), np.int64(90), np.int64(200), np.int64(204), np.int64(207), np.int64(214), np.int64(238)], np.float64(1.2389332172703407))","([np.int64(60), np.int64(214)], np.float64(79.7920218823053))","([np.int64(11), np.int64(60), np.int64(90), np.int64(200), np.int64(214)], np.float64(64.59010179635357))","([], np.float64(91.29840123324561))"
34,"([np.int64(3), np.int64(5), np.int64(27), np.int64(32), np.int64(35), np.int64(40), np.int64(50), np.int64(53), np.int64(58), np.int64(64), np.int64(70), np.int64(71), np.int64(75), np.int64(79), np.int64(84), np.int64(85), np.int64(92), np.int64(102), np.int64(111), np.int64(128), np.int64(132), np.int64(133), np.int64(148), np.int64(150), np.int64(151), np.int64(153), np.int64(160), np.int64(164), np.int64(168), np.int64(171), np.int64(202), np.int64(203), np.int64(205), np.int64(219), np.int64(224), np.int64(246), np.int64(248)], np.float64(1.9032865435405966))","([np.int64(58), np.int64(71), np.int64(75), np.int64(84), np.int64(92), np.int64(160), np.int64(164), np.int64(202), np.int64(219), np.int64(248)], np.float64(0.1945481108052306))","([np.int64(248)], np.float64(88.69697312146212))","([np.int64(46), np.int64(71), np.int64(164), np.int64(202), np.int64(219), np.int64(248)], np.float64(61.58949520263095))","([np.int64(71), np.int64(202), np.int64(248)], np.float64(96.04302620097366))"
35,"([np.int64(12), np.int64(14), np.int64(18), np.int64(34), np.int64(42), np.int64(88), np.int64(136), np.int64(159), np.int64(194), np.int64(198), np.int64(216), np.int64(232)], np.float64(3.251392255699997))","([np.int64(12), np.int64(18), np.int64(34), np.int64(42), np.int64(88), np.int64(136), np.int64(159), np.int64(194), np.int64(216), np.int64(232)], np.float64(2.4332495870921553))","([np.int64(42), np.int64(136), np.int64(232)], np.float64(78.66097428821033))","([np.int64(12), np.int64(14), np.int64(42), np.int64(71), np.int64(136), np.int64(217), np.int64(232)], np.float64(75.16489493584767))","([np.int64(136), np.int64(137)], np.float64(146.8741047208759))"
36,"([np.int64(5), np.int64(6), np.int64(11), np.int64(14), np.int64(19), np.int64(25), np.int64(33), np.int64(68), np.int64(71), np.int64(74), np.int64(75), np.int64(96), np.int64(101), np.int64(102), np.int64(110), np.int64(112), np.int64(118), np.int64(121), np.int64(122), np.int64(125), np.int64(137), np.int64(140), np.int64(142), np.int64(143), np.int64(153), np.int64(156), np.int64(160), np.int64(162), np.int64(167), np.int64(178), np.int64(180), np.int64(189), np.int64(205), np.int64(207), np.int64(211), np.int64(229), np.int64(232), np.int64(235), np.int64(236), np.int64(237), np.int64(239), np.int64(241), np.int64(249)], np.float64(3.736531464539038))","([np.int64(5), np.int64(6), np.int64(11), np.int64(68), np.int64(75), np.int64(110), np.int64(143), np.int64(162), np.int64(205), np.int64(229)], np.float64(0.3949533556037097))","([np.int64(143)], np.float64(87.7602831370324))","([np.int64(5), np.int64(6), np.int64(11), np.int64(134), np.int64(143), np.int64(194), np.int64(205), np.int64(241)], np.float64(69.97171025475993))","([], np.float64(87.87459823501739))"
37,"([np.int64(4), np.int64(18), np.int64(20), np.int64(24), np.int64(29), np.int64(31), np.int64(39), np.int64(42), np.int64(55), np.int64(67), np.int64(68), np.int64(70), np.int64(71), np.int64(81), np.int64(83), np.int64(84), np.int64(85), np.int64(100), np.int64(101), np.int64(112), np.int64(114), np.int64(118), np.int64(121), np.int64(123), np.int64(149), np.int64(154), np.int64(155), np.int64(160), np.int64(170), np.int64(171), np.int64(175), np.int64(187), np.int64(188), np.int64(189), np.int64(192), np.int64(200), np.int64(203), np.int64(218), np.int64(221), np.int64(224), np.int64(231), np.int64(236), np.int64(238), np.int64(239), np.int64(243), np.int64(248)], np.float64(3.059344067730266))","([np.int64(31), np.int64(39), np.int64(71), np.int64(81), np.int64(149), np.int64(187), np.int64(224), np.int64(231), np.int64(236), np.int64(248)], np.float64(0.16911459221474096))","([np.int64(171), np.int64(248)], np.float64(88.88264447118668))","([np.int64(1), np.int64(41), np.int64(149), np.int64(171), np.int64(187), np.int64(200), np.int64(225), np.int64(248)], np.float64(87.97194556679376))","([np.int64(248)], np.float64(129.489978420468))"
38,"([np.int64(2), np.int64(8), np.int64(13), np.int64(26), np.int64(31), np.int64(66), np.int64(68), np.int64(73), np.int64(78), np.int64(85), np.int64(86), np.int64(89), np.int64(93), np.int64(96), np.int64(97), np.int64(98), np.int64(111), np.int64(117), np.int64(122), np.int64(132), np.int64(133), np.int64(143), np.int64(148), np.int64(154), np.int64(161), np.int64(165), np.int64(171), np.int64(175), np.int64(176), np.int64(179), np.int64(194), np.int64(199), np.int64(220), np.int64(222), np.int64(229), np.int64(232), np.int64(234), np.int64(246), np.int64(247)], np.float64(1.7804974744511741))","([np.int64(68), np.int64(93), np.int64(111), np.int64(117), np.int64(148), np.int64(154), np.int64(176), np.int64(194), np.int64(232), np.int64(247)], np.float64(0.21912233734049893))","([np.int64(93), np.int64(117), np.int64(154), np.int64(194)], np.float64(77.41851708378026))","([np.int64(26), np.int64(68), np.int64(111), np.int64(117), np.int64(154), np.int64(194), np.int64(201), np.int64(247)], np.float64(57.141319788462475))","([np.int64(111), np.int64(117), np.int64(130), np.int64(194), np.int64(238)], np.float64(118.7147310820833))"
39,"([np.int64(7), np.int64(9), np.int64(12), np.int64(14), np.int64(22), np.int64(27), np.int64(33), np.int64(37), np.int64(41), np.int64(43), np.int64(51), np.int64(95), np.int64(106), np.int64(120), np.int64(133), np.int64(136), np.int64(150), np.int64(153), np.int64(154), np.int64(175), np.int64(209), np.int64(210), np.int64(221), np.int64(224), np.int64(225), np.int64(233)], np.float64(8.798623797889059))","([np.int64(12), np.int64(27), np.int64(51), np.int64(133), np.int64(136), np.int64(153), np.int64(175), np.int64(224), np.int64(225), np.int64(233)], np.float64(0.6178789840149548))","([np.int64(12), np.int64(136)], np.float64(87.68333535339222))","([np.int64(7), np.int64(12), np.int64(41), np.int64(106), np.int64(121), np.int64(136), np.int64(233)], np.float64(78.74518343794675))","([np.int64(136)], np.float64(135.6485240833144))"
40,"([np.int64(2), np.int64(3), np.int64(11), np.int64(16), np.int64(19), np.int64(30), np.int64(37), np.int64(41), np.int64(53), np.int64(55), np.int64(61), np.int64(63), np.int64(70), np.int64(77), np.int64(81), np.int64(83), np.int64(84), np.int64(91), np.int64(93), np.int64(97), np.int64(99), np.int64(101), np.int64(102), np.int64(103), np.int64(111), np.int64(123), np.int64(131), np.int64(142), np.int64(143), np.int64(146), np.int64(151), np.int64(161), np.int64(170), np.int64(173), np.int64(177), np.int64(182), np.int64(183), np.int64(185), np.int64(191), np.int64(193), np.int64(194), np.int64(196), np.int64(207), np.int64(211), np.int64(213), np.int64(234), np.int64(241), np.int64(244)], np.float64(1.5091095441032987))","([np.int64(2), np.int64(3), np.int64(41), np.int64(84), np.int64(101), np.int64(123), np.int64(142), np.int64(193), np.int64(234), np.int64(244)], np.float64(4.246181111393424))","([np.int64(101), np.int64(142)], np.float64(83.69220499676918))","([np.int64(3), np.int64(11), np.int64(97), np.int64(101), np.int64(142), np.int64(234), np.int64(241), np.int64(244)], np.float64(69.396132428657))","([np.int64(30), np.int64(142), np.int64(228)], np.float64(136.05903349289724))"
41,"([np.int64(21), np.int64(64), np.int64(80), np.int64(81), np.int64(86), np.int64(100), np.int64(109), np.int64(114), np.int64(134), np.int64(157), np.int64(168), np.int64(205), np.int64(227), np.int64(232), np.int64(242)], np.float64(3.274032982648569))","([np.int64(21), np.int64(80), np.int64(81), np.int64(86), np.int64(100), np.int64(109), np.int64(157), np.int64(205), np.int64(227), np.int64(242)], np.float64(5.991278495127142))","([np.int64(80), np.int64(81), np.int64(86), np.int64(109), np.int64(205)], np.float64(70.84915707410795))","([np.int64(64), np.int64(80), np.int64(81), np.int64(86), np.int64(109), np.int64(205)], np.float64(62.09761317024101))","([np.int64(80), np.int64(81), np.int64(109), np.int64(154), np.int64(176)], np.float64(103.26834659737425))"
42,"([np.int64(3), np.int64(9), np.int64(51), np.int64(62), np.int64(65), np.int64(93), np.int64(120), np.int64(129), np.int64(133), np.int64(141), np.int64(159), np.int64(167), np.int64(182), np.int64(188), np.int64(196), np.int64(202), np.int64(229)], np.float64(7.687690512780168))","([np.int64(62), np.int64(65), np.int64(93), np.int64(120), np.int64(129), np.int64(133), np.int64(141), np.int64(182), np.int64(188), np.int64(196)], np.float64(2.273502091468579))","([], np.float64(89.55720904321248))","([np.int64(65), np.int64(93), np.int64(120), np.int64(141)], np.float64(63.704026341886404))","([np.int64(141)], np.float64(146.12370194295968))"
43,"([np.int64(15), np.int64(47), np.int64(62), np.int64(70), np.int64(76), np.int64(92), np.int64(95), np.int64(118), np.int64(123), np.int64(135), np.int64(136), np.int64(149), np.int64(174), np.int64(185), np.int64(189), np.int64(215), np.int64(216), np.int64(235), np.int64(236), np.int64(238), np.int64(242), np.int64(245)], np.float64(1.9953921412147393))","([np.int64(62), np.int64(70), np.int64(95), np.int64(118), np.int64(123), np.int64(136), np.int64(174), np.int64(215), np.int64(216), np.int64(238)], np.float64(0.21552880743261243))","([np.int64(70), np.int64(215)], np.float64(86.7265880694444))","([np.int64(62), np.int64(70), np.int64(76), np.int64(112), np.int64(215), np.int64(236), np.int64(238)], np.float64(72.28691573419917))","([np.int64(70), np.int64(90), np.int64(113), np.int64(142), np.int64(235)], np.float64(120.73431053615684))"
44,"([np.int64(4), np.int64(17), np.int64(19), np.int64(20), np.int64(30), np.int64(42), np.int64(48), np.int64(56), np.int64(64), np.int64(67), np.int64(78), np.int64(81), np.int64(97), np.int64(100), np.int64(103), np.int64(132), np.int64(139), np.int64(142), np.int64(149), np.int64(159), np.int64(164), np.int64(175), np.int64(195), np.int64(206), np.int64(231), np.int64(235), np.int64(242), np.int64(243), np.int64(247)], np.float64(2.1138648001677467))","([np.int64(30), np.int64(42), np.int64(56), np.int64(78), np.int64(97), np.int64(132), np.int64(142), np.int64(164), np.int64(175), np.int64(206)], np.float64(1.4429791781138186))","([], np.float64(87.05381030698749))","([np.int64(164), np.int64(222)], np.float64(94.40502741855553))","([], np.float64(88.60997726759727))"
45,"([np.int64(0), np.int64(2), np.int64(16), np.int64(29), np.int64(32), np.int64(36), np.int64(46), np.int64(52), np.int64(57), np.int64(68), np.int64(71), np.int64(73), np.int64(76), np.int64(78), np.int64(95), np.int64(100), np.int64(101), np.int64(108), np.int64(109), np.int64(116), np.int64(126), np.int64(128), np.int64(130), np.int64(132), np.int64(134), np.int64(139), np.int64(152), np.int64(164), np.int64(171), np.int64(179), np.int64(180), np.int64(185), np.int64(193), np.int64(194), np.int64(195), np.int64(202), np.int64(209), np.int64(219), np.int64(220), np.int64(228), np.int64(230), np.int64(236), np.int64(238), np.int64(240), np.int64(246)], np.float64(2.7900629667528474))","([np.int64(32), np.int64(73), np.int64(76), np.int64(108), np.int64(139), np.int64(164), np.int64(193), np.int64(228), np.int64(236), np.int64(240)], np.float64(0.8076707971433077))","([np.int64(108)], np.float64(84.61470443651143))","([np.int64(73), np.int64(76), np.int64(179), np.int64(216), np.int64(240)], np.float64(79.65668773345483))","([], np.float64(85.3122517824581))"
46,"([np.int64(3), np.int64(10), np.int64(21), np.int64(22), np.int64(27), np.int64(34), np.int64(44), np.int64(45), np.int64(49), np.int64(58), np.int64(62), np.int64(63), np.int64(65), np.int64(68), np.int64(69), np.int64(84), np.int64(85), np.int64(94), np.int64(95), np.int64(106), np.int64(107), np.int64(112), np.int64(116), np.int64(117), np.int64(133), np.int64(136), np.int64(139), np.int64(143), np.int64(147), np.int64(160), np.int64(164), np.int64(167), np.int64(175), np.int64(184), np.int64(203), np.int64(208), np.int64(221), np.int64(225), np.int64(233), np.int64(246)], np.float64(4.864124059655556))","([np.int64(3), np.int64(58), np.int64(65), np.int64(68), np.int64(69), np.int64(112), np.int64(164), np.int64(167), np.int64(208), np.int64(246)], np.float64(0.7757705525883429))","([np.int64(58)], np.float64(93.83913781283886))","([np.int64(11), np.int64(58), np.int64(68), np.int64(109), np.int64(133), np.int64(164)], np.float64(75.8053884043101))","([], np.float64(95.38973428015015))"
47,"([np.int64(14), np.int64(28), np.int64(33), np.int64(35), np.int64(47), np.int64(51), np.int64(79), np.int64(97), np.int64(137), np.int64(146), np.int64(159), np.int64(195), np.int64(211), np.int64(227), np.int64(243), np.int64(244)], np.float64(2.24308705092283))","([np.int64(14), np.int64(28), np.int64(33), np.int64(51), np.int64(79), np.int64(146), np.int64(159), np.int64(195), np.int64(211), np.int64(243)], np.float64(3.9316809976597797))","([np.int64(14), np.int64(28), np.int64(47), np.int64(79), np.int64(211), np.int64(243)], np.float64(71.75142674890682))","([np.int64(14), np.int64(28), np.int64(47), np.int64(79), np.int64(102), np.int64(107), np.int64(146), np.int64(159), np.int64(211), np.int64(243)], np.float64(54.948523762739626))","([np.int64(14), np.int64(79), np.int64(107), np.int64(192), np.int64(211), np.int64(212)], np.float64(107.06445211124161))"
48,"([np.int64(5), np.int64(22), np.int64(41), np.int64(44), np.int64(60), np.int64(72), np.int64(73), np.int64(84), np.int64(89), np.int64(167), np.int64(180), np.int64(184), np.int64(199), np.int64(228), np.int64(238), np.int64(246)], np.float64(9.968680125985745))","([np.int64(44), np.int64(60), np.int64(73), np.int64(89), np.int64(180), np.int64(184), np.int64(199), np.int64(228), np.int64(238), np.int64(246)], np.float64(2.39014779346844))","([np.int64(73), np.int64(238), np.int64(246)], np.float64(81.50490996359534))","([np.int64(73), np.int64(84), np.int64(158), np.int64(238)], np.float64(84.1301804253825))","([np.int64(238)], np.float64(142.588113156253))"
49,"([np.int64(2), np.int64(4), np.int64(6), np.int64(7), np.int64(16), np.int64(31), np.int64(35), np.int64(58), np.int64(64), np.int64(70), np.int64(78), np.int64(79), np.int64(97), np.int64(98), np.int64(104), np.int64(110), np.int64(118), np.int64(126), np.int64(127), np.int64(128), np.int64(130), np.int64(133), np.int64(136), np.int64(140), np.int64(143), np.int64(147), np.int64(149), np.int64(155), np.int64(156), np.int64(174), np.int64(177), np.int64(179), np.int64(181), np.int64(183), np.int64(191), np.int64(199), np.int64(200), np.int64(211), np.int64(219), np.int64(220), np.int64(225), np.int64(244)], np.float64(1.4562885767904423))","([np.int64(6), np.int64(58), np.int64(110), np.int64(136), np.int64(140), np.int64(143), np.int64(155), np.int64(179), np.int64(191), np.int64(219)], np.float64(0.4723606600202094))","([np.int64(110)], np.float64(86.99047117275768))","([np.int64(3), np.int64(6), np.int64(35), np.int64(58), np.int64(64), np.int64(110), np.int64(179), np.int64(191), np.int64(219)], np.float64(63.946652377811105))","([np.int64(110), np.int64(121), np.int64(219), np.int64(232)], np.float64(122.91039817840746))"
50,"([np.int64(5), np.int64(39), np.int64(42), np.int64(50), np.int64(64), np.int64(85), np.int64(89), np.int64(97), np.int64(109), np.int64(114), np.int64(128), np.int64(132), np.int64(146), np.int64(159), np.int64(170), np.int64(173), np.int64(184), np.int64(198), np.int64(214), np.int64(217), np.int64(242)], np.float64(3.8731929019805404))","([np.int64(5), np.int64(50), np.int64(85), np.int64(114), np.int64(132), np.int64(146), np.int64(159), np.int64(170), np.int64(198), np.int64(214)], np.float64(0.3576384441542679))","([np.int64(85), np.int64(114), np.int64(132), np.int64(146), np.int64(217)], np.float64(87.40463623784579))","([np.int64(64), np.int64(85), np.int64(97), np.int64(110), np.int64(114), np.int64(132), np.int64(146), np.int64(159), np.int64(167), np.int64(217)], np.float64(77.13740808141964))","([np.int64(146), np.int64(159), np.int64(217)], np.float64(131.3314994644422))"
51,"([np.int64(8), np.int64(139), np.int64(141), np.int64(147), np.int64(157), np.int64(172), np.int64(182), np.int64(188), np.int64(189), np.int64(205), np.int64(214), np.int64(222)], np.float64(22.05074984892588))","([np.int64(8), np.int64(113), np.int64(141), np.int64(147), np.int64(157), np.int64(172), np.int64(182), np.int64(188), np.int64(189), np.int64(205), np.int64(214)], np.float64(0.3184623434628137))","([np.int64(141), np.int64(189)], np.float64(88.5889473382904))","([np.int64(8), np.int64(141), np.int64(227)], np.float64(90.00873828120929))","([np.int64(147)], np.float64(162.77365399726628))"
52,"([np.int64(0), np.int64(11), np.int64(15), np.int64(23), np.int64(25), np.int64(26), np.int64(45), np.int64(48), np.int64(51), np.int64(52), np.int64(54), np.int64(79), np.int64(90), np.int64(105), np.int64(155), np.int64(156), np.int64(158), np.int64(187), np.int64(232), np.int64(236), np.int64(243)], np.float64(5.4276198130089774))","([np.int64(45), np.int64(48), np.int64(54), np.int64(79), np.int64(90), np.int64(105), np.int64(155), np.int64(187), np.int64(232), np.int64(243)], np.float64(2.1057431638736417))","([np.int64(232), np.int64(243)], np.float64(85.62027455799061))","([np.int64(79), np.int64(90), np.int64(188), np.int64(232), np.int64(243)], np.float64(75.63643709827042))","([np.int64(243)], np.float64(134.93362572156408))"
53,"([np.int64(5), np.int64(6), np.int64(31), np.int64(47), np.int64(48), np.int64(56), np.int64(63), np.int64(65), np.int64(67), np.int64(76), np.int64(78), np.int64(81), np.int64(91), np.int64(94), np.int64(95), np.int64(97), np.int64(103), np.int64(106), np.int64(117), np.int64(121), np.int64(122), np.int64(134), np.int64(139), np.int64(152), np.int64(159), np.int64(163), np.int64(164), np.int64(167), np.int64(173), np.int64(174), np.int64(179), np.int64(186), np.int64(190), np.int64(198), np.int64(206), np.int64(207), np.int64(208), np.int64(211), np.int64(215), np.int64(237), np.int64(240), np.int64(242)], np.float64(1.236855899963797))","([np.int64(56), np.int64(67), np.int64(76), np.int64(78), np.int64(91), np.int64(94), np.int64(97), np.int64(117), np.int64(134), np.int64(167)], np.float64(1.7082378405665148))","([np.int64(94)], np.float64(87.37472758618777))","([np.int64(67), np.int64(78), np.int64(94), np.int64(95), np.int64(134), np.int64(166), np.int64(198)], np.float64(72.14739279380542))","([np.int64(78), np.int64(167), np.int64(207), np.int64(210), np.int64(217)], np.float64(120.46742602032472))"
54,"([np.int64(2), np.int64(5), np.int64(23), np.int64(44), np.int64(69), np.int64(83), np.int64(86), np.int64(111), np.int64(140), np.int64(150), np.int64(154), np.int64(159), np.int64(185), np.int64(192), np.int64(217), np.int64(238), np.int64(249)], np.float64(1.668941335854082))","([np.int64(5), np.int64(23), np.int64(83), np.int64(86), np.int64(111), np.int64(150), np.int64(154), np.int64(159), np.int64(238), np.int64(249)], np.float64(0.47973204688942234))","([np.int64(23), np.int64(83), np.int64(154), np.int64(159)], np.float64(71.72722855656814))","([np.int64(5), np.int64(23), np.int64(39), np.int64(83), np.int64(86), np.int64(103), np.int64(150), np.int64(154), np.int64(159)], np.float64(52.12833398588978))","([], np.float64(84.50151051069426))"
55,"([np.int64(0), np.int64(3), np.int64(7), np.int64(11), np.int64(21), np.int64(23), np.int64(26), np.int64(36), np.int64(43), np.int64(49), np.int64(53), np.int64(68), np.int64(69), np.int64(103), np.int64(117), np.int64(122), np.int64(135), np.int64(137), np.int64(141), np.int64(150), np.int64(152), np.int64(153), np.int64(154), np.int64(159), np.int64(169), np.int64(172), np.int64(175), np.int64(178), np.int64(187), np.int64(191), np.int64(192), np.int64(194), np.int64(197), np.int64(204), np.int64(212), np.int64(217), np.int64(218), np.int64(224), np.int64(228), np.int64(230), np.int64(233), np.int64(235), np.int64(239), np.int64(245), np.int64(249)], np.float64(3.455979790881378))","([np.int64(43), np.int64(68), np.int64(103), np.int64(117), np.int64(122), np.int64(153), np.int64(187), np.int64(191), np.int64(217), np.int64(218)], np.float64(2.08583451535062))","([np.int64(153), np.int64(217), np.int64(218)], np.float64(68.66989756553126))","([np.int64(43), np.int64(68), np.int64(122), np.int64(153), np.int64(194), np.int64(217), np.int64(218)], np.float64(61.094897209471185))","([np.int64(153), np.int64(217)], np.float64(103.43036288193366))"
56,"([np.int64(8), np.int64(24), np.int64(27), np.int64(30), np.int64(32), np.int64(33), np.int64(36), np.int64(38), np.int64(51), np.int64(56), np.int64(58), np.int64(64), np.int64(66), np.int64(70), np.int64(83), np.int64(92), np.int64(99), np.int64(100), np.int64(102), np.int64(103), np.int64(116), np.int64(119), np.int64(121), np.int64(125), np.int64(137), np.int64(151), np.int64(156), np.int64(157), np.int64(161), np.int64(165), np.int64(180), np.int64(182), np.int64(183), np.int64(192), np.int64(193), np.int64(196), np.int64(201), np.int64(207), np.int64(211), np.int64(218), np.int64(233), np.int64(239), np.int64(240)], np.float64(1.9524836989778613))","([np.int64(30), np.int64(32), np.int64(38), np.int64(92), np.int64(121), np.int64(157), np.int64(161), np.int64(165), np.int64(239), np.int64(240)], np.float64(5.204659544930191))","([np.int64(30), np.int64(38)], np.float64(88.2105864530424))","([np.int64(30), np.int64(38), np.int64(58), np.int64(92)], np.float64(80.21320084121486))","([np.int64(51), np.int64(92), np.int64(165), np.int64(177)], np.float64(114.89128102064166))"
57,"([np.int64(0), np.int64(7), np.int64(22), np.int64(32), np.int64(66), np.int64(91), np.int64(97), np.int64(102), np.int64(121), np.int64(123), np.int64(141), np.int64(150), np.int64(155), np.int64(179), np.int64(222), np.int64(227), np.int64(234)], np.float64(3.5460189621194456))","([np.int64(0), np.int64(7), np.int64(32), np.int64(66), np.int64(97), np.int64(102), np.int64(121), np.int64(123), np.int64(227), np.int64(234)], np.float64(1.5247519402865553))","([], np.float64(91.14686465259913))","([np.int64(7), np.int64(32), np.int64(102), np.int64(121), np.int64(150), np.int64(155), np.int64(182)], np.float64(83.88068128991937))","([np.int64(7), np.int64(8), np.int64(152), np.int64(165), np.int64(182)], np.float64(160.00855502227915))"
58,"([np.int64(0), np.int64(13), np.int64(16), np.int64(17), np.int64(21), np.int64(29), np.int64(36), np.int64(39), np.int64(49), np.int64(104), np.int64(105), np.int64(126), np.int64(139), np.int64(144), np.int64(152), np.int64(186), np.int64(224), np.int64(240)], np.float64(2.5397247689206086))","([np.int64(0), np.int64(13), np.int64(16), np.int64(17), np.int64(21), np.int64(39), np.int64(105), np.int64(139), np.int64(152), np.int64(186)], np.float64(0.32400711721497133))","([np.int64(0)], np.float64(88.76521541092163))","([np.int64(0), np.int64(6), np.int64(13), np.int64(39), np.int64(140), np.int64(236), np.int64(240)], np.float64(77.2841322944044))","([], np.float64(89.32907866168023))"
59,"([np.int64(5), np.int64(23), np.int64(34), np.int64(41), np.int64(42), np.int64(45), np.int64(46), np.int64(60), np.int64(63), np.int64(77), np.int64(104), np.int64(134), np.int64(145), np.int64(150), np.int64(160), np.int64(162), np.int64(167), np.int64(170), np.int64(175), np.int64(185), np.int64(189), np.int64(190), np.int64(191), np.int64(192), np.int64(209), np.int64(210), np.int64(215), np.int64(235), np.int64(237), np.int64(246), np.int64(248)], np.float64(1.596925898373612))","([np.int64(5), np.int64(34), np.int64(45), np.int64(63), np.int64(104), np.int64(145), np.int64(162), np.int64(167), np.int64(170), np.int64(215)], np.float64(3.650644560834483))","([np.int64(63), np.int64(104), np.int64(215)], np.float64(78.17532150784491))","([np.int64(37), np.int64(63), np.int64(75), np.int64(104), np.int64(170), np.int64(186), np.int64(215), np.int64(243), np.int64(248)], np.float64(69.89526943753512))","([np.int64(215)], np.float64(140.34684268768993))"
60,"([np.int64(2), np.int64(17), np.int64(34), np.int64(36), np.int64(38), np.int64(56), np.int64(57), np.int64(71), np.int64(74), np.int64(76), np.int64(82), np.int64(100), np.int64(101), np.int64(103), np.int64(111), np.int64(125), np.int64(131), np.int64(138), np.int64(143), np.int64(157), np.int64(158), np.int64(182), np.int64(184), np.int64(191), np.int64(198), np.int64(199), np.int64(207), np.int64(208), np.int64(216), np.int64(220), np.int64(221), np.int64(226), np.int64(231), np.int64(235), np.int64(239)], np.float64(2.069433350145748))","([np.int64(82), np.int64(131), np.int64(138), np.int64(157), np.int64(158), np.int64(182), np.int64(184), np.int64(220), np.int64(221), np.int64(235)], np.float64(0.38544370816190676))","([np.int64(182)], np.float64(87.51693631508059))","([np.int64(56), np.int64(67), np.int64(75), np.int64(131), np.int64(158), np.int64(182), np.int64(207)], np.float64(86.66125614159168))","([], np.float64(95.29318821392279))"
61,"([np.int64(0), np.int64(23), np.int64(31), np.int64(34), np.int64(36), np.int64(48), np.int64(64), np.int64(70), np.int64(73), np.int64(77), np.int64(81), np.int64(83), np.int64(89), np.int64(90), np.int64(97), np.int64(99), np.int64(114), np.int64(117), np.int64(124), np.int64(125), np.int64(130), np.int64(137), np.int64(140), np.int64(145), np.int64(151), np.int64(155), np.int64(158), np.int64(171), np.int64(175), np.int64(185), np.int64(188), np.int64(199), np.int64(211), np.int64(227), np.int64(241), np.int64(247), np.int64(249)], np.float64(4.81599480795041))","([np.int64(23), np.int64(36), np.int64(81), np.int64(83), np.int64(130), np.int64(137), np.int64(155), np.int64(158), np.int64(175), np.int64(227)], np.float64(0.28345282480954337))","([], np.float64(92.19348167433502))","([np.int64(2), np.int64(23), np.int64(72), np.int64(98), np.int64(124), np.int64(137), np.int64(188), np.int64(227)], np.float64(83.70881398164838))","([np.int64(201)], np.float64(167.00784372677188))"
62,"([np.int64(12), np.int64(20), np.int64(30), np.int64(32), np.int64(35), np.int64(38), np.int64(42), np.int64(65), np.int64(74), np.int64(79), np.int64(81), np.int64(106), np.int64(107), np.int64(110), np.int64(121), np.int64(129), np.int64(135), np.int64(142), np.int64(157), np.int64(163), np.int64(178), np.int64(194), np.int64(204), np.int64(216), np.int64(233), np.int64(235), np.int64(241), np.int64(244)], np.float64(1.9587080015192726))","([np.int64(32), np.int64(38), np.int64(74), np.int64(106), np.int64(110), np.int64(129), np.int64(163), np.int64(204), np.int64(233), np.int64(235)], np.float64(5.075162443381292))","([np.int64(106), np.int64(235)], np.float64(86.64792200149715))","([np.int64(32), np.int64(49), np.int64(65), np.int64(74), np.int64(88), np.int64(106), np.int64(110), np.int64(126), np.int64(183), np.int64(194), np.int64(235)], np.float64(72.70698715986771))","([], np.float64(97.2370028289704))"
