run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
31,"([np.int64(2), np.int64(5), np.int64(9), np.int64(12), np.int64(13), np.int64(18), np.int64(20), np.int64(23), np.int64(24), np.int64(31), np.int64(44), np.int64(57), np.int64(59), np.int64(60), np.int64(68), np.int64(70), np.int64(72), np.int64(79), np.int64(94), np.int64(96), np.int64(98), np.int64(101), np.int64(105), np.int64(108), np.int64(115), np.int64(124), np.int64(126), np.int64(136), np.int64(139), np.int64(142), np.int64(144), np.int64(154), np.int64(168), np.int64(170), np.int64(179), np.int64(180), np.int64(182), np.int64(196), np.int64(210), np.int64(216), np.int64(222), np.int64(226), np.int64(227), np.int64(230), np.int64(232), np.int64(235), np.int64(237)], np.float64(3.464853983667324))","([np.int64(12), np.int64(18), np.int64(23), np.int64(57), np.int64(60), np.int64(68), np.int64(70), np.int64(115), np.int64(139), np.int64(196), np.int64(216)], np.float64(2.6010681297707525))","([np.int64(139)], np.float64(93.28405639914743))","([np.int64(23), np.int64(57), np.int64(60), np.int64(70), np.int64(139), np.int64(180)], np.float64(64.45580614704544))","([], np.float64(97.53051486933774))"
32,"([np.int64(15), np.int64(17), np.int64(18), np.int64(20), np.int64(29), np.int64(35), np.int64(49), np.int64(53), np.int64(54), np.int64(64), np.int64(72), np.int64(78), np.int64(88), np.int64(90), np.int64(98), np.int64(101), np.int64(106), np.int64(107), np.int64(110), np.int64(112), np.int64(117), np.int64(128), np.int64(135), np.int64(136), np.int64(144), np.int64(154), np.int64(158), np.int64(161), np.int64(164), np.int64(170), np.int64(179), np.int64(186), np.int64(187), np.int64(193), np.int64(216), np.int64(221), np.int64(227), np.int64(235), np.int64(238), np.int64(247)], np.float64(2.8804054710902447))","([np.int64(17), np.int64(35), np.int64(49), np.int64(98), np.int64(101), np.int64(135), np.int64(161), np.int64(186), np.int64(216), np.int64(221), np.int64(238)], np.float64(2.5041942832016457))","([np.int64(98), np.int64(221)], np.float64(96.51640151140019))","([np.int64(2), np.int64(35), np.int64(37), np.int64(98), np.int64(129), np.int64(161), np.int64(221)], np.float64(89.01199852328571))","([np.int64(98)], np.float64(158.19597546128028))"
33,"([np.int64(12), np.int64(15), np.int64(32), np.int64(34), np.int64(46), np.int64(47), np.int64(61), np.int64(73), np.int64(79), np.int64(82), np.int64(86), np.int64(87), np.int64(106), np.int64(110), np.int64(122), np.int64(139), np.int64(144), np.int64(147), np.int64(152), np.int64(165), np.int64(193), np.int64(206), np.int64(208), np.int64(218), np.int64(223), np.int64(229)], np.float64(5.557233549253977))","([np.int64(12), np.int64(32), np.int64(73), np.int64(79), np.int64(82), np.int64(87), np.int64(139), np.int64(144), np.int64(147), np.int64(206), np.int64(218)], np.float64(0.14253549238377322))","([np.int64(79)], np.float64(98.90625097009257))","([np.int64(6), np.int64(32), np.int64(46), np.int64(47), np.int64(79), np.int64(87), np.int64(147), np.int64(152), np.int64(193), np.int64(197), np.int64(239)], np.float64(90.13936742620886))","([np.int64(152)], np.float64(157.85081566730994))"
34,"([np.int64(5), np.int64(7), np.int64(10), np.int64(20), np.int64(23), np.int64(37), np.int64(43), np.int64(47), np.int64(51), np.int64(70), np.int64(71), np.int64(73), np.int64(92), np.int64(107), np.int64(130), np.int64(131), np.int64(144), np.int64(150), np.int64(171), np.int64(190), np.int64(199), np.int64(205), np.int64(211), np.int64(214), np.int64(223), np.int64(243)], np.float64(10.003854300470003))","([np.int64(7), np.int64(20), np.int64(37), np.int64(71), np.int64(92), np.int64(107), np.int64(130), np.int64(144), np.int64(190), np.int64(199), np.int64(243)], np.float64(2.7202239046793677))","([np.int64(7), np.int64(71)], np.float64(95.37356008141361))","([np.int64(7), np.int64(20), np.int64(71), np.int64(132), np.int64(138), np.int64(199)], np.float64(84.7553661807684))","([np.int64(138), np.int64(152), np.int64(199), np.int64(205), np.int64(223)], np.float64(166.0889915905054))"
35,"([np.int64(11), np.int64(20), np.int64(24), np.int64(41), np.int64(42), np.int64(48), np.int64(53), np.int64(68), np.int64(71), np.int64(81), np.int64(85), np.int64(92), np.int64(95), np.int64(96), np.int64(97), np.int64(98), np.int64(101), np.int64(110), np.int64(115), np.int64(116), np.int64(119), np.int64(125), np.int64(127), np.int64(146), np.int64(155), np.int64(160), np.int64(161), np.int64(164), np.int64(170), np.int64(184), np.int64(192), np.int64(193), np.int64(197), np.int64(207), np.int64(208), np.int64(218), np.int64(232), np.int64(235), np.int64(243), np.int64(244), np.int64(245), np.int64(246)], np.float64(16.212497068185524))","([np.int64(11), np.int64(48), np.int64(71), np.int64(96), np.int64(110), np.int64(119), np.int64(125), np.int64(155), np.int64(193), np.int64(243), np.int64(245)], np.float64(0.7099135711061001))","([], np.float64(98.98426804634556))","([np.int64(11), np.int64(24), np.int64(109), np.int64(192), np.int64(243), np.int64(245)], np.float64(97.40796946077418))","([], np.float64(99.1807546337955))"
36,"([np.int64(9), np.int64(11), np.int64(14), np.int64(22), np.int64(29), np.int64(32), np.int64(44), np.int64(45), np.int64(48), np.int64(53), np.int64(56), np.int64(57), np.int64(69), np.int64(72), np.int64(76), np.int64(77), np.int64(83), np.int64(86), np.int64(93), np.int64(94), np.int64(113), np.int64(118), np.int64(124), np.int64(129), np.int64(133), np.int64(149), np.int64(167), np.int64(179), np.int64(180), np.int64(195), np.int64(207), np.int64(209), np.int64(217), np.int64(230), np.int64(233), np.int64(242)], np.float64(4.476553866608311))","([np.int64(11), np.int64(29), np.int64(32), np.int64(44), np.int64(53), np.int64(72), np.int64(93), np.int64(179), np.int64(209), np.int64(217), np.int64(230)], np.float64(5.623976838877646))","([np.int64(93), np.int64(133)], np.float64(101.24254123509948))","([np.int64(32), np.int64(72), np.int64(93), np.int64(128)], np.float64(117.5079746055923))","([np.int64(93)], np.float64(182.50431868174974))"
37,"([np.int64(4), np.int64(19), np.int64(22), np.int64(52), np.int64(56), np.int64(60), np.int64(61), np.int64(69), np.int64(71), np.int64(73), np.int64(74), np.int64(76), np.int64(84), np.int64(97), np.int64(130), np.int64(140), np.int64(155), np.int64(159), np.int64(172), np.int64(177), np.int64(180), np.int64(186), np.int64(188), np.int64(192), np.int64(197), np.int64(200), np.int64(201), np.int64(209), np.int64(211), np.int64(212), np.int64(219), np.int64(220), np.int64(221), np.int64(228), np.int64(234)], np.float64(2.0715795482052792))","([np.int64(22), np.int64(52), np.int64(56), np.int64(130), np.int64(180), np.int64(192), np.int64(197), np.int64(209), np.int64(219), np.int64(220), np.int64(228)], np.float64(0.2558657518488963))","([np.int64(192)], np.float64(92.88676714261273))","([np.int64(52), np.int64(61), np.int64(192), np.int64(243)], np.float64(92.16926479031186))","([np.int64(219), np.int64(243)], np.float64(146.7466337720109))"
38,"([np.int64(3), np.int64(15), np.int64(19), np.int64(33), np.int64(39), np.int64(41), np.int64(45), np.int64(56), np.int64(57), np.int64(58), np.int64(59), np.int64(60), np.int64(62), np.int64(67), np.int64(75), np.int64(78), np.int64(80), np.int64(87), np.int64(94), np.int64(98), np.int64(102), np.int64(105), np.int64(131), np.int64(141), np.int64(142), np.int64(150), np.int64(151), np.int64(171), np.int64(176), np.int64(177), np.int64(187), np.int64(188), np.int64(190), np.int64(191), np.int64(197), np.int64(206), np.int64(215), np.int64(221), np.int64(223), np.int64(230), np.int64(232), np.int64(233), np.int64(246)], np.float64(1.768289512450512))","([np.int64(3), np.int64(39), np.int64(41), np.int64(59), np.int64(67), np.int64(87), np.int64(94), np.int64(102), np.int64(142), np.int64(177), np.int64(206)], np.float64(1.6626816704971747))","([np.int64(41), np.int64(94), np.int64(177)], np.float64(95.8825258432307))","([np.int64(3), np.int64(41), np.int64(94), np.int64(142), np.int64(177), np.int64(223)], np.float64(69.2670561583658))","([np.int64(94), np.int64(132), np.int64(237)], np.float64(170.28016841538715))"
39,"([np.int64(15), np.int64(16), np.int64(28), np.int64(35), np.int64(41), np.int64(50), np.int64(52), np.int64(56), np.int64(71), np.int64(78), np.int64(84), np.int64(91), np.int64(95), np.int64(110), np.int64(126), np.int64(145), np.int64(169), np.int64(174), np.int64(177), np.int64(181), np.int64(187), np.int64(195), np.int64(207), np.int64(218), np.int64(222)], np.float64(4.048049167655808))","([np.int64(15), np.int64(16), np.int64(28), np.int64(35), np.int64(41), np.int64(50), np.int64(52), np.int64(71), np.int64(78), np.int64(169), np.int64(195)], np.float64(0.29259376880123233))","([], np.float64(99.78910023792106))","([np.int64(28), np.int64(41), np.int64(50), np.int64(52), np.int64(56), np.int64(71), np.int64(109), np.int64(182), np.int64(222)], np.float64(82.98629159492964))","([np.int64(52), np.int64(182), np.int64(222)], np.float64(156.8277624771445))"
40,"([np.int64(0), np.int64(6), np.int64(11), np.int64(27), np.int64(37), np.int64(60), np.int64(61), np.int64(78), np.int64(85), np.int64(91), np.int64(94), np.int64(95), np.int64(111), np.int64(114), np.int64(122), np.int64(136), np.int64(149), np.int64(161), np.int64(163), np.int64(166), np.int64(167), np.int64(169), np.int64(170), np.int64(172), np.int64(181), np.int64(183), np.int64(206), np.int64(222), np.int64(227), np.int64(235), np.int64(238), np.int64(241)], np.float64(3.1118212299454573))","([np.int64(60), np.int64(78), np.int64(94), np.int64(114), np.int64(136), np.int64(166), np.int64(167), np.int64(181), np.int64(206), np.int64(227), np.int64(238)], np.float64(0.8696001965984662))","([np.int64(94)], np.float64(92.0006953573706))","([np.int64(94), np.int64(181)], np.float64(97.91680848690831))","([np.int64(94)], np.float64(143.55144244246446))"
41,"([np.int64(11), np.int64(19), np.int64(25), np.int64(29), np.int64(47), np.int64(60), np.int64(92), np.int64(108), np.int64(132), np.int64(144), np.int64(145), np.int64(153), np.int64(155), np.int64(162), np.int64(165), np.int64(176), np.int64(178), np.int64(192), np.int64(193), np.int64(197), np.int64(199), np.int64(209), np.int64(219), np.int64(230), np.int64(234), np.int64(247)], np.float64(5.366663215434262))","([np.int64(19), np.int64(47), np.int64(92), np.int64(108), np.int64(132), np.int64(145), np.int64(178), np.int64(197), np.int64(209), np.int64(230), np.int64(234)], np.float64(0.8872982934594023))","([np.int64(145)], np.float64(102.40923147265397))","([np.int64(11), np.int64(87), np.int64(132), np.int64(145), np.int64(234)], np.float64(98.40747686204))","([np.int64(132), np.int64(145), np.int64(190), np.int64(234)], np.float64(119.87436848326912))"
42,"([np.int64(41), np.int64(111), np.int64(119), np.int64(120), np.int64(137), np.int64(156), np.int64(177), np.int64(196), np.int64(198), np.int64(218), np.int64(228)], np.float64(4.799370230983286))","([np.int64(41), np.int64(111), np.int64(119), np.int64(120), np.int64(137), np.int64(156), np.int64(177), np.int64(196), np.int64(198), np.int64(218), np.int64(228)], np.float64(0.45322612042759713))","([], np.float64(96.89166626776769))","([np.int64(37), np.int64(160), np.int64(177), np.int64(196), np.int64(228)], np.float64(98.11591332176322))","([np.int64(177), np.int64(198)], np.float64(127.81017393858407))"
43,"([np.int64(1), np.int64(24), np.int64(38), np.int64(63), np.int64(71), np.int64(92), np.int64(101), np.int64(116), np.int64(164), np.int64(180), np.int64(188), np.int64(202), np.int64(206), np.int64(214), np.int64(217)], np.float64(3.151882770668958))","([np.int64(1), np.int64(24), np.int64(38), np.int64(63), np.int64(71), np.int64(101), np.int64(116), np.int64(188), np.int64(202), np.int64(206), np.int64(214)], np.float64(4.873368115072961))","([np.int64(24), np.int64(63), np.int64(180)], np.float64(96.74370064655949))","([np.int64(24), np.int64(35), np.int64(51), np.int64(63), np.int64(71), np.int64(108), np.int64(180), np.int64(188), np.int64(202)], np.float64(80.91487090581698))","([np.int64(51), np.int64(63), np.int64(188), np.int64(202)], np.float64(124.16075720119952))"
44,"([np.int64(10), np.int64(18), np.int64(21), np.int64(38), np.int64(49), np.int64(62), np.int64(63), np.int64(64), np.int64(68), np.int64(81), np.int64(82), np.int64(101), np.int64(108), np.int64(138), np.int64(174), np.int64(175), np.int64(196), np.int64(204), np.int64(209), np.int64(239)], np.float64(4.22194666403867))","([np.int64(10), np.int64(21), np.int64(38), np.int64(49), np.int64(63), np.int64(101), np.int64(138), np.int64(174), np.int64(175), np.int64(204), np.int64(209)], np.float64(3.5533561575786763))","([np.int64(101)], np.float64(99.7563798614379))","([np.int64(10), np.int64(38), np.int64(64), np.int64(68), np.int64(101), np.int64(108), np.int64(209)], np.float64(91.99657918014832))","([np.int64(68), np.int64(239)], np.float64(164.76284196056474))"
45,"([np.int64(2), np.int64(6), np.int64(12), np.int64(26), np.int64(31), np.int64(32), np.int64(33), np.int64(39), np.int64(40), np.int64(42), np.int64(43), np.int64(44), np.int64(46), np.int64(57), np.int64(58), np.int64(62), np.int64(63), np.int64(66), np.int64(68), np.int64(71), np.int64(78), np.int64(87), np.int64(107), np.int64(110), np.int64(113), np.int64(123), np.int64(126), np.int64(128), np.int64(130), np.int64(135), np.int64(143), np.int64(144), np.int64(146), np.int64(147), np.int64(157), np.int64(160), np.int64(164), np.int64(171), np.int64(178), np.int64(180), np.int64(185), np.int64(187), np.int64(190), np.int64(202), np.int64(205), np.int64(218), np.int64(222), np.int64(230), np.int64(239), np.int64(242)], np.float64(1.2978867128531228))","([np.int64(39), np.int64(42), np.int64(46), np.int64(62), np.int64(68), np.int64(135), np.int64(146), np.int64(147), np.int64(171), np.int64(180), np.int64(222)], np.float64(0.272135933492518))","([np.int64(146), np.int64(180)], np.float64(89.6510055582138))","([np.int64(42), np.int64(68), np.int64(135), np.int64(146), np.int64(147), np.int64(166), np.int64(171), np.int64(180), np.int64(238)], np.float64(73.33119909394183))","([np.int64(47), np.int64(146), np.int64(238)], np.float64(168.1329483640597))"
46,"([np.int64(2), np.int64(8), np.int64(12), np.int64(24), np.int64(43), np.int64(48), np.int64(51), np.int64(58), np.int64(62), np.int64(64), np.int64(69), np.int64(71), np.int64(76), np.int64(95), np.int64(96), np.int64(97), np.int64(102), np.int64(120), np.int64(130), np.int64(144), np.int64(148), np.int64(151), np.int64(152), np.int64(160), np.int64(188), np.int64(221), np.int64(243), np.int64(248)], np.float64(2.3506308782184435))","([np.int64(2), np.int64(12), np.int64(43), np.int64(48), np.int64(51), np.int64(64), np.int64(102), np.int64(144), np.int64(152), np.int64(188), np.int64(243)], np.float64(0.2073027833420255))","([np.int64(144), np.int64(188), np.int64(243)], np.float64(87.04608431987013))","([np.int64(24), np.int64(51), np.int64(86), np.int64(95), np.int64(102), np.int64(144), np.int64(148), np.int64(152), np.int64(188), np.int64(243)], np.float64(72.89831487739642))","([np.int64(148), np.int64(188), np.int64(243)], np.float64(122.9038868460862))"
47,"([np.int64(9), np.int64(16), np.int64(20), np.int64(36), np.int64(49), np.int64(52), np.int64(70), np.int64(76), np.int64(78), np.int64(102), np.int64(104), np.int64(108), np.int64(110), np.int64(130), np.int64(132), np.int64(133), np.int64(135), np.int64(139), np.int64(152), np.int64(168), np.int64(170), np.int64(178), np.int64(181), np.int64(195), np.int64(198), np.int64(204), np.int64(215), np.int64(220), np.int64(228), np.int64(248)], np.float64(4.487661071039571))","([np.int64(9), np.int64(20), np.int64(36), np.int64(49), np.int64(52), np.int64(78), np.int64(108), np.int64(135), np.int64(168), np.int64(170), np.int64(215)], np.float64(0.529208055692944))","([np.int64(135)], np.float64(96.93834305434412))","([np.int64(16), np.int64(49), np.int64(108), np.int64(128), np.int64(135), np.int64(167), np.int64(168), np.int64(235)], np.float64(79.35064821852825))","([np.int64(132)], np.float64(184.3612053777625))"
48,"([np.int64(2), np.int64(6), np.int64(9), np.int64(15), np.int64(21), np.int64(23), np.int64(24), np.int64(53), np.int64(66), np.int64(87), np.int64(91), np.int64(108), np.int64(111), np.int64(128), np.int64(130), np.int64(135), np.int64(151), np.int64(155), np.int64(169), np.int64(170), np.int64(174), np.int64(182), np.int64(184), np.int64(192), np.int64(197), np.int64(204), np.int64(212), np.int64(214), np.int64(216), np.int64(245), np.int64(246), np.int64(247), np.int64(248)], np.float64(8.65448984284495))","([np.int64(66), np.int64(87), np.int64(108), np.int64(111), np.int64(128), np.int64(135), np.int64(170), np.int64(174), np.int64(182), np.int64(197), np.int64(216)], np.float64(0.304831713313263))","([np.int64(108), np.int64(111)], np.float64(93.5677223380901))","([np.int64(87), np.int64(108), np.int64(111), np.int64(136), np.int64(174), np.int64(197), np.int64(205), np.int64(245)], np.float64(72.92312968602378))","([], np.float64(102.02629268440951))"
49,"([np.int64(12), np.int64(15), np.int64(19), np.int64(28), np.int64(30), np.int64(45), np.int64(48), np.int64(51), np.int64(55), np.int64(77), np.int64(78), np.int64(80), np.int64(84), np.int64(85), np.int64(91), np.int64(98), np.int64(104), np.int64(111), np.int64(140), np.int64(142), np.int64(145), np.int64(161), np.int64(162), np.int64(167), np.int64(190), np.int64(193), np.int64(194), np.int64(198), np.int64(211), np.int64(215), np.int64(220), np.int64(221), np.int64(222), np.int64(228), np.int64(236)], np.float64(3.461480433855003))","([np.int64(15), np.int64(19), np.int64(28), np.int64(51), np.int64(78), np.int64(84), np.int64(111), np.int64(145), np.int64(167), np.int64(190), np.int64(222)], np.float64(0.2816631683677887))","([np.int64(15)], np.float64(100.36635362194133))","([np.int64(2), np.int64(15), np.int64(28), np.int64(30), np.int64(51), np.int64(78), np.int64(190), np.int64(222)], np.float64(68.78387275385415))","([], np.float64(102.36963505347914))"
50,"([np.int64(36), np.int64(39), np.int64(47), np.int64(52), np.int64(55), np.int64(65), np.int64(74), np.int64(79), np.int64(80), np.int64(88), np.int64(93), np.int64(96), np.int64(100), np.int64(102), np.int64(110), np.int64(135), np.int64(153), np.int64(173), np.int64(175), np.int64(186), np.int64(191), np.int64(205), np.int64(206), np.int64(207), np.int64(226), np.int64(248)], np.float64(3.103934127039126))","([np.int64(74), np.int64(89), np.int64(96), np.int64(100), np.int64(102), np.int64(135), np.int64(173), np.int64(175), np.int64(191), np.int64(205), np.int64(207), np.int64(248)], np.float64(3.7940128252982914))","([np.int64(100), np.int64(173)], np.float64(100.4918873367394))","([np.int64(1), np.int64(96), np.int64(100), np.int64(135), np.int64(173), np.int64(175), np.int64(191), np.int64(211), np.int64(248)], np.float64(73.46446957237545))","([], np.float64(108.53747219985054))"
51,"([np.int64(4), np.int64(5), np.int64(7), np.int64(11), np.int64(26), np.int64(40), np.int64(42), np.int64(44), np.int64(46), np.int64(66), np.int64(71), np.int64(83), np.int64(87), np.int64(89), np.int64(92), np.int64(107), np.int64(110), np.int64(115), np.int64(118), np.int64(119), np.int64(125), np.int64(126), np.int64(136), np.int64(137), np.int64(138), np.int64(141), np.int64(146), np.int64(149), np.int64(150), np.int64(157), np.int64(170), np.int64(174), np.int64(186), np.int64(187), np.int64(195), np.int64(206), np.int64(208), np.int64(217), np.int64(219), np.int64(228), np.int64(232), np.int64(245)], np.float64(7.6047161387295015))","([np.int64(4), np.int64(92), np.int64(113), np.int64(126), np.int64(138), np.int64(146), np.int64(149), np.int64(150), np.int64(174), np.int64(208), np.int64(217), np.int64(228)], np.float64(11.10654473264389))","([np.int64(217)], np.float64(98.97899831544363))","([np.int64(5), np.int64(11), np.int64(83), np.int64(131), np.int64(137), np.int64(150), np.int64(174), np.int64(217), np.int64(223)], np.float64(103.08928386047069))","([], np.float64(113.89428012727943))"
52,"([np.int64(51), np.int64(60), np.int64(62), np.int64(76), np.int64(82), np.int64(83), np.int64(88), np.int64(89), np.int64(90), np.int64(122), np.int64(130), np.int64(134), np.int64(136), np.int64(142), np.int64(145), np.int64(153), np.int64(165), np.int64(168), np.int64(174), np.int64(194), np.int64(204), np.int64(207), np.int64(212), np.int64(219), np.int64(231), np.int64(236)], np.float64(7.6577129766181855))","([np.int64(62), np.int64(76), np.int64(82), np.int64(122), np.int64(142), np.int64(165), np.int64(204), np.int64(207), np.int64(212), np.int64(231), np.int64(236)], np.float64(0.576756001781972))","([np.int64(82)], np.float64(96.41693729610913))","([np.int64(82), np.int64(122), np.int64(130), np.int64(142), np.int64(174), np.int64(204), np.int64(207), np.int64(222), np.int64(236)], np.float64(72.98036960637135))","([], np.float64(100.07051949527352))"
53,"([np.int64(5), np.int64(9), np.int64(20), np.int64(27), np.int64(29), np.int64(40), np.int64(42), np.int64(50), np.int64(60), np.int64(78), np.int64(81), np.int64(90), np.int64(106), np.int64(110), np.int64(113), np.int64(114), np.int64(126), np.int64(134), np.int64(140), np.int64(158), np.int64(164), np.int64(171), np.int64(189), np.int64(191), np.int64(192), np.int64(207), np.int64(211), np.int64(215), np.int64(216), np.int64(229), np.int64(232), np.int64(236), np.int64(249)], np.float64(7.733811738521308))","([np.int64(5), np.int64(29), np.int64(81), np.int64(106), np.int64(110), np.int64(126), np.int64(158), np.int64(191), np.int64(229), np.int64(232), np.int64(236)], np.float64(0.9897324356185606))","([], np.float64(98.59809517279119))","([np.int64(5), np.int64(90), np.int64(148), np.int64(165), np.int64(191), np.int64(211), np.int64(229), np.int64(236)], np.float64(81.9778346203643))","([], np.float64(98.73293723492809))"
54,"([np.int64(13), np.int64(14), np.int64(16), np.int64(24), np.int64(30), np.int64(48), np.int64(50), np.int64(59), np.int64(63), np.int64(113), np.int64(122), np.int64(154), np.int64(157), np.int64(172), np.int64(188), np.int64(196), np.int64(227), np.int64(230)], np.float64(5.437220495520332))","([np.int64(14), np.int64(30), np.int64(59), np.int64(63), np.int64(113), np.int64(122), np.int64(154), np.int64(157), np.int64(172), np.int64(196), np.int64(230)], np.float64(3.429825762863742))","([], np.float64(101.4711736686509))","([np.int64(30), np.int64(48), np.int64(113), np.int64(193), np.int64(230)], np.float64(93.89476045783849))","([np.int64(230)], np.float64(162.51135309915958))"
55,"([np.int64(10), np.int64(17), np.int64(20), np.int64(27), np.int64(36), np.int64(43), np.int64(44), np.int64(46), np.int64(51), np.int64(57), np.int64(69), np.int64(70), np.int64(71), np.int64(78), np.int64(88), np.int64(90), np.int64(94), np.int64(95), np.int64(101), np.int64(112), np.int64(115), np.int64(121), np.int64(123), np.int64(145), np.int64(158), np.int64(169), np.int64(175), np.int64(232), np.int64(235), np.int64(244)], np.float64(2.504252027029312))","([np.int64(17), np.int64(36), np.int64(57), np.int64(71), np.int64(88), np.int64(90), np.int64(94), np.int64(95), np.int64(101), np.int64(112), np.int64(175)], np.float64(4.524950931664638))","([np.int64(71), np.int64(101)], np.float64(88.10257620456335))","([np.int64(43), np.int64(44), np.int64(71), np.int64(95), np.int64(101), np.int64(158)], np.float64(87.57277058729116))","([np.int64(71), np.int64(158)], np.float64(129.0730956453436))"
56,"([np.int64(12), np.int64(20), np.int64(22), np.int64(28), np.int64(35), np.int64(43), np.int64(54), np.int64(61), np.int64(70), np.int64(72), np.int64(92), np.int64(105), np.int64(107), np.int64(111), np.int64(116), np.int64(118), np.int64(122), np.int64(124), np.int64(125), np.int64(126), np.int64(137), np.int64(149), np.int64(153), np.int64(154), np.int64(158), np.int64(160), np.int64(162), np.int64(170), np.int64(171), np.int64(172), np.int64(175), np.int64(180), np.int64(185), np.int64(191), np.int64(212), np.int64(229), np.int64(232)], np.float64(2.163972693320058))","([np.int64(12), np.int64(20), np.int64(43), np.int64(61), np.int64(92), np.int64(160), np.int64(170), np.int64(171), np.int64(172), np.int64(175), np.int64(232)], np.float64(0.14631448487366072))","([], np.float64(95.09291818514099))","([np.int64(43), np.int64(82), np.int64(92), np.int64(149), np.int64(171), np.int64(175), np.int64(232)], np.float64(84.98615116284601))","([np.int64(232)], np.float64(186.6991448402584))"
57,"([np.int64(1), np.int64(2), np.int64(5), np.int64(55), np.int64(75), np.int64(83), np.int64(85), np.int64(93), np.int64(95), np.int64(128), np.int64(150), np.int64(154), np.int64(161), np.int64(165), np.int64(190), np.int64(194), np.int64(201), np.int64(217), np.int64(237)], np.float64(5.794022769501069))","([np.int64(2), np.int64(83), np.int64(85), np.int64(93), np.int64(95), np.int64(128), np.int64(150), np.int64(161), np.int64(165), np.int64(201), np.int64(217)], np.float64(1.5046368168523276))","([], np.float64(94.99469084431682))","([np.int64(2), np.int64(83), np.int64(112), np.int64(161), np.int64(167), np.int64(181), np.int64(217)], np.float64(82.7361561217648))","([np.int64(217), np.int64(233)], np.float64(138.0154740968048))"
58,"([np.int64(11), np.int64(23), np.int64(30), np.int64(44), np.int64(58), np.int64(64), np.int64(66), np.int64(67), np.int64(70), np.int64(81), np.int64(85), np.int64(86), np.int64(89), np.int64(94), np.int64(97), np.int64(98), np.int64(105), np.int64(112), np.int64(114), np.int64(119), np.int64(125), np.int64(128), np.int64(129), np.int64(132), np.int64(143), np.int64(154), np.int64(159), np.int64(163), np.int64(179), np.int64(180), np.int64(191), np.int64(198), np.int64(200), np.int64(204), np.int64(219), np.int64(220), np.int64(240)], np.float64(61.57536401281748))","([np.int64(23), np.int64(64), np.int64(67), np.int64(91), np.int64(121), np.int64(128), np.int64(129), np.int64(132), np.int64(198), np.int64(200), np.int64(220)], np.float64(2.751817916743291))","([], np.float64(99.8396582274764))","([np.int64(67), np.int64(114), np.int64(138), np.int64(159), np.int64(179), np.int64(220)], np.float64(93.50364577230368))","([], np.float64(101.92387292173645))"
59,"([np.int64(9), np.int64(15), np.int64(16), np.int64(18), np.int64(29), np.int64(30), np.int64(64), np.int64(72), np.int64(94), np.int64(104), np.int64(106), np.int64(127), np.int64(131), np.int64(152), np.int64(189), np.int64(206), np.int64(243)], np.float64(2.591584685977211))","([np.int64(15), np.int64(16), np.int64(29), np.int64(30), np.int64(64), np.int64(72), np.int64(94), np.int64(127), np.int64(152), np.int64(206), np.int64(243)], np.float64(0.2797498580717384))","([np.int64(94), np.int64(206)], np.float64(96.68299704899015))","([np.int64(15), np.int64(94), np.int64(127), np.int64(187), np.int64(206), np.int64(219)], np.float64(73.11368909471776))","([], np.float64(98.66215602450448))"
60,"([np.int64(18), np.int64(20), np.int64(24), np.int64(27), np.int64(40), np.int64(41), np.int64(48), np.int64(53), np.int64(59), np.int64(71), np.int64(78), np.int64(92), np.int64(96), np.int64(98), np.int64(102), np.int64(105), np.int64(107), np.int64(108), np.int64(120), np.int64(124), np.int64(139), np.int64(144), np.int64(159), np.int64(167), np.int64(179), np.int64(182), np.int64(192), np.int64(195), np.int64(201), np.int64(213), np.int64(222), np.int64(228), np.int64(233), np.int64(241), np.int64(244)], np.float64(2.384488537147395))","([np.int64(92), np.int64(98), np.int64(105), np.int64(107), np.int64(108), np.int64(120), np.int64(139), np.int64(179), np.int64(195), np.int64(228), np.int64(233)], np.float64(0.2743796335037706))","([np.int64(105), np.int64(107), np.int64(195)], np.float64(95.7847235492068))","([np.int64(59), np.int64(105), np.int64(107), np.int64(110), np.int64(120), np.int64(124), np.int64(183), np.int64(195), np.int64(208), np.int64(241)], np.float64(83.91220082701882))","([np.int64(105), np.int64(110), np.int64(124)], np.float64(166.80643105901743))"
61,"([np.int64(0), np.int64(47), np.int64(61), np.int64(76), np.int64(86), np.int64(93), np.int64(101), np.int64(160), np.int64(194), np.int64(207), np.int64(213), np.int64(223)], np.float64(10.226836731468124))","([np.int64(0), np.int64(47), np.int64(61), np.int64(76), np.int64(86), np.int64(93), np.int64(101), np.int64(160), np.int64(207), np.int64(213), np.int64(223)], np.float64(0.4871650045999805))","([np.int64(93), np.int64(101), np.int64(213)], np.float64(86.12282688403286))","([np.int64(42), np.int64(43), np.int64(76), np.int64(93), np.int64(101), np.int64(144), np.int64(160), np.int64(213), np.int64(223)], np.float64(69.25469406775315))","([np.int64(93), np.int64(101), np.int64(199), np.int64(213)], np.float64(107.50987807874606))"
