run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
71,"([np.int64(6), np.int64(12), np.int64(20), np.int64(21), np.int64(27), np.int64(28), np.int64(42), np.int64(46), np.int64(48), np.int64(50), np.int64(53), np.int64(61), np.int64(63), np.int64(65), np.int64(76), np.int64(77), np.int64(79), np.int64(82), np.int64(83), np.int64(87), np.int64(88), np.int64(111), np.int64(113), np.int64(116), np.int64(117), np.int64(130), np.int64(131), np.int64(140), np.int64(143), np.int64(144), np.int64(152), np.int64(155), np.int64(156), np.int64(160), np.int64(164), np.int64(166), np.int64(168), np.int64(169), np.int64(170), np.int64(172), np.int64(179), np.int64(183), np.int64(191), np.int64(198), np.int64(201), np.int64(202), np.int64(208), np.int64(212), np.int64(213), np.int64(219), np.int64(244), np.int64(245), np.int64(248)], np.float64(1.848064561409597))","([np.int64(20), np.int64(63), np.int64(111), np.int64(130), np.int64(168), np.int64(169), np.int64(198), np.int64(212), np.int64(248)], np.float64(0.5690612068966054))","([np.int64(63), np.int64(169), np.int64(212), np.int64(248)], np.float64(73.43018610989745))","([np.int64(63), np.int64(67), np.int64(169), np.int64(212), np.int64(248)], np.float64(59.531674223090874))","([], np.float64(82.95785166817473))"
72,"([np.int64(16), np.int64(20), np.int64(22), np.int64(32), np.int64(46), np.int64(48), np.int64(73), np.int64(76), np.int64(100), np.int64(120), np.int64(138), np.int64(155), np.int64(174), np.int64(179), np.int64(180), np.int64(181), np.int64(211)], np.float64(3.244651258572427))","([np.int64(20), np.int64(22), np.int64(32), np.int64(73), np.int64(76), np.int64(100), np.int64(120), np.int64(179), np.int64(181)], np.float64(0.8602958278515246))","([np.int64(20), np.int64(120), np.int64(155), np.int64(181)], np.float64(67.72504075659076))","([np.int64(20), np.int64(71), np.int64(101), np.int64(120), np.int64(138), np.int64(151), np.int64(155), np.int64(181), np.int64(226)], np.float64(75.83820024758403))","([np.int64(71), np.int64(181)], np.float64(126.1609363816757))"
73,"([np.int64(20), np.int64(32), np.int64(37), np.int64(51), np.int64(79), np.int64(84), np.int64(122), np.int64(160), np.int64(207), np.int64(220), np.int64(243)], np.float64(5.570771794549871))","([np.int64(20), np.int64(37), np.int64(51), np.int64(84), np.int64(122), np.int64(160), np.int64(207), np.int64(220), np.int64(243)], np.float64(0.25414176773743485))","([np.int64(51), np.int64(84), np.int64(220)], np.float64(61.19435681690011))","([np.int64(37), np.int64(47), np.int64(51), np.int64(79), np.int64(84), np.int64(94), np.int64(117), np.int64(160), np.int64(220)], np.float64(54.36669461776161))","([np.int64(31), np.int64(51), np.int64(220)], np.float64(100.05975388622352))"
74,"([np.int64(1), np.int64(29), np.int64(36), np.int64(63), np.int64(116), np.int64(121), np.int64(124), np.int64(127), np.int64(130), np.int64(154), np.int64(167), np.int64(175)], np.float64(1.303210345523054))","([np.int64(1), np.int64(36), np.int64(63), np.int64(116), np.int64(121), np.int64(124), np.int64(127), np.int64(154), np.int64(175)], np.float64(0.2758780862156551))","([], np.float64(78.80080971930066))","([np.int64(36), np.int64(63), np.int64(116), np.int64(127), np.int64(153), np.int64(154)], np.float64(50.42463887626022))","([np.int64(116), np.int64(153)], np.float64(119.89002669093973))"
75,"([np.int64(2), np.int64(21), np.int64(64), np.int64(83), np.int64(86), np.int64(94), np.int64(100), np.int64(113), np.int64(183), np.int64(205), np.int64(232), np.int64(234), np.int64(235), np.int64(242), np.int64(245)], np.float64(2.7869732178677658))","([np.int64(2), np.int64(21), np.int64(86), np.int64(94), np.int64(100), np.int64(183), np.int64(205), np.int64(234), np.int64(242)], np.float64(0.9594518233260421))","([np.int64(234)], np.float64(76.69003001028173))","([np.int64(2), np.int64(21), np.int64(94), np.int64(134), np.int64(234)], np.float64(59.434779343201676))","([], np.float64(79.51460178919547))"
76,"([np.int64(1), np.int64(7), np.int64(10), np.int64(12), np.int64(18), np.int64(20), np.int64(23), np.int64(26), np.int64(31), np.int64(35), np.int64(47), np.int64(49), np.int64(50), np.int64(57), np.int64(58), np.int64(61), np.int64(65), np.int64(67), np.int64(77), np.int64(83), np.int64(88), np.int64(92), np.int64(94), np.int64(102), np.int64(106), np.int64(116), np.int64(117), np.int64(123), np.int64(125), np.int64(130), np.int64(131), np.int64(132), np.int64(135), np.int64(154), np.int64(157), np.int64(159), np.int64(160), np.int64(162), np.int64(164), np.int64(173), np.int64(174), np.int64(182), np.int64(183), np.int64(192), np.int64(196), np.int64(197), np.int64(211), np.int64(228), np.int64(235), np.int64(238), np.int64(239), np.int64(246), np.int64(248)], np.float64(1.6709853578957117))","([np.int64(12), np.int64(20), np.int64(65), np.int64(102), np.int64(116), np.int64(117), np.int64(125), np.int64(162), np.int64(173)], np.float64(0.8684570687054929))","([np.int64(117), np.int64(125)], np.float64(73.80860107417439))","([np.int64(12), np.int64(65), np.int64(117), np.int64(125), np.int64(133), np.int64(173), np.int64(244)], np.float64(56.623988172301196))","([np.int64(12), np.int64(76), np.int64(110), np.int64(173), np.int64(244)], np.float64(99.8521312807837))"
77,"([np.int64(16), np.int64(32), np.int64(47), np.int64(60), np.int64(112), np.int64(120), np.int64(126), np.int64(138), np.int64(144), np.int64(147), np.int64(152), np.int64(192), np.int64(204), np.int64(209), np.int64(213), np.int64(223), np.int64(226), np.int64(232), np.int64(240), np.int64(241), np.int64(248), np.int64(249)], np.float64(8.799255467197973))","([np.int64(47), np.int64(60), np.int64(126), np.int64(147), np.int64(192), np.int64(204), np.int64(223), np.int64(248), np.int64(249)], np.float64(4.211572484447596))","([], np.float64(78.63728676697005))","([np.int64(209), np.int64(248), np.int64(249)], np.float64(82.15637256184348))","([], np.float64(85.3228705601925))"
78,"([np.int64(19), np.int64(43), np.int64(58), np.int64(83), np.int64(106), np.int64(133), np.int64(148), np.int64(154), np.int64(157), np.int64(181), np.int64(194), np.int64(196), np.int64(211), np.int64(218), np.int64(231), np.int64(235), np.int64(243)], np.float64(4.3726467993658105))","([np.int64(19), np.int64(43), np.int64(58), np.int64(133), np.int64(154), np.int64(157), np.int64(211), np.int64(231), np.int64(235)], np.float64(0.4223310784340564))","([np.int64(58), np.int64(133), np.int64(211)], np.float64(73.26393166399505))","([np.int64(34), np.int64(58), np.int64(96), np.int64(106), np.int64(133), np.int64(154), np.int64(194), np.int64(211), np.int64(240), np.int64(243)], np.float64(66.71164480855141))","([np.int64(83), np.int64(96), np.int64(167), np.int64(194), np.int64(240)], np.float64(114.29383189359059))"
79,"([np.int64(0), np.int64(22), np.int64(62), np.int64(82), np.int64(92), np.int64(95), np.int64(146), np.int64(156), np.int64(178), np.int64(188), np.int64(210)], np.float64(4.8728559348205644))","([np.int64(22), np.int64(62), np.int64(82), np.int64(92), np.int64(95), np.int64(146), np.int64(156), np.int64(178), np.int64(188)], np.float64(1.3790389997307198))","([np.int64(62), np.int64(82)], np.float64(80.60912223668616))","([np.int64(12), np.int64(62), np.int64(63), np.int64(82), np.int64(95), np.int64(106), np.int64(119), np.int64(156), np.int64(178), np.int64(188), np.int64(227)], np.float64(61.55025599003999))","([], np.float64(88.86178795915822))"
80,"([np.int64(17), np.int64(18), np.int64(47), np.int64(50), np.int64(63), np.int64(80), np.int64(89), np.int64(101), np.int64(108), np.int64(109), np.int64(115), np.int64(126), np.int64(130), np.int64(173), np.int64(196), np.int64(231)], np.float64(4.284648771190616))","([np.int64(18), np.int64(50), np.int64(80), np.int64(101), np.int64(108), np.int64(109), np.int64(115), np.int64(126), np.int64(173)], np.float64(0.3168346284447534))","([np.int64(115)], np.float64(79.97053925720212))","([np.int64(95), np.int64(109), np.int64(115), np.int64(231)], np.float64(75.65621229240189))","([], np.float64(81.66090523591771))"
81,"([np.int64(29), np.int64(41), np.int64(50), np.int64(51), np.int64(57), np.int64(62), np.int64(65), np.int64(74), np.int64(76), np.int64(87), np.int64(88), np.int64(90), np.int64(92), np.int64(96), np.int64(134), np.int64(135), np.int64(140), np.int64(141), np.int64(147), np.int64(153), np.int64(161), np.int64(163), np.int64(180), np.int64(185), np.int64(196), np.int64(207), np.int64(216), np.int64(238), np.int64(243), np.int64(248)], np.float64(1.5541868120474278))","([np.int64(50), np.int64(51), np.int64(62), np.int64(74), np.int64(90), np.int64(96), np.int64(135), np.int64(140), np.int64(180)], np.float64(1.513302452883136))","([np.int64(62), np.int64(96), np.int64(135)], np.float64(67.24255027638117))","([np.int64(96), np.int64(135)], np.float64(82.98860082357392))","([np.int64(135)], np.float64(139.05637758011926))"
82,"([np.int64(11), np.int64(12), np.int64(16), np.int64(18), np.int64(20), np.int64(21), np.int64(24), np.int64(25), np.int64(33), np.int64(35), np.int64(36), np.int64(43), np.int64(51), np.int64(53), np.int64(59), np.int64(70), np.int64(71), np.int64(77), np.int64(78), np.int64(79), np.int64(83), np.int64(84), np.int64(91), np.int64(92), np.int64(107), np.int64(110), np.int64(112), np.int64(117), np.int64(121), np.int64(122), np.int64(127), np.int64(142), np.int64(143), np.int64(158), np.int64(172), np.int64(173), np.int64(180), np.int64(184), np.int64(186), np.int64(187), np.int64(204), np.int64(207), np.int64(211), np.int64(212), np.int64(217), np.int64(219), np.int64(220), np.int64(223), np.int64(226), np.int64(244), np.int64(249)], np.float64(1.5510118962854536))","([np.int64(12), np.int64(18), np.int64(20), np.int64(21), np.int64(142), np.int64(180), np.int64(207), np.int64(217), np.int64(220)], np.float64(0.20718642364957643))","([np.int64(12), np.int64(217)], np.float64(72.93167849932144))","([np.int64(12), np.int64(20), np.int64(79), np.int64(217), np.int64(220)], np.float64(60.954966753822795))","([np.int64(142), np.int64(217)], np.float64(107.97472226107443))"
83,"([np.int64(3), np.int64(9), np.int64(25), np.int64(37), np.int64(51), np.int64(66), np.int64(84), np.int64(90), np.int64(103), np.int64(119), np.int64(148), np.int64(150), np.int64(151), np.int64(170), np.int64(175), np.int64(177), np.int64(178), np.int64(185), np.int64(188), np.int64(190), np.int64(192), np.int64(209), np.int64(220), np.int64(226), np.int64(234), np.int64(244)], np.float64(2.4518039554036624))","([np.int64(3), np.int64(25), np.int64(119), np.int64(151), np.int64(170), np.int64(177), np.int64(178), np.int64(209), np.int64(244)], np.float64(9.392858733188937))","([np.int64(177), np.int64(209)], np.float64(72.81488960444594))","([np.int64(3), np.int64(9), np.int64(69), np.int64(128), np.int64(177), np.int64(178), np.int64(209), np.int64(229)], np.float64(61.22820712792567))","([np.int64(177)], np.float64(168.2085703200263))"
84,"([np.int64(0), np.int64(5), np.int64(11), np.int64(13), np.int64(18), np.int64(25), np.int64(32), np.int64(42), np.int64(48), np.int64(53), np.int64(56), np.int64(60), np.int64(65), np.int64(89), np.int64(108), np.int64(115), np.int64(116), np.int64(126), np.int64(157), np.int64(169), np.int64(189), np.int64(205), np.int64(222), np.int64(229), np.int64(238)], np.float64(2.8052691814712034))","([np.int64(0), np.int64(5), np.int64(48), np.int64(56), np.int64(89), np.int64(108), np.int64(169), np.int64(229), np.int64(238)], np.float64(3.207626105479814))","([np.int64(0), np.int64(5), np.int64(211)], np.float64(74.50399367529937))","([np.int64(0), np.int64(5), np.int64(56), np.int64(211), np.int64(222), np.int64(229)], np.float64(55.287053401643064))","([], np.float64(83.73384295501457))"
85,"([np.int64(38), np.int64(43), np.int64(67), np.int64(82), np.int64(91), np.int64(115), np.int64(119), np.int64(167), np.int64(204), np.int64(215), np.int64(230), np.int64(242)], np.float64(1.5955372264469991))","([np.int64(38), np.int64(43), np.int64(67), np.int64(91), np.int64(119), np.int64(167), np.int64(204), np.int64(215), np.int64(242)], np.float64(1.0100574580763055))","([np.int64(38), np.int64(204), np.int64(215)], np.float64(71.62601971674859))","([np.int64(38), np.int64(43), np.int64(90), np.int64(119), np.int64(154), np.int64(167), np.int64(204), np.int64(215)], np.float64(43.04860346304253))","([np.int64(204)], np.float64(137.71793025730074))"
86,"([np.int64(17), np.int64(20), np.int64(30), np.int64(33), np.int64(44), np.int64(47), np.int64(66), np.int64(75), np.int64(81), np.int64(90), np.int64(116), np.int64(158), np.int64(188), np.int64(206), np.int64(207), np.int64(221), np.int64(244), np.int64(245)], np.float64(4.087501038053231))","([np.int64(20), np.int64(33), np.int64(44), np.int64(66), np.int64(81), np.int64(188), np.int64(206), np.int64(207), np.int64(221)], np.float64(0.16023883214596518))","([np.int64(20)], np.float64(74.7294737829809))","([np.int64(20), np.int64(66), np.int64(69), np.int64(188)], np.float64(65.83174885268954))","([np.int64(188)], np.float64(128.00592722985888))"
87,"([np.int64(9), np.int64(14), np.int64(19), np.int64(28), np.int64(52), np.int64(69), np.int64(95), np.int64(97), np.int64(114), np.int64(127), np.int64(167), np.int64(170), np.int64(208), np.int64(213), np.int64(221), np.int64(232), np.int64(245), np.int64(248)], np.float64(2.146849614090767))","([np.int64(14), np.int64(19), np.int64(52), np.int64(69), np.int64(95), np.int64(127), np.int64(167), np.int64(170), np.int64(213)], np.float64(2.0757744454694955))","([np.int64(69)], np.float64(79.47047198238916))","([np.int64(69), np.int64(127), np.int64(213), np.int64(232)], np.float64(69.20268518901877))","([], np.float64(83.31696514786))"
88,"([np.int64(3), np.int64(13), np.int64(15), np.int64(18), np.int64(34), np.int64(55), np.int64(78), np.int64(106), np.int64(114), np.int64(157), np.int64(164), np.int64(183), np.int64(219), np.int64(231)], np.float64(57.59060497920218))","([np.int64(3), np.int64(13), np.int64(18), np.int64(55), np.int64(69), np.int64(72), np.int64(144), np.int64(164), np.int64(231)], np.float64(0.558177657806684))","([np.int64(164)], np.float64(77.72632651758074))","([np.int64(18), np.int64(63), np.int64(164), np.int64(183), np.int64(231)], np.float64(66.21157017069548))","([np.int64(164), np.int64(183), np.int64(191)], np.float64(96.57735106553604))"
89,"([np.int64(21), np.int64(22), np.int64(28), np.int64(29), np.int64(36), np.int64(37), np.int64(46), np.int64(64), np.int64(73), np.int64(76), np.int64(83), np.int64(85), np.int64(86), np.int64(96), np.int64(99), np.int64(103), np.int64(109), np.int64(111), np.int64(112), np.int64(114), np.int64(120), np.int64(136), np.int64(145), np.int64(149), np.int64(154), np.int64(157), np.int64(158), np.int64(160), np.int64(166), np.int64(169), np.int64(185), np.int64(189), np.int64(190), np.int64(191), np.int64(192), np.int64(197), np.int64(204), np.int64(207), np.int64(208), np.int64(210), np.int64(215), np.int64(225), np.int64(245)], np.float64(1.801075423061704))","([np.int64(46), np.int64(76), np.int64(86), np.int64(103), np.int64(120), np.int64(149), np.int64(191), np.int64(192), np.int64(197)], np.float64(0.23481563446502032))","([np.int64(197)], np.float64(78.59179195244309))","([np.int64(46), np.int64(86), np.int64(149), np.int64(185), np.int64(192), np.int64(197)], np.float64(51.07667031679017))","([np.int64(149), np.int64(197)], np.float64(101.73957490135606))"
90,"([np.int64(30), np.int64(38), np.int64(60), np.int64(86), np.int64(95), np.int64(100), np.int64(111), np.int64(124), np.int64(155), np.int64(185), np.int64(191), np.int64(203), np.int64(243)], np.float64(8.46287684293716))","([np.int64(60), np.int64(86), np.int64(95), np.int64(100), np.int64(111), np.int64(124), np.int64(155), np.int64(191), np.int64(243)], np.float64(0.529371258614273))","([np.int64(86)], np.float64(74.60997627918582))","([np.int64(38), np.int64(60), np.int64(86), np.int64(100), np.int64(155), np.int64(221)], np.float64(61.596476806996556))","([np.int64(60), np.int64(66), np.int64(86), np.int64(189), np.int64(221)], np.float64(91.2649262875058))"
91,"([np.int64(21), np.int64(23), np.int64(33), np.int64(40), np.int64(59), np.int64(62), np.int64(65), np.int64(76), np.int64(81), np.int64(123), np.int64(131), np.int64(132), np.int64(144), np.int64(149), np.int64(153), np.int64(161), np.int64(164), np.int64(166), np.int64(182), np.int64(186), np.int64(204), np.int64(226), np.int64(229), np.int64(232), np.int64(245), np.int64(249)], np.float64(1.2077116740157903))","([np.int64(59), np.int64(76), np.int64(81), np.int64(144), np.int64(182), np.int64(186), np.int64(226), np.int64(229), np.int64(249)], np.float64(0.7062501016967276))","([], np.float64(72.76766539350969))","([np.int64(53), np.int64(59), np.int64(76), np.int64(81), np.int64(123), np.int64(156), np.int64(186), np.int64(192)], np.float64(60.80857352751952))","([np.int64(192), np.int64(232)], np.float64(125.03188099683696))"
92,"([np.int64(24), np.int64(30), np.int64(45), np.int64(112), np.int64(126), np.int64(130), np.int64(133), np.int64(177), np.int64(201), np.int64(233)], np.float64(7.034113686154726))","([np.int64(24), np.int64(30), np.int64(45), np.int64(112), np.int64(126), np.int64(130), np.int64(133), np.int64(177), np.int64(233)], np.float64(1.9495348401897288))","([np.int64(30), np.int64(130)], np.float64(72.76316028846828))","([np.int64(24), np.int64(30), np.int64(126), np.int64(130), np.int64(177)], np.float64(53.042853062300885))","([np.int64(126), np.int64(174), np.int64(177)], np.float64(103.5268907646379))"
93,"([np.int64(4), np.int64(5), np.int64(9), np.int64(11), np.int64(22), np.int64(41), np.int64(42), np.int64(52), np.int64(56), np.int64(63), np.int64(67), np.int64(68), np.int64(71), np.int64(72), np.int64(76), np.int64(77), np.int64(78), np.int64(79), np.int64(82), np.int64(90), np.int64(93), np.int64(100), np.int64(102), np.int64(117), np.int64(128), np.int64(129), np.int64(133), np.int64(145), np.int64(150), np.int64(151), np.int64(157), np.int64(172), np.int64(173), np.int64(179), np.int64(181), np.int64(189), np.int64(196), np.int64(197), np.int64(204), np.int64(222), np.int64(225), np.int64(230), np.int64(232), np.int64(234), np.int64(235), np.int64(241), np.int64(245)], np.float64(1.0412989857346657))","([np.int64(22), np.int64(41), np.int64(63), np.int64(129), np.int64(133), np.int64(145), np.int64(197), np.int64(204), np.int64(232)], np.float64(0.4008241228755596))","([np.int64(145)], np.float64(85.92696630802413))","([np.int64(63), np.int64(71), np.int64(145), np.int64(155), np.int64(197), np.int64(204), np.int64(232)], np.float64(58.157669799768136))","([np.int64(145), np.int64(155)], np.float64(109.98030498870959))"
94,"([np.int64(19), np.int64(31), np.int64(85), np.int64(97), np.int64(112), np.int64(131), np.int64(139), np.int64(148), np.int64(153), np.int64(228), np.int64(242)], np.float64(1.3067666746937103))","([np.int64(19), np.int64(31), np.int64(97), np.int64(112), np.int64(131), np.int64(139), np.int64(148), np.int64(153), np.int64(228)], np.float64(0.16856779732478755))","([np.int64(31)], np.float64(77.31701315746498))","([np.int64(19), np.int64(31), np.int64(85), np.int64(97), np.int64(131), np.int64(186), np.int64(228)], np.float64(48.85179521180894))","([np.int64(228)], np.float64(151.13975903239418))"
95,"([np.int64(2), np.int64(6), np.int64(9), np.int64(16), np.int64(18), np.int64(23), np.int64(27), np.int64(44), np.int64(74), np.int64(77), np.int64(91), np.int64(92), np.int64(94), np.int64(103), np.int64(106), np.int64(108), np.int64(111), np.int64(121), np.int64(128), np.int64(134), np.int64(138), np.int64(143), np.int64(145), np.int64(149), np.int64(151), np.int64(157), np.int64(160), np.int64(163), np.int64(168), np.int64(170), np.int64(180), np.int64(190), np.int64(191), np.int64(198), np.int64(200), np.int64(201), np.int64(203), np.int64(204), np.int64(221), np.int64(226), np.int64(228), np.int64(231), np.int64(236), np.int64(237), np.int64(239), np.int64(240), np.int64(243), np.int64(245), np.int64(249)], np.float64(54.33953398015242))","([np.int64(77), np.int64(91), np.int64(138), np.int64(157), np.int64(163), np.int64(191), np.int64(200), np.int64(225), np.int64(231)], np.float64(0.3997494702920477))","([np.int64(77), np.int64(91)], np.float64(69.40471897783617))","([np.int64(38), np.int64(77), np.int64(91), np.int64(143), np.int64(146), np.int64(173), np.int64(226)], np.float64(71.58973160577922))","([np.int64(91)], np.float64(118.58449444690912))"
96,"([np.int64(13), np.int64(43), np.int64(54), np.int64(63), np.int64(65), np.int64(79), np.int64(89), np.int64(139), np.int64(150), np.int64(156), np.int64(190), np.int64(203), np.int64(208), np.int64(219), np.int64(226)], np.float64(2.6125482947728553))","([np.int64(43), np.int64(54), np.int64(63), np.int64(79), np.int64(190), np.int64(203), np.int64(208), np.int64(219), np.int64(226)], np.float64(0.1366907961058965))","([np.int64(63), np.int64(219)], np.float64(74.18724039667245))","([np.int64(43), np.int64(63), np.int64(79), np.int64(190), np.int64(203), np.int64(208), np.int64(219), np.int64(223), np.int64(226), np.int64(238), np.int64(249)], np.float64(41.35038929773877))","([np.int64(208), np.int64(219)], np.float64(113.73876601621963))"
97,"([np.int64(5), np.int64(11), np.int64(16), np.int64(38), np.int64(72), np.int64(79), np.int64(91), np.int64(106), np.int64(121), np.int64(142), np.int64(178), np.int64(179), np.int64(199), np.int64(202), np.int64(222)], np.float64(2.0326118468451058))","([np.int64(5), np.int64(11), np.int64(38), np.int64(72), np.int64(91), np.int64(106), np.int64(179), np.int64(199), np.int64(222)], np.float64(0.49910388642608516))","([np.int64(91), np.int64(199)], np.float64(73.68452410331045))","([np.int64(91), np.int64(199), np.int64(222)], np.float64(61.57190240415679))","([np.int64(72), np.int64(88), np.int64(115), np.int64(206), np.int64(222)], np.float64(115.6087774136435))"
98,"([np.int64(9), np.int64(29), np.int64(36), np.int64(53), np.int64(72), np.int64(104), np.int64(127), np.int64(130), np.int64(134), np.int64(139), np.int64(145), np.int64(162), np.int64(190), np.int64(210), np.int64(218), np.int64(226)], np.float64(1.6915958620684577))","([np.int64(9), np.int64(29), np.int64(36), np.int64(72), np.int64(127), np.int64(134), np.int64(162), np.int64(190), np.int64(218)], np.float64(0.34680988792327627))","([np.int64(127), np.int64(190)], np.float64(78.49574300924348))","([np.int64(36), np.int64(127), np.int64(190)], np.float64(71.44787597843381))","([], np.float64(82.39324835467492))"
99,"([np.int64(33), np.int64(45), np.int64(64), np.int64(65), np.int64(78), np.int64(82), np.int64(109), np.int64(114), np.int64(130), np.int64(170), np.int64(190), np.int64(207), np.int64(222), np.int64(225), np.int64(229), np.int64(235)], np.float64(5.354064399876749))","([np.int64(33), np.int64(78), np.int64(82), np.int64(130), np.int64(170), np.int64(222), np.int64(225), np.int64(229), np.int64(235)], np.float64(1.33229173595993))","([np.int64(222)], np.float64(81.12207370506441))","([np.int64(6), np.int64(9), np.int64(22), np.int64(82), np.int64(170), np.int64(222), np.int64(229)], np.float64(63.79782870874284))","([], np.float64(82.3448371562768))"
