run_id,LNRegressor,LinearModell0,LinearModell1,RandomForestRegressor,XGBoostRegressor
51,"([np.int64(30), np.int64(83), np.int64(98), np.int64(221), np.int64(224)], np.float64(0.5810011419198198))","([np.int64(30), np.int64(98), np.int64(113), np.int64(221), np.int64(224)], np.float64(0.24447528224969278))","([np.int64(30), np.int64(98), np.int64(221), np.int64(224)], np.float64(2.02700105013446))","([np.int64(30), np.int64(83), np.int64(98), np.int64(122), np.int64(206), np.int64(221), np.int64(224), np.int64(242)], np.float64(11.94759544079188))","([np.int64(98), np.int64(221), np.int64(224)], np.float64(18.086041647308384))"
52,"([np.int64(80), np.int64(86), np.int64(174), np.int64(204)], np.float64(1.973562995736358))","([np.int64(80), np.int64(86), np.int64(174), np.int64(204)], np.float64(0.26562746352717403))","([np.int64(80), np.int64(86), np.int64(174), np.int64(204)], np.float64(20.303383939506062))","([np.int64(44), np.int64(52), np.int64(59), np.int64(80), np.int64(86), np.int64(174)], np.float64(18.679063938874737))","([], np.float64(35.999846189483144))"
53,"([np.int64(2), np.int64(6), np.int64(9), np.int64(13), np.int64(16), np.int64(22), np.int64(23), np.int64(39), np.int64(45), np.int64(47), np.int64(48), np.int64(52), np.int64(56), np.int64(73), np.int64(93), np.int64(94), np.int64(100), np.int64(103), np.int64(104), np.int64(122), np.int64(128), np.int64(132), np.int64(134), np.int64(147), np.int64(152), np.int64(173), np.int64(175), np.int64(197), np.int64(207), np.int64(211), np.int64(223), np.int64(225), np.int64(227), np.int64(231), np.int64(235), np.int64(240), np.int64(243), np.int64(244), np.int64(246)], np.float64(0.39112731925359834))","([np.int64(22), np.int64(23), np.int64(48), np.int64(147)], np.float64(0.046391631167545376))","([np.int64(22), np.int64(23), np.int64(48), np.int64(147)], np.float64(2.3143794363911367))","([np.int64(22), np.int64(23), np.int64(26), np.int64(48), np.int64(113), np.int64(147), np.int64(235)], np.float64(11.481648129707649))","([], np.float64(35.80647604383445))"
54,"([np.int64(20), np.int64(26), np.int64(45), np.int64(73), np.int64(80), np.int64(84), np.int64(155), np.int64(167), np.int64(189), np.int64(193), np.int64(201)], np.float64(1.6185034589502612))","([np.int64(20), np.int64(84), np.int64(189), np.int64(201)], np.float64(0.14514332674161645))","([np.int64(20), np.int64(84), np.int64(189), np.int64(201)], np.float64(14.27331442029328))","([np.int64(20), np.int64(73), np.int64(161), np.int64(189), np.int64(201)], np.float64(17.158599817439296))","([np.int64(20), np.int64(241)], np.float64(44.644658626997355))"
55,"([np.int64(37), np.int64(78), np.int64(211), np.int64(230), np.int64(235), np.int64(245)], np.float64(1.3901077423294816))","([np.int64(37), np.int64(211), np.int64(230), np.int64(245)], np.float64(1.9223036646535834))","([np.int64(37), np.int64(211), np.int64(230), np.int64(245)], np.float64(3.3865581035808336))","([np.int64(3), np.int64(37), np.int64(66), np.int64(211), np.int64(230), np.int64(234), np.int64(245)], np.float64(11.706979909417504))","([np.int64(230), np.int64(245)], np.float64(27.812882810156108))"
56,"([np.int64(11), np.int64(55), np.int64(107), np.int64(227), np.int64(229)], np.float64(0.9156634064063303))","([np.int64(11), np.int64(55), np.int64(227), np.int64(229)], np.float64(0.209198327403556))","([np.int64(11), np.int64(55), np.int64(227), np.int64(229)], np.float64(1.804530183197074))","([np.int64(11), np.int64(55), np.int64(227), np.int64(229), np.int64(244)], np.float64(8.822382763833357))","([np.int64(227), np.int64(234)], np.float64(38.353598711433676))"
57,"([np.int64(41), np.int64(119), np.int64(173), np.int64(248)], np.float64(2.2822087825127766))","([np.int64(41), np.int64(119), np.int64(173), np.int64(248)], np.float64(2.177839614758256))","([np.int64(41), np.int64(119), np.int64(173), np.int64(248)], np.float64(4.277928576506775))","([np.int64(11), np.int64(34), np.int64(41), np.int64(84), np.int64(119), np.int64(153), np.int64(173), np.int64(248)], np.float64(17.049777911766302))","([np.int64(41), np.int64(106), np.int64(173)], np.float64(38.40215715514324))"
58,"([np.int64(9), np.int64(32), np.int64(66), np.int64(134), np.int64(239)], np.float64(0.5205216369591819))","([np.int64(32), np.int64(66), np.int64(134), np.int64(239)], np.float64(0.17966510789719894))","([np.int64(32), np.int64(66), np.int64(134), np.int64(239)], np.float64(1.2650791226452933))","([np.int64(9), np.int64(19), np.int64(32), np.int64(66), np.int64(72), np.int64(134), np.int64(239)], np.float64(12.704836759469417))","([np.int64(66), np.int64(134), np.int64(160), np.int64(239)], np.float64(17.267236211542343))"
59,"([np.int64(68), np.int64(85), np.int64(159), np.int64(178)], np.float64(5.52541509381487))","([np.int64(68), np.int64(85), np.int64(159), np.int64(178)], np.float64(0.1051197258786713))","([np.int64(68), np.int64(85), np.int64(159), np.int64(178)], np.float64(4.000876355210741))","([np.int64(68), np.int64(85), np.int64(159), np.int64(171), np.int64(173), np.int64(178)], np.float64(12.870393758666262))","([np.int64(159)], np.float64(52.285115379650605))"
60,"([np.int64(16), np.int64(74), np.int64(92), np.int64(154)], np.float64(7.032005279782381))","([np.int64(16), np.int64(74), np.int64(92), np.int64(154)], np.float64(1.4599497223711368))","([np.int64(16), np.int64(74), np.int64(92), np.int64(154)], np.float64(2.3977516893743394))","([np.int64(16), np.int64(74), np.int64(92), np.int64(154), np.int64(178)], np.float64(9.44576263327078))","([np.int64(92)], np.float64(44.18197422653902))"
61,"([np.int64(30), np.int64(37), np.int64(78), np.int64(207)], np.float64(10.487768347962577))","([np.int64(30), np.int64(37), np.int64(78), np.int64(207)], np.float64(1.3468797947213704))","([np.int64(30), np.int64(37), np.int64(78), np.int64(207)], np.float64(4.634917087369255))","([np.int64(2), np.int64(30), np.int64(37), np.int64(78), np.int64(106), np.int64(207)], np.float64(15.223252208534232))","([np.int64(78)], np.float64(52.401764270693185))"
62,"([np.int64(34), np.int64(121), np.int64(130), np.int64(143), np.int64(204)], np.float64(1.3430263243434184))","([np.int64(121), np.int64(130), np.int64(143), np.int64(204)], np.float64(1.0016925722321028))","([np.int64(121), np.int64(130), np.int64(143), np.int64(204)], np.float64(1.6583456453500676))","([np.int64(48), np.int64(121), np.int64(130), np.int64(143), np.int64(204)], np.float64(10.113284947941477))","([np.int64(143), np.int64(155), np.int64(204), np.int64(208)], np.float64(34.41253504732433))"
63,"([np.int64(8), np.int64(95), np.int64(140), np.int64(200)], np.float64(4.303176669498572))","([np.int64(8), np.int64(95), np.int64(140), np.int64(200)], np.float64(0.4362428547109893))","([np.int64(8), np.int64(95), np.int64(140), np.int64(200)], np.float64(3.6265394549718954))","([np.int64(3), np.int64(8), np.int64(95), np.int64(140), np.int64(183), np.int64(188), np.int64(200)], np.float64(12.70265880658587))","([np.int64(9), np.int64(32), np.int64(95), np.int64(109), np.int64(151)], np.float64(49.59810317818898))"
64,"([np.int64(127), np.int64(138), np.int64(182), np.int64(213)], np.float64(12.144394625111545))","([np.int64(127), np.int64(138), np.int64(182), np.int64(213)], np.float64(0.3062487215359596))","([np.int64(127), np.int64(138), np.int64(182), np.int64(213)], np.float64(9.729079804725423))","([np.int64(20), np.int64(66), np.int64(127), np.int64(131), np.int64(138), np.int64(213), np.int64(222)], np.float64(21.44076597721514))","([np.int64(127), np.int64(213)], np.float64(28.668962239638706))"
65,"([np.int64(22), np.int64(181), np.int64(185), np.int64(223)], np.float64(0.8768239751854109))","([np.int64(22), np.int64(181), np.int64(185), np.int64(223)], np.float64(0.6593376171041221))","([np.int64(22), np.int64(181), np.int64(185), np.int64(223)], np.float64(1.9133862552689203))","([np.int64(22), np.int64(181), np.int64(185), np.int64(223)], np.float64(9.877181439686487))","([np.int64(181), np.int64(185)], np.float64(27.59174538601906))"
66,"([np.int64(6), np.int64(18), np.int64(21), np.int64(36), np.int64(37), np.int64(43), np.int64(55), np.int64(63), np.int64(75), np.int64(84), np.int64(94), np.int64(101), np.int64(106), np.int64(113), np.int64(158), np.int64(165), np.int64(172), np.int64(177), np.int64(199), np.int64(206), np.int64(238), np.int64(240), np.int64(247)], np.float64(0.37059899436568533))","([np.int64(106), np.int64(158), np.int64(199), np.int64(247)], np.float64(0.44698269717002415))","([np.int64(106), np.int64(158), np.int64(199), np.int64(247)], np.float64(2.2752742504749746))","([np.int64(106), np.int64(158), np.int64(165), np.int64(199), np.int64(247)], np.float64(7.782028347457351))","([np.int64(78), np.int64(106), np.int64(158), np.int64(200)], np.float64(26.583578567156533))"
67,"([np.int64(63), np.int64(64), np.int64(87), np.int64(168), np.int64(221)], np.float64(1.4295603222562947))","([np.int64(63), np.int64(64), np.int64(87), np.int64(221)], np.float64(0.07867111608882171))","([np.int64(63), np.int64(64), np.int64(87), np.int64(168), np.int64(221)], np.float64(2.112865859017343))","([np.int64(29), np.int64(30), np.int64(63), np.int64(64), np.int64(87), np.int64(123), np.int64(168), np.int64(221)], np.float64(11.191737000112006))","([np.int64(221)], np.float64(55.438510331450566))"
68,"([np.int64(107), np.int64(136), np.int64(138), np.int64(148)], np.float64(1.036296597235119))","([np.int64(107), np.int64(136), np.int64(138), np.int64(148)], np.float64(0.12090909204239055))","([np.int64(107), np.int64(136), np.int64(138), np.int64(148)], np.float64(1.0403271673717531))","([np.int64(107), np.int64(135), np.int64(136), np.int64(138), np.int64(148), np.int64(174), np.int64(220)], np.float64(8.957151819272346))","([], np.float64(34.6917160807281))"
69,"([np.int64(16), np.int64(45), np.int64(50), np.int64(124)], np.float64(2.5683075267889492))","([np.int64(16), np.int64(45), np.int64(50), np.int64(124)], np.float64(0.8759510376795905))","([np.int64(16), np.int64(45), np.int64(50), np.int64(124)], np.float64(3.274973783418685))","([np.int64(16), np.int64(45), np.int64(50), np.int64(92), np.int64(124), np.int64(150), np.int64(210)], np.float64(14.788313937660028))","([], np.float64(40.31972385211055))"
70,"([np.int64(25), np.int64(98), np.int64(208), np.int64(234), np.int64(247)], np.float64(3.952857981127957))","([np.int64(25), np.int64(208), np.int64(234), np.int64(247)], np.float64(0.8040273743236543))","([np.int64(25), np.int64(208), np.int64(234), np.int64(247)], np.float64(7.192305265134665))","([np.int64(0), np.int64(25), np.int64(208), np.int64(234), np.int64(247)], np.float64(11.961976649818173))","([np.int64(208), np.int64(231), np.int64(239), np.int64(247)], np.float64(27.700556055020932))"
71,"([np.int64(41), np.int64(120), np.int64(174), np.int64(179)], np.float64(2.5710706043503877))","([np.int64(41), np.int64(120), np.int64(174), np.int64(179)], np.float64(1.1936983960412377))","([np.int64(41), np.int64(120), np.int64(174), np.int64(179)], np.float64(3.376700604591227))","([np.int64(41), np.int64(63), np.int64(90), np.int64(120), np.int64(141), np.int64(155), np.int64(157), np.int64(179)], np.float64(23.2003165198391))","([np.int64(63), np.int64(179)], np.float64(56.354990097645775))"
72,"([np.int64(15), np.int64(17), np.int64(18), np.int64(21), np.int64(57), np.int64(58), np.int64(72), np.int64(88), np.int64(131), np.int64(152), np.int64(157)], np.float64(0.6712770242839579))","([np.int64(18), np.int64(57), np.int64(72), np.int64(152)], np.float64(0.7938230075582229))","([np.int64(18), np.int64(57), np.int64(72), np.int64(152)], np.float64(2.210412478531777))","([np.int64(18), np.int64(57), np.int64(72), np.int64(125), np.int64(152), np.int64(177)], np.float64(10.397927419664917))","([np.int64(72)], np.float64(48.28712476436545))"
73,"([np.int64(69), np.int64(102), np.int64(161), np.int64(241)], np.float64(5.2132095188245495))","([np.int64(69), np.int64(102), np.int64(161), np.int64(241)], np.float64(0.27500466981215366))","([np.int64(69), np.int64(102), np.int64(161), np.int64(241)], np.float64(2.1613638920897658))","([np.int64(69), np.int64(102), np.int64(161), np.int64(184), np.int64(199), np.int64(241)], np.float64(10.60262242253291))","([np.int64(102), np.int64(139), np.int64(161), np.int64(225), np.int64(241)], np.float64(23.93189290113211))"
74,"([np.int64(60), np.int64(112), np.int64(119), np.int64(182)], np.float64(7.156365388303092))","([np.int64(60), np.int64(112), np.int64(119), np.int64(182)], np.float64(0.9695826324403163))","([np.int64(60), np.int64(112), np.int64(119), np.int64(182)], np.float64(5.813885441570029))","([np.int64(51), np.int64(60), np.int64(101), np.int64(119), np.int64(182)], np.float64(20.95898937408436))","([np.int64(176), np.int64(182)], np.float64(50.42368275668805))"
75,"([np.int64(4), np.int64(17), np.int64(27), np.int64(62), np.int64(66), np.int64(74), np.int64(75), np.int64(91), np.int64(113), np.int64(120), np.int64(135), np.int64(146), np.int64(167), np.int64(176), np.int64(178), np.int64(179), np.int64(182), np.int64(187), np.int64(194), np.int64(200), np.int64(234)], np.float64(0.7541115049476311))","([np.int64(66), np.int64(74), np.int64(75), np.int64(135)], np.float64(1.4830114968691854))","([np.int64(66), np.int64(74), np.int64(75), np.int64(135)], np.float64(13.822911985075098))","([np.int64(66), np.int64(74), np.int64(75), np.int64(135), np.int64(226)], np.float64(11.263109319557731))","([], np.float64(38.662109739090816))"
76,"([np.int64(9), np.int64(33), np.int64(44), np.int64(65), np.int64(88), np.int64(224), np.int64(238)], np.float64(0.8919783949098714))","([np.int64(9), np.int64(33), np.int64(65), np.int64(224)], np.float64(0.12813995750066665))","([np.int64(9), np.int64(33), np.int64(65), np.int64(224)], np.float64(15.215855519161863))","([np.int64(9), np.int64(33), np.int64(46), np.int64(65), np.int64(114), np.int64(206), np.int64(224), np.int64(247)], np.float64(17.59494697271614))","([np.int64(65), np.int64(240), np.int64(243)], np.float64(42.65531608054276))"
77,"([np.int64(8), np.int64(84), np.int64(100), np.int64(147), np.int64(160), np.int64(183)], np.float64(1.4901134082085519))","([np.int64(84), np.int64(100), np.int64(160), np.int64(183)], np.float64(0.33900502914281805))","([np.int64(84), np.int64(100), np.int64(147), np.int64(160)], np.float64(28.921647750773502))","([np.int64(84), np.int64(100), np.int64(127), np.int64(147), np.int64(160), np.int64(216)], np.float64(21.0952404291626))","([np.int64(100), np.int64(160), np.int64(180)], np.float64(27.87136920833256))"
78,"([np.int64(38), np.int64(69), np.int64(82), np.int64(136), np.int64(145)], np.float64(4.877961688751112))","([np.int64(38), np.int64(82), np.int64(136), np.int64(145)], np.float64(0.20501284593916733))","([np.int64(136), np.int64(145)], np.float64(31.23281034428373))","([np.int64(23), np.int64(38), np.int64(69), np.int64(82), np.int64(136)], np.float64(18.08533095658028))","([], np.float64(34.01167759363455))"
79,"([np.int64(35), np.int64(100), np.int64(182), np.int64(208)], np.float64(7.226949616964237))","([np.int64(35), np.int64(100), np.int64(182), np.int64(208)], np.float64(0.7623723967758851))","([np.int64(35), np.int64(100), np.int64(182), np.int64(208)], np.float64(8.785801275020079))","([np.int64(25), np.int64(35), np.int64(51), np.int64(100), np.int64(107), np.int64(137), np.int64(182)], np.float64(23.219169774819868))","([np.int64(35), np.int64(107), np.int64(225)], np.float64(42.22717772993623))"
80,"([np.int64(73), np.int64(82), np.int64(112), np.int64(177)], np.float64(16.441878361217555))","([np.int64(73), np.int64(82), np.int64(112), np.int64(177)], np.float64(0.22656514105227646))","([np.int64(73), np.int64(82), np.int64(112), np.int64(177)], np.float64(3.0590609843514005))","([np.int64(73), np.int64(82), np.int64(112), np.int64(139), np.int64(140), np.int64(177)], np.float64(10.456514622046093))","([np.int64(73), np.int64(82), np.int64(112), np.int64(116), np.int64(139), np.int64(194)], np.float64(19.121034280077392))"
81,"([np.int64(5), np.int64(22), np.int64(97), np.int64(150)], np.float64(3.0377508938176216))","([np.int64(5), np.int64(22), np.int64(97), np.int64(150)], np.float64(0.14900054519018835))","([np.int64(5), np.int64(22), np.int64(97), np.int64(150), np.int64(155)], np.float64(2.8190910944395795))","([np.int64(5), np.int64(22), np.int64(97), np.int64(150), np.int64(155), np.int64(214), np.int64(243)], np.float64(14.651246276503414))","([np.int64(97)], np.float64(47.93799721353866))"
82,"([np.int64(113), np.int64(146), np.int64(173), np.int64(224)], np.float64(1.5010557708305428))","([np.int64(113), np.int64(146), np.int64(173), np.int64(224)], np.float64(1.8806293773612748))","([np.int64(113), np.int64(146), np.int64(173), np.int64(224)], np.float64(3.1893113540566818))","([np.int64(78), np.int64(113), np.int64(122), np.int64(146), np.int64(173), np.int64(188), np.int64(205), np.int64(224)], np.float64(14.581963566283873))","([], np.float64(40.11268396832482))"
83,"([np.int64(109), np.int64(187), np.int64(224)], np.float64(32.318413031217574))","([np.int64(17), np.int64(109), np.int64(187), np.int64(224)], np.float64(0.06850406153274603))","([np.int64(17), np.int64(109), np.int64(187), np.int64(224)], np.float64(5.211457710943729))","([np.int64(17), np.int64(109), np.int64(187), np.int64(224)], np.float64(8.296739920508818))","([np.int64(109), np.int64(147), np.int64(178)], np.float64(47.83278850829756))"
84,"([np.int64(6), np.int64(27), np.int64(120), np.int64(199)], np.float64(2.827029261884813))","([np.int64(6), np.int64(27), np.int64(120), np.int64(199)], np.float64(0.6482080709861224))","([np.int64(6), np.int64(27), np.int64(120), np.int64(199)], np.float64(3.210664646653015))","([np.int64(6), np.int64(27), np.int64(107), np.int64(120), np.int64(199), np.int64(230)], np.float64(13.173066660714603))","([np.int64(120), np.int64(210)], np.float64(39.6935195749008))"
85,"([np.int64(13), np.int64(66), np.int64(118), np.int64(215)], np.float64(4.125078333038716))","([np.int64(13), np.int64(66), np.int64(118), np.int64(215)], np.float64(0.30520769084039445))","([np.int64(13), np.int64(66), np.int64(118), np.int64(215)], np.float64(2.151626056695284))","([np.int64(13), np.int64(66), np.int64(118), np.int64(215), np.int64(248)], np.float64(8.512027055020107))","([], np.float64(37.59905752585338))"
86,"([np.int64(64), np.int64(77), np.int64(200), np.int64(229)], np.float64(3.6914581111173335))","([np.int64(64), np.int64(77), np.int64(200), np.int64(229)], np.float64(4.922824126602861))","([np.int64(64), np.int64(77), np.int64(200), np.int64(229)], np.float64(5.9437430659657835))","([np.int64(58), np.int64(64), np.int64(65), np.int64(77), np.int64(122), np.int64(200), np.int64(223), np.int64(229)], np.float64(15.980844747580901))","([np.int64(200), np.int64(229)], np.float64(34.421440984391))"
87,"([np.int64(41), np.int64(57), np.int64(139), np.int64(170)], np.float64(0.5194530341282529))","([np.int64(41), np.int64(57), np.int64(129), np.int64(139), np.int64(170)], np.float64(0.10717785624389552))","([np.int64(41), np.int64(57), np.int64(139), np.int64(170)], np.float64(1.3592645150716345))","([np.int64(41), np.int64(57), np.int64(139), np.int64(170)], np.float64(9.559670834917274))","([np.int64(57)], np.float64(55.7866492046807))"
88,"([np.int64(206), np.int64(244), np.int64(248)], np.float64(30.812652217303953))","([np.int64(166), np.int64(206), np.int64(244), np.int64(248)], np.float64(0.16325427363373682))","([np.int64(244), np.int64(248)], np.float64(31.434353247257718))","([np.int64(102), np.int64(187), np.int64(206), np.int64(222), np.int64(244), np.int64(248)], np.float64(22.91538558931744))","([np.int64(204), np.int64(206), np.int64(244), np.int64(248)], np.float64(20.010358482312565))"
89,"([np.int64(22), np.int64(26), np.int64(109), np.int64(117), np.int64(187), np.int64(222)], np.float64(1.8855619981697962))","([np.int64(22), np.int64(109), np.int64(117), np.int64(187)], np.float64(0.22048879889821812))","([np.int64(22), np.int64(109), np.int64(117), np.int64(187)], np.float64(3.156715791846719))","([np.int64(22), np.int64(26), np.int64(108), np.int64(109), np.int64(117), np.int64(187), np.int64(206), np.int64(210)], np.float64(13.755588797338778))","([], np.float64(36.234501763086996))"
90,"([np.int64(3), np.int64(148), np.int64(170), np.int64(199)], np.float64(6.390585264030377))","([np.int64(3), np.int64(148), np.int64(170), np.int64(199)], np.float64(0.3317172840394944))","([np.int64(3), np.int64(148), np.int64(170), np.int64(199)], np.float64(3.4583329665636566))","([np.int64(3), np.int64(120), np.int64(135), np.int64(148), np.int64(170), np.int64(199), np.int64(202)], np.float64(12.048794317965596))","([np.int64(148), np.int64(170)], np.float64(32.04363943802938))"
91,"([], np.float64(36.75765324379624))","([np.int64(58), np.int64(141), np.int64(187), np.int64(228)], np.float64(0.1732572846756558))","([np.int64(58), np.int64(141), np.int64(187), np.int64(228)], np.float64(3.0547116463845634))","([np.int64(11), np.int64(58), np.int64(128), np.int64(135), np.int64(141), np.int64(155), np.int64(187), np.int64(228)], np.float64(15.778284720497538))","([np.int64(11), np.int64(58), np.int64(144), np.int64(165), np.int64(187), np.int64(228)], np.float64(23.209587882021385))"
92,"([np.int64(14), np.int64(24), np.int64(185), np.int64(213)], np.float64(1.2078734112559135))","([np.int64(14), np.int64(24), np.int64(185), np.int64(213)], np.float64(0.034603869253137694))","([np.int64(14), np.int64(24), np.int64(185), np.int64(213)], np.float64(2.010244762363086))","([np.int64(0), np.int64(14), np.int64(24), np.int64(46), np.int64(185), np.int64(213), np.int64(222)], np.float64(14.458249124161302))","([np.int64(24), np.int64(114), np.int64(146), np.int64(154), np.int64(169), np.int64(185)], np.float64(37.00843098798007))"
93,"([np.int64(9), np.int64(11), np.int64(74), np.int64(221)], np.float64(7.400835594566178))","([np.int64(9), np.int64(11), np.int64(74), np.int64(221)], np.float64(0.5237038675236211))","([np.int64(9), np.int64(11), np.int64(74), np.int64(221)], np.float64(3.0094537427322137))","([np.int64(9), np.int64(11), np.int64(74), np.int64(101), np.int64(221)], np.float64(9.341639051249512))","([np.int64(221)], np.float64(57.735106499838174))"
94,"([], np.float64(35.75689930966629))","([np.int64(61), np.int64(80), np.int64(137), np.int64(210)], np.float64(0.8167909713980334))","([np.int64(137)], np.float64(30.939908124488234))","([np.int64(61), np.int64(90), np.int64(103), np.int64(137), np.int64(194)], np.float64(24.677015391685426))","([np.int64(137)], np.float64(45.03574499152239))"
95,"([np.int64(22), np.int64(23), np.int64(69), np.int64(104), np.int64(120), np.int64(178), np.int64(243)], np.float64(1.6678692872856276))","([np.int64(22), np.int64(69), np.int64(104), np.int64(178)], np.float64(0.37126535181970155))","([np.int64(22), np.int64(69), np.int64(104), np.int64(178)], np.float64(5.838407958905883))","([np.int64(22), np.int64(50), np.int64(69), np.int64(88), np.int64(104), np.int64(178)], np.float64(13.964559459130824))","([np.int64(178)], np.float64(42.600037116542715))"
96,"([np.int64(26), np.int64(109), np.int64(115), np.int64(139), np.int64(176), np.int64(201), np.int64(203), np.int64(217), np.int64(231)], np.float64(1.8370097521688022))","([np.int64(26), np.int64(115), np.int64(176), np.int64(217)], np.float64(0.19228297960450777))","([np.int64(26), np.int64(115), np.int64(176), np.int64(217)], np.float64(4.587374252194102))","([np.int64(26), np.int64(28), np.int64(115), np.int64(131), np.int64(136), np.int64(217), np.int64(231)], np.float64(16.83698801084907))","([np.int64(115), np.int64(128), np.int64(170), np.int64(217)], np.float64(29.228536982036744))"
97,"([np.int64(103), np.int64(144), np.int64(215), np.int64(246)], np.float64(6.034968374494789))","([np.int64(103), np.int64(144), np.int64(215), np.int64(246)], np.float64(0.20240332168009603))","([np.int64(103), np.int64(144), np.int64(215), np.int64(246)], np.float64(1.083534280727405))","([np.int64(70), np.int64(103), np.int64(144), np.int64(189), np.int64(215), np.int64(246)], np.float64(8.985202058393774))","([np.int64(7), np.int64(103), np.int64(246)], np.float64(34.62489360519974))"
98,"([np.int64(90), np.int64(94), np.int64(204), np.int64(235)], np.float64(4.843868804487524))","([np.int64(90), np.int64(94), np.int64(204), np.int64(235)], np.float64(3.2555144778104004))","([np.int64(90), np.int64(94), np.int64(204), np.int64(235)], np.float64(8.334008338662226))","([np.int64(90), np.int64(94), np.int64(204)], np.float64(15.694452350394066))","([], np.float64(38.06154971709651))"
99,"([np.int64(7), np.int64(67), np.int64(150), np.int64(231)], np.float64(1.8372938222290447))","([np.int64(7), np.int64(67), np.int64(150), np.int64(231)], np.float64(1.9737471156842208))","([np.int64(7), np.int64(67), np.int64(150), np.int64(231)], np.float64(2.504023771183998))","([np.int64(7), np.int64(67), np.int64(128), np.int64(150), np.int64(155), np.int64(231)], np.float64(12.186862553787844))","([np.int64(67)], np.float64(48.72538313487769))"
