0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
40,1785,2151,1642,1249,495,971,1901,68,163,2663,2842,519,363,2055,996,1174,2913,803,1444,1847,134,1080,1055,1411,608,2767,1709,366,1088,1117,1262,816,906,2916,2605,2732,1132,3156,531,2800,1058,455,1634,1452,1792,1040,607,1173,2272
2945,194,1317,1662,2642,517,1330,843,656,1720,2580,1241,2434,1304,707,1758,2098,708,1885,1924,112,1833,2279,2598,3085,1108,2548,3042,2641,1868,1216,161,2259,2064,784,1893,1126,328,1748,1835,2995,2924,623,1458,1123,2840,798,1599,2081,1164
1573,1085,2116,1015,335,156,1339,138,184,2205,276,1468,2063,2737,1094,1423,1416,2815,829,2869,2923,2564,2139,613,2866,597,3147,1386,1968,2325,1300,1537,1613,917,2655,86,1925,1138,872,384,1387,2239,172,2194,1780,171,2670,841,993,2567
2760,524,1763,1703,1766,1047,1861,599,2834,741,1524,3050,1819,197,1503,48,268,491,2552,157,1628,2369,620,2090,830,1126,2398,2595,3137,2888,1848,2558,919,1822,1315,1580,1163,2692,227,1034,1568,231,2427,1267,2175,1492,2239,608,2830,3146
1619,1514,1082,11,281,878,767,1273,958,589,1929,3055,563,1920,2996,892,2684,137,2142,646,497,1607,296,2396,1903,2521,2942,1861,2069,1461,2671,1687,1061,1509,158,1524,1870,553,472,1068,2420,1549,1572,2191,3099,1877,1925,724,2404,3121
288,1161,3175,1219,841,609,1582,1749,2592,737,1048,2259,1491,2697,1101,224,1709,2728,387,915,289,3143,3146,782,1210,911,1494,1976,1458,2838,960,2711,1992,226,553,2981,1561,637,2670,2521,1896,2208,1751,996,2368,481,1711,2682,885,1180
2548,666,1270,2570,1583,1685,1390,1259,2052,1787,3106,2935,1136,356,2184,1507,2158,1762,1963,1594,2798,2324,356,486,907,1550,569,201,1033,572,1140,11,907,2623,240,2729,1581,966,692,687,1700,2565,2441,2343,904,703,2286,93,44,640
127,2268,982,2309,2014,747,1485,2604,1228,2142,891,1126,1114,2044,221,3146,1983,2166,1761,1277,2521,347,1061,1124,2571,2626,1132,2447,70,888,1734,3070,2786,2085,2141,2397,2025,512,2336,889,2840,881,470,2729,2337,534,1722,2433,1064,1884
435,647,3028,1634,3068,522,3102,43,1975,903,1844,836,23,2388,2950,272,2779,190,341,978,1343,1932,1797,2505,2603,2402,3162,1497,1102,352,3098,1686,2247,1250,659,2531,3008,1916,2338,2892,2398,693,594,1195,2323,2542,532,2892,2805,734
1592,995,2751,2614,2610,2738,1516,2044,828,440,1754,3167,517,2194,84,483,2203,2423,1958,19,823,1714,2630,2080,2979,1882,1051,1960,647,2351,602,359,927,2788,2953,2585,2051,409,2372,2937,2392,2350,2051,2453,1170,3172,777,534,75,2977
351,1881,1903,3064,2411,2851,390,2261,133,342,469,58,820,2936,2893,668,1962,2779,3107,940,296,1186,805,760,2681,167,765,2518,542,3122,2375,782,213,821,124,1185,1425,148,1269,2710,3000,811,1349,3012,1457,3002,1458,3107,1689,415
2943,155,2384,2683,877,2760,1373,937,827,465,2975,2096,2298,2783,706,1454,1842,2942,1456,742,2134,2904,3181,80,311,2760,425,2771,296,92,1340,1907,899,3106,2545,832,706,826,1626,1117,655,1283,42,3019,1206,2920,2920,1629,3117,2945
1886,1592,2936,233,712,3069,2287,276,2962,1035,2740,2156,983,2776,2186,851,2727,2903,3100,1997,349,1970,3166,3150,227,2293,3000,2444,83,809,358,7,3122,1277,1358,1528,2294,817,1604,2699,3161,1863,1950,1738,2394,2260,1945,267,1411,2807
2920,1767,2474,1587,2784,1644,2450,2022,2003,2717,2129,2316,531,2820,2176,2316,6,1963,232,1366,2400,1025,2189,339,199,2602,2078,1513,236,115,2087,1204,2354,2385,1750,2145,2151,2267,492,3127,1245,2872,941,1753,2753,2158,225,2724,1251,2870
785,673,604,1785,4,2651,2039,1884,463,2533,811,2854,1125,542,719,2541,1027,1326,681,315,845,613,287,159,2510,3142,1451,1025,1185,1704,704,3004,624,288,2165,2983,2637,2473,526,2581,48,1875,1197,1224,670,707,2304,2690,2533,662
1632,2135,1845,3092,2139,954,2650,1003,994,2406,1117,893,2001,115,1481,2294,1911,2859,1253,1593,3181,578,326,621,2689,3041,1115,2352,2002,548,1041,2822,33,900,1269,2113,1623,197,1238,2432,267,76,2436,1259,304,2621,2991,2245,134,3024
223,1100,2783,1954,818,493,1962,2564,1486,2729,567,186,1036,66,2745,1237,2611,1941,898,715,637,3150,2173,2060,3182,1360,247,2353,1124,401,2555,2643,290,3138,2859,722,653,828,48,258,168,1985,413,1475,512,1579,2580,1865,799,1280
1317,1193,1755,371,1632,78,1905,1644,3046,352,50,31,2108,3004,2506,2908,1585,1474,2573,2692,3105,2916,2462,1833,69,2584,839,1528,3115,2069,473,1477,994,1312,912,2918,1940,957,1332,452,1790,33,1133,1571,394,586,2080,2046,2066,1414
1095,1123,1938,1117,1773,2824,2523,3033,473,2669,655,1449,706,42,659,2442,2934,408,2197,2041,1974,2446,204,283,1279,3150,868,1702,1711,2562,709,1667,867,2614,3158,1986,2937,2010,3052,2906,2012,1373,514,2820,1598,2763,1627,3155,1986,38
1344,1591,1735,2023,631,404,1655,681,442,1938,2660,334,2500,403,48,1345,1357,745,2293,537,2003,1526,2424,2538,556,371,2216,974,2485,1688,530,2114,1418,1247,2445,1004,2579,1589,1997,2236,855,498,1115,1973,2078,2937,1178,2872,660,1519
1334,1208,2832,1617,1581,792,1157,186,2772,1814,1545,2485,627,244,2259,2194,919,1043,1514,226,330,2912,919,2162,2359,914,649,2501,2668,1075,3118,1093,2139,1534,171,2824,1392,2871,2848,2981,1264,2299,466,2255,2784,980,3090,1026,999,2743
1252,545,566,2046,924,2019,172,1760,1625,664,1406,2360,2696,372,760,1004,2797,900,381,1234,208,147,452,1027,2243,1203,2714,2050,2524,534,1880,1882,2712,1093,2297,880,2509,522,3005,2916,2378,2967,2912,3158,1031,3148,0,2057,2104,2562
1362,2475,1467,1994,420,2524,1647,563,773,186,2087,2629,377,677,1792,1295,322,2612,1874,219,861,2992,820,50,2053,2211,2567,904,1015,823,2291,2906,2048,1840,87,935,594,2362,1808,1946,1608,2576,2482,1343,1248,1339,789,914,2229,1705
848,213,1447,501,1239,2424,857,1794,2979,783,1128,1862,1278,1663,1502,2138,313,2499,307,799,1915,1823,2794,1913,1639,1339,2262,1872,759,112,1383,2819,1360,1378,2486,874,3143,854,3073,1597,2983,370,417,2717,1955,2504,2093,462,640,1546
336,578,2424,478,2659,1429,2217,314,740,826,851,464,1537,3141,1933,1868,2361,1705,1867,394,1014,1306,2658,804,50,2775,3117,1622,2887,2614,2675,3090,753,2292,432,398,1441,2369,1248,2428,331,196,1676,1362,1003,1892,1676,1014,1180,2805
2082,2272,921,1011,2819,1515,2362,2248,838,871,1841,823,76,2902,782,925,706,997,1943,22,1673,2794,2752,2175,507,586,244,2430,297,1574,97,218,1393,2380,925,2583,43,2651,1951,1353,1918,1990,1939,2945,3129,2059,2716,1662,2090,3118
1202,1972,1605,2192,122,1326,303,1839,388,2856,225,2864,2521,2641,1342,2368,1713,1370,2247,1853,2152,1087,409,406,1702,2513,771,112,318,2454,2710,2866,631,782,3035,2166,201,771,2064,2442,1221,1503,2824,1175,1873,210,433,975,764,2091
93,359,2127,969,116,502,336,2674,1195,1325,43,628,1963,2679,713,1596,2016,1465,2926,2336,1328,3026,1511,2017,1261,2654,1317,1186,1543,1388,1650,378,1821,1581,282,1230,587,82,331,2265,240,602,893,1757,1158,3152,2759,55,1286,492
2216,587,2932,920,2759,1262,3026,2626,609,947,1728,510,715,291,1708,3027,464,378,2340,881,2045,2146,3000,1601,1627,302,485,1589,234,1021,423,2358,3163,1615,529,1175,419,686,3157,2234,2804,3084,259,2909,95,2379,2492,2770,1552,1237
1365,1866,2817,416,2935,1151,2926,129,2521,1450,2771,1252,1373,1817,1112,1249,2827,2910,234,2518,1314,1950,251,2218,543,1060,2223,1585,2506,2343,1380,342,1069,633,1784,3013,2974,2104,812,1247,2390,281,1508,808,1445,231,112,2417,3050,648
2658,2382,2143,182,2835,349,853,2168,3123,1637,761,866,2459,1206,540,282,1449,280,2311,645,1732,2806,2162,827,2104,645,778,2901,2262,460,2996,2589,1848,1082,2832,2702,2187,87,2543,1585,451,1775,510,653,651,822,946,2927,959,459
2248,3061,500,1717,1794,1039,1154,586,1579,2107,1926,3117,3037,1639,1181,1739,100,2190,3151,3120,14,2109,414,81,1519,1982,1628,709,2428,1617,2521,1583,1972,2458,1122,2036,3073,2456,2252,2331,1330,2314,1032,2044,75,1062,2810,2259,2447,2024
2939,1289,71,2003,2648,1645,2550,1690,706,1213,1060,2275,3127,1873,365,2553,166,586,2538,2927,141,706,2155,788,2983,2244,2082,1717,336,1621,559,2158,950,46,1387,92,935,1892,687,1028,2816,2179,482,457,1051,1871,1260,992,3081,3016
636,2435,2914,1625,1050,1848,2533,277,2619,2412,2344,981,599,2284,2003,1296,538,3010,957,1983,2306,1886,856,2053,665,922,1842,38,1660,1008,2580,2864,870,1766,1089,1233,1122,3052,3111,3126,3076,2761,2714,3067,753,3115,1453,2395,275,1238
1730,593,450,2795,1611,2070,327,1281,1151,504,2744,1473,262,2336,213,1788,2446,616,174,218,3053,515,2571,1675,2229,969,428,732,2487,133,246,501,279,1212,573,124,797,510,1093,2280,1372,2385,2517,932,986,749,179,1280,1261,1888
2395,1847,2124,837,612,2466,231,828,103,95,3027,1082,1458,1410,386,1768,1481,1607,3137,308,3084,280,469,1197,1648,504,3106,1911,1195,565,1046,89,2158,2891,2181,1911,3113,2947,180,3139,2205,488,708,1286,1382,596,419,1788,1071,1601
927,1358,774,1165,666,2420,1268,1766,1854,2705,1706,1739,2490,1738,2072,1389,820,2940,24,3158,2171,582,2222,2764,2303,2340,2934,1947,643,2801,3045,1267,1790,2445,2204,1609,699,755,2403,1507,2419,2708,107,2329,1107,1043,1090,1213,1894,505
1400,2441,216,1608,2094,1806,524,1390,2134,598,769,1722,3039,1106,126,2030,854,2569,2531,2596,2980,740,1097,2989,316,3021,644,1732,260,577,1773,2781,520,585,1179,3107,794,86,2991,97,1407,367,1210,2796,2800,1421,2546,743,3164,897
2911,1357,346,1000,2484,1745,2958,1287,3019,1300,976,1883,647,938,1730,1442,1152,1351,2277,2332,1909,1801,2670,1020,1880,848,2422,65,1423,2345,2531,273,1746,1473,3178,1983,369,1687,3174,2546,1626,2389,2424,1010,981,771,2298,1995,156,489
1861,2188,2589,2144,1716,1133,2377,1204,620,419,2909,952,812,2193,1465,341,362,2618,2533,2399,181,30,1486,1103,1501,2346,2423,1286,1753,3067,1309,2546,1242,1289,1567,2451,1205,1057,3129,611,1349,2358,1348,1643,2564,751,1681,2465,2228,91
844,651,571,136,3094,2055,114,356,1599,2145,1124,2887,228,2935,1867,993,2470,639,2082,917,2407,1138,2296,2434,1383,819,2545,695,770,323,668,1186,81,951,733,2895,3072,1797,2449,163,2449,2853,116,1215,260,379,1438,2662,2155,1512
546,942,2591,2034,1097,2233,1080,3121,672,1616,2051,2538,1835,1023,2887,518,297,1718,1063,2495,1711,2104,3164,2507,2818,2987,2863,906,2985,1255,2321,665,3009,1363,1464,1978,750,1379,2144,387,52,1794,2233,1649,2732,3,57,2461,2224,2636
2767,976,112,499,2049,2005,1098,1726,1847,608,1671,2548,2269,2655,76,519,1688,353,2134,859,1863,762,920,3037,553,1824,1094,3092,639,2649,1976,2255,73,1391,1302,1451,1078,1155,315,2061,1381,133,955,2245,1567,1515,2100,753,1920,3115
419,2720,620,3006,2958,2344,2965,535,1863,5,2519,2756,2677,1881,2926,789,1671,1576,2557,1020,2461,2498,327,1168,2891,65,1012,2023,2130,536,1276,989,841,3037,631,553,2863,2028,1443,250,54,1970,418,2705,836,306,1812,2681,1002,2231
3090,2402,641,3012,2933,1861,1404,906,2864,3150,81,300,422,2078,1043,815,449,1304,2443,1213,787,2153,703,2230,1660,1273,734,2778,531,193,467,1865,2674,381,2119,740,500,3134,948,1374,2093,2077,1325,940,417,1589,1273,587,406,1412
124,2996,1600,3014,1730,932,93,624,2405,3060,1021,2826,894,569,281,174,2580,732,2320,1864,36,2083,2780,757,2480,2237,1764,1805,3142,1038,459,208,2823,252,1027,1526,1652,213,1462,1132,1478,1442,2798,1287,1033,241,187,1716,218,1552
1865,2370,277,248,2065,1181,2363,3138,1753,1527,910,2912,3179,665,723,1372,787,3014,1572,1810,1798,66,1260,894,2775,2249,1121,1175,2720,634,2003,1409,1763,2126,2206,1265,1601,91,1620,1006,2941,1208,1915,879,2284,2506,1919,2677,172,72
1564,1612,83,558,693,3114,2851,298,421,2324,2592,1175,2923,2738,816,433,649,2948,1980,2113,193,2659,2067,2760,3164,1305,602,2407,1317,1686,2513,1130,1000,1763,2233,2711,957,2571,1449,1965,2835,1000,292,2797,3111,519,2884,3047,1367,1052
3055,3000,2904,632,419,2630,3154,2332,1680,1910,2655,1547,763,797,1131,226,855,2355,2441,1723,3150,2420,1137,2872,2566,549,1885,2786,2836,1568,3,2556,594,350,2707,2841,15,2389,2477,1116,2080,552,580,2022,2811,2491,526,954,1821,773
3014,2516,326,1460,2494,1034,2591,556,1896,2983,2314,2042,97,2740,2023,283,2141,522,1909,450,2237,305,2104,2569,1197,2287,1636,313,1999,3147,718,1917,967,3082,1688,2130,2812,1977,2917,2039,2239,1776,3094,2447,2633,36,2842,1573,1019,2992
688,2640,817,1728,307,2155,313,3109,2292,1578,2647,404,2342,2190,2760,1918,3074,296,2254,2593,2208,1921,766,90,975,2324,2171,2964,2017,2924,2957,2307,78,388,234,3027,1125,2889,3044,32,808,1033,476,3147,2826,2645,1063,932,1695,1007
1817,2304,1134,81,346,618,1366,2968,1740,200,1575,67,59,1238,2091,2270,2702,1007,1786,1530,20,2742,1152,2650,1097,511,2680,2470,1231,301,902,423,284,426,2404,729,1410,239,2080,2785,284,2826,192,3095,390,1464,3106,603,1614,1130
2868,1183,2987,3001,2308,1958,1377,580,1916,807,3172,968,635,2605,250,3091,2941,2670,235,2744,1942,144,1741,997,1064,3090,999,996,1825,1713,3099,305,2341,2121,1018,685,2566,2568,127,1801,1257,191,845,2010,88,415,246,1070,1432,1197
1163,481,2285,950,531,401,363,1012,632,2399,1865,1334,180,1669,2090,1520,2191,1627,2005,185,811,1022,2866,1259,1040,755,1751,1230,1698,2652,2276,1489,67,473,1601,1024,2049,1651,1265,3182,1775,3115,2372,1920,588,2963,2238,1654,2011,573
2047,260,1319,2536,1897,1353,736,2943,330,944,1147,2264,717,295,1658,739,2743,2538,2212,453,1415,389,1184,3173,2966,1445,2511,1759,616,2247,287,2796,1377,2960,963,1923,81,2837,1471,1889,1217,1002,2649,2787,1663,2465,781,383,577,1592
2377,613,725,5,1697,2927,1830,1155,83,611,922,1146,382,1114,1468,549,180,1094,2754,2870,2397,233,1084,340,2844,524,2113,3122,2934,1375,1454,151,237,176,1654,1564,2256,3130,1426,590,512,2852,769,288,27,635,126,512,1589,2565
2531,517,2215,291,1306,1389,2914,41,1428,1827,2657,87,1935,341,1105,1690,115,276,603,2913,424,1549,2111,746,2207,93,1347,2976,1963,2122,2286,1278,2497,1191,1894,2675,1805,1875,2469,1156,1822,666,1159,764,2821,1924,1235,2162,562,271
180,1497,1269,1793,1394,1481,2216,1100,172,2108,147,2884,3059,2454,2251,1526,1,972,2863,1113,354,1372,282,1337,291,2948,293,804,2558,830,927,1978,64,2635,1599,1298,183,576,1072,2679,169,1760,117,2348,2077,1613,1865,1592,2710,930
24,1286,553,2025,2991,548,1125,1460,964,569,2834,2927,2321,2986,1604,1000,3082,2733,2504,1463,2178,1157,1609,2229,758,615,2498,2951,3124,1050,230,29,2055,1284,1213,441,1753,2048,1576,1563,1735,463,716,437,2762,1251,958,3178,1104,1811
937,2332,2588,2481,373,1037,2612,780,796,1686,865,2989,2277,2274,975,1080,104,496,147,1885,2610,1178,1012,1184,268,1984,2306,1247,1924,2850,2103,2637,1672,2201,1734,3010,2629,2539,764,1719,2955,2360,262,1493,2438,2560,1194,2518,2200,2214
1593,1119,155,2252,1512,1367,2975,727,1043,1081,902,1684,1540,2958,2543,1869,666,514,1611,2189,1101,1029,2305,1674,455,311,681,2150,2542,2202,2787,2024,1141,503,259,2659,2351,10,3079,172,850,1241,361,712,2435,2319,2065,549,1837,1061
2477,1254,1524,766,163,1029,1869,1116,2161,650,3145,2185,177,362,2969,2954,559,697,352,1456,7,1501,2438,2773,890,295,2874,39,2884,1586,2070,998,352,1978,1725,2115,2215,1119,1500,154,1777,1908,298,400,997,3024,742,2792,2156,1262
1722,804,18,3021,2095,2871,149,1589,2524,1844,1775,1708,2054,1736,125,1238,1655,1113,1269,920,1458,1108,1624,617,4,2044,3156,2573,2421,1248,683,723,3091,479,854,3180,1395,1604,481,2,1816,849,487,3167,316,2613,2855,2985,2288,835
1402,1753,1984,1315,2370,1613,189,566,1086,809,2016,2353,1720,2976,698,2996,2397,644,1244,1626,444,1530,174,2176,474,2600,2919,195,2117,2988,2354,2613,3110,909,147,2780,2815,3093,194,917,1631,68,2577,905,201,1729,270,1131,2824,3142
1495,158,1815,728,2438,1213,1992,1688,1872,206,971,2723,1591,1976,1979,1494,1941,1824,2816,2158,2534,143,2718,1909,519,1450,1746,1775,2081,850,20,1741,968,1042,1724,1882,584,768,2439,773,3097,2868,489,513,2121,982,3175,183,215,1360
2737,614,1052,2920,2070,354,1520,899,2280,1656,1227,1100,2204,2736,3090,1902,1643,2105,2370,1614,2392,3101,2056,2793,1329,643,2906,1505,2208,447,2721,1109,2484,2363,311,1307,872,1946,3087,2532,869,1320,1996,997,2500,1918,1620,1712,2004,2812
2343,3015,2960,1029,2522,2363,881,1656,2399,1053,1098,1173,147,1960,131,1142,1910,704,845,2641,664,1477,41,3170,1999,313,488,2181,1770,403,2976,861,2806,1819,1235,1670,2053,1641,2376,1155,1719,1925,439,3072,2849,2721,979,2460,2394,651
778,2625,2776,1019,1872,2056,1604,294,528,2416,2994,1022,2138,915,296,2675,3162,2951,2571,1764,6,1571,413,1426,1220,1471,115,1094,2489,1642,2490,2142,280,1013,2222,1897,1124,1894,3015,1504,2670,1220,2452,1249,931,1616,1743,738,683,55
3089,731,2026,2949,43,1289,1556,2434,89,862,85,2005,2947,2987,2601,373,351,1396,3036,551,132,489,1488,2624,687,1030,1038,3135,2824,929,1035,206,1721,2801,1221,2623,824,1702,2940,866,1833,1973,2425,342,173,1839,2600,236,1488,406
1753,1436,384,1093,715,532,807,3068,1714,544,3108,519,709,1389,801,374,418,2932,413,488,214,2274,1178,341,1437,400,726,962,1497,1023,2975,2507,2715,2072,1188,1456,2780,1791,1045,3051,273,1709,563,1245,2909,2309,1799,1845,1276,2472
1518,2650,3033,2105,3114,1391,1821,2795,14,2760,858,2585,2198,1259,2912,540,1764,1848,1570,972,2298,1957,2859,2310,16,1633,1832,87,1454,1285,363,1832,326,2280,2875,153,1711,3127,1965,134,3053,2296,545,1914,2334,1049,1218,1515,2136,358
2983,1848,680,761,1822,1869,1937,1236,846,531,3084,122,420,2143,2474,2613,2608,109,1400,2326,1261,1390,2267,394,444,2020,280,2232,422,1859,1557,2199,2695,1704,2334,682,2625,3023,3139,3061,2361,1539,1432,2430,2176,1649,1732,2970,1686,944
505,368,2276,532,599,278,637,2663,1686,1866,2069,1032,1000,1199,2087,2107,1452,525,3108,2200,1600,2437,750,250,2789,1624,2157,3060,1720,720,76,2959,2505,2648,1699,2704,2513,1983,1512,2252,727,3170,1254,1366,1530,1867,927,1846,1062,1147
1486,2490,2809,1207,444,9,456,866,2615,2837,2759,2979,1340,329,458,1177,2655,328,1803,647,3099,1627,181,890,2832,989,1981,1881,100,422,160,919,1894,747,1801,3016,2557,1772,2731,2793,1800,801,474,1131,389,2120,2702,2013,3040,3110
2948,274,810,741,1343,2149,171,1456,647,2354,1137,222,2672,2652,807,118,1926,858,2720,59,1830,2123,2376,718,2304,3009,1236,448,1929,2067,1988,547,496,1946,2585,656,1069,4,213,688,2118,2634,2488,1349,2868,1601,2570,2324,938,2663
1754,2077,1079,947,320,945,1942,1424,1952,590,3148,2434,1669,858,957,908,2323,2180,2078,2160,1137,533,2439,578,3034,45,1378,2173,2488,2825,2628,569,1842,2520,1633,2396,535,36,2791,3141,2783,1991,2237,1218,1134,1896,2146,3108,2876,2321
2721,1721,1154,461,1462,830,916,2565,428,1172,887,126,439,2010,567,1800,547,1629,1049,2345,511,876,2119,2709,2314,2532,648,532,645,1630,2471,1716,1514,250,905,724,2889,78,622,1166,2555,457,2466,1891,745,2766,907,600,1099,1186
2735,722,2359,1559,60,1376,30,101,218,39,2947,1605,2024,1431,892,1935,914,1137,1182,2134,1493,1908,2955,2666,2371,1442,1386,440,62,2671,854,39,1809,2855,1412,982,2284,2600,1385,1069,305,123,2811,324,1298,2746,1014,2436,1297,882
1265,2593,811,158,2417,200,2620,1645,1631,3086,2324,2904,80,2854,1494,2065,761,312,72,1510,1922,964,2170,2353,673,829,1728,348,170,1344,2886,1580,3058,1198,2948,2030,164,345,2285,813,2574,2402,2967,890,1344,1428,354,2990,3168,35
325,2592,2687,1397,1400,196,2119,2267,2204,2769,816,751,2130,1139,3146,1599,963,792,2373,2741,3082,2914,692,1171,2103,1241,1477,576,2705,2502,999,1969,2917,2560,215,17,576,2307,582,1916,509,1700,820,3168,2485,3169,297,3126,2922,2902
2051,3048,986,1326,1137,760,1934,2037,494,1495,279,2361,1672,2525,654,2664,67,1779,1478,2783,2468,1579,1370,2882,2037,2709,1085,2410,394,2023,1660,27,3179,2673,989,1693,2991,3128,1621,1385,690,167,382,2432,665,1732,832,2404,334,548
1027,116,685,44,2889,187,2831,2519,1771,2400,859,531,90,2979,2305,2482,3063,1240,2286,2969,641,1363,1613,229,1833,680,2354,3052,233,2511,2228,1264,1969,1578,3111,2354,2044,2485,953,1873,2790,514,2055,172,1138,2205,1468,62,1760,2555
2207,2855,1034,35,506,1892,1164,596,1995,368,100,821,287,528,465,1766,1766,2368,2217,3,846,2267,645,1574,1861,2421,1426,883,1198,376,1338,2401,2885,3134,473,2713,2415,255,233,3014,1447,1949,2502,1689,655,738,1897,1375,1172,883
983,1040,609,2969,1271,13,2765,2979,1645,1888,1325,2944,1324,134,1482,1847,2541,1630,2251,1384,3033,591,2423,141,2181,1641,3132,803,1946,1180,117,2276,2575,1759,1042,2515,257,2090,1727,157,2504,2663,2138,1261,2730,264,247,2348,2471,2059
1672,1945,716,2012,1070,1411,1542,2662,571,1750,1764,2684,2163,46,1348,2106,3091,2489,1248,2208,1551,1479,2147,1417,2970,3123,1586,2508,1391,1197,1971,441,2932,2683,2918,1886,188,2484,1314,425,2990,375,1779,184,271,3078,1936,223,3167,135
2427,1729,2850,2644,16,2108,2103,1737,452,437,2486,2158,2973,2531,1936,1299,118,588,1653,946,1397,2513,2344,1512,2876,2990,930,315,2483,1091,649,2279,1253,452,327,2484,2120,2176,1619,1203,1477,2844,679,1393,160,1360,1219,813,2219,2026
833,1649,2577,2193,1856,181,1825,162,1134,2621,3024,496,2035,2574,1013,1502,2090,1042,2160,311,2226,104,358,957,514,2847,2930,751,1431,683,3134,2651,192,3151,3007,114,620,2530,1490,2948,1512,2048,2875,1441,2664,786,1996,1527,857,2671
272,662,807,462,2543,103,626,342,1245,1960,516,3126,2533,1299,1122,2337,826,2000,50,2321,3094,229,120,2351,3124,3049,1972,2807,2943,2237,123,858,803,976,1810,2284,2420,1415,265,1527,2429,2356,3130,2612,2297,2558,325,2905,1563,2554
3081,2486,2049,778,2261,194,1762,698,1434,276,1982,1158,2782,1269,2592,472,3103,902,389,3078,1378,2786,740,901,539,706,2629,1385,115,2955,1255,923,2201,1072,1738,591,1523,203,2821,164,2849,2375,1611,988,1075,2728,3119,528,586,1027
2160,2829,2980,2500,2297,2872,2921,2343,1907,2940,2193,3175,1387,596,894,2058,2732,2460,513,761,1627,663,688,1867,2837,2611,2639,811,753,1468,638,2192,2833,2861,2999,16,2156,2193,767,130,3067,3038,505,2281,1946,1033,1776,2026,518,1215
1089,1570,1439,2112,3088,2229,223,2755,2724,1929,2254,1467,130,2204,2145,1477,1736,247,73,2756,1589,683,2586,1099,1866,469,1485,2067,904,1368,1890,203,1794,520,2387,2222,2184,2461,2913,2030,1111,1604,2015,3007,1627,3000,2128,2355,2683,2611
3182,1903,1200,1366,1469,1237,209,73,81,1654,3161,3040,1766,503,2129,258,1089,241,1694,1959,756,317,333,179,148,2576,1148,1964,1461,1583,2353,83,2805,2546,3118,2763,1952,3055,1981,1249,2294,1168,3106,320,433,1032,324,2358,1242,1234
747,2713,481,1007,2106,2097,446,1433,1418,242,2849,542,1252,716,865,22,1508,2224,1686,2410,794,729,1790,2616,946,1171,2786,2474,1140,2125,2583,394,1542,861,52,861,190,2595,2066,2584,863,3091,2770,384,2617,1195,586,181,1252,961
3098,1811,2440,1777,2927,2490,2710,1970,1260,2842,707,3094,2732,2857,1841,868,2449,499,392,569,1559,1635,1844,301,2664,578,2634,2517,2415,2007,344,1970,75,2459,207,3146,3088,1689,934,758,805,578,2635,2454,2560,425,804,570,545,1641
1199,2129,2363,2470,2398,465,1409,1981,2309,53,2830,1199,937,224,2241,249,116,2306,1529,1568,1968,170,235,2697,1560,2096,371,1812,2143,2030,2019,1413,2135,41,3030,32,1705,2820,2234,416,2598,1048,1384,822,566,1887,2776,2427,1303,88
2753,1419,1623,1609,1254,1132,680,757,2172,1339,3066,748,1739,16,1313,1331,145,1276,2713,1438,2844,726,1980,977,589,1905,2267,3027,1120,2323,947,514,963,3127,1500,3153,3140,998,2839,1578,2659,2222,2168,146,1795,1431,900,2381,382,1553
1663,1180,1629,1092,1120,1981,1946,388,3166,1805,2932,2007,1968,559,1703,2990,1669,539,327,408,2925,2030,420,1635,1034,2384,2552,1706,3085,107,439,2103,2124,2463,2059,2326,1799,491,861,2306,1159,1535,2786,1713,2902,3099,174,2625,420,1472
2140,2297,734,1917,330,488,507,2438,2618,2914,882,22,163,1886,1533,1623,555,2424,1175,51,368,2641,2454,1169,2072,42,202,596,1971,3162,1871,552,1111,110,2272,555,2292,416,256,2144,714,1270,231,155,1133,1822,2562,1537,659,131
0,2055,1723,1159,59,907,1842,1750,1170,1161,2451,1736,3010,2817,2985,286,517,2741,1702,2718,1046,397,936,2766,460,2768,2551,2239,1334,1417,861,287,1534,637,977,1939,1226,1690,3169,1379,2666,3128,1571,1454,1426,1503,2601,1696,171,1021
2574,2647,31,553,1598,685,2191,2666,2571,2115,2599,1148,670,1520,473,2070,1170,2850,2095,2652,1083,1152,240,3026,931,1584,3169,3173,476,627,3170,167,1563,2733,3041,2532,2281,2027,435,2468,2925,1965,1865,2494,1826,340,2959,369,1781,915
1444,1533,2249,2119,1962,666,636,2615,2058,1604,1413,1377,1536,2970,3092,1677,106,592,2860,1320,1549,380,2353,2557,149,3093,2311,2670,1647,2714,2715,3056,2664,1843,1937,2738,964,1634,2507,405,2855,1728,400,276,1817,1036,2933,1189,2900,224
2744,81,2934,1116,2532,3061,2178,2693,3012,1234,1870,549,127,1432,111,2658,107,946,1357,2140,2885,238,2526,2737,681,350,1726,2126,1475,2951,2747,2102,1078,417,1623,2814,56,1012,2472,1738,2100,1829,1388,1728,1588,901,2201,1221,2895,1966
350,2616,2235,1758,2860,2643,2704,1376,2419,2484,2889,1556,490,2128,3010,1052,670,141,179,82,1614,1731,126,2143,1492,2999,1594,2259,2011,2681,469,2367,2730,1868,1732,3036,1727,1537,1060,715,372,9,1022,1712,2803,1345,2786,1972,2604,1992
